business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"Nurul Huda, Gg. Masjid No.9, RT.9/RW.2, South Gandaria, Cilandak, South Jakarta City, Jakarta 12420, Indonesia","{'location': {'lat': -6.2655261, 'lng': 106.7902397}, 'viewport': {'northeast': {'lat': -6.264172020107278, 'lng': 106.7915734798927}, 'southwest': {'lat': -6.266871679892722, 'lng': 106.7888738201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teater Rakyat Haji Nawi,{'open_now': False},ChIJ57GgKJ_xaS4RwFQNq1H7EOc,"{'compound_code': 'PQMR+Q3 South Gandaria, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQMR+Q3'}",0.0,ChIJ57GgKJ_xaS4RwFQNq1H7EOc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ57GgKJ_xaS4RwFQNq1H7EOc
OPERATIONAL,"Jl. Benda Raya No.10A 5, RT.5/RW.4, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","{'location': {'lat': -6.2754566, 'lng': 106.816261}, 'viewport': {'northeast': {'lat': -6.274097620107278, 'lng': 106.8175281298927}, 'southwest': {'lat': -6.276797279892722, 'lng': 106.8148284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mural photo spot,,ChIJZyuXZJXxaS4RFFpUKh3zRt8,"{'compound_code': 'PRF8+RG East Cilandak, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PRF8+RG'}",4.0,ChIJZyuXZJXxaS4RFFpUKh3zRt8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106623914941429277694"">B Aimee</a>'], 'photo_reference': 'AUGGfZkwXY73LnBYmE_3LsXIil6B-BzGbwdYucOs-jXXmIadoZji7Z5CVoK47R6Quw4JBMH43GNWLAHOlB-RRqs2XM5DFol3hXaCma3kgPt9l_HQVhZpAbOjMnoJBPClfzKvMYodtS974Ee8sd3U9VGvZ_ssiUkJ_Mi3jhgOjl-O1n1nEZvl', 'width': 2560}]",,https://www.google.com/maps/place/?q=place_id:ChIJZyuXZJXxaS4RFFpUKh3zRt8
OPERATIONAL,"Jl. Benda Atas No.11 6, RT.6/RW.3, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","{'location': {'lat': -6.2842084, 'lng': 106.8117818}, 'viewport': {'northeast': {'lat': -6.282773320107278, 'lng': 106.8131298798927}, 'southwest': {'lat': -6.285472979892722, 'lng': 106.8104302201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,indomadu.net,,ChIJjTBdfrDxaS4RikRVR6578n8,"{'compound_code': 'PR86+8P East Cilandak, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PR86+8P'}",0.0,ChIJjTBdfrDxaS4RikRVR6578n8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJjTBdfrDxaS4RikRVR6578n8
OPERATIONAL,"Jl. KH Muhasim Raya No.23, RT.14/RW.6, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","{'location': {'lat': -6.291932099999999, 'lng': 106.7911652}, 'viewport': {'northeast': {'lat': -6.290576570107278, 'lng': 106.7925711298927}, 'southwest': {'lat': -6.293276229892721, 'lng': 106.7898714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sadri mawar,,ChIJc60ZJ5nxaS4ROVzind_bDyw,"{'compound_code': 'PQ5R+6F West Cilandak, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQ5R+6F'}",0.0,ChIJc60ZJ5nxaS4ROVzind_bDyw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJc60ZJ5nxaS4ROVzind_bDyw
OPERATIONAL,"Jl. Bhakti No.2D 3, RT.3/RW.7, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","{'location': {'lat': -6.307249, 'lng': 106.809353}, 'viewport': {'northeast': {'lat': -6.305803320107278, 'lng': 106.8106865298927}, 'southwest': {'lat': -6.308502979892721, 'lng': 106.8079868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Portrait of Indonesia,{'open_now': True},ChIJ98cXXjfvaS4RJjGB9cpg-0Y,"{'compound_code': 'MRV5+4P East Cilandak, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MRV5+4P'}",0.0,ChIJ98cXXjfvaS4RJjGB9cpg-0Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 832, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118344546185512169407"">A Google User</a>'], 'photo_reference': 'AUGGfZmzG0pY4tRHNTUpUapITRsRFPl3g4b-c4ivI8jtG_8SpIGxwdN5AYz53YE3AHncRj4y4fVuOyouEKv2LGcu8qM6Itva_X6qVjuRhtdoGY8jNN-zESHziXbSsJGNbo73UOSNyjJ6IyhPFV5ZWOrVccwHbw-R1w8sN_7KJp4ZkwgoLr8X', 'width': 468}]",,https://www.google.com/maps/place/?q=place_id:ChIJ98cXXjfvaS4RJjGB9cpg-0Y
OPERATIONAL,"Jl. R.A. Kartini No.26, RT.12/RW.6, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","{'location': {'lat': -6.2918981, 'lng': 106.7922575}, 'viewport': {'northeast': {'lat': -6.290580570107277, 'lng': 106.7936070798927}, 'southwest': {'lat': -6.293280229892722, 'lng': 106.7909074201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sadri mawar,,ChIJiUfQ9fjxaS4RApGmctToavM,"{'compound_code': 'PQ5R+6W West Cilandak, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQ5R+6W'}",5.0,ChIJiUfQ9fjxaS4RApGmctToavM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJiUfQ9fjxaS4RApGmctToavM
OPERATIONAL,"7, Jl. Keuangan Raya No.1, RT.7/RW.5, West Cilandak, Cilandak, South Jakarta City, Jakarta 12430, Indonesia","{'location': {'lat': -6.28965, 'lng': 106.7945726}, 'viewport': {'northeast': {'lat': -6.288329070107277, 'lng': 106.7959227298927}, 'southwest': {'lat': -6.291028729892721, 'lng': 106.7932230701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Painting Street,,ChIJpS8IL-HxaS4RHKnkzHcDjbk,"{'compound_code': 'PQ6V+4R West Cilandak, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQ6V+4R'}",4.0,ChIJpS8IL-HxaS4RHKnkzHcDjbk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106439683968812105596"">elmo rinaldi</a>'], 'photo_reference': 'AUGGfZkrH6qjvkJW_MNv3ibDBpHnoVtWOdK5M7Znn8yjs4djVxz3XqpqwtF9oWEMrD-8aEluPYp4hVZtAXbbqW7kHdC1BxPc3QrDBsHd4T9wRTILuaBwzoQSU1aQYHrXCWN5pS5gKAAOS_FGRBkpipB_E6x7CkP8VWUNWDpYAivTSdoT3gJX', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJpS8IL-HxaS4RHKnkzHcDjbk
OPERATIONAL,"Jl. H. Kamang No.38 8, RT.8/RW.10, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia","{'location': {'lat': -6.307988399999999, 'lng': 106.790585}, 'viewport': {'northeast': {'lat': -6.306717220107278, 'lng': 106.7919167298927}, 'southwest': {'lat': -6.309416879892722, 'lng': 106.7892170701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Layang-layang Indonesia,{'open_now': False},ChIJjzzUACDuaS4Rc_mZHqCBRbA,"{'compound_code': 'MQRR+R6 Pondok Labu, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MQRR+R6'}",4.5,ChIJjzzUACDuaS4Rc_mZHqCBRbA,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1769,"[{'height': 2249, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100922305150641953842"">Hilmar Alfian</a>'], 'photo_reference': 'AUGGfZn7WWNrd9pn9s9eIIykK-nDzldu-vkaL6nOy-n5nvSCijIv3ko_SKh_yYwgzbf1OGelgIamGEp3T6NiPGESRmGiafPV5ME7oJpR7jsqINR40MdmrWCj7siDQNmKGUDsZIn1r8QqOI32HEFgJNQY_R73z5tX4ecmpQrf6uE93HtG-Tbf', 'width': 2250}]",,https://www.google.com/maps/place/?q=place_id:ChIJjzzUACDuaS4Rc_mZHqCBRbA
OPERATIONAL,"PR53+75F, Jl. TB Simatupang, RT.3/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","{'location': {'lat': -6.2918218, 'lng': 106.8029156}, 'viewport': {'northeast': {'lat': -6.290530070107279, 'lng': 106.8042743298927}, 'southwest': {'lat': -6.293229729892723, 'lng': 106.8015746701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sadri mawar,,ChIJ63eaCcnxaS4RIEDdPptdpYE,,0.0,ChIJ63eaCcnxaS4RIEDdPptdpYE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ63eaCcnxaS4RIEDdPptdpYE
OPERATIONAL,"MRQC+237, RT.10/RW.7, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550, Indonesia","{'location': {'lat': -6.3124563, 'lng': 106.8201867}, 'viewport': {'northeast': {'lat': -6.311106470107278, 'lng': 106.8215365298927}, 'southwest': {'lat': -6.313806129892722, 'lng': 106.8188368701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Schmutzer Primate Center,,ChIJsbItyf3taS4RpK3on9INpGg,,4.5,ChIJsbItyf3taS4RpK3on9INpGg,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",1109,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116218982288871694932"">Bangun Wijayanti</a>'], 'photo_reference': 'AUGGfZlLVX3dCIdjdc3831CF5_97UDiEJvnjdv_XnAzww1Nob1FeYJnaEs4inTcC2d0TbkVWQhBTT7nCuPPtDk3BhXsDfebkkLYmW3haCsH6R2AGmK-IDYvz6bRqIYUcIReOke4lbFRwbHKba2j4kootueP6-nMwpsqDY5AUYPTDccCXsJEy', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJsbItyf3taS4RpK3on9INpGg
