formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Mampang Prapatan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.2481661, 'lng': 106.8262565}, 'viewport': {'northeast': {'lat': -6.2262999, 'lng': 106.835737}, 'southwest': {'lat': -6.274269800000001, 'lng': 106.808294}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mampang Prapatan,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100715404590182510748"">maulana islam</a>'], 'photo_reference': 'AUGGfZnaePTMhwMOKabuTI4hudkvV6S4fEyY0IT4ht4L0_I-ubIkiMhMVmCMZoGdSYGX1oEvDHfr7TkHz6ZOYqqObHnOBMAnugGrW8xiTGVGRT6X2B_s5dIEx12xHV8Zq27gYpVuQ8H8kBIvC57pYD6xpkWabwAWbcKq2g4S-cR-OYwARo8', 'width': 4032}]",ChIJNR7PHtfzaS4R6f3q-wGKCVA,ChIJNR7PHtfzaS4R6f3q-wGKCVA,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNR7PHtfzaS4R6f3q-wGKCVA
"Jl. Kemang Dalam III No.B6, RT.4/RW.3, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","{'location': {'lat': -6.270935, 'lng': 106.820763}, 'viewport': {'northeast': {'lat': -6.269557320107277, 'lng': 106.8221252798927}, 'southwest': {'lat': -6.272256979892721, 'lng': 106.8194256201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Playground Kemang,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102429694772470791228"">Jati Jajar Wibowo</a>'], 'photo_reference': 'AUGGfZkH6vmU2tE-bgSypuwBA7yP2S7XMIj0Z-ECDTTz62EKZJBGExLCcX3EAHaJ-NVuBctENqum3ekRInvRTqfCMLQ78q0Oi9lOTj9YIZmpT361qZCNt4XQqmfzBJkdCQpaYZl_16u3Ek8YdKairdSsm2o3cDW1EwNlkgqkQG4jazHyPQa7', 'width': 1920}]",ChIJ3_yZ8YDxaS4Rm0_kwajzumA,ChIJ3_yZ8YDxaS4Rm0_kwajzumA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'PRHC+J8 Bangka, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PRHC+J8'}",4.5,931.0,,https://www.google.com/maps/place/?q=place_id:ChIJ3_yZ8YDxaS4Rm0_kwajzumA
"Jl. Gatot Subroto No.14, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia","{'location': {'lat': -6.2318185, 'lng': 106.8174542}, 'viewport': {'northeast': {'lat': -6.230459470107277, 'lng': 106.8188163298927}, 'southwest': {'lat': -6.233159129892721, 'lng': 106.8161166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Djoeang Satriamandala,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104557591712650562845"">A Google User</a>'], 'photo_reference': 'AUGGfZmCZ6MEFGSTRKwkabUhaaVheG2A1HTpFr87LLN7zB9iACcNmqEk-Ew9prdUnfYKPu7NT0ujjlcCBdJOdzxl56zlkpE8RT-wEvOfnJP9_BkT8SY8ScybqGEWcZ0ecnpFIZoIpoUSaV6e-MkVw4EVbfpwLE4PPwan4CEGHJ0H1QCNzhSx', 'width': 4000}]",ChIJqUjvYrPxaS4RYRh-2SfAOn4,ChIJqUjvYrPxaS4RYRh-2SfAOn4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QR98+7X West Kuningan, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR98+7X'}",4.7,36.0,,https://www.google.com/maps/place/?q=place_id:ChIJqUjvYrPxaS4RYRh-2SfAOn4
"Jl. Kemang Timur No.66 7, RT.7/RW.3, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","{'location': {'lat': -6.267513, 'lng': 106.824107}, 'viewport': {'northeast': {'lat': -6.266223070107278, 'lng': 106.8253363298927}, 'southwest': {'lat': -6.268922729892722, 'lng': 106.8226366701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum di Tengah Kebun,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102386420172652423551"">Amalia Wardani</a>'], 'photo_reference': 'AUGGfZnbIrc-zK3-Ek1bLXkpdA4AWd6lJQRnCL5DfBniIWXz3nPv6VEFbjusbVPYM-aMGDk8fr2TRXDqiAxtCiaXDHMtuSccbv_aT7NAndVYiZPNIJyqaMxmUF2cxdE9sfpnnAiRRpdZAfMWrpELG575BMoozilHMX8JQZiGeHvYw2nL-15w', 'width': 4160}]",ChIJSxh7RS_yaS4R16Fitt9Lc4Q,ChIJSxh7RS_yaS4R16Fitt9Lc4Q,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'PRJF+XJ Bangka, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PRJF+XJ'}",4.7,311.0,,https://www.google.com/maps/place/?q=place_id:ChIJSxh7RS_yaS4R16Fitt9Lc4Q
"Jl. Gatot Subroto No.14, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia","{'location': {'lat': -6.2318286, 'lng': 106.8189439}, 'viewport': {'northeast': {'lat': -6.229270949999999, 'lng': 106.8209523798927}, 'southwest': {'lat': -6.23268115, 'lng': 106.8182527201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Satriamandala Museum,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118384836812103235860"">rusdian jamil</a>'], 'photo_reference': 'AUGGfZnHiZRJPhtTj3FAAhKmdD-QKLBWsAgaQzwMplc3WpWPWANHQnWc_9lfsS329_orsU9PKkkmOV1qtyj4AFR0Bh8kS3FpSqmGhaGNYrU9RwX7UibqzCjHjcV-wmdcJ6R6hFGtdt0_lEeYCzOfsldp-V0uN_wmlS1faCeyG8U1aX804irX', 'width': 4000}]",ChIJn0sJbeLzaS4RchXzO2jvnHI,ChIJn0sJbeLzaS4RchXzO2jvnHI,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QR99+7H West Kuningan, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR99+7H'}",4.6,8061.0,,https://www.google.com/maps/place/?q=place_id:ChIJn0sJbeLzaS4RchXzO2jvnHI
"Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820, Indonesia","{'location': {'lat': -6.2373489, 'lng': 106.8529248}, 'viewport': {'northeast': {'lat': -6.232727150000001, 'lng': 106.8543102298927}, 'southwest': {'lat': -6.24449415, 'lng': 106.8516105701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tebet Eco Park,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105322330922637773596"">Grevilma K. Pertiwi</a>'], 'photo_reference': 'AUGGfZkHpft3IgUOqTNLv20bd7uFXRqPhEpcmlEWDUlGYHIPyD95fu7Cns2AsTm6KRTS1X5kzDsuAU-O10F1BKs9EOTSxYEm1D8BZSgn8wOmPuRmKk61k3J0XHkwi1bogRxlZ-j_6858ga8V-o2FYg3j-cOskcqwUAMTNMnTOoQPbXmtfEzd', 'width': 4032}]",ChIJ1Ugkkm3zaS4RXLLyfr1tc4M,ChIJ1Ugkkm3zaS4RXLLyfr1tc4M,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QV73+35 West Tebet, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QV73+35'}",4.7,23016.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1Ugkkm3zaS4RXLLyfr1tc4M
"Jl. Kemang Selatan ID No.21, RT.2/RW.2, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","{'location': {'lat': -6.2694318, 'lng': 106.8171746}, 'viewport': {'northeast': {'lat': -6.268096920107277, 'lng': 106.8185823798927}, 'southwest': {'lat': -6.270796579892721, 'lng': 106.8158827201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bambu Spot Kemang,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114612858160587983284"">kemas yulius</a>'], 'photo_reference': 'AUGGfZnSlOC0RlJbLkGJuAv9uOuoo6aTUcZeC7G0AhtUjkkzQkR9MZjay9HJc89xB9w41KbnI3Rlv5zD3fE1rMpHwpCJ3dijxx_-fHUPI0ae6vIG3aTY8enXQBoaygxsaPwjadgYyLATwOv-6uQ2mqnx28UsHTSxzqah3L5ddKPJtuHUxu49', 'width': 4000}]",ChIJ6WZ3M9zxaS4Rfls7AIYRB70,ChIJ6WZ3M9zxaS4Rfls7AIYRB70,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'PRJ8+6V Bangka, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PRJ8+6V'}",5.0,5.0,,https://www.google.com/maps/place/?q=place_id:ChIJ6WZ3M9zxaS4Rfls7AIYRB70
"Musium satria mandala, Jl. Gatot Subroto No.6, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia","{'location': {'lat': -6.2308539, 'lng': 106.8196506}, 'viewport': {'northeast': {'lat': -6.229441720107278, 'lng': 106.8210926298927}, 'southwest': {'lat': -6.232141379892722, 'lng': 106.8183929701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Indonesian Airforce,"[{'height': 949, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101952302641468411859"">A Google User</a>'], 'photo_reference': 'AUGGfZn_d5ODadFMGTtJNCawWHYU2SBHG2T9aMFVzLDgIJzrgoTyuLE1PG-5Ct45kD9mNYnmD_JCKibk6fbQLZpcVVvLPn8vFFsn6fFAb6uZ0W93A5_ZUqb8MsNi_PT1XljN8L30yIMeQZ_xTDGtnGWGOxA6D39lj_PRB99rh_ZFhwjUsPCG', 'width': 720}]",ChIJA0SlojvzaS4R8mRzRid7dh4,ChIJA0SlojvzaS4R8mRzRid7dh4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QR99+MV West Kuningan, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR99+MV'}",5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJA0SlojvzaS4R8mRzRid7dh4
"Lotte Mall, Jl. Prof. DR. Satrio No.Kav 3-4 LG Floor, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","{'location': {'lat': -6.2252451, 'lng': 106.8231751}, 'viewport': {'northeast': {'lat': -6.223911570107277, 'lng': 106.8245281298927}, 'southwest': {'lat': -6.226611229892721, 'lng': 106.8218284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lotte Alley,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111930794681377649846"">A Google User</a>'], 'photo_reference': 'AUGGfZlBs5DWU8NWkuQSnprj0TtfbmPwtdQPuxjVpykh3P53phTIqt4wTrFjdpxRhMyZYArrtqIeinlKmlCceKp637BC7uStzBJLJxgWtyaBbYL238-JUaGRGxy-a6grtch867ZYjxEBn38MYbum4A14vh6nxmjSuisaz-CayyZxrCgJ2__v', 'width': 4160}]",ChIJczUbZY7zaS4Rr2v4VC3Cx_U,ChIJczUbZY7zaS4Rr2v4VC3Cx_U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QRFF+W7 Karet Kuningan, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QRFF+W7'}",4.8,279.0,,https://www.google.com/maps/place/?q=place_id:ChIJczUbZY7zaS4Rr2v4VC3Cx_U
"Pacific Place Mall, Jl. Jenderal Sudirman No.Kav. 52-53, RT.5/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","{'location': {'lat': -6.2250735, 'lng': 106.8097144}, 'viewport': {'northeast': {'lat': -6.222796099999999, 'lng': 106.8114982}, 'southwest': {'lat': -6.226682500000001, 'lng': 106.8081562}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kidzania Jakarta,"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113218041345804647765"">Robin Cahyadi</a>'], 'photo_reference': 'AUGGfZmTdO2iA4S82XsQGrLmT2Tfhh4PaPH5oTKtkrn_4rtLZog0jwKm776E6_nijc-QqRF-qPPN-ChHeeFa575DGgmn0UL1v_0_bQM6C6gI8NfnaTn4XVZJ2RPyZbIho6gQTdBUYnky7dohLA4iw8jraMk3Csn8adfrPE87WgksKtxP0CdU', 'width': 9000}]",ChIJ7Zj-D1HxaS4RTEzBshMYqsk,ChIJ7Zj-D1HxaS4RTEzBshMYqsk,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'QRF5+XV Senayan, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QRF5+XV'}",4.6,9974.0,,https://www.google.com/maps/place/?q=place_id:ChIJ7Zj-D1HxaS4RTEzBshMYqsk
