business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"PQ78+8J2 mawar bawah, Kali, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 15412, Indonesia","{'location': {'lat': -6.286727, 'lng': 106.7665238}, 'viewport': {'northeast': {'lat': -6.285270220107278, 'lng': 106.7676538798927}, 'southwest': {'lat': -6.287969879892722, 'lng': 106.7649542201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerahan,ChIJcVV095XxaS4RS-ScY6UY-FQ,0,ChIJcVV095XxaS4RS-ScY6UY-FQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcVV095XxaS4RS-ScY6UY-FQ
OPERATIONAL,"PQ79+F3Q, RT.5/RW.14, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.286296, 'lng': 106.7677408}, 'viewport': {'northeast': {'lat': -6.285023020107277, 'lng': 106.7694206298927}, 'southwest': {'lat': -6.287722679892721, 'lng': 106.7667209701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggarahan remkal,ChIJecnhlKvxaS4RF8s0zGYO62Y,0,ChIJecnhlKvxaS4RF8s0zGYO62Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJecnhlKvxaS4RF8s0zGYO62Y
OPERATIONAL,"QP2X+HJ4, Jl. Damai Pdk III, Petukangan Sel., Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12270, Indonesia","{'location': {'lat': -6.2486156, 'lng': 106.7490924}, 'viewport': {'northeast': {'lat': -6.247265770107277, 'lng': 106.7504422298927}, 'southwest': {'lat': -6.249965429892721, 'lng': 106.7477425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rawa buaya,ChIJ7bsLewDxaS4RH_HawA9-Sws,0,ChIJ7bsLewDxaS4RH_HawA9-Sws,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7bsLewDxaS4RH_HawA9-Sws
OPERATIONAL,"PQF9+HP9, Bintaro, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.2760895, 'lng': 106.7693501}, 'viewport': {'northeast': {'lat': -6.274787520107277, 'lng': 106.7704355298927}, 'southwest': {'lat': -6.277487179892721, 'lng': 106.7677358701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerAhan remkal 6,ChIJMXlkP8_xaS4RQTdYX7Sab8c,0,ChIJMXlkP8_xaS4RQTdYX7Sab8c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMXlkP8_xaS4RQTdYX7Sab8c
OPERATIONAL,"PQPC+J66, Bintaro, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.263468899999999, 'lng': 106.7705166}, 'viewport': {'northeast': {'lat': -6.262057920107277, 'lng': 106.7717610298927}, 'southwest': {'lat': -6.264757579892721, 'lng': 106.7690613701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerahan remkal 8,ChIJH5gQicXxaS4RmTAfrr-qMko,0,ChIJH5gQicXxaS4RmTAfrr-qMko,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJH5gQicXxaS4RmTAfrr-qMko
OPERATIONAL,"PQ88+GC7, Bintaro, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.283700899999999, 'lng': 106.766055}, 'viewport': {'northeast': {'lat': -6.282215270107278, 'lng': 106.7673163798927}, 'southwest': {'lat': -6.284914929892722, 'lng': 106.7646167201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerahan remkal 3,ChIJ0eCbXEfxaS4RCJrRba8bZQo,5,ChIJ0eCbXEfxaS4RCJrRba8bZQo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0eCbXEfxaS4RCJrRba8bZQo
OPERATIONAL,"PQV6+668, Jakarta - Serpong Toll Rd, RT.8/RW.2, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.2569532, 'lng': 106.7605759}, 'viewport': {'northeast': {'lat': -6.255603370107279, 'lng': 106.7619257298927}, 'southwest': {'lat': -6.258303029892723, 'lng': 106.7592260701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata budaya mancing,ChIJCb5N_yPxaS4Rt3nIt6mRUqc,0,ChIJCb5N_yPxaS4Rt3nIt6mRUqc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113415219143334495027"">Zamri Azam</a>'], 'photo_reference': 'AUGGfZkySuMl4Bcz552j-CzwuAZl0hZonrQbw7NeQ8y0ZT-02MdeC4savxx7_BbvzLcNogBcNP7OcLv3eG8EbwV4PdE4UTHOmObF_NsdwyKsqbiqQXkmN4srZf669uRTeGq5iGuZYSXBKgRi7rRj6ZHyf9hUUBzUc_CayMnyN_nXUP1Y_62k', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJCb5N_yPxaS4Rt3nIt6mRUqc
OPERATIONAL,"PQRC+C5W, Bintaro, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.2588843, 'lng': 106.7704532}, 'viewport': {'northeast': {'lat': -6.257633220107278, 'lng': 106.7717204798927}, 'southwest': {'lat': -6.260332879892721, 'lng': 106.7690208201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerahan remkal 9,ChIJW1InHFLxaS4RBG6-Zz7yhJk,0,ChIJW1InHFLxaS4RBG6-Zz7yhJk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJW1InHFLxaS4RBG6-Zz7yhJk
OPERATIONAL,"PQ99+866, Bintaro, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.2817197, 'lng': 106.7680077}, 'viewport': {'northeast': {'lat': -6.280002520107278, 'lng': 106.7694555798927}, 'southwest': {'lat': -6.282702179892722, 'lng': 106.7667559201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerahan remkal 4,ChIJF1qyEqrxaS4R5LVkWMlcB84,0,ChIJF1qyEqrxaS4R5LVkWMlcB84,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF1qyEqrxaS4R5LVkWMlcB84
OPERATIONAL,"PQHC+3H5, Bintaro, Pesanggrahan, South Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.272356299999999, 'lng': 106.7714942}, 'viewport': {'northeast': {'lat': -6.271006470107277, 'lng': 106.7728440298927}, 'southwest': {'lat': -6.27370612989272, 'lng': 106.7701443701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali pesanggerahan remkal 7,ChIJDVfuXArxaS4R_N0mGdACFXQ,0,ChIJDVfuXArxaS4R_N0mGdACFXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDVfuXArxaS4R_N0mGdACFXQ
