formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.6274431, 'lng': 98.7921836}, 'viewport': {'northeast': {'lat': 2.759751000000001, 'lng': 98.992865}, 'southwest': {'lat': 2.352696, 'lng': 98.39956099999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Samosir Regency,"[{'height': 535, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116051235503434141287"">Jujur Sihotang</a>'], 'photo_reference': 'AUGGfZlZtNWB99jM02vX070bEc8T0_-LnJbtCvZOO24G29YvXPXwQ9dJzBqdIl7A1p5TC5lLO2FmLd5T8IFFoVN4zCANnEQLEs_rT1SRr-xLxtgLHOLf2iyaNEpih0Cyqu5AVfVjv-1z2D2wkCiCWWrQcP7fEZIpTmzX7X_xqtKa5yttSMPq', 'width': 719}]",ChIJq2GdsfvaMTAR_hhfCyKzWDs,ChIJq2GdsfvaMTAR_hhfCyKzWDs,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJq2GdsfvaMTAR_hhfCyKzWDs
"Harian, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5109177, 'lng': 98.6459022}, 'viewport': {'northeast': {'lat': 2.5878909, 'lng': 98.750378}, 'southwest': {'lat': 2.3981161, 'lng': 98.39956099999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Harian,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103800887540764909727"">ramdhana fm</a>'], 'photo_reference': 'AUGGfZlDutd9a6lDyVTheRRNsmQswN6VB13NoIVwVbEp60co3k0uX957c-8zFjoCWfzqzWRePSuprShIRCpVB75IDI7w0etna0wKlEXYmv_ZCcUR1B9-g9HtHII_BmccbJ955bC85AuFs34ZmXTEkm7G68PqTH1jujIEuh8WIc-klDTXBaZX', 'width': 4032}]",ChIJ1ZEataHWMTARm7urE7WtD4o,ChIJ1ZEataHWMTARm7urE7WtD4o,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1ZEataHWMTARm7urE7WtD4o
"HM76+88, Turpuk Limbong, Harian, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5633334, 'lng': 98.66085679999999}, 'viewport': {'northeast': {'lat': 2.564683229892722, 'lng': 98.66220662989271}, 'southwest': {'lat': 2.561983570107278, 'lng': 98.65950697010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Fishing-Camp Siarubung,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106748684137459738140"">toba classic</a>'], 'photo_reference': 'AUGGfZmOwPbgvl0OKnPBhfIJNJmfkAUWOr56kkukkixqL2UBF4T8G38aG-fuWKQ9N2-Nsr-lvBb69FvMEaTsFjl-jXrpHBU7Ov00hxf7wL8UQ4UNOHXLRKO3GLiURHYw5DJ3v4IjKl3sB7t6baV5bHDNvybx-zaV-S2CeCEwQhojLmNSa4mv', 'width': 4624}]",ChIJwUZUzbjbMTARdCxS6g1vZlg,ChIJwUZUzbjbMTARdCxS6g1vZlg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.9,23.0,,https://www.google.com/maps/place/?q=place_id:ChIJwUZUzbjbMTARdCxS6g1vZlg
"Turpuk Sihotang, Harian, Samosir Regency, North Sumatra 22396, Indonesia","{'location': {'lat': 2.5507063, 'lng': 98.67238669999999}, 'viewport': {'northeast': {'lat': 2.551931629892722, 'lng': 98.67374632989271}, 'southwest': {'lat': 2.549231970107277, 'lng': 98.67104667010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Patung Yesus, Bukit Sibea-bea","[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106057004199772425172"">TJIUNGGU TJERMIN</a>'], 'photo_reference': 'AUGGfZmLqxTDo_eOqGJ5UoKvw9JSVGDvnw6cPTj7Bxmggmw3kUAcA3AsWCwMZYWa0s-vEZi_g9pfNfr2cEA7IjYLQ4PAFlwLB3EkDS89SCB82qOEYGpxKNoqCwsyk1Y70wxLl7UAPhAZwtxGepl4TiqfjRc3CpQ5wMRu5Q7dEptQ0bTcYiQ', 'width': 5184}]",ChIJoTwEU83bMTARPTeWP0dEAuU,ChIJoTwEU83bMTARPTeWP0dEAuU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},4.6,209.0,"{'compound_code': 'HM2C+7X Turpuk Sihotang, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWHM2C+7X'}",https://www.google.com/maps/place/?q=place_id:ChIJoTwEU83bMTARPTeWP0dEAuU
"GPM3+RM4, Dolok Raja, Harian, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.534517, 'lng': 98.70421379999999}, 'viewport': {'northeast': {'lat': 2.535866829892722, 'lng': 98.70556362989271}, 'southwest': {'lat': 2.533167170107277, 'lng': 98.70286397010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Holbung Samosir,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101216980047333107655"">Jericho Tuparev</a>'], 'photo_reference': 'AUGGfZl8pF6exHYiXTlEcvkzJRPVxHhg8cjWEfm9FDBOw6JEV0in_5Cxobmh2SxjLdyFzVZFa-rB4W1qR1SpdUu33cwbBFx3x92U7HDgb-7BLIpt_sNtlEsnfSr4VeDFs3lw28ewHsm69ge_D_D6UEH9gg7zF2_o7EoY9bcrTM-sw3mXwlBK', 'width': 1600}]",ChIJP1KdukvaMTAR_BxcMSOU4_E,ChIJP1KdukvaMTAR_BxcMSOU4_E,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,1762.0,,https://www.google.com/maps/place/?q=place_id:ChIJP1KdukvaMTAR_BxcMSOU4_E
"Hariara Pohan, Harian, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5300066, 'lng': 98.69723909999999}, 'viewport': {'northeast': {'lat': 2.531374229892722, 'lng': 98.69854137989273}, 'southwest': {'lat': 2.528674570107278, 'lng': 98.69584172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Holbung,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106894416799154793812"">Soong In Hui</a>'], 'photo_reference': 'AUGGfZndVDIItmoUiLkluYA4O_llORiT81EkTHAWs5LYzJRYIapepg0eJ8w5oHD00nRJT9nCwiYqQazuowbD3yVNipKlymFwx7DpQpPq93AaMijhcWyWoA_fVRq9FncQIs8vpf5rctH9HdISL0fDYDN9r3gtDKZbF6T2te2tuwE7cSnkdybs', 'width': 4032}]",ChIJT5AFeGHbMTAR-SyY7pcnenY,ChIJT5AFeGHbMTAR-SyY7pcnenY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,580.0,"{'compound_code': 'GMJW+2V Hariara Pohan, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWGMJW+2V'}",https://www.google.com/maps/place/?q=place_id:ChIJT5AFeGHbMTAR-SyY7pcnenY
"Turpuk Sihotang, Harian, Samosir Regency, North Sumatra 22396, Indonesia","{'location': {'lat': 2.5506701, 'lng': 98.6735887}, 'viewport': {'northeast': {'lat': 2.552051429892722, 'lng': 98.67492967989273}, 'southwest': {'lat': 2.549351770107277, 'lng': 98.67223002010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sibeabea,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109325938736738528457"">Globalpwt Bms</a>'], 'photo_reference': 'AUGGfZlHehATNFz69oIcFkYrdrD8z2JfIExiCLTNqAiTWsDP69byF6DEGTb_xiyqgmLJC4CjyFBAdmgf5ze5lUBK2JAGdxUUfoFPcsOw8VUDSIhWKUE77iCecsy3FNh6scFYRkWvDoWWWoM7-7RI9t1_CNK7rgeGCvq5ZaXDv7ZrsxpN06Zh', 'width': 4000}]",ChIJ9ck-gAbbMTAR1ipJdvuxXMk,ChIJ9ck-gAbbMTAR1ipJdvuxXMk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},4.6,2091.0,"{'compound_code': 'HM2F+7C Turpuk Sihotang, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWHM2F+7C'}",https://www.google.com/maps/place/?q=place_id:ChIJ9ck-gAbbMTAR1ipJdvuxXMk
"GJPV+QX4, Sosor Dolok, Harian, Samosir Regency, North Sumatra 22396, Indonesia","{'location': {'lat': 2.5368988, 'lng': 98.6449414}, 'viewport': {'northeast': {'lat': 2.5399129, 'lng': 98.64625672989273}, 'southwest': {'lat': 2.5358941, 'lng': 98.64355707010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Efrata Waterfall,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102786063493978974226"">Ronaldo Sipayung</a>'], 'photo_reference': 'AUGGfZlGQBcWqWHyQdCXVkjZX3fNxUf5d_QpCcRnt1qICVjcBDewJ6Tfvzr7RXaDNGbieJpbNLMCAfGvvZEqrP18giP7at2dzoeT_GaVIuaW55W9ZaOjGWywXmdD1397s3oq_FO-TLjTFprbw6-fTCmyn5D63LcowRCzKW96SDs176X2N51X', 'width': 4608}]",ChIJsbkr_erQMTARzesM70KwxUo,ChIJsbkr_erQMTARzesM70KwxUo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},4.5,1576.0,,https://www.google.com/maps/place/?q=place_id:ChIJsbkr_erQMTARzesM70KwxUo
"HM2G+Q9R, Jl. Sisingamangaraja, Dolok Raja, Kec. Harian, Kabupaten Samosir, Sumatera Utara 22396, Indonesia","{'location': {'lat': 2.5519918, 'lng': 98.6758967}, 'viewport': {'northeast': {'lat': 2.553341429892722, 'lng': 98.67724287989272}, 'southwest': {'lat': 2.550641770107278, 'lng': 98.67454322010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelok Lapan Sibea-Bea,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104824453697177642598"">Tinmer Manurung</a>'], 'photo_reference': 'AUGGfZlISeyaYpN8JNIacY7_9KwcSEZToKrPeJLxuCz70asNmfmWgoP_CuavgHeqb4TbPoCtwmifzwTOnnJsaKOLKZt0uYZsIIgZmZeO-ED_00Wkt_s5_oEC_xZEzrGSp3hZ-TcVTMYYbnCz_wdEkoXS7UFRq7xbtcbR2tsfParCOkt9eFBc', 'width': 4160}]",ChIJXwtmYSHbMTARVIj4q308b2s,ChIJXwtmYSHbMTARVIj4q308b2s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.6,235.0,,https://www.google.com/maps/place/?q=place_id:ChIJXwtmYSHbMTARVIj4q308b2s
"HJQC+JHW, Sarimarrihit, Sianjur Mula Mula, Samosir Regency, North Sumatra 22396, Indonesia","{'location': {'lat': 2.5891228, 'lng': 98.6214639}, 'viewport': {'northeast': {'lat': 2.59124275, 'lng': 98.62584960000001}, 'southwest': {'lat': 2.58841615, 'lng': 98.620002}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hadabuan Naisogop Waterfalls,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101786129146952386822"">A Google User</a>'], 'photo_reference': 'AUGGfZnPgMsJ9Wip6zVqqPf9vqJqu_XWoKsPRS8U9V7hf-ldEfqBlGZNa48lmWN7Cuj0EC-n0x3k3kBrswtSNUE_eBTNn2gZZ2GajxHG1At8HlhMF0KBZm3XNM3ynB5DoOJ30DMweueWI2rd7Dx96S8hK8u0ItRZfHu6pXAlL7v2oiBA72eg', 'width': 2448}]",ChIJQZKTASrQMTARvQSa-Zz_1f0,ChIJQZKTASrQMTARvQSa-Zz_1f0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,113.0,,https://www.google.com/maps/place/?q=place_id:ChIJQZKTASrQMTARvQSa-Zz_1f0
