formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"South Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.875943, 'lng': 114.8092691}, 'viewport': {'northeast': {'lat': -1.303617, 'lng': 115.475709}, 'southwest': {'lat': -2.624439, 'lng': 114.5541201}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Barito Regency,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103242633874362027651"">A Google User</a>'], 'photo_reference': 'AUGGfZlZFx1KV_grL4FVj1pkUkFqeDBURXR29MFbolqza8lt8cspkJycw_1A9D4gmV_tWZOxt9WZ0kkvNTbn0bLks2b2SWcReMHnIi1_XwTM5llXD5fohUTUpGZcrbGfqDTxB2V2VbgMqbyLCr1jUs-Htn2tyFYzc_wE7ROMPMyb5cJTRhuK', 'width': 1920}]",ChIJNTUqs8Pd-i0RWiG6zjcV7xQ,ChIJNTUqs8Pd-i0RWiG6zjcV7xQ,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNTUqs8Pd-i0RWiG6zjcV7xQ
"9FFV+VX4, Alat, Hantakan, Central Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.6253534, 'lng': 115.4949408}, 'viewport': {'northeast': {'lat': -2.623871020107277, 'lng': 115.4964028798928}, 'southwest': {'lat': -2.626570679892722, 'lng': 115.4937032201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Arangani Alat,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116555021168143764110"">putri nadia</a>'], 'photo_reference': 'AUGGfZncI28EcreXbsxO7mG_az15q_puOBMI96WLv4EFis4tYyXuNyPPn6_R3jtVm5CQmSRytSFxPpsKcy0IIJfmZYSkNB3xhctzKXIBNgci87wRyF0N3tzLXtRJkmZk0hB3FldUfKDW6pACppgOMYjmeJGZIR7ZZI3vwGHKLk7PgJ3xtCoF', 'width': 4032}]",ChIJ8VPXA61l5S0RobrC4uweNdI,ChIJ8VPXA61l5S0RobrC4uweNdI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,10.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ8VPXA61l5S0RobrC4uweNdI
"Batu Tunggal, Hantakan, Central Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.6412441, 'lng': 115.4493423}, 'viewport': {'northeast': {'lat': -2.639841920107278, 'lng': 115.4506642298928}, 'southwest': {'lat': -2.642541579892722, 'lng': 115.4479645701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Manggasang,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116068116745948038118"">Khairi Mahfuz</a>'], 'photo_reference': 'AUGGfZlewLQiNpzz4SOyLVLHQi0FxwasLDAehPg8zy08YeLTgv2yMWD2yINjzO3p0jqqIzpi3TSOtjyR_SBQ6oBEW6dVnamnIauDf3HUuaV6iG-Kg4-Y2gnuEEFTzM9dsDfUKq8RL3I0KF32qHLd7QlqzP9ulJEF2sA3cPCBpUINJYLgGpsY', 'width': 3264}]",ChIJ_YRS0Olv5S0RqoUGYQDm73M,ChIJ_YRS0Olv5S0RqoUGYQDm73M,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.1,931.0,"{'compound_code': '9C5X+GP Batu Tunggal, Central Hulu Sungai Regency, South Kalimantan, Indonesia', 'global_code': '6P9Q9C5X+GP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_YRS0Olv5S0RqoUGYQDm73M
"Unnamed Road, Patikalain, Kec. Hantakan, Kabupaten Hulu Sungai Tengah, Kalimantan Selatan 71372, Indonesia","{'location': {'lat': -2.6740179, 'lng': 115.5156643}, 'viewport': {'northeast': {'lat': -2.672672020107278, 'lng': 115.5170463298928}, 'southwest': {'lat': -2.675371679892722, 'lng': 115.5143466701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK TITIAN MUSANG,"[{'height': 1919, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108770043397608493955"">A Google User</a>'], 'photo_reference': 'AUGGfZlcY_-JPT0fVksd5NDNtOK9Q8cgZYeB1T1DItYOTLSmqjocVZN0kt5tCYWYurU3JvK7Thu45niZQqE14SsH3xPB5uhiztuPWKGulSScjBhS1gq54kGMs-B151XEPDZfEOZi05_Z5owtrMCRW8RTWXDuV6t9WhsBwAT22Of2mrT4WyCc', 'width': 3410}]",ChIJMbF2r_t75S0RAqn5y8IRF8Q,ChIJMbF2r_t75S0RAqn5y8IRF8Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,33.0,"{'compound_code': '8GG8+97 Patikalain, Central Hulu Sungai Regency, South Kalimantan, Indonesia', 'global_code': '6P9Q8GG8+97'}",,https://www.google.com/maps/place/?q=place_id:ChIJMbF2r_t75S0RAqn5y8IRF8Q
"9F4M+5Q, Murung B, Hantakan, Central Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.644614, 'lng': 115.484428}, 'viewport': {'northeast': {'lat': -2.643143370107278, 'lng': 115.4857680298927}, 'southwest': {'lat': -2.645843029892722, 'lng': 115.4830683701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tagur Hantu,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109280290341794611971"">Syaiful Rahman</a>'], 'photo_reference': 'AUGGfZndPk_Nb24YUlC0CYhsnbmJTYA5Q212Lq8_IJFOcQ_PJFyKRho9DZj_Hv6EDRKmRv9Mf7H2kNHebmLb1BctNG6s5i3MJNxIFBG_tE2c_VwkWOwlRVlhh30rjvXej6rbtajj5tMa41fLVQ4O4j-NFYmSRiU-u7LZ5Os8n8cX8V4goHrU', 'width': 3000}]",ChIJUUfwYRdl5S0RpqNaH44-cRI,ChIJUUfwYRdl5S0RpqNaH44-cRI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.2,13.0,,,https://www.google.com/maps/place/?q=place_id:ChIJUUfwYRdl5S0RpqNaH44-cRI
"Datar Ajab, Hantakan, Central Hulu Sungai Regency, South Kalimantan 71382, Indonesia","{'location': {'lat': -2.6553125, 'lng': 115.5648125}, 'viewport': {'northeast': {'lat': -2.653962670107278, 'lng': 115.5661623298927}, 'southwest': {'lat': -2.656662329892722, 'lng': 115.5634626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tumaung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117130127639983259110"">A Google User</a>'], 'photo_reference': 'AUGGfZnMaXQzsFetaaGmTWUzz2TcdncWfuvqwz1s6A5RIQHTEqP1ydhHvkt03X3THWk2-HPCsMxwi9AG39VrR0xeSpIFo_AMYYjy6wCFT74b9aM3YVpGlQoKy4Q72zTYtss-cZ99rYsm1dkht2PUASHhvZMoYci4HIdZyR6zHBJDkPTmrJ-P', 'width': 3024}]",ChIJ5ZSJhVZ75S0Rop--VwaD_Yc,ChIJ5ZSJhVZ75S0Rop--VwaD_Yc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,59.0,"{'compound_code': '8HV7+VW Datar Ajab, Central Hulu Sungai Regency, South Kalimantan, Indonesia', 'global_code': '6P9Q8HV7+VW'}",,https://www.google.com/maps/place/?q=place_id:ChIJ5ZSJhVZ75S0Rop--VwaD_Yc
"8FX9+PQH, Murung B, Hantakan, Central Hulu Sungai Regency, South Kalimantan 71372, Indonesia","{'location': {'lat': -2.6506771, 'lng': 115.4694816}, 'viewport': {'northeast': {'lat': -2.649327270107278, 'lng': 115.4708314298927}, 'southwest': {'lat': -2.652026929892722, 'lng': 115.4681317701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom Meratus,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114169905588752643604"">A Google User</a>'], 'photo_reference': 'AUGGfZm_5Y7dG5hlqIv31P_5XnfL8zcEKbfZVAIF39eFWe_SyN0ejUsslqwAbrfeLPTIQvNhTsfr9NI_urL_o2cN36hyH_b1IDzZAk4mGraAN_OPI1NB71ZxpAl59eZ-dx_lOtbAXMbER47kSoMvRxZ_kWJ_aJ6G2fbIQzC710xwsd5iV9ep', 'width': 4160}]",ChIJ--3vY95v5S0R1aG4A0fXruo,ChIJ--3vY95v5S0R1aG4A0fXruo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ--3vY95v5S0R1aG4A0fXruo
"6F53+94X, Hulu Banyu, Loksado, South Hulu Sungai Regency, South Kalimantan 71363, Indonesia","{'location': {'lat': -2.7915194, 'lng': 115.4528503}, 'viewport': {'northeast': {'lat': -2.790420170107278, 'lng': 115.4544003298927}, 'southwest': {'lat': -2.793119829892722, 'lng': 115.4517006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Obyek Wisata Air Panas Tanuhi,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102423790164726457965"">Melisa Harahap</a>'], 'photo_reference': 'AUGGfZm5MspqONlVDguOyPqaoR4a4l6V6vnx-0CL22ChdFqI4z68sJfO8cIzXe10yMcUmBySjcX1tc1IYEvaQ-XYFkIBBynmQ15h-2l_47FGT0R_c-WuobGNPRsTmil1nArN_Ema3h8jH6yAj4dvzxFL91XRPw292osZA4UZowMbnpYRnSu8', 'width': 4032}]",ChIJMZi34-Z35S0RxbO0uHfmJbI,ChIJMZi34-Z35S0RxbO0uHfmJbI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.2,873.0,,,https://www.google.com/maps/place/?q=place_id:ChIJMZi34-Z35S0RxbO0uHfmJbI
"8CWX+57, Pasting, Hantakan, Central Hulu Sungai Regency, South Kalimantan 71372, Indonesia","{'location': {'lat': -2.6545738, 'lng': 115.4481286}, 'viewport': {'northeast': {'lat': -2.653127420107278, 'lng': 115.4492547798927}, 'southwest': {'lat': -2.655827079892723, 'lng': 115.4465551201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata Batu Bagapit,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116088827095786097356"">aulia rahmi</a>'], 'photo_reference': 'AUGGfZk4VWW-utXA6_SwgFOXye5r9L6pV4Ar9B3bP4EXVm8ymwtQ28DHJpRhMd5Tp6GuDubiZs4uWd4HCmOJyO0r-zFAHbzYPF0aM2HzoKtN5fM7RGrGTU24Z2lb2LRk2DmTk05X0seb_VnUraBHMNfeC_-umes1joJxaYKDAG0SWFmQMjui', 'width': 4160}]",ChIJx_ypIytx5S0RN6yj9C2shsM,ChIJx_ypIytx5S0RN6yj9C2shsM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.1,38.0,,,https://www.google.com/maps/place/?q=place_id:ChIJx_ypIytx5S0RN6yj9C2shsM
"6GFW+W85, Haratai, Loksado, South Hulu Sungai Regency, South Kalimantan 71282, Indonesia","{'location': {'lat': -2.775237, 'lng': 115.545856}, 'viewport': {'northeast': {'lat': -2.774407670107278, 'lng': 115.5471253}, 'southwest': {'lat': -2.777107329892722, 'lng': 115.5420481}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Haratai Loksado,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115131130825147917859"">zack zacker</a>'], 'photo_reference': 'AUGGfZkMuZJkExW9IBgtZTv4QCheqLl-3ErhCOqdVXcTOUgmTXRl1LAf0PYakGuuEwStzy0rEz4ORRP8Paid4uSXnBnTWi8OGg_9m0UT_Xn-gLH_pzoGZAZUDu2fave1VQIWNZHOVKUZywf3tcNE77CA4QxoKNlh8LhlzAeNNH_2i8N-6ipU', 'width': 5312}]",ChIJcWpOScB45S0RBsosCHjJJus,ChIJcWpOScB45S0RBsosCHjJJus,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,606.0,,,https://www.google.com/maps/place/?q=place_id:ChIJcWpOScB45S0RBsosCHjJJus
