business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,permanently_closed,url
OPERATIONAL,"HR2W+H7, Ikcan, Waropko, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.4486041, 'lng': 140.8457019}, 'viewport': {'northeast': {'lat': -5.447207070107278, 'lng': 140.8470968798927}, 'southwest': {'lat': -5.449906729892722, 'lng': 140.8443972201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Ican,ChIJO0uUGQD3RmgRId-c5YTb8P8,0.0,ChIJO0uUGQD3RmgRId-c5YTb8P8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO0uUGQD3RmgRId-c5YTb8P8
OPERATIONAL,"Belakang Hartoyo KM. 4, Kabupaten Boven Digoel, Indonesia","{'location': {'lat': -6.0708882, 'lng': 140.2449286}, 'viewport': {'northeast': {'lat': -6.069538370107277, 'lng': 140.2462784298927}, 'southwest': {'lat': -6.072238029892721, 'lng': 140.2435787701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN JERUK PAK SURONO,ChIJ1cf_7QgPSGgRYyJft_MEya0,0.0,ChIJ1cf_7QgPSGgRYyJft_MEya0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"{'compound_code': 'W6HV+JX Persatuan, Boven Digoel Regency, Papua, Indonesia', 'global_code': '6R52W6HV+JX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ1cf_7QgPSGgRYyJft_MEya0
OPERATIONAL,"V7XR+CQH, Persatuan, Mandobo, Boven Digoel Regency, Papua 99663, Indonesia","{'location': {'lat': -6.1014388, 'lng': 140.2921204}, 'viewport': {'northeast': {'lat': -6.100093370107278, 'lng': 140.2934749798927}, 'southwest': {'lat': -6.102793029892722, 'lng': 140.2907753201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan boven digoel,ChIJ1QkdgygNSGgRfGMrtiDAQeU,4.0,ChIJ1QkdgygNSGgRfGMrtiDAQeU,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118375775844539964255"">Wibisono Notodirdjo</a>'], 'photo_reference': 'AUGGfZmDiNBGRq5_46zB3qeUoyDQfwuXCUl-JpdiSVTTffDYVJbhZbxLR-CyqhN_P-vGP3v2FxlWZy55JOoO5qmCeU_gWwNC0cKC-CqQuGSu0vzwCqn2K_X05G-jkDta32fWkU1lyXKinfKx1P6W4PFlKi58fRFELum1bXDCuvLF-6ngvVms', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJ1QkdgygNSGgRfGMrtiDAQeU
OPERATIONAL,"W75X+J7X, Unnamed Road, Persatuan, Kec. Mandobo, Kabupaten Boven Digoel, Papua 99663, Indonesia","{'location': {'lat': -6.090880599999999, 'lng': 140.2982292}, 'viewport': {'northeast': {'lat': -6.089580720107278, 'lng': 140.3004894}, 'southwest': {'lat': -6.092280379892721, 'lng': 140.2974758}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Pelangi,ChIJR_WgxVwNSGgR5IcYI16zEEo,3.9,ChIJR_WgxVwNSGgR5IcYI16zEEo,"['tourist_attraction', 'point_of_interest', 'establishment']",16,{'open_now': True},,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102148895132323444813"">Hasan Thorand</a>'], 'photo_reference': 'AUGGfZm9KWjQyqVEwi2maG5_bR0Ib6GugXJjGGm3R7MW04o4IidvLvhepB959cV3cS8hH2k-VzAPd-KSu_lA9jzoA6frKS7EcYGKf9bo9lcWEvTLMrjiILIJDdnglMPRQdTOG7ZUWBvropTwD84FiX7J7v-_6xNh1_vcSTB-R4R1cc-doWJt', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJR_WgxVwNSGgR5IcYI16zEEo
OPERATIONAL,"FVW4+8M, Upkim, Waropko, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.504127700000001, 'lng': 140.8566543}, 'viewport': {'northeast': {'lat': -5.502780320107277, 'lng': 140.8579761298927}, 'southwest': {'lat': -5.505479979892721, 'lng': 140.8552764701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Komen,ChIJe_R2Jar3RmgRMt1BNDGTRFk,3.0,ChIJe_R2Jar3RmgRMt1BNDGTRFk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJe_R2Jar3RmgRMt1BNDGTRFk
OPERATIONAL,"7QFM+X75, Kanggewot, Waropko, Boven Digoel Regency, Papua 99664, Indonesia","{'location': {'lat': -5.725121499999999, 'lng': 140.7832348}, 'viewport': {'northeast': {'lat': -5.723771670107277, 'lng': 140.7845846298927}, 'southwest': {'lat': -5.726471329892721, 'lng': 140.7818849701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kanggewot,waropko, kabupaten Boven Digoel",ChIJY84ecFFJRmgRlHkV4uKCS1E,5.0,ChIJY84ecFFJRmgRlHkV4uKCS1E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY84ecFFJRmgRlHkV4uKCS1E
OPERATIONAL,"W76W+WH, Sokanggo, Kec. Mandobo, Kabupaten Boven Digoel, Papua, Indonesia","{'location': {'lat': -6.087687499999999, 'lng': 140.2964375}, 'viewport': {'northeast': {'lat': -6.086024670107278, 'lng': 140.2981945298927}, 'southwest': {'lat': -6.088724329892722, 'lng': 140.2954948701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Wet,ChIJh-t1GAANSGgR7lrZHVAwSrY,0.0,ChIJh-t1GAANSGgR7lrZHVAwSrY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh-t1GAANSGgR7lrZHVAwSrY
OPERATIONAL,"V8W5+HMP, Unnamed Road, Persatuan, Kec. Mandobo, Kabupaten Boven Digoel, Papua 99663, Indonesia","{'location': {'lat': -6.1035317, 'lng': 140.30921}, 'viewport': {'northeast': {'lat': -6.102192520107278, 'lng': 140.3105840798927}, 'southwest': {'lat': -6.104892179892722, 'lng': 140.3078844201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Iwot,ChIJc-GNNfMNSGgRLk9xWbkVi1c,3.3,ChIJc-GNNfMNSGgRLk9xWbkVi1c,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{},,,,https://www.google.com/maps/place/?q=place_id:ChIJc-GNNfMNSGgRLk9xWbkVi1c
OPERATIONAL,"WQ4F+MPR, Yaniruma, Boven Digoel Regency, Papua 99571, Indonesia","{'location': {'lat': -5.093272199999999, 'lng': 139.7742804}, 'viewport': {'northeast': {'lat': -5.091922370107278, 'lng': 139.7756302298927}, 'southwest': {'lat': -5.094622029892721, 'lng': 139.7729305701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nur asma rahim abd,ChIJH72w2tG7OGgRdL6jlZ4HlNg,0.0,ChIJH72w2tG7OGgRdL6jlZ4HlNg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJH72w2tG7OGgRdL6jlZ4HlNg
OPERATIONAL,"PPCF+HV8, Kuken, Ambatkwi, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.2785845, 'lng': 140.7247053}, 'viewport': {'northeast': {'lat': -5.277234670107279, 'lng': 140.7260551298927}, 'southwest': {'lat': -5.279934329892723, 'lng': 140.7233554701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KALI KAO,ChIJu3AJetjhRmgRUVTR57zowtA,5.0,ChIJu3AJetjhRmgRUVTR57zowtA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105366332842287974687"">Hendy Prasetya</a>'], 'photo_reference': 'AUGGfZmRSBoywZd94PbzH_CTsM0LzpyTEUdVszm6abfqlgK2zdGHQFFOP8hS9leBdTzai6q1ENkecNB0e7p1HnJXehX3e21op1VyWjO5BVbf0vfjXM9dNyA_en2seWtdLBZksk56iU-LjU4aoLPHOLzSDIJAZ4M1huvX-uRoh_7ne05XzFZH', 'width': 3840}]",,https://www.google.com/maps/place/?q=place_id:ChIJu3AJetjhRmgRUVTR57zowtA
