formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Kersana, Brebes Regency, Central Java, Indonesia","{'location': {'lat': -6.9292362, 'lng': 108.8594107}, 'viewport': {'northeast': {'lat': -6.896341, 'lng': 108.8985509}, 'southwest': {'lat': -6.96376, 'lng': 108.8414401}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kersana,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114572140238067493249"">A Google User</a>'], 'photo_reference': 'AUGGfZkeoVt_pvujlm9EnzfoJ0nR-sxs13GcNqf9nvs52HupaXL5LQveJ736kqQSwl1svZn7j3c0k93aqwho8CyFjLiQoXM7w_lsc54KJ8iIpF-IWDh_5OAZ2Epkk2hDs-BQvVXmz6YE7elTGijMVRgGQCtxfXyUkEoXZIIYDSRQmyTJovYT', 'width': 3000}]",ChIJC5hGUvCmby4RgPlS43Z6AgQ,ChIJC5hGUvCmby4RgPlS43Z6AgQ,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJC5hGUvCmby4RgPlS43Z6AgQ
"3VG6+8P7, Kersana, Kec. Kersana, Kabupaten Brebes, Jawa Tengah 52264, Indonesia","{'location': {'lat': -6.9242002, 'lng': 108.8618061}, 'viewport': {'northeast': {'lat': -6.923383220107278, 'lng': 108.8630862798927}, 'southwest': {'lat': -6.926082879892722, 'lng': 108.8603866201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EMBUNG KERSANA,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103166272781165767968"">IRWAN NUGROHO</a>'], 'photo_reference': 'AUGGfZnsosyGi9eLgh1y6VFbp4Bk2SLeNUslfhp01pt4WqiL5oat2e6a5IhO8NTt4W0JBz_499ysgunVNiXCDVbHWwnLsR11wZEISNJinXvXeKgC3ue11o8gAXfMtYt1TlCAX8OwErl0BHocDHQbTegHFxEhp7f__1jsbf8CBacKqKnxHqXW', 'width': 4640}]",ChIJk4-rhS6nby4Rum4UQULZycY,ChIJk4-rhS6nby4Rum4UQULZycY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJk4-rhS6nby4Rum4UQULZycY
"Kebun,Sawah, Tanggungsari, Ketanggungan, Brebes Regency, Central Java 52263, Indonesia","{'location': {'lat': -6.956631, 'lng': 108.8832878}, 'viewport': {'northeast': {'lat': -6.955268670107278, 'lng': 108.8847113298927}, 'southwest': {'lat': -6.957968329892722, 'lng': 108.8820116701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanggung Sari Water Park,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107249463458182344284"">Pandu Permana</a>'], 'photo_reference': 'AUGGfZnCt3DThJc8u4AF9H1cTXJ6REDAtEYAsbLD8U9TQTwI6ECcIgy5npAqkkl1K25mkEpLlwJmCNHzEn6vc8riTvRMb52pFYSMb0eh61mec_XrgJJm2UVU4NXgGXlt-Zbf_9nofpJ00bBfz5MCeMMXvQ3NtB4CG3g4Jmr5aiyuiCG4pQRr', 'width': 4160}]",ChIJT7z1QrSmby4RgWJLExxA4uU,ChIJT7z1QrSmby4RgWJLExxA4uU,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,4.6,912.0,{'open_now': False},"{'compound_code': '2VVM+98 Tanggungsari, Brebes Regency, Central Java, Indonesia', 'global_code': '6P5C2VVM+98'}",,https://www.google.com/maps/place/?q=place_id:ChIJT7z1QrSmby4RgWJLExxA4uU
"3VG7+H54, Jl. Samiaji, Kersana, Kec. Kersana, Kabupaten Brebes, Jawa Tengah 52264, Indonesia","{'location': {'lat': -6.923601499999999, 'lng': 108.8629588}, 'viewport': {'northeast': {'lat': -6.922257070107277, 'lng': 108.8644616798927}, 'southwest': {'lat': -6.924956729892721, 'lng': 108.8617620201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Balong Indah Kersana,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107476510290098361792"">Aninda putri Herliyanti</a>'], 'photo_reference': 'AUGGfZmh_Mt9CGhI0axUtWvTRnSqpBNXnH698bpeEtO4EhyWMaif6T_8ClQF90-K_AXPLQvrCOq5Jf2Er42-p8yaZT-sPwOQP5DdDSRzkpQLOrfd4SOVEA8-7XOLx9bv5-sdTE3-55zfq-_CZFmPQtCZlE-F65sFWZHQH2Vw7S_FGDNp2b8_', 'width': 1061}]",ChIJXyCHU0anby4RR9DmzdyJyG4,ChIJXyCHU0anby4RR9DmzdyJyG4,"['amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,110.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJXyCHU0anby4RR9DmzdyJyG4
"3V66+J7C, Cikandang, Kec. Kersana, Kabupaten Brebes, Jawa Tengah, Indonesia","{'location': {'lat': -6.938445499999999, 'lng': 108.860641}, 'viewport': {'northeast': {'lat': -6.937040620107278, 'lng': 108.8618348798927}, 'southwest': {'lat': -6.939740279892722, 'lng': 108.8591352201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EMBUNG CIKANDANG,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103166272781165767968"">IRWAN NUGROHO</a>'], 'photo_reference': 'AUGGfZn6TzPhVXSAor_FOqjz_b_aJNR_erYmwS8Ov6JnZsuD4NY3aXBtnshx3QxKeKk5e9UOUKZZ-O3Hqhx0mqy0OPzPDP4Bx5a5G36OU-LU6j6UKIIXgcXVay3Ee1NLADRCiObxMqc0VVs-rIg6zRyzn_wv_7uDewT4o7910Zspy5NGu33f', 'width': 4640}]",ChIJyXm5zZCnby4Rxe2LGpYzVhY,ChIJyXm5zZCnby4Rxe2LGpYzVhY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJyXm5zZCnby4Rxe2LGpYzVhY
"3VX4+RJ, Kramatsampang, Kec. Kersana, Kabupaten Brebes, Jawa Tengah, Indonesia","{'location': {'lat': -6.9003916, 'lng': 108.8565141}, 'viewport': {'northeast': {'lat': -6.899045870107278, 'lng': 108.8578590298927}, 'southwest': {'lat': -6.901745529892722, 'lng': 108.8551593701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat nongkrong tobrut,,ChIJ20pMMQCnby4RMiBWulyAlpw,ChIJ20pMMQCnby4RMiBWulyAlpw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ20pMMQCnby4RMiBWulyAlpw
"3V45+3HR, Kubangpari Dua, Kubangpari, Kec. Kersana, Kabupaten Brebes, Jawa Tengah 52264, Indonesia","{'location': {'lat': -6.9447527, 'lng': 108.8588832}, 'viewport': {'northeast': {'lat': -6.943386670107278, 'lng': 108.8605810298927}, 'southwest': {'lat': -6.946086329892721, 'lng': 108.8578813701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Mang Saryo,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117190093832473450895"">A Google User</a>'], 'photo_reference': 'AUGGfZlkOTG83iWcpF85bbaIj6WOoJLQL194kGWiWJ8dEu0AbZEp9WfbBwYRy5U6niFyCO7Ul5mgnZ9srP4Ic5oswIm8oy04LtCUx4h_NnztaBy6TmR0_AI7oV0kQvvijkX5jVQRtIFbf7rV4p9-R_wsgwAeI3LtIflZzFSVdl1BJhQQS27i', 'width': 1088}]",ChIJ-Xs4RROnby4RcL3s6KSZdaM,ChIJ-Xs4RROnby4RcL3s6KSZdaM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Xs4RROnby4RcL3s6KSZdaM
"Sawah,Ladang, Prapag Kidul, Losari, Brebes Regency, Central Java 52255, Indonesia","{'location': {'lat': -6.8181322, 'lng': 108.8643753}, 'viewport': {'northeast': {'lat': -6.816699420107277, 'lng': 108.8657447798927}, 'southwest': {'lat': -6.819399079892722, 'lng': 108.8630451201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eko Wisata Mangrove Kali Anyar Prapag Kidul,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113251267570380536374"">A Google User</a>'], 'photo_reference': 'AUGGfZnqapDZT4hSV5oEPI5CIgsP2Mk2CDfqwXnEnmWkWIUzF3xaHuP-E-9bcpAYXNJ_NcQC90yFkEhHRJn27i_ciuzLHuqz7mOCzHInP9scMxRMywNpkldVfD5sBXfvAEiIdVR8JlpSonYjih1Pvn58UYrGKxC0u_hxLcBthVCXcTA10bnE', 'width': 4608}]",ChIJk1NVtoKpby4RFd0tkq1tpKA,ChIJk1NVtoKpby4RFd0tkq1tpKA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,147.0,{'open_now': True},"{'compound_code': '5VJ7+PQ Prapag Kidul, Brebes Regency, Central Java, Indonesia', 'global_code': '6P5C5VJ7+PQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJk1NVtoKpby4RFd0tkq1tpKA
"Jl. Surupan No.1 Rt. 06/03, Ciampel Wetan, Ciampel, Kec. Kersana, Kabupaten Brebes, Jawa Tengah 52264, Indonesia","{'location': {'lat': -6.932173199999999, 'lng': 108.863835}, 'viewport': {'northeast': {'lat': -6.930732920107277, 'lng': 108.8652921798927}, 'southwest': {'lat': -6.933432579892721, 'lng': 108.8625925201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan pak Suyud,,ChIJw-0AWVOnby4Rmn7cghNgknQ,ChIJw-0AWVOnby4Rmn7cghNgknQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,"{'compound_code': '3V97+4G Ciampel, Brebes Regency, Central Java, Indonesia', 'global_code': '6P5C3V97+4G'}",,https://www.google.com/maps/place/?q=place_id:ChIJw-0AWVOnby4Rmn7cghNgknQ
"3V6P+JX6, Jl. P. Diponegoro, Karangmalang Satu, Ketanggungan, Kec. Ketanggungan, Kabupaten Brebes, Jawa Tengah 52263, Indonesia","{'location': {'lat': -6.9384744, 'lng': 108.8873877}, 'viewport': {'northeast': {'lat': -6.937138370107278, 'lng': 108.8887328298927}, 'southwest': {'lat': -6.939838029892722, 'lng': 108.8860331701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bentiris River,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100218699100033407406"">Komandan Tkl</a>'], 'photo_reference': 'AUGGfZl6FAo3HgC3DiQVUW-QfLK2rz484L7jN7cpgv7JlFJky_3CMOLKOClKIvJ306mjINY0J3ODOhvBBJzYFr0SetOqYh9PENptkmtHwjjT2i967CFElZgT4iDwFV3KtaMiD8-T70hV1dz7bOucL0QU5mUMd11U4bLsu-IDI4WMfkSbzVxI', 'width': 2160}]",ChIJL8ZaPYanby4RNsvMH-RuBIc,ChIJL8ZaPYanby4RNsvMH-RuBIc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJL8ZaPYanby4RNsvMH-RuBIc
