formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Hiligodu Botomuzoi, Botomuzoi, Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.1683703, 'lng': 97.51930929999999}, 'viewport': {'northeast': {'lat': 1.185878, 'lng': 97.540132}, 'southwest': {'lat': 1.141842, 'lng': 97.50782389999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hiligodu Botomuzoi,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105823272668005951575"">A Google User</a>'], 'photo_reference': 'AUGGfZkYtNa-Hol44gBg09mxLyQdhHmKJTpCnG-qy4RUvX57vQo8FQsNxtlnchfzmDDKPCSNIdPWy9BRnrgG5UROes2e1--ctMCeY6Lt53RFl0SJtQjkZOeLpNtIvM91zsHVCVnFqfgGbXZW58vd412O6ynxheKH-6lsgwIzIZOf3Gv6FXZ_', 'width': 1200}]",ChIJ_cIZsioKJjAR3AJ1r-qY67Y,ChIJ_cIZsioKJjAR3AJ1r-qY67Y,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_cIZsioKJjAR3AJ1r-qY67Y
"Botomuzoi, Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.1780338, 'lng': 97.54465239999999}, 'viewport': {'northeast': {'lat': 1.216454, 'lng': 97.597539}, 'southwest': {'lat': 1.1239201, 'lng': 97.4874701}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Botomuzoi,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111772404786186986291"">Yono</a>'], 'photo_reference': 'AUGGfZngIWvNxFfP7iMYgpjTgbAcPeI4MI06ogte7cY0OreIZL8j0v9-J-PKYC1DrNMFcx1hdxdrjLJwDKBOCEzgXh-xJz0Xsarymrep_aDi5S6ASNQ9Wt1b1OTwKtrTUP0LwQ7dtHwar6joSrAOPBv0psNyzdG3MvKnlcuCKkTOzfmycS6U', 'width': 4208}]",ChIJ9SunDZkJJjARhsGm-Sdioz4,ChIJ9SunDZkJJjARhsGm-Sdioz4,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9SunDZkJJjARhsGm-Sdioz4
"7J53+RWF, Unnamed Road, Hilina A, Kec. Gunungsitoli, Kota Gunungsitoli, Sumatera Utara 22811, Indonesia","{'location': {'lat': 1.2595625, 'lng': 97.6047948}, 'viewport': {'northeast': {'lat': 1.260907429892722, 'lng': 97.6061289798927}, 'southwest': {'lat': 1.258207770107278, 'lng': 97.60342932010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tumori Traditional Village,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108017222617488862568"">Nazriatun Nisa</a>'], 'photo_reference': 'AUGGfZnJZXbL80q64uAdiwZvYa2TY_SMx4SNHHax_kSYc9jBTm0k-r0WTqaA7Lp10dNO1GDiJH6fi_FTSEaCrVo5KBZ7jEHH8RNEJ2UD4R3g_zwb-1gULEyVoORsYofispUiHl1bxY5eGknmiD89sQZhRKoogONgJ0pKxuKs31AzdKzULMM', 'width': 2448}]",ChIJcYBrqNjjJTARI1Mdge8NwZ0,ChIJcYBrqNjjJTARI1Mdge8NwZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,33.0,,,https://www.google.com/maps/place/?q=place_id:ChIJcYBrqNjjJTARI1Mdge8NwZ0
"6F9W+MR, Sisobalauru, Hiliduho, Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.2191269, 'lng': 97.49706619999999}, 'viewport': {'northeast': {'lat': 1.220837179892722, 'lng': 97.49804929999998}, 'southwest': {'lat': 1.218137520107278, 'lng': 97.4941169}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Hilibadalu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113263541677225618838"">A Google User</a>'], 'photo_reference': 'AUGGfZlxFoUltVsxawE9Mqxli9EJzVPPdxmNxqZXdwjwQ_W5v9rZzQHwp_C12AzGsydzvKfWtgAUXaXX1N9Bk2fR_z7NtuZfJEsfaQIaKOqzClS0sPiiuaO7yie8XzMRoW0HzX-olAxPF1yEJYBwBCEJCIy4UL_5RPrtOZs0xUU0OgopUMpR', 'width': 4160}]",ChIJr9vqRKDhJTAR2QM3HDTbYxw,ChIJr9vqRKDhJTAR2QM3HDTbYxw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJr9vqRKDhJTAR2QM3HDTbYxw
"7J9M+M2V, Ilir, Gunungsitoli, Gunungsitoli City, North Sumatra, Indonesia","{'location': {'lat': 1.2692335, 'lng': 97.63254959999999}, 'viewport': {'northeast': {'lat': 1.270596479892722, 'lng': 97.63387462989273}, 'southwest': {'lat': 1.267896820107278, 'lng': 97.63117497010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Seaview Sonata,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102887257367344696695"">si tupang</a>'], 'photo_reference': 'AUGGfZmzKHLHggcDj22XwBr4cALwHuI54vlngjRhYIR1fa4SHVBQFj1bkTvbJDjNDJfW6BpineXC6Zpwos4tpDzQl-dG-ut2ckj45UV2dI6Iahh4F8p1tjKGPuqAKuoRWgs6eBGS51SNMBUIKAJb1RerkE1vxPJZpCE99g4O2Kf_k4uAPofJ', 'width': 4032}]",ChIJf0aURDr9JTAR2SOoGg8olbs,ChIJf0aURDr9JTAR2SOoGg8olbs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,29.0,,,https://www.google.com/maps/place/?q=place_id:ChIJf0aURDr9JTAR2SOoGg8olbs
"C4HV+M8, Desa Tureloto,, Balefadoro Tuho, Kecamaten Lahewa, Kabupaten Nias Utara, Sumatera Utara 22853, Indonesia","{'location': {'lat': 1.4294342, 'lng': 97.14281249999999}, 'viewport': {'northeast': {'lat': 1.430782579892722, 'lng': 97.14416502989272}, 'southwest': {'lat': 1.428082920107278, 'lng': 97.14146537010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Indah Tureloto,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109478256646382652355"">A Google User</a>'], 'photo_reference': 'AUGGfZmt6c-Yn23fWAl3GeYWa7HMfBeT7ICqPUvyfpaoTBPptbkX5tRgodj-6s7z-gdqfT85SJ108r8D99qSZXUJAzOPAyapa86qXOcDQ_WoTOpFkrqBi-2e8rjt4qgBXL4IV5Jdlp7cYIHfS3vGcng381vLh5QRnvJTSgjirF7C6M7gJ5zP', 'width': 1920}]",ChIJrSf5GHnMJTARtWhAkAKQqSc,ChIJrSf5GHnMJTARtWhAkAKQqSc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,788.0,,,https://www.google.com/maps/place/?q=place_id:ChIJrSf5GHnMJTARtWhAkAKQqSc
"Jalan Tola Maera, desa Fadoro, GunungSitoli Idanoi, 22851, Dahana, Kec. GunungSitoli Idanoi, Kota Gunungsitoli, Sumatera Utara 22871, Indonesia","{'location': {'lat': 1.1912331, 'lng': 97.6441847}, 'viewport': {'northeast': {'lat': 1.192386179892722, 'lng': 97.64522762989274}, 'southwest': {'lat': 1.189686520107278, 'lng': 97.6425279701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Air Terjun Humogo,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116196748968523297202"">Irma Novita</a>'], 'photo_reference': 'AUGGfZmtdmSvmzxYneSfou1r8szvp1hxFyW8pli6xbDY7w2o97px1GpfC7iqFWZJ3ZmHCjSmDCezbfF7AMWOHUup1TiXJ6u35hyGYreq5hOI-AM-URaAbBlRs4KEKSL-jHdDxgYRXnKdF-Udg-zeZ4_IIMc4OhTzORpg_wRmnYQW6JTdfCa4', 'width': 4160}]",ChIJ32UCWnj9JTARhVo6rAbcAx4,ChIJ32UCWnj9JTARhVo6rAbcAx4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,146.0,"{'compound_code': '5JRV+FM Dahana, Gunungsitoli City, North Sumatra, Indonesia', 'global_code': '6MHV5JRV+FM'}",,https://www.google.com/maps/place/?q=place_id:ChIJ32UCWnj9JTARhVo6rAbcAx4
"Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.0869444, 'lng': 97.7416703}, 'viewport': {'northeast': {'lat': 1.284876, 'lng': 97.97668499999999}, 'southwest': {'lat': 0.8837429, 'lng': 97.483521}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nias Regency,,ChIJuQnNMG0SJjAR8M4gsoCdAwM,ChIJuQnNMG0SJjAR8M4gsoCdAwM,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJuQnNMG0SJjAR8M4gsoCdAwM
"39RV+8G5, Humene Siheneasi, Tugala Oyo, North Nias Regency, North Sumatra 22861, Indonesia","{'location': {'lat': 1.090754, 'lng': 97.39386119999999}, 'viewport': {'northeast': {'lat': 1.092101929892722, 'lng': 97.39519392989271}, 'southwest': {'lat': 1.089402270107278, 'lng': 97.39249427010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Wisata Rumah Adat Ombolata, Humenesiheneasi, Nias Utara","[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112476427216291892254"">Faatulo Hia</a>'], 'photo_reference': 'AUGGfZnBdgJ9rmACxQeAFcBavbAApNC9VXVTYSY6zKjVvacnExTouz73smOEUUMZj8q9skRgbh8djRUvnX9Xif25PKFb-KVQ7EPEPuJeH1g7sC2uyuDr7QWbdLDZ2B8RuHrqwtPdI-4rCyoTOLakrtqrYcpaAkmf5TRtLo1cR8u7Hgui34CE', 'width': 3264}]",ChIJs7Fls1pzJjARJmLOPZByzQE,ChIJs7Fls1pzJjARJmLOPZByzQE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,8.0,,,https://www.google.com/maps/place/?q=place_id:ChIJs7Fls1pzJjARJmLOPZByzQE
"5MGR+PFF, Fowa, GunungSitoli Idanoi, Gunungsitoli City, North Sumatra, Indonesia","{'location': {'lat': 1.1768149, 'lng': 97.69118669999999}, 'viewport': {'northeast': {'lat': 1.178148329892722, 'lng': 97.69263747989272}, 'southwest': {'lat': 1.175448670107278, 'lng': 97.68993782010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,101 Nusa Lima Beach & Resto,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104889669474300918172"">Lalazatulo Gea</a>'], 'photo_reference': 'AUGGfZnmXwXNZA2Hq_qVtMBO1vsSW5eawzmzE0d28nZHPSkbMd53-c5uJH4kCm-OxbVWP7RxCt3yVqY3CQy8KFgFnpEqXH7xspWd77EtV5-Kgi-jL4ShDwrFTqtP_Me0iLhvplLlMR6MXn2M6_KOhjqFwGkqk566fZ5sivhOSXJbGwKUURSa', 'width': 3264}]",ChIJ-Rh5PfMHJjARhMXwgIosb0s,ChIJ-Rh5PfMHJjARhMXwgIosb0s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.1,109.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Rh5PfMHJjARhMXwgIosb0s
