formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"Rarowatu, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.7170305, 'lng': 121.934757}, 'viewport': {'northeast': {'lat': -4.655917899999999, 'lng': 121.987498}, 'southwest': {'lat': -4.786848, 'lng': 121.8103641}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rarowatu,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117644816853168500449"">A Google User</a>'], 'photo_reference': 'AUGGfZkdzKgju9kQV0oQOyrzHofzB6Q6qaBzsZQIzSi62sMEJLKumvSmRcN42wiQdmhNT-oetc2YyDnRQ0uCGnNtAwKvDS_rf5_cBoTfrPe_KAQZf1TrWnaYmBGx0cfL99NSdzQqpDJeV7Yw_apUQ7ftxUPoEQd9VBr6gBNsneWqWg-Ud6UL', 'width': 1280}]",ChIJtTmJf6nEoi0RCA8LChEFNk4,ChIJtTmJf6nEoi0RCA8LChEFNk4,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJtTmJf6nEoi0RCA8LChEFNk4
"7WWW+23, Taubonto, Rarowatu, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.704931000000001, 'lng': 121.9451268}, 'viewport': {'northeast': {'lat': -4.703581170107279, 'lng': 121.9464766298927}, 'southwest': {'lat': -4.706280829892723, 'lng': 121.9437769701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Area 69,,ChIJFzWIaQ7Doi0R8NsiPwEY5V8,ChIJFzWIaQ7Doi0R8NsiPwEY5V8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJFzWIaQ7Doi0R8NsiPwEY5V8
"524J+FV, Hambawa, Mata Oleo, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.843812499999999, 'lng': 122.0321875}, 'viewport': {'northeast': {'lat': -4.842462670107277, 'lng': 122.0335373298927}, 'southwest': {'lat': -4.845162329892721, 'lng': 122.0308376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK RAROHEO,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112430948077973623878"">A Google User</a>'], 'photo_reference': 'AUGGfZnE_1uCNJyTBYkvC_GSzgo57s86dvavytD4IwvkiSiYgBjBQKKr1WDUIO_5KRWhMlM6jdTbBLz4SHUEO9E1fCQmD80Zl2PXKVth3DI_K81l2yQT72ZwIu7XWpcNPS-3jZGGf3hPa4ggeWtdh3w9IAE5sN_nZsUi_KnWkvHCDb1j-v4x', 'width': 3024}]",ChIJH0VkQpXhoi0RnhVk0L5-VAc,ChIJH0VkQpXhoi0RnhVk0L5-VAc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJH0VkQpXhoi0RnhVk0L5-VAc
"7W63+993, Lakomea, Rarowatu, Bombana Regency, South East Sulawesi 93774, Indonesia","{'location': {'lat': -4.739116999999999, 'lng': 121.90341}, 'viewport': {'northeast': {'lat': -4.737767170107277, 'lng': 121.9047598298927}, 'southwest': {'lat': -4.740466829892721, 'lng': 121.9020601701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit batu mantede,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114405635826414827363"">asdar baim</a>'], 'photo_reference': 'AUGGfZlHEpiqESJ5xsIcFppX9ugf_-KyU61dsQX4bbjztloGpqqtE2a_qYLno4VoYeZXl_xujck9n449a7Tkb4BKbEm9Ru3MZicS444TFnVxZ8Bkrv2wzlR4Lbc6NbsAoiYgR8ICvOhM0vjX1aA9StDvuXwU2kzTLM5iTnLNIIkDy57r_7e6', 'width': 4160}]",ChIJMzB1WJrdoi0RFc6ft4Ws3rY,ChIJMzB1WJrdoi0RFc6ft4Ws3rY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},3.7,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJMzB1WJrdoi0RFc6ft4Ws3rY
"9VFC+PF, Wumbubangka, Rarowatu Utara, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.6256927, 'lng': 121.8711672}, 'viewport': {'northeast': {'lat': -4.623802020107277, 'lng': 121.87341585}, 'southwest': {'lat': -4.626501679892721, 'lng': 121.87041765}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puu Lodu,,ChIJDTnM6UDHoi0Rg-5TtT7qcxM,ChIJDTnM6UDHoi0Rg-5TtT7qcxM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDTnM6UDHoi0Rg-5TtT7qcxM
"7QM4+2H9, Unnamed Road, Tanah Poleang, Poleang Utara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.7174657, 'lng': 121.7564834}, 'viewport': {'northeast': {'lat': -4.715931370107279, 'lng': 121.7580112298927}, 'southwest': {'lat': -4.718631029892723, 'lng': 121.7553115701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Adat Moronene Kemokolean Poleang,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109573016956299145984"">Kasra J. Munara</a>'], 'photo_reference': 'AUGGfZloHJv5CfOUU0sYYgQa7OBKcFoGztUzvwtHUJ_8HLb7xhS-PyR9SNQeJ2FBKbpnQy-HT5zX2dnFblboUyBg3xyyTX8xDwrGevqGd8nNwjUGcZ21Spu5UkPi9a8nv6ruomFlPccAhaSDK7ViH0jcqaw39VUR7TiU7rJdxTCdIw73yhg5', 'width': 707}]",ChIJ649Wuy7Poi0Rk4KBi7IFs8k,ChIJ649Wuy7Poi0Rk4KBi7IFs8k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ649Wuy7Poi0Rk4KBi7IFs8k
"43V6+P66, Jl. Poros Rumbia Tengah-Mata Oleo, Lora, Mata Oleo, Kabupaten Bombana, Sulawesi Tenggara, Indonesia","{'location': {'lat': -4.8557194, 'lng': 122.0605144}, 'viewport': {'northeast': {'lat': -4.854080720107278, 'lng': 122.0617054798927}, 'southwest': {'lat': -4.856780379892721, 'lng': 122.0590058201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Widodo,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111969602652030608069"">Cornelius Nurhadi</a>'], 'photo_reference': 'AUGGfZm1n8JVbG_tPRPRqfitQtaR9IxP8JkbzM6iFzk97O-lOtmGWuuQPp_yF0Ep5nQRG-doyJtANTZMgtGqTE50d7OnIUjvLQV2E4EA4TeQHn9vDcMblUnB-ekp-CHiFsgMXAXYLESmIqDI9HLZLo9OtS90YIVUOST365KTgUunDZf6nI4O', 'width': 4608}]",ChIJjX8CoBDhoi0RxUd4fKxK-Dc,ChIJjX8CoBDhoi0RxUd4fKxK-Dc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.6,13.0,,,https://www.google.com/maps/place/?q=place_id:ChIJjX8CoBDhoi0RxUd4fKxK-Dc
"7PC4+RPV, Tampawulu, Poleang Utara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.7278955, 'lng': 121.7068038}, 'viewport': {'northeast': {'lat': -4.726693970107278, 'lng': 121.7080275298927}, 'southwest': {'lat': -4.729393629892722, 'lng': 121.7053278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Tampabulu,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110584252187445540796"">Arif Hukmi</a>'], 'photo_reference': 'AUGGfZkOmC0UdB0POl6gst9gcdr70Foli5FyWUIN5qVa1RN8fGPldt67dhEZ2djkxNTXtqekP1W-Wa30IipqAUGtO_zuM_M1EikxxdO0wOOmz7JKpZoAOV3CNwVupwBl1rsLAyooo07x9pm-_trx4i_DibfgBzov8dwlKUhemRbYKcBocna0', 'width': 3264}]",ChIJTZVKFfDNoi0RKK8rH8uhsBs,ChIJTZVKFfDNoi0RKK8rH8uhsBs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.2,26.0,,,https://www.google.com/maps/place/?q=place_id:ChIJTZVKFfDNoi0RKK8rH8uhsBs
"4VP4+FFQ, Marampuka, Poleang Tenggara, Bombana Regency, South East Sulawesi 93773, Indonesia","{'location': {'lat': -4.8637936, 'lng': 121.856228}, 'viewport': {'northeast': {'lat': -4.862207270107278, 'lng': 121.8577475298927}, 'southwest': {'lat': -4.864906929892722, 'lng': 121.8550478701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai poltra,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105567241649091161001"">A Google User</a>'], 'photo_reference': 'AUGGfZk8SbFoPqDzjC0BOtTqmIPkR5UqQqgdng11iRZLiBuGjT5Qiy4M5Kar2B9AGXJrglhf-3tmvRlM99gtoICdnNlxK4gVND1KyBvTsZQRP6oSUVgHhnoM5xu9uuySlqQw_R5xVtX7nuxwOu5p-LX00b6KFh9UWx6LDf5rO_pguccqScmi', 'width': 4032}]",ChIJGV6OnI_Zoi0RtNUsZxeCNPs,ChIJGV6OnI_Zoi0RtNUsZxeCNPs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJGV6OnI_Zoi0RtNUsZxeCNPs
"72GM+4F, Lantowua, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.7246263, 'lng': 122.0337228}, 'viewport': {'northeast': {'lat': -4.723285820107279, 'lng': 122.0349247298927}, 'southwest': {'lat': -4.725985479892723, 'lng': 122.0322250701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lantowua (small beach public),"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117926342758163740549"">Sulheryadi Erik</a>'], 'photo_reference': 'AUGGfZlxYY2MWFbA9luNw5o8B4VdF8c4xLziwXMVh5qPQlUg4ChZo9RebAAil4gAyZIOwIAHE2XEjEFgLBN2cTriVrP1r3N7JBXQ69egPCEDFghHzdTE81b5SO5rZ9lJ0sPxj-00q0UESeH7_ZrOsoILtPvEE_1jz-F2RryDaREdo-DwN_Be', 'width': 4000}]",ChIJcXpbYKbnoi0R895awBGeV24,ChIJcXpbYKbnoi0R895awBGeV24,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJcXpbYKbnoi0R895awBGeV24
