business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"28MV+CM, Labela, Besulutu, Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.9664939, 'lng': 122.3441627}, 'viewport': {'northeast': {'lat': -3.96371485, 'lng': 122.3457503298928}, 'southwest': {'lat': -3.967420249999999, 'lng': 122.3430506701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Kita (Kolam Ikan Air Tawar) Desa Labela,ChIJv6bYoiJfmC0Rbi9ovtVEXxM,5.0,ChIJv6bYoiJfmC0Rbi9ovtVEXxM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv6bYoiJfmC0Rbi9ovtVEXxM
OPERATIONAL,"489M+CM, Tondowatu, Bondoala, Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.8814766, 'lng': 122.3341742}, 'viewport': {'northeast': {'lat': -3.880126770107278, 'lng': 122.3355240298927}, 'southwest': {'lat': -3.882826429892722, 'lng': 122.3328243701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SARANG ULAR PURBA RAKSASA,ChIJoQ7GAyVZmC0RyY7ZC9Ln5Lk,4.0,ChIJoQ7GAyVZmC0RyY7ZC9Ln5Lk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoQ7GAyVZmC0RyY7ZC9Ln5Lk
OPERATIONAL,"X88H+Q9J, Unnamed Road, Wawobende, Kec. Landono, Kabupaten Konawe Selatan, Sulawesi Tenggara 93354, Indonesia","{'location': {'lat': -4.033045, 'lng': 122.3283783}, 'viewport': {'northeast': {'lat': -4.031707170107278, 'lng': 122.3297272298927}, 'southwest': {'lat': -4.034406829892721, 'lng': 122.3270275701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Wawobende,ChIJU-R14gxhmC0RhzW5pi8-Jrc,5.0,ChIJU-R14gxhmC0RhzW5pi8-Jrc,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109003619715216074821"">harun rosyid</a>'], 'photo_reference': 'AUGGfZnvgO4aqlxCV7e8GAcCbJw93Y_32zL_2r4EiicDFrv-5ipoaWfF75d92dL_OmQvS__zUUw48tOrZcqL6jvLHhX_qqj0JuhGo-prJssxRbumYOZp6HzRq2CMlqLjKQQL08RLnglqBYFrcviC08XugufWWyPkCEwcrPMes-Lrv0hZ9hPq', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJU-R14gxhmC0RhzW5pi8-Jrc
OPERATIONAL,"X985+JHM, Boro-Boro Lameuru, Ranomeeto Barat, South Konawe Regency, South East Sulawesi 93354, Indonesia","{'location': {'lat': -4.0334205, 'lng': 122.3589285}, 'viewport': {'northeast': {'lat': -4.032070670107278, 'lng': 122.3602783298927}, 'southwest': {'lat': -4.034770329892722, 'lng': 122.3575786701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Boro-boro Lameuru,ChIJLURpeACLmC0R2l3ZSJMmMp8,0.0,ChIJLURpeACLmC0R2l3ZSJMmMp8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJLURpeACLmC0R2l3ZSJMmMp8
OPERATIONAL,"Sampara, Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.986154899999999, 'lng': 122.4007772}, 'viewport': {'northeast': {'lat': -3.984569170107278, 'lng': 122.4032045}, 'southwest': {'lat': -3.987268829892721, 'lng': 122.3999681}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Masjid Kampung Nur Rahman,ChIJ54o5A_T1mC0R9p5hi43BvUs,0.0,ChIJ54o5A_T1mC0R9p5hi43BvUs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111815117470571400909"">A Google User</a>'], 'photo_reference': 'AUGGfZkQgVKY1wY3H90J7NYw-9DsXmCDo7snqSYBpnxG4WRO4uWwNePZxgClWBFpFN2d8fb0FyPqzN4nsQ0RPfp-lADw9_iU-b87aoOEXzOrzY5Wi94UzEdaevlx12x_JSRCm3MR3NoUp8CIdS1rv7JPxsZJ_BGfQnoeRmA2ZHws2lXUlhKn', 'width': 1600}]","{'compound_code': '2C72+G8 Sampara, Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q842C72+G8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ54o5A_T1mC0R9p5hi43BvUs
OPERATIONAL,"2CQR+8M, Galu, Sampara, Konawe Regency, South East Sulawesi 93354, Indonesia","{'location': {'lat': -3.961711, 'lng': 122.441712}, 'viewport': {'northeast': {'lat': -3.960362520107279, 'lng': 122.4430645298927}, 'southwest': {'lat': -3.963062179892723, 'lng': 122.4403648701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Ibu Kades Galu,ChIJ3wkPOyj1mC0R54k6pO_c08k,0.0,ChIJ3wkPOyj1mC0R54k6pO_c08k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 395, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115956820593558835358"">A Google User</a>'], 'photo_reference': 'AUGGfZma4HEDTnCm6LhNxkf0egsmwFhTA5AcCFiGbsoNn_dMzztFAOY-xxyEepwm4PwP55YTcQmdlu2uNzHbmIwilt6vPDRBwm5nGacPwLbXCwOTxPyoAOxYTLi1HUkWcVzfpEOhHfyJlg3tD1XwfgDjP1IAk2oQpDl-1UCEz-DeEWDtBjEp', 'width': 719}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ3wkPOyj1mC0R54k6pO_c08k
OPERATIONAL,"Wonua Morini, Landono, South Konawe Regency, South East Sulawesi 93873, Indonesia","{'location': {'lat': -4.046904, 'lng': 122.2571136}, 'viewport': {'northeast': {'lat': -4.045479170107278, 'lng': 122.2583147298927}, 'southwest': {'lat': -4.048178829892722, 'lng': 122.2556150701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agro Wisata,ChIJZXTmdNlnmC0RM-AR6hh9Kg0,5.0,ChIJZXTmdNlnmC0RM-AR6hh9Kg0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 794, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101334316011792918469"">Aguz Retus</a>'], 'photo_reference': 'AUGGfZkN4FfLmQaAmALc84VPN0sIKTW8bzLw57SFqUPVK6infOeeqNlwe1REvTHLsCkq6_55HcslAH5Kr_ZES3HxyRNTTxEWrCKUC3EZbxxGWglRpIDh9AvFF6cMzjTmANn0qMMtORb1cj1sqtPGW6GGPXXGZL0pLSHQ8eDQYAVH13mfhoIn', 'width': 1080}]","{'compound_code': 'X734+6R Wonua Morini, South Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q74X734+6R'}",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJZXTmdNlnmC0RM-AR6hh9Kg0
OPERATIONAL,"25WM+J65, Langgonawe, Wonggeduku, Konawe Regency, South East Sulawesi 93463, Indonesia","{'location': {'lat': -3.9534849, 'lng': 122.1831192}, 'viewport': {'northeast': {'lat': -3.952127620107278, 'lng': 122.1852594}, 'southwest': {'lat': -3.954827279892722, 'lng': 122.1824058}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fathan garden,ChIJverYdwBdmC0Rb7ykmIZzn9g,0.0,ChIJverYdwBdmC0Rb7ykmIZzn9g,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJverYdwBdmC0Rb7ykmIZzn9g
,"Besulutu, Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.001937499999999, 'lng': 122.3277578}, 'viewport': {'northeast': {'lat': -3.929164, 'lng': 122.3440371}, 'southwest': {'lat': -4.0227009, 'lng': 122.3080619}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Besulutu,ChIJA51pYblfmC0Rdgpzkmip93c,,ChIJA51pYblfmC0Rdgpzkmip93c,"['administrative_area_level_4', 'political']",,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115688884159431891591"">A Google User</a>'], 'photo_reference': 'AUGGfZlQM_xOk8U1KkgfaStpVqNPYv2PgewS6GUKa-6338C-SZ_S0e89tPjXiTSw8P3kTWPKPTgttbvpVvbPG8JJrAubGw0rGpCy-ApH4go13z4qgatV5Es0A2CPuFZM7D_8MVwA1CmUURtcWvIy9U7gBzwrM8uW4MsBc_x2k3Pn8r6_e77C', 'width': 3264}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJA51pYblfmC0Rdgpzkmip93c
CLOSED_TEMPORARILY,"373X+J7, Lahonggumbi, Pondidaha, Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.945969, 'lng': 122.298156}, 'viewport': {'northeast': {'lat': -3.944607270107279, 'lng': 122.2994064298927}, 'southwest': {'lat': -3.947306929892723, 'lng': 122.2967067701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah milik bachar,ChIJc_QAJ6JfmC0Rq3fYFgHyyWo,0.0,ChIJc_QAJ6JfmC0Rq3fYFgHyyWo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJc_QAJ6JfmC0Rq3fYFgHyyWo
