business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"385W+C4Q, Mukai Tinggi, Siulak, Kerinci Regency, Jambi 37162, Indonesia","{'location': {'lat': -1.941401, 'lng': 101.3453695}, 'viewport': {'northeast': {'lat': -1.939784020107278, 'lng': 101.3469000798927}, 'southwest': {'lat': -1.942483679892722, 'lng': 101.3442004201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Bukit Tengah,{'open_now': False},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106390616820356273556"">Satrio Handoko</a>'], 'photo_reference': 'AUGGfZkcWIbkfwwS0XBR1ssDUiW6pupQoPxvkCXW5zbhnSjzLh5DbtwKObNgq6IUu1M7xYa5sn-G2PLqGXam3RaOWI9i8q9xEmHD3OFQFkiwxCnsJwGOVXc_eqha0M41ySAy6w0oVyUKMO_B7nHQQzGAxmIv3K1mYI-YIoAKpyKjeEyrc3-3', 'width': 3840}]",ChIJtxcG5QKoLS4RbHK1fBvFYTE,4.2,ChIJtxcG5QKoLS4RbHK1fBvFYTE,"['tourist_attraction', 'point_of_interest', 'establishment']",118,,,https://www.google.com/maps/place/?q=place_id:ChIJtxcG5QKoLS4RbHK1fBvFYTE
OPERATIONAL,"29F6+H86, Jl. Lintas Sungai Penuh-Padang, Mukai Tengah, Kec. Siulak Mukai, Kabupaten Kerinci, Jambi 37161, Indonesia","{'location': {'lat': -1.9760981, 'lng': 101.3607729}, 'viewport': {'northeast': {'lat': -1.974724770107278, 'lng': 101.3620998298927}, 'southwest': {'lat': -1.977424429892722, 'lng': 101.3594001701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Telago Biru, Siulak",{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102117237793583826218"">kamba song</a>'], 'photo_reference': 'AUGGfZm5-0u1naOdsk63FsIKNqLwuh5_HdC1zzt6ZUA2fLEsl8pBzo6YX2kuCEXxr9MykVWJ2XR7UZAHjn08y-3rUH_84lBv2d7Q3uEfhPKRp7Qm2hkb85gcHXtDfhv8uLZUEs-Iy10zDBwz095YtwmR2xu_zNsQd1JNoegpSYIfE746nVdI', 'width': 1080}]",ChIJZYL0NtWnLS4RAiBdlpCpiVo,4.1,ChIJZYL0NtWnLS4RAiBdlpCpiVo,"['tourist_attraction', 'point_of_interest', 'establishment']",23,,,https://www.google.com/maps/place/?q=place_id:ChIJZYL0NtWnLS4RAiBdlpCpiVo
OPERATIONAL,"388P+V28, Sungai Pegeh, Siulak, Kerinci Regency, Jambi 37162, Indonesia","{'location': {'lat': -1.9328371, 'lng': 101.3350639}, 'viewport': {'northeast': {'lat': -1.931443170107277, 'lng': 101.3358668298927}, 'southwest': {'lat': -1.934142829892722, 'lng': 101.3331671701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Ayla,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107470667354833242327"">A Google User</a>'], 'photo_reference': 'AUGGfZno4pcWIYBNuDB3WISSZVIlwrIfpQsveoGqbRTQQBwi6lD76rFS6GZwbc9G6bq9v99UirBJL9ulGKTKrWyQ4E4QxpvEC_k36ao9NkWGzMKiltzGhXPJMsZzTUTap7HmUvCMjwRBZjOjDv9si7MknKL89ATKE_D6Y8j_xm5N8IHt2TrN', 'width': 4032}]",ChIJjeowLw4HLS4RaOy4YsQgFG8,4.4,ChIJjeowLw4HLS4RaOy4YsQgFG8,"['tourist_attraction', 'point_of_interest', 'establishment']",140,,,https://www.google.com/maps/place/?q=place_id:ChIJjeowLw4HLS4RaOy4YsQgFG8
OPERATIONAL,"38MR+872, Sungai Lebuh, Siulak, Kerinci Regency, Jambi 37162, Indonesia","{'location': {'lat': -1.9167395, 'lng': 101.3406513}, 'viewport': {'northeast': {'lat': -1.915389670107277, 'lng': 101.3420011298927}, 'southwest': {'lat': -1.918089329892722, 'lng': 101.3393014701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bujang Gadih Colting,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113464016643452607787"">Pangeran Kreasi</a>'], 'photo_reference': 'AUGGfZnzAHEyrtexx7_gVwpSkkp1Q2tewGRmklzS5a9Nr-LXKm3boQ5im-GA6YfLm1t5bUaoJHRohXYxb9924gUGyONLbSl1XVFS6a0r9hgC7GWzCvNt09HV_5svozvFGCJehtega7oQH76TXe9m63x183_U_9jjunMXzvAejdVc4RgUtQVJ', 'width': 1600}]",ChIJFWrkI4cHLS4RuoT7BtOpUZ8,5.0,ChIJFWrkI4cHLS4RuoT7BtOpUZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJFWrkI4cHLS4RuoT7BtOpUZ8
CLOSED_TEMPORARILY,"37VX+287, Jl. Simpang Tutup, Siulak Deras, Kec. Gn. Kerinci, Kabupaten Kerinci, Jambi 37162, Indonesia","{'location': {'lat': -1.9077049, 'lng': 101.2983854}, 'viewport': {'northeast': {'lat': -1.906276770107277, 'lng': 101.2997839798927}, 'southwest': {'lat': -1.908976429892722, 'lng': 101.2970843201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Siulak tenang siulak deras ayer balago,,,ChIJF9OF5qQHLS4ROEQR6AVnqnU,0.0,ChIJF9OF5qQHLS4ROEQR6AVnqnU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJF9OF5qQHLS4ROEQR6AVnqnU
OPERATIONAL,"3957+43P, Unnamed Road, Mukai Pintu, Kec. Siulak, Kabupaten Kerinci, Jambi 37161, Indonesia","{'location': {'lat': -1.9421689, 'lng': 101.3627115}, 'viewport': {'northeast': {'lat': -1.940820620107278, 'lng': 101.3640524298927}, 'southwest': {'lat': -1.943520279892722, 'lng': 101.3613527701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Arai Indah,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109280541515210062054"">A Google User</a>'], 'photo_reference': 'AUGGfZlHkkMiWLcZ--wZu_HtyDijFNGwHq7XPUNQa9QmyOhExkOy7sk0LqavyIlzpR1Xb1uUvNMhfh_HYZWx9EK3Kg2WPIox0t4bjqnEpMl9QX6DgpxXD199pPhMi2uQdvOB9zCJJklSEOIrOP1jemyiDJlVcJ2Gv0xVFIAIAfdvDCoH1RIb', 'width': 720}]",ChIJJ7pI1OCnLS4RkDTzHrzGLj0,4.4,ChIJJ7pI1OCnLS4RkDTzHrzGLj0,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,https://www.google.com/maps/place/?q=place_id:ChIJJ7pI1OCnLS4RkDTzHrzGLj0
OPERATIONAL,"38VV+V93, Koto Lebuh Tinggi, Siulak, Kerinci Regency, Jambi 37162, Indonesia","{'location': {'lat': -1.9053666, 'lng': 101.3434347}, 'viewport': {'northeast': {'lat': -1.904049170107278, 'lng': 101.3446767298927}, 'southwest': {'lat': -1.906748829892722, 'lng': 101.3419770701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Lembah Mengurai,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117775702070699929015"">A Google User</a>'], 'photo_reference': 'AUGGfZl7EJhqFNE0gWZ2lUveWI3nzn3lwDsxUfVBNkt2suexeqLL9kjZQDCSYNnhT9hplDcYKryFnj034jl9M9IrC85R9I1U4ABxYZYALuaIO5YJfhPdi12SgFO1exSrytN5d7x7_t-oBZ4z9PamtZd5-6qKk8BmVv2wB4-c3Oy2O9rXl9gh', 'width': 4160}]",ChIJzXFzHNapLS4RGWVcnb4yEp0,4.5,ChIJzXFzHNapLS4RGWVcnb4yEp0,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,https://www.google.com/maps/place/?q=place_id:ChIJzXFzHNapLS4RGWVcnb4yEp0
OPERATIONAL,"28R6+2X3, Unnamed Road, Koto Kapeh, Kec. Siulak, Kabupaten Kerinci, Jambi 37162, Indonesia","{'location': {'lat': -1.9599781, 'lng': 101.3124127}, 'viewport': {'northeast': {'lat': -1.958551020107278, 'lng': 101.3141010298927}, 'southwest': {'lat': -1.961250679892722, 'lng': 101.3114013701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Harapan,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111265271705903885954"">astori oki</a>'], 'photo_reference': 'AUGGfZnxjElJIG2ZWP7E_vIMIUm8phppgaMOFvGVg3DSlMTI56XcUywVvNIUtxGD2btjlcBr-lk3HE0OEwx6SQoL6tVeNpDkszdPlFUDlyS6S_TeyR5C3leoGWB3wqmBg2yRKetjc12zJGg0GCx0IBKIslOKriHFl_xq-utJM1v1zoPg3eke', 'width': 1920}]",ChIJpfKYrpcJLS4R0gXXhWSlOAk,3.0,ChIJpfKYrpcJLS4R0gXXhWSlOAk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJpfKYrpcJLS4R0gXXhWSlOAk
OPERATIONAL,"Mukai Tinggi, Siulak, Kerinci Regency, Jambi 37162, Indonesia","{'location': {'lat': -1.9360997, 'lng': 101.3475176}, 'viewport': {'northeast': {'lat': -1.934920220107278, 'lng': 101.3485696298928}, 'southwest': {'lat': -1.937619879892722, 'lng': 101.3458699701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek wisata tiga putri 'A.P Musik',{'open_now': False},"[{'height': 594, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106715695168859541359"">Dede Kurniadi</a>'], 'photo_reference': 'AUGGfZmAXym2Ty01LaaNvhxhEyueOgAQ2ErhtkkJkYMbILacAfhPM7Ruz1raLah1tsjvMmr7v2pe4P4XA576dZqjbghJPhWpPhNBhFIwxjdtyOpBBVmu9WkXjky30UQdKlcdiMcAvLGCe2MyKvYNaEokxflaVpzM2zKuuWAAX7wO84emW_YO', 'width': 1280}]",ChIJmy_ZgVCpLS4Rf1yaM9vA3r8,3.7,ChIJmy_ZgVCpLS4Rf1yaM9vA3r8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"{'compound_code': '387X+G2 Mukai Tinggi, Kerinci Regency, Jambi, Indonesia', 'global_code': '6PC3387X+G2'}",https://www.google.com/maps/place/?q=place_id:ChIJmy_ZgVCpLS4Rf1yaM9vA3r8
OPERATIONAL,"Koto Kapeh, Siulak, Kerinci Regency, Jambi 37162, Indonesia","{'location': {'lat': -1.9502529, 'lng': 101.3322905}, 'viewport': {'northeast': {'lat': -1.948788220107277, 'lng': 101.3338582798927}, 'southwest': {'lat': -1.951487879892722, 'lng': 101.3311586201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Dam Sinar Pagi,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108899812656840837846"">helga candra</a>'], 'photo_reference': 'AUGGfZmVX-95Yc4PbRUJ733ygNzoIbYJOmNqiYc0jWslbCS_npKjWE7uQuTjIbQl9BSx_WOb8WUO9PRM2fwK6URsCw4KXpleJiqHQmiZfIssi9Sv5RqhdWes4j76pGTM2L8DXeDos_bUVQrq9_HEz_TBQdiYMdsXQRBkLUcSxiayTrzWdtaD', 'width': 4000}]",ChIJO6YsNowJLS4RPG7cgS3aoqM,4.5,ChIJO6YsNowJLS4RPG7cgS3aoqM,"['tourist_attraction', 'amusement_park', 'park', 'food', 'point_of_interest', 'establishment']",4,,"{'compound_code': '28XJ+VW Koto Kapeh, Kerinci Regency, Jambi, Indonesia', 'global_code': '6PC328XJ+VW'}",https://www.google.com/maps/place/?q=place_id:ChIJO6YsNowJLS4RPG7cgS3aoqM
