business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"69GR+696, Hurase, Batang Angkola, South Tapanuli Regency, North Sumatra 22773, Indonesia","{'location': {'lat': 1.2255398, 'lng': 99.3908989}, 'viewport': {'northeast': {'lat': 1.226889629892722, 'lng': 99.39224872989273}, 'southwest': {'lat': 1.224189970107278, 'lng': 99.3895490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Manurung,ChIJSQA0egAJLDAR4PqXkaojyXA,0.0,ChIJSQA0egAJLDAR4PqXkaojyXA,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSQA0egAJLDAR4PqXkaojyXA
OPERATIONAL,"7W72+3WW, Batu Mundom, Muara Batang Gadis, Mandailing Natal Regency, North Sumatra 22735, Indonesia","{'location': {'lat': 1.2627362, 'lng': 98.9023352}, 'viewport': {'northeast': {'lat': 1.264006129892722, 'lng': 98.90367672989274}, 'southwest': {'lat': 1.261306470107278, 'lng': 98.90097707010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Wak Kampret,ChIJS2evYT20LjARNha8w7Jhl0k,5.0,ChIJS2evYT20LjARNha8w7Jhl0k,"['lodging', 'point_of_interest', 'establishment']",3,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114031775129572665848"">Hermianto Anto</a>'], 'photo_reference': 'AUGGfZks1Ody09N84sdh3-8D3nn62V-KItzjuypV88rdnhzx7KI7JrEDO1094aX0p7WECr-aY8D2XpxivdRdeowbW0SJFwYcfCqXVjAcX2PJY-tejb9sOqoGsjEIgqLHGVNcsT_IQxtGoytAgNS_hB0pvWRefM5Z7zc2L5Wvu38dOtCEA4Iz', 'width': 2136}]",,,https://www.google.com/maps/place/?q=place_id:ChIJS2evYT20LjARNha8w7Jhl0k
OPERATIONAL,"Jl. Merdeka No.3, Napa, Kec. Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara 22738, Indonesia","{'location': {'lat': 1.4857014, 'lng': 99.0625824}, 'viewport': {'northeast': {'lat': 1.487072829892722, 'lng': 99.06395492989272}, 'southwest': {'lat': 1.484373170107278, 'lng': 99.06125527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Keluarga Abadi Hotel,ChIJR59sLWGiLjARhf4uALN5ahA,3.7,ChIJR59sLWGiLjARhf4uALN5ahA,"['lodging', 'point_of_interest', 'establishment']",26,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114560406202261827987"">A Google User</a>'], 'photo_reference': 'AUGGfZkQRt5ZdwHJ-Uftm3fG3u9QZPAllbpPk2I0BypJJvBr3oPdlgLKHT1U8fWwS3zMd-K-UAs0FDLo_W-oTgJKUDyDpSVNInU_5P-ZvedmS8ggMK48xl3mbsIAouCrchFsCErzELZ14MTuTENYOpwjI1s-qujW7QBJeN65-WCCCG1WxIHd', 'width': 4160}]","{'compound_code': 'F3P7+72 Napa, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXF3P7+72'}",,https://www.google.com/maps/place/?q=place_id:ChIJR59sLWGiLjARhf4uALN5ahA
OPERATIONAL,"C9HV+4RF, Jl. Gunung Tua - Pal Sabolas, Panompuan Jae, Kec. Angkola Tim., Kabupaten Tapanuli Selatan, Sumatera Utara 22733, Indonesia","{'location': {'lat': 1.4235012, 'lng': 99.39872489999999}, 'viewport': {'northeast': {'lat': 1.424851029892722, 'lng': 99.40007472989272}, 'southwest': {'lat': 1.422151370107278, 'lng': 99.39737507010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bagas paraduan,ChIJUQnRn60RLDAR97JE7T93z5s,0.0,ChIJUQnRn60RLDAR97JE7T93z5s,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUQnRn60RLDAR97JE7T93z5s
OPERATIONAL,"F4F3+VPV, Sipenggeng, Batang Toru, South Tapanuli Regency, North Sumatra 22738, Indonesia","{'location': {'lat': 1.4747276, 'lng': 99.10431059999999}, 'viewport': {'northeast': {'lat': 1.476077429892722, 'lng': 99.10566042989271}, 'southwest': {'lat': 1.473377770107278, 'lng': 99.10296077010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hapni zajara,ChIJwR94U16hLjARsCa-O8TdXcw,5.0,ChIJwR94U16hLjARsCa-O8TdXcw,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJwR94U16hLjARsCa-O8TdXcw
OPERATIONAL,"F3M8+564, Wek II Batang Toru, Batang Toru, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.4828912, 'lng': 99.06559329999999}, 'viewport': {'northeast': {'lat': 1.484230029892722, 'lng': 99.06695447989273}, 'southwest': {'lat': 1.481530370107278, 'lng': 99.06425482010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Jalan batuhula,ChIJtz1FyJajLjARDDvPn7iyVUI,0.0,ChIJtz1FyJajLjARDDvPn7iyVUI,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJtz1FyJajLjARDDvPn7iyVUI
OPERATIONAL,"F3Q7+9CH, Napa, Batang Toru, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.4884348, 'lng': 99.0636215}, 'viewport': {'northeast': {'lat': 1.489775679892722, 'lng': 99.06497817989272}, 'southwest': {'lat': 1.487076020107278, 'lng': 99.06227852010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel penginapan,ChIJOfPwON-jLjARaf14SNqQff0,0.0,ChIJOfPwON-jLjARaf14SNqQff0,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOfPwON-jLjARaf14SNqQff0
OPERATIONAL,"Jl. Lintas Antar Kota, Huta Godang, Kec. Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara 22654, Indonesia","{'location': {'lat': 1.499268, 'lng': 99.0152966}, 'viewport': {'northeast': {'lat': 1.500614229892722, 'lng': 99.01660042989272}, 'southwest': {'lat': 1.497914570107278, 'lng': 99.01390077010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GOLD HOME HILLS,ChIJlVHebyKjLjAR3alQiSCmC18,5.0,ChIJlVHebyKjLjAR3alQiSCmC18,"['spa', 'lodging', 'point_of_interest', 'establishment']",58,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112799923860350528035"">A Google User</a>'], 'photo_reference': 'AUGGfZlH01yNi5lkiP4AK2GN0rjnyLtSmDXKg4DJ-3WNBUZ7h4zFruywEGP58XfhkkmJ6Hyxo9jQdaiqV6Ca1SBZ_-nfhMZEpKWOoY7HUGE4wDvXv9PU5okJPR94PF-ZKExO2XU5qCCvEUV-cmhGP7kSd0lVPWE5YmtAs3kdHM8oR9rsYdii', 'width': 4000}]","{'compound_code': 'F2X8+P4 Huta Godang, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXF2X8+P4'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJlVHebyKjLjAR3alQiSCmC18
OPERATIONAL,"CC63+6W, Morang, Batang Onang, North Padang Lawas Regency, North Sumatra 22733, Indonesia","{'location': {'lat': 1.4101829, 'lng': 99.4052822}, 'viewport': {'northeast': {'lat': 1.411466029892722, 'lng': 99.40661237989272}, 'southwest': {'lat': 1.408766370107278, 'lng': 99.40391272010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bagas oppung romy,ChIJMRavxO0RLDARgP8Upn4SsJc,3.0,ChIJMRavxO0RLDARgP8Upn4SsJc,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100122440904020611747"">A Google User</a>'], 'photo_reference': 'AUGGfZlHRKVjsCeuSU20glXlTP5yd-tsjbWvoaKtyQ9WZZwmziw6CYF2BMXfOQ4Rw7nyuZqEN5sxeKa-XLLz-1kiqCIHK2fp16hFf1qkdptsJ85Rxf5PUgMjsIKPx7thaJVe2SLpBxAH1K0M4cgnYeHQk1vMz4ClBnlAlS8DbSRkmTlG72ai', 'width': 1060}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMRavxO0RLDARgP8Upn4SsJc
OPERATIONAL,"WX8F+6VX, Jalan Pantai Barat, Tabuyung, Kec. Muara Batang Gadis, Kabupaten Mandailing Natal, Sumatera Utara, Indonesia","{'location': {'lat': 0.9156021000000001, 'lng': 98.97474749999999}, 'viewport': {'northeast': {'lat': 0.9169086798927221, 'lng': 98.97652167989271}, 'southwest': {'lat': 0.9142090201072779, 'lng': 98.97382202010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,J Cottage,ChIJdX9NSwBDKTARAZWpx00y_O4,0.0,ChIJdX9NSwBDKTARAZWpx00y_O4,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJdX9NSwBDKTARAZWpx00y_O4
