business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"J79X+QWQ, Sibadoar, Sipirok, South Tapanuli Regency, North Sumatra 22742, Indonesia","{'location': {'lat': 1.6194538, 'lng': 99.29985730000001}, 'viewport': {'northeast': {'lat': 1.6201536, 'lng': 99.30129282989273}, 'southwest': {'lat': 1.6173544, 'lng': 99.29859317010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Jembatan Aek Lampesong,ChIJIzWNTSMlLDAR1v6zGECnUgI,2.3,ChIJIzWNTSMlLDAR1v6zGECnUgI,"['lodging', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJIzWNTSMlLDAR1v6zGECnUgI
OPERATIONAL,"Jl. Tarutung - Padang Sidempuan No.14, Parsorminan, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.5823327, 'lng': 99.2856292}, 'viewport': {'northeast': {'lat': 1.583708479892722, 'lng': 99.28699187989272}, 'southwest': {'lat': 1.581008820107278, 'lng': 99.28429222010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Parsorminan Park & Farm,ChIJybbTZsklLDARqZGpG5L9FEo,4.5,ChIJybbTZsklLDARqZGpG5L9FEo,"['lodging', 'point_of_interest', 'establishment']",130,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105521063057305531677"">A Google User</a>'], 'photo_reference': 'AUGGfZnu_VRUkhExjfU0zd6XflkGfUd21Deg1FuIsB3DqTaF59HGU6UD9gu9OhX0Z-zDC0-LzouQf28rlLo5Uo9Gfwa2BCSOPZ-sAf0Z-h1q3KZQG6q2BdX4pboQ523l0wza_BpGL4A6qLWiOz8JG15DXEyOh7ZBXVSfSjZ5zRR4DprTNK7j', 'width': 4000}]","{'compound_code': 'H7JP+W7 Parsorminan, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXH7JP+W7'}",,https://www.google.com/maps/place/?q=place_id:ChIJybbTZsklLDARqZGpG5L9FEo
OPERATIONAL,"J5VJ+G3, Gunung Hasahatan, Sipirok, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.6438216, 'lng': 99.1802147}, 'viewport': {'northeast': {'lat': 1.645171429892722, 'lng': 99.18156452989271}, 'southwest': {'lat': 1.642471770107278, 'lng': 99.17886487010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gn hasahatan,ChIJQ-OUDgCdLjARmldqOrcjS18,0.0,ChIJQ-OUDgCdLjARmldqOrcjS18,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ-OUDgCdLjARmldqOrcjS18
OPERATIONAL,"Jl. Raya Lintas Utama Sumatera No.97, Banjar Toba, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.6041753, 'lng': 99.26952709999999}, 'viewport': {'northeast': {'lat': 1.605520129892722, 'lng': 99.27086682989271}, 'southwest': {'lat': 1.602820470107278, 'lng': 99.26816717010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Homestay Syariah Bagasta Sipirok / Wisma,ChIJKV5JsYsnLDARhHd7SD-NzLc,4.4,ChIJKV5JsYsnLDARhHd7SD-NzLc,"['spa', 'lodging', 'point_of_interest', 'establishment']",52,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108039172356122700265"">A Google User</a>'], 'photo_reference': 'AUGGfZn8ha1UE9zuUDkSWBiCVVCABj_n7hGQZBpzVuGCLSOT3i-jQ97VmiVumHAFOLu5KDHUSI91FLVW7RTb2-sYH2rf-hpMSC7kPnI2pu9rte63DmiXxfXWts6_DUsU2vEVlLjO-avm32FJ646e_Wq8x-uKUu0ELhO-e2m6ElRsChtGAXk', 'width': 1080}]","{'compound_code': 'J739+MR Banjar Toba, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXJ739+MR'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJKV5JsYsnLDARhHd7SD-NzLc
OPERATIONAL,"H8C5+6RW, Muara Siregar, Sipirok, South Tapanuli Regency, North Sumatra 22742, Indonesia","{'location': {'lat': 1.5705868, 'lng': 99.30957649999999}, 'viewport': {'northeast': {'lat': 1.571935329892722, 'lng': 99.31092472989272}, 'southwest': {'lat': 1.569235670107278, 'lng': 99.30822507010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Ali Marwan,ChIJK0OsIs8jLDAR2notaGGHbMA,5.0,ChIJK0OsIs8jLDAR2notaGGHbMA,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108631268216463042977"">A Google User</a>'], 'photo_reference': 'AUGGfZmUGV_F_-qZYxbh6vB2YJAvDYtBqwLlPQlDu2oYMIyruugaoiyVctCOA5TY8YEVJcRaPVqq9kujQiQDFb38nHP4O2ikt7uQU-6TNgJkKP_Ysuq-NyKGU6BrXvRU8JSeDi-o7F8hLX1j7IfyuMs8KavQD7SE6HLmhaZNQw5y6oHOFUu5', 'width': 2448}]",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJK0OsIs8jLDAR2notaGGHbMA
OPERATIONAL,"Q9X2+RQH, Simanosor Julu, Saipar Dolok Hole, South Tapanuli Regency, North Sumatra 22747, Indonesia","{'location': {'lat': 1.7995722, 'lng': 99.3519871}, 'viewport': {'northeast': {'lat': 1.800922029892722, 'lng': 99.35333692989273}, 'southwest': {'lat': 1.798222370107278, 'lng': 99.35063727010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Huta Tonga,ChIJnzYm6iktLDARPz77tMQyc80,1.0,ChIJnzYm6iktLDARPz77tMQyc80,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJnzYm6iktLDARPz77tMQyc80
OPERATIONAL,"H7CH+G34, Jl. Tarutung - Padang Sidempuan, Saba Siala, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.5712212, 'lng': 99.27768259999999}, 'viewport': {'northeast': {'lat': 1.57253275, 'lng': 99.27923532989271}, 'southwest': {'lat': 1.56742415, 'lng': 99.27653567010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Resort Tor Sibohi Nauli,ChIJm0aUPFYhLDARCH-Jmu-mRzk,3.1,ChIJm0aUPFYhLDARCH-Jmu-mRzk,"['lodging', 'point_of_interest', 'establishment']",7,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115436481088999587658"">A Google User</a>'], 'photo_reference': 'AUGGfZkBwbtNv45y2Qkt1UUlppmpN4l0OxEjI-q3zZdC7BMY07Do0F3mvffLcz8uCNMJQ-3s58oi263peBxjSiaVKSXyf1nVr97PVVKLNoHiMmorE4LC7RTO6fXVY-KcD6fzO9owN-SL2PRFaMHmI3KpBjoWN7LKKDVeSPvfhCWH0iPTOHY0', 'width': 2560}]",,,https://www.google.com/maps/place/?q=place_id:ChIJm0aUPFYhLDARCH-Jmu-mRzk
OPERATIONAL,"Depan kantor bupati sipirok, Ri Nabolak, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.5209249, 'lng': 99.30426539999999}, 'viewport': {'northeast': {'lat': 1.521943929892722, 'lng': 99.30563332989273}, 'southwest': {'lat': 1.519244270107278, 'lng': 99.3029336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan lestari syariah masjid syahrun tapanuli selatan,ChIJP9zbEjojLDARPA02__TiJnY,4.4,ChIJP9zbEjojLDARPA02__TiJnY,"['lodging', 'point_of_interest', 'establishment']",8,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105051001754076438484"">Endah Sari</a>'], 'photo_reference': 'AUGGfZmHUYu-qC3So7XlIXpSXf7siF_tafvSYARGJKV9YsYTD19YAg27Lj-T588OJHjYzJID_bpyMLies2XH1pVG-tzfiszp3TGdPK09xOB81L8DpBmNxMArJmUjrlC9QfNBOUEwuCUm2wt-Jr22DEVsRw6nTCw7el5ZfvvTiKT5KvaLrEyD', 'width': 4032}]","{'compound_code': 'G8C3+9P Ri Nabolak, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXG8C3+9P'}",,https://www.google.com/maps/place/?q=place_id:ChIJP9zbEjojLDARPA02__TiJnY
OPERATIONAL,"Jl. Tarutung - Padang Sidempuan No.16, Huta Raja, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.5644085, 'lng': 99.2858797}, 'viewport': {'northeast': {'lat': 1.565760979892722, 'lng': 99.28728027989273}, 'southwest': {'lat': 1.563061320107278, 'lng': 99.28458062010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sambal Taruma,ChIJCwxMF1ojLDARCcFL2yihBRg,4.5,ChIJCwxMF1ojLDARCcFL2yihBRg,"['lodging', 'point_of_interest', 'establishment']",4,"[{'height': 1792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104423266045385827090"">Juni Artina</a>'], 'photo_reference': 'AUGGfZkM590wrXohyhU2N54r0BVp_niHVakX6ADocQaTchpA-FigFz1TS2YIQbFzWdPeRvrOYumf8RCZuLwAHtp4frAnKPtY-0f3SzYOSpCtqGguhp2hIcbPdWYeEX5RG50743tQXMtGpA9P90ytGT8rpBSKyXVomfroKREnk5gkR2t2d66X', 'width': 4000}]","{'compound_code': 'H77P+Q9 Huta Raja, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXH77P+Q9'}",,https://www.google.com/maps/place/?q=place_id:ChIJCwxMF1ojLDARCcFL2yihBRg
OPERATIONAL,"J776+3JJ, Silangge, Sipirok, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.612708, 'lng': 99.26151999999999}, 'viewport': {'northeast': {'lat': 1.614395729892723, 'lng': 99.26442055}, 'southwest': {'lat': 1.611696070107278, 'lng': 99.26055314999998}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rahmat rapindo,ChIJ95gOtB4nLDARNvXTm3oVzFo,0.0,ChIJ95gOtB4nLDARNvXTm3oVzFo,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ95gOtB4nLDARNvXTm3oVzFo
