business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"93H2+WJ, Simataniari, Angkola Sangkunur, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.3797939, 'lng': 99.05158349999999}, 'viewport': {'northeast': {'lat': 1.381092279892722, 'lng': 99.05292172989272}, 'southwest': {'lat': 1.378392620107278, 'lng': 99.05022207010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_general-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_christian_pinlet,"Baturosak,Gereja BNKP RESORT 41","[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104975332441001657465"">A Google User</a>'], 'photo_reference': 'AUGGfZlZL_yLZaz_0EClvOA-DVYRkcCcHevGe8L8I41TVvGWlL6N_7SHEkUZEsOy5OHMjOi0dr3mvyQujEuFgBTrYBugJiAw--tCjf50z8G3rcsFYgKfHN6ixzFXNNt8XyhugZsUmgqr3Xa6KDtyfSO2SfXdkde8oiB-3X-emd5hPSOaoLKi', 'width': 2322}]",ChIJaz2T0xmlLjAR4UiW0I1bWjU,5.0,ChIJaz2T0xmlLjAR4UiW0I1bWjU,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJaz2T0xmlLjAR4UiW0I1bWjU
OPERATIONAL,"Jl. Merdeka No.3, Napa, Kec. Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara 22738, Indonesia","{'location': {'lat': 1.4857014, 'lng': 99.0625824}, 'viewport': {'northeast': {'lat': 1.487072829892722, 'lng': 99.06395492989272}, 'southwest': {'lat': 1.484373170107278, 'lng': 99.06125527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Keluarga Abadi Hotel,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114560406202261827987"">A Google User</a>'], 'photo_reference': 'AUGGfZkkXvx9sa-PaCxZXnKS4rHHDzfTb3N7OK7IOMLSFQqyHq9JYrnwjlS_kzkUo4FZP-0le3G67vilVTVSwuvR72g6aPOVEwAoSmOr1TTI3-LDn9Q-qz1LmW7b1iU7LOcPm_tTV78o_LiF_mfkokDZDQbiSazMZp-tmN8IyJ-V-LTJLd_X', 'width': 4160}]",ChIJR59sLWGiLjARhf4uALN5ahA,3.7,ChIJR59sLWGiLjARhf4uALN5ahA,"['lodging', 'point_of_interest', 'establishment']",26,"{'compound_code': 'F3P7+72 Napa, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXF3P7+72'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJR59sLWGiLjARhf4uALN5ahA
OPERATIONAL,"92QF+79X, Aek Pardomuan, Angkola Sangkunur, South Tapanuli Regency, North Sumatra 22738, Indonesia","{'location': {'lat': 1.3882482, 'lng': 99.0234762}, 'viewport': {'northeast': {'lat': 1.389445529892722, 'lng': 99.02473547989273}, 'southwest': {'lat': 1.386745870107278, 'lng': 99.02203582010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kantin Smp 5 Angkola Sangkunur,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115778579396394504515"">Ricki Alamsyah</a>'], 'photo_reference': 'AUGGfZmy5r6hZH488bmVO2iugdnIHyDCmr5DalFaaL50avYyKhgISzPKEJF2BadPKKHtr558ZeTYsAMYPmDPc5L52uEsur8kgZ5l7SihP2OnQY9nVoN19VcwSSR-0G35iz4rfUhMiXjuoIS0sxY5D0JAE7vRVtuUjOoYmbK3MgBM1A1b-SXV', 'width': 3456}]",ChIJzd1tmeKlLjARojIfGafxivk,3.0,ChIJzd1tmeKlLjARojIfGafxivk,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJzd1tmeKlLjARojIfGafxivk
OPERATIONAL,"F3M8+564, Wek II Batang Toru, Batang Toru, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.4828912, 'lng': 99.06559329999999}, 'viewport': {'northeast': {'lat': 1.484230029892722, 'lng': 99.06695447989273}, 'southwest': {'lat': 1.481530370107278, 'lng': 99.06425482010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Jalan batuhula,,ChIJtz1FyJajLjARDDvPn7iyVUI,0.0,ChIJtz1FyJajLjARDDvPn7iyVUI,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJtz1FyJajLjARDDvPn7iyVUI
OPERATIONAL,"Jl. Lintas Kota No.13, Sibangkua, Kec. Angkola Bar., Kabupaten Tapanuli Selatan, Sumatera Utara 22735, Indonesia","{'location': {'lat': 1.4218967, 'lng': 99.1810675}, 'viewport': {'northeast': {'lat': 1.423571629892722, 'lng': 99.18249337989273}, 'southwest': {'lat': 1.420871970107278, 'lng': 99.17979372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Saba jae,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109880754057679357561"">A Google User</a>'], 'photo_reference': 'AUGGfZkQPtLyJpEvZ8Wg9ugHL3Fhv9-TzqvyrUUc4n3Mps50kw0K7b7yaR8vPuhIV2D4NeRMXSLhw6LZywEkumxvewzpHXUi6bWqc64_vOujbkxStM01_Z8ofv-LDC40xEGqLZJ9pR-GQRDOXZKEoPffnSGgaIGNcqPO_sqE0oV8PyuOUk4H', 'width': 6000}]",ChIJ209admSnLjARitAM2bZYWRc,0.0,ChIJ209admSnLjARitAM2bZYWRc,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'C5CJ+QC Sibangkua, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXC5CJ+QC'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJ209admSnLjARitAM2bZYWRc
OPERATIONAL,"F3M8+564, Wek II Batang Toru, Batang Toru, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.4828912, 'lng': 99.06559329999999}, 'viewport': {'northeast': {'lat': 1.484230029892722, 'lng': 99.06695447989273}, 'southwest': {'lat': 1.481530370107278, 'lng': 99.06425482010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Barang toru,,ChIJM9pUSQCjLjARUuYdP-C5cZk,0.0,ChIJM9pUSQCjLjARUuYdP-C5cZk,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJM9pUSQCjLjARUuYdP-C5cZk
OPERATIONAL,"F4F3+VPV, Sipenggeng, Batang Toru, South Tapanuli Regency, North Sumatra 22738, Indonesia","{'location': {'lat': 1.4747276, 'lng': 99.10431059999999}, 'viewport': {'northeast': {'lat': 1.476077429892722, 'lng': 99.10566042989271}, 'southwest': {'lat': 1.473377770107278, 'lng': 99.10296077010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hapni zajara,,ChIJwR94U16hLjARsCa-O8TdXcw,5.0,ChIJwR94U16hLjARsCa-O8TdXcw,"['lodging', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJwR94U16hLjARsCa-O8TdXcw
OPERATIONAL,"F3Q7+9CH, Napa, Batang Toru, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.4884348, 'lng': 99.0636215}, 'viewport': {'northeast': {'lat': 1.489775679892722, 'lng': 99.06497817989272}, 'southwest': {'lat': 1.487076020107278, 'lng': 99.06227852010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel penginapan,,ChIJOfPwON-jLjARaf14SNqQff0,0.0,ChIJOfPwON-jLjARaf14SNqQff0,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOfPwON-jLjARaf14SNqQff0
OPERATIONAL,"82JC+MWG, Rianiate, Angkola Sangkunur, South Tapanuli Regency, North Sumatra 22735, Indonesia","{'location': {'lat': 1.3316345, 'lng': 99.0223089}, 'viewport': {'northeast': {'lat': 1.333036829892722, 'lng': 99.02367647989273}, 'southwest': {'lat': 1.330337170107278, 'lng': 99.0209768201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ikan Jurung Sakti,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112790477904165672430"">bonardo marpaung</a>'], 'photo_reference': 'AUGGfZmfHYiiP4gftVEvkHDpo-cACxeUVI4BuT5Vi-glWEGQtr65URXtL5tB4ChF2rFD9eHD6Qb1z7M9wqQIVAC-ntTg75Us1Gus9ltbCyk7YiCT9nzgJDy777bGr-XZD_YNkRPYAbQgwpozm1hISx9Ivhip7R5JArvJToJXtZ7VZ0RQfr4C', 'width': 4160}]",ChIJETNnB8mvLjARjmSMX5A1beI,4.0,ChIJETNnB8mvLjARjmSMX5A1beI,"['restaurant', 'food', 'point_of_interest', 'establishment']",24,,,,,https://www.google.com/maps/place/?q=place_id:ChIJETNnB8mvLjARjmSMX5A1beI
OPERATIONAL,"F2PP+P53, Batu Hula, Batang Toru, South Tapanuli Regency, North Sumatra 22738, Indonesia","{'location': {'lat': 1.4867575, 'lng': 99.035443}, 'viewport': {'northeast': {'lat': 1.488090379892722, 'lng': 99.03692142989274}, 'southwest': {'lat': 1.485390720107278, 'lng': 99.0342217701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,wisma batang toru,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100313867717855697854"">danang harimukti</a>'], 'photo_reference': 'AUGGfZk6RX5w552g0d6q8zOJOAERtkGNM-tBQjn-Bj2v2RNMmrYHolF1-2bjzcdoNQL5vuuat1tCs_MUBaS5k7JFYVYA0qpMsjGHovOSQ73iVNv2fRJUYjiQVRE_327xXMYnwkTA8TDqjgcH018Rka8M-3pWH9k6kvaAHlfV5t3JzvQcL6Uy', 'width': 1920}]",ChIJhznO7SejLjAR2mfno2Zmuq8,4.2,ChIJhznO7SejLjAR2mfno2Zmuq8,"['lodging', 'point_of_interest', 'establishment']",6,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhznO7SejLjAR2mfno2Zmuq8
