business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,url
OPERATIONAL,"XQ7R+77W OPI MALL, Unnamed Road Jl. Gubernur H. A Bastari, Sungai Kedukan, Rambutan, Banyuasin Regency, South Sumatra 30967, Indonesia","{'location': {'lat': -3.0368059, 'lng': 104.7906469}, 'viewport': {'northeast': {'lat': -3.035273070107277, 'lng': 104.7918586798927}, 'southwest': {'lat': -3.037972729892722, 'lng': 104.7891590201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wyndham Opi Hotel Palembang,{'open_now': True},"[{'height': 2261, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110596486254215862249"">A Google User</a>'], 'photo_reference': 'AUGGfZnG_Jyy8hz0Ivs5FOd7aTQlSqofuTgt43rC6ONgO9VvHhMPdl9Ut__NhmrSwD-e7DAK4OrdPY9M8w2yF_CBrMv5vmOiDzzeNH-UcysqV62SQIepjI_YL3pwwrCR5EEXKhgUFHfSvZPuIczQSH6Uj4JIi2dlA5WOwZ1lvHEzq_d7V8-p', 'width': 3199}]",ChIJJ5fAqVOcOy4R50m_lJTcC8s,4.6,ChIJJ5fAqVOcOy4R50m_lJTcC8s,"['lodging', 'point_of_interest', 'establishment']",7682,,https://www.google.com/maps/place/?q=place_id:ChIJJ5fAqVOcOy4R50m_lJTcC8s
OPERATIONAL,"Jl. May Zen No..88, RT.06/RW.02, Kalidoni, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30163, Indonesia","{'location': {'lat': -2.966182, 'lng': 104.7996312}, 'viewport': {'northeast': {'lat': -2.964760520107278, 'lng': 104.8009392798927}, 'southwest': {'lat': -2.967460179892722, 'lng': 104.7982396201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Permata hotel,{'open_now': True},"[{'height': 692, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109838537503898733132"">Fadel Fahlevi</a>'], 'photo_reference': 'AUGGfZmbKy-Sl8ENQZSYYOGlZJB1uycfjtXx9g4iA0qlyZ7gnlWFPNmatBHhtteNeBIvhA85s0ubqIRqG0V5WV5_o71pGtR5XIrE9kdz0pjEYAK6NLAXjzg8KhIbIqa-3_-Dal3RySpO3MfubPjiFK7eJcqUd2c2y65XS4Y7WQ1xgbioj1lB', 'width': 1242}]",ChIJMaRC9u93Oy4R8MoTr0Zyabo,4.9,ChIJMaRC9u93Oy4R8MoTr0Zyabo,"['lodging', 'point_of_interest', 'establishment']",7,"{'compound_code': '2QMX+GR Kalidoni, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962QMX+GR'}",https://www.google.com/maps/place/?q=place_id:ChIJMaRC9u93Oy4R8MoTr0Zyabo
OPERATIONAL,"Jakabaring Sport City, Jln. Gubernur H. A. Bastari Jakabaring, 30257, Plaju Darat, Kec. Plaju, Kota Palembang, Sumatera Selatan 30257, Indonesia","{'location': {'lat': -3.0296418, 'lng': 104.7892446}, 'viewport': {'northeast': {'lat': -3.028292020107278, 'lng': 104.7905869798927}, 'southwest': {'lat': -3.030991679892723, 'lng': 104.7878873201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Grand Putri Sriwijaya Syariah,{'open_now': True},"[{'height': 2254, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116558161417240613000"">A Google User</a>'], 'photo_reference': 'AUGGfZlYX-2hfqYOVbx8UeF88K5YWrvLwHYINSQyppshQevza71XIWrM0bzqmd0-mGq31UeKA4RBjxxrRd-5ACbq5SJBrphjqLmZfrTcYp8Hl71ICcTKhnqSIfgsO0-FvLSHSJod5YJZ7I0GcZcfZPtz1w0NEk1sj-wsqSqgQzw0Y7NJ5vqO', 'width': 1952}]",ChIJDQwk4tKdOy4RAUxEVziOM_Q,4.3,ChIJDQwk4tKdOy4RAUxEVziOM_Q,"['lodging', 'point_of_interest', 'establishment']",206,"{'compound_code': 'XQCQ+4M Plaju Darat, Palembang City, South Sumatra, Indonesia', 'global_code': '6P86XQCQ+4M'}",https://www.google.com/maps/place/?q=place_id:ChIJDQwk4tKdOy4RAUxEVziOM_Q
OPERATIONAL,"Jl. Letkol Iskandar No.1, 15 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30111, Indonesia","{'location': {'lat': -2.9823592, 'lng': 104.7603165}, 'viewport': {'northeast': {'lat': -2.981023470107278, 'lng': 104.7616739798927}, 'southwest': {'lat': -2.983723129892722, 'lng': 104.7589743201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Palembang Sanggar,,"[{'height': 4479, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116519201934677883480"">A Google User</a>'], 'photo_reference': 'AUGGfZleDAKubTosq_hHuMzVDdQDoiaRhFe-w5n1wRNUoKy0ZZcJvADVvtWXvGZBBIxxSZrfiK7h3QwzHMaLLRhCGgNh2VxqCYRqpIC0lVO8O6le5f_9PDC3P3bedRGv5ykjJ9OsKrz_SE7YDu3h4aPUTtmh5Iwy5pf5JvJDNrPxXHZOpfCf', 'width': 6719}]",ChIJe0nXx413Oy4RUhO6XAbAaQg,4.9,ChIJe0nXx413Oy4RUhO6XAbAaQg,"['lodging', 'point_of_interest', 'establishment']",3305,"{'compound_code': '2Q96+34 15 Ilir, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962Q96+34'}",https://www.google.com/maps/place/?q=place_id:ChIJe0nXx413Oy4RUhO6XAbAaQg
OPERATIONAL,"Jl. Jend. Sudirman No.57, 20 Ilir D. I, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30125, Indonesia","{'location': {'lat': -2.9796219, 'lng': 104.7565679}, 'viewport': {'northeast': {'lat': -2.978360470107278, 'lng': 104.7578128298927}, 'southwest': {'lat': -2.981060129892723, 'lng': 104.7551131701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Beston Hotel Palembang,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115140380863173897035"">A Google User</a>'], 'photo_reference': 'AUGGfZmT4T59q5DpU5XaZI1c4fv3TAi4dq9dRJpWmd9jo6IgOKF4cTeIEyuyE5_XnsqdypQu75978i1EpVlr0A9F45B3QwyFSCNtNBQBFj3N2Tv4qnyA1zGPk_wDY7wtQr09pmmswxHREOVwdXCcEi6riG_v8t8pagWZU3lKuyfuibIKkrAU', 'width': 4000}]",ChIJz3J32x13Oy4R-BBMglUOxlg,4.5,ChIJz3J32x13Oy4R-BBMglUOxlg,"['lodging', 'point_of_interest', 'establishment']",2045,"{'compound_code': '2QC4+5J 20 Ilir D. I, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962QC4+5J'}",https://www.google.com/maps/place/?q=place_id:ChIJz3J32x13Oy4R-BBMglUOxlg
OPERATIONAL,"Jl. Rajawali No.8, 9 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30114, Indonesia","{'location': {'lat': -2.9709533, 'lng': 104.7646873}, 'viewport': {'northeast': {'lat': -2.969724370107277, 'lng': 104.7658633298927}, 'southwest': {'lat': -2.972424029892722, 'lng': 104.7631636701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,THE ALTS HOTEL,{'open_now': True},"[{'height': 8176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113945039000419552327"">Grand Zuri Hotel</a>'], 'photo_reference': 'AUGGfZkETZHeK0b9SBDVAZjlV_XXiAbWG4JXJ8bOvk-D7yIS-Aa8I-8RKVCg_5bcarZuNEZoFVS7vabDsrbGFKdsmJUStFl4sipNNrSn-GWZFTl7thG5cEoSRdiRHzoGwyW1Ydx7v5k7rSsZX_2R71_JkRmkV5JK_i-juczQ1zMgNF7wJc53', 'width': 11348}]",ChIJl14dEG52Oy4RehoEafeS6jo,4.7,ChIJl14dEG52Oy4RehoEafeS6jo,"['lodging', 'point_of_interest', 'establishment']",8443,"{'compound_code': '2QH7+JV 9 Ilir, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962QH7+JV'}",https://www.google.com/maps/place/?q=place_id:ChIJl14dEG52Oy4RehoEafeS6jo
OPERATIONAL,"Jl. Dr. M. Isa No.988, Duku, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30114, Indonesia","{'location': {'lat': -2.9699083, 'lng': 104.7699989}, 'viewport': {'northeast': {'lat': -2.968605820107277, 'lng': 104.7711877298927}, 'southwest': {'lat': -2.971305479892722, 'lng': 104.7684880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Algoritma Hotel Palembang,{'open_now': True},"[{'height': 5217, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108778462007805113454"">A Google User</a>'], 'photo_reference': 'AUGGfZlS9W-8prcDCBxjYtyDqOsAQV8O8UQzwFHfQf3xuAwFHL1Pjtlmcg3akao2Y1gwxWjpxkzNE9vVV68EqtWEfHFS-A8KugxprckFpNzRhay89sZZhpsg9qd1jlsCcN83pfsaORTEVr8hNXRBPiXrHJgmg5sdFOKLbCw_TFaqeptjpsF5', 'width': 7822}]",ChIJxSaIQxR2Oy4Rb9Z5Y91AoJ4,4.4,ChIJxSaIQxR2Oy4Rb9Z5Y91AoJ4,"['lodging', 'point_of_interest', 'establishment']",3488,"{'compound_code': '2QJ9+2X Duku, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962QJ9+2X'}",https://www.google.com/maps/place/?q=place_id:ChIJxSaIQxR2Oy4Rb9Z5Y91AoJ4
OPERATIONAL,"Jl. Kolonel Atmo No.16, 17 Ilir, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30111, Indonesia","{'location': {'lat': -2.9839597, 'lng': 104.7607527}, 'viewport': {'northeast': {'lat': -2.982662770107277, 'lng': 104.7620322298927}, 'southwest': {'lat': -2.985362429892722, 'lng': 104.7593325701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ayola Sentosa Palembang,{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103966817823707620363"">rey filth</a>'], 'photo_reference': 'AUGGfZk-o9nAoYvu7E1GVoa93-fB9xuvBvL3WaIEBEiUwVee2F60-rpHm46YhYC69fyJDCSxvNZfnCY_wSRY_UJY-ID71T5mRMSv3_dymB9blc8U3Dy-XdXWrXTh7F-6ve8XxliABYuj3oxGYRz8mliQJ8rdjUrxc-nzMEXWA2tHQbtP2hDX', 'width': 4608}]",ChIJZfSjBw92Oy4RLSrYHhihpDU,4.4,ChIJZfSjBw92Oy4RLSrYHhihpDU,"['lodging', 'point_of_interest', 'establishment']",2551,"{'compound_code': '2Q86+C7 17 Ilir, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962Q86+C7'}",https://www.google.com/maps/place/?q=place_id:ChIJZfSjBw92Oy4RLSrYHhihpDU
OPERATIONAL,"Jl. Veteran No.939 Blok F9, 9 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30113, Indonesia","{'location': {'lat': -2.9756029, 'lng': 104.7661986}, 'viewport': {'northeast': {'lat': -2.974263970107277, 'lng': 104.7675467798927}, 'southwest': {'lat': -2.976963629892722, 'lng': 104.7648471201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,All Nite & Day Hotel Veteran Palembang,{'open_now': True},"[{'height': 3010, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111535566447373830526"">A Google User</a>'], 'photo_reference': 'AUGGfZkQp60tC-YDSOrIVAGTZrzeCdMHXqCt47mBBY3gyBKXe1tJ6Gp7BJbDYdBo778xLnX9Hwhpzh-z23rEavkj7INhJ2QIklDwziCzPn1hHO3KEQX7P34vMc9-ika2jmuN90FtrmJzSVlQv4SYqIUsVD1FKv5iBX__-SY2n5zW6eMmQOov', 'width': 4013}]",ChIJ9-X_RW12Oy4Rj4_996CSNYw,4.5,ChIJ9-X_RW12Oy4Rj4_996CSNYw,"['cafe', 'lodging', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",3076,"{'compound_code': '2QF8+QF 9 Ilir, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962QF8+QF'}",https://www.google.com/maps/place/?q=place_id:ChIJ9-X_RW12Oy4Rj4_996CSNYw
OPERATIONAL,"Jl. Bay Salim No.25, Sekip Jaya, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30114, Indonesia","{'location': {'lat': -2.9693215, 'lng': 104.7583764}, 'viewport': {'northeast': {'lat': -2.967968720107278, 'lng': 104.7597295298927}, 'southwest': {'lat': -2.970668379892722, 'lng': 104.7570298701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swarna Dwipa Residence,{'open_now': True},"[{'height': 949, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108790892235669844346"">A Google User</a>'], 'photo_reference': 'AUGGfZnXpFdrODhSuFgn26MiMpvjBUruMJUTS8HxO1reG-o4EtgljVDikEZqBfB8bNeosnU_CYXqBL6te1bKw6B95K126Ifogyq3NUUFpVJuW1X8qKHdSeapZpfnqaYAytowEAixzZ0DZNWCp0_1hQv0GcV2pNUCRKB7-bm4JGiGUGf_E2KW', 'width': 720}]",ChIJ3bMZLXd2Oy4RDCB0G4oK7XQ,4.6,ChIJ3bMZLXd2Oy4RDCB0G4oK7XQ,"['lodging', 'point_of_interest', 'establishment']",305,"{'compound_code': '2QJ5+79 Sekip Jaya, Palembang City, South Sumatra, Indonesia', 'global_code': '6P962QJ5+79'}",https://www.google.com/maps/place/?q=place_id:ChIJ3bMZLXd2Oy4RDCB0G4oK7XQ
