business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,url
OPERATIONAL,"FX47+JW3, Jl. Pangeran Antasari, Mentawa Baru Hulu, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74321, Indonesia","{'location': {'lat': -2.5434953, 'lng': 112.9647923}, 'viewport': {'northeast': {'lat': -2.542143520107278, 'lng': 112.9658538298927}, 'southwest': {'lat': -2.544843179892722, 'lng': 112.9631541701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Th,ChIJcytwXQC_4i0RFo8CL9vh6mA,0.0,ChIJcytwXQC_4i0RFo8CL9vh6mA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcytwXQC_4i0RFo8CL9vh6mA
OPERATIONAL,"FX57+7WH, Mentawa Baru Hulu, Mentawa Baru Ketapang, East Kotawaringin Regency, Central Kalimantan 74321, Indonesia","{'location': {'lat': -2.5418024, 'lng': 112.9648496}, 'viewport': {'northeast': {'lat': -2.540473320107278, 'lng': 112.9661071798927}, 'southwest': {'lat': -2.543172979892722, 'lng': 112.9634075201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Susur Sungai Mentaya,ChIJhc1s9IG_4i0RTMvXbWQ3ugE,4.0,ChIJhc1s9IG_4i0RTMvXbWQ3ugE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101107900341695522788"">A Google User</a>'], 'photo_reference': 'AUGGfZlyg8I-jbBXC8MvWykyh5zlwO45Sqenye1wvfj8VzfFHfPTVGTlyYNm7aiOJvILpCchzKdYSJ9OyVpg2xkM55q43lnQL-Bkk_RbmNX0kCPY9amW0uECabrKhEfCrhHENMFMZS65htcR3vWzBxBH9r9Yx-K1IBeJJS7ygwAkqd5p-SQz', 'width': 1872}]",,https://www.google.com/maps/place/?q=place_id:ChIJhc1s9IG_4i0RTMvXbWQ3ugE
OPERATIONAL,"Jl. Ahmad Yani No.8, Mentawa Baru Hulu, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74312, Indonesia","{'location': {'lat': -2.5401508, 'lng': 112.9647799}, 'viewport': {'northeast': {'lat': -2.538537220107277, 'lng': 112.9658917798927}, 'southwest': {'lat': -2.541236879892722, 'lng': 112.9631921201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ikon Jelawat,ChIJ36Z_5Le_4i0Re4jklHGaryM,4.3,ChIJ36Z_5Le_4i0Re4jklHGaryM,"['tourist_attraction', 'point_of_interest', 'establishment']",3485,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108864346210775206434"">dv ashiila</a>'], 'photo_reference': 'AUGGfZkA1JcD1rz9Hjy4ZmjpcxUr8mgx63an7Oz_M6LEyBByaQleuPcCdg32nU-syD-2N_-dEq2Je8FckC3h1EepjX53KVp0Fn1hDZehsw56q4D7anQluSgnhBbBtb7866_8uokm6vfqKr_JGj3T2D1gPAKUambUPL6Df2dZgol7b5oaciwr', 'width': 4032}]","{'compound_code': 'FX57+WW Mentawa Baru Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JFX57+WW'}",https://www.google.com/maps/place/?q=place_id:ChIJ36Z_5Le_4i0Re4jklHGaryM
OPERATIONAL,"Jl. Ahmad Yani No.51, Mentawa Baru Hulu, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74322, Indonesia","{'location': {'lat': -2.539278, 'lng': 112.9589754}, 'viewport': {'northeast': {'lat': -2.537924220107278, 'lng': 112.9602939298927}, 'southwest': {'lat': -2.540623879892722, 'lng': 112.9575942701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Pentol,ChIJJSMQjYK_4i0RQY339JFvIAY,0.0,ChIJJSMQjYK_4i0RQY339JFvIAY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"{'compound_code': 'FX65+7H Mentawa Baru Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JFX65+7H'}",https://www.google.com/maps/place/?q=place_id:ChIJJSMQjYK_4i0RQY339JFvIAY
OPERATIONAL,"CXW7+JX6, Jl. Iskandar, Ketapang, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74321, Indonesia","{'location': {'lat': -2.5537188, 'lng': 112.9658615}, 'viewport': {'northeast': {'lat': -2.552490870107278, 'lng': 112.9667111298927}, 'southwest': {'lat': -2.555190529892723, 'lng': 112.9640114701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Mentaya,ChIJHzjw5WK_4i0RMUDUiPw-GNs,4.3,ChIJHzjw5WK_4i0RMUDUiPw-GNs,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"[{'height': 846, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107496140100219145649"">endih herawandih</a>'], 'photo_reference': 'AUGGfZn78AL2yBXDgm1lqVY-Ja_4vxErUelHh2SuUwnF9ib8czfLqmRpHUY6NsB7EHAL_-wsPvRwRVLLZEUNl58ubemaxhYOI0m44taGkIKdMYOAUMfqzm5ms_S3MGjZsJNRpomQRS9rlxCC3AzpgHBfOQr0az8LnjFyQUdR8NzO6GsyNFPk', 'width': 1430}]",,https://www.google.com/maps/place/?q=place_id:ChIJHzjw5WK_4i0RMUDUiPw-GNs
OPERATIONAL,"Jl. Iskandar No.21, Ketapang, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74321, Indonesia","{'location': {'lat': -2.5578715, 'lng': 112.9656641}, 'viewport': {'northeast': {'lat': -2.556545270107278, 'lng': 112.9670258298927}, 'southwest': {'lat': -2.559244929892722, 'lng': 112.9643261701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Home mahdi,ChIJ4yZ2IuS_4i0RKeCG4ImkL8s,0.0,ChIJ4yZ2IuS_4i0RKeCG4ImkL8s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"{'compound_code': 'CXR8+V7 Ketapang, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JCXR8+V7'}",https://www.google.com/maps/place/?q=place_id:ChIJ4yZ2IuS_4i0RKeCG4ImkL8s
OPERATIONAL,"hm arsyad km 6 jalur 8 bengkuang makmur, Mentawa Baru Hilir, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74322, Indonesia","{'location': {'lat': -2.5795817, 'lng': 112.9095704}, 'viewport': {'northeast': {'lat': -2.578231870107277, 'lng': 112.9109202298927}, 'southwest': {'lat': -2.580931529892722, 'lng': 112.9082205701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,agrojaya kotim 3,ChIJybVcmuGV4i0RKhKSjiCTUG8,3.0,ChIJybVcmuGV4i0RKhKSjiCTUG8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112607079388292620213"">A Google User</a>'], 'photo_reference': 'AUGGfZm5ewPrrmU3YTgjcKxi8SnqdvhQg19VHhg78rdqbwXDPeLGMA7Ula3TXhuAtxS3aAACnTQd50qE23eJS5Y6FT_z3e0GpxLjBVAFGao-KtdiMYyh9Z174GPHGtcksTpfc8zVIVFRPdrq7cXRqZXS6ck9njUypYda8MaiO5fN3Nj6H0vA', 'width': 3120}]","{'compound_code': 'CWC5+5R Mentawa Baru Hilir, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JCWC5+5R'}",https://www.google.com/maps/place/?q=place_id:ChIJybVcmuGV4i0RKhKSjiCTUG8
OPERATIONAL,"Mentawa Baru Hulu, Mentawa Baru Ketapang, East Kotawaringin Regency, Central Kalimantan 74312, Indonesia","{'location': {'lat': -2.536334, 'lng': 112.9595374}, 'viewport': {'northeast': {'lat': -2.534972420107278, 'lng': 112.9608253798927}, 'southwest': {'lat': -2.537672079892723, 'lng': 112.9581257201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Seribu Pohon,ChIJzSQCwmu_4i0REjENbH-7NfE,0.0,ChIJzSQCwmu_4i0REjENbH-7NfE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,"{'compound_code': 'FX75+FR Mentawa Baru Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JFX75+FR'}",https://www.google.com/maps/place/?q=place_id:ChIJzSQCwmu_4i0REjENbH-7NfE
OPERATIONAL,"FW67+P66, Jl. Moh. Hatta, Mentawa Baru Hulu, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74311, Indonesia","{'location': {'lat': -2.5382078, 'lng': 112.9130277}, 'viewport': {'northeast': {'lat': -2.536856920107278, 'lng': 112.9144007298927}, 'southwest': {'lat': -2.539556579892722, 'lng': 112.9117010701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan,ChIJkWumLJ2_4i0Rw4hOl2r02Qc,5.0,ChIJkWumLJ2_4i0Rw4hOl2r02Qc,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107020351096445027073"">SENJA RESTU Raharja</a>'], 'photo_reference': 'AUGGfZmQ8t3zucLobaaUSNhsKkrSwaP-NfqLp0hWK5yZi2efeZKThe9GeXreY7z9QR4pRCeZqiheDmh0Y0JasMGm8XR0xGIoj9VaMycEh3aBq9-_joDDgwOAjYi-w09qGmqjwcZH1etPpMZ10CObO5Dg2H_X7DU2ZyruJfcgNunl0rnRFg', 'width': 3456}]",,https://www.google.com/maps/place/?q=place_id:ChIJkWumLJ2_4i0Rw4hOl2r02Qc
OPERATIONAL,"FX58+G3H, Mentawa Baru Hulu, Mentawa Baru Ketapang, East Kotawaringin Regency, Central Kalimantan 74321, Indonesia","{'location': {'lat': -2.5411788, 'lng': 112.9652412}, 'viewport': {'northeast': {'lat': -2.539848070107277, 'lng': 112.9665867298927}, 'southwest': {'lat': -2.542547729892722, 'lng': 112.9638870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Susur sungai mentaya sampit,ChIJa5ZqApS_4i0RFJeHFnZoQP4,4.7,ChIJa5ZqApS_4i0RFJeHFnZoQP4,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115594500388031622515"">Frimadi Chandra</a>'], 'photo_reference': 'AUGGfZmWl2KvO4VFBEi7YdIDCuKbZ8rSr-5pQOF_s-ckTlLa7B8k2UxDlQEKLEwpu8Dy93h5x049pZeGMfjs1m64kQ3dv1rcD7epOpusUsViS0xWbuHQKDtUtx8lqbJ7o5-IPsWCpy0vGtbufjP2A-5WEukKql8oqnFBtPwAcu8tFZlkLMfq', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJa5ZqApS_4i0RFJeHFnZoQP4
