business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"65PG+6VG, Padak, Belitang, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.2355568, 'lng': 111.1771918}, 'viewport': {'northeast': {'lat': 0.2378986000000001, 'lng': 111.1785433298927}, 'southwest': {'lat': 0.2347761999999999, 'lng': 111.1758436701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KB,ChIJRa1eJAAL_jERVTfYR3laQDc,0.0,ChIJRa1eJAAL_jERVTfYR3laQDc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRa1eJAAL_jERVTfYR3laQDc
OPERATIONAL,"42QH+JW, Ayak III River, Belitang Hilir, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.1390157, 'lng': 111.0298229}, 'viewport': {'northeast': {'lat': 0.1403655298927222, 'lng': 111.0311727298927}, 'southwest': {'lat': 0.1376658701072778, 'lng': 111.0284730701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gurung menyumbung,ChIJjern0RX9_TERhQrFP5oPngg,0.0,ChIJjern0RX9_TERhQrFP5oPngg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102118138387755371758"">A Google User</a>'], 'photo_reference': 'AUGGfZlClAiSHp5KN_vuiZyBZSOKBzD07tBjJdjCjSFB9fRNg6z29yNjt0_m7p-BL_SvdxOlIU2nAYm4qXj4KfkikTFeQRAFw6cQNRc683xOhBz62oMNSuuRf1NYnisUFZMgzHTdEpmRuZWw1X7NImZEeZcUnPqieXbX2KEACZYILc7fT4HV', 'width': 2448}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJjern0RX9_TERhQrFP5oPngg
OPERATIONAL,"42WJ+J3M, Ayak III River, Belitang Hilir, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.1465805, 'lng': 111.0301633}, 'viewport': {'northeast': {'lat': 0.1479303298927223, 'lng': 111.0315131298927}, 'southwest': {'lat': 0.1452306701072779, 'lng': 111.0288134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Resak Balai,ChIJlRv0sE3j_TERvdiRWyrYP3o,4.7,ChIJlRv0sE3j_TERvdiRWyrYP3o,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113464054996222647218"">A Google User</a>'], 'photo_reference': 'AUGGfZmdZpSt9xNahcvTnE9e7t3SC2-7X5RCCOZUygxNk6Hn7Y2hwxiItfrq_WKZUFp85aYqsCK3JEmmHq9ClC2JatMNbeOvCkEZzrHew1SHxeGPdFMAxZwR6H6CcRJsgSYxjmQIEQukljOtMc0I4UpV_71CPpM0wzoJObok2dbShXfiz6Wv', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJlRv0sE3j_TERvdiRWyrYP3o
OPERATIONAL,"52XQ+7P, Merbang, Belitang Hilir, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.1982323, 'lng': 111.039272}, 'viewport': {'northeast': {'lat': 0.1995821298927222, 'lng': 111.0406218298927}, 'southwest': {'lat': 0.1968824701072778, 'lng': 111.0379221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gurung sumpit,ChIJzUPHmPbj_TERQyG02j2nRJc,5.0,ChIJzUPHmPbj_TERQyG02j2nRJc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104719540568226643934"">Ronal Dho</a>'], 'photo_reference': 'AUGGfZlkpgf83ONuHO2-EiZPWjSY5TFl55evOeV6BO_vHGR42B-9iWQwwwbTRCllm9XbrJLxV8VXHGVCOg_cbQUOIYgHu4tA76kfSsrc10Tp1r6mqTWcpTgxIPJehqhdgBwV5q9URaZBsUSvutlbY6cS8aehsq7XBcBYJlfvpKVM5G9oPRiY', 'width': 3464}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJzUPHmPbj_TERQyG02j2nRJc
OPERATIONAL,"55R9+XJ, Belitang Dua, Belitang, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.192546, 'lng': 111.1677508}, 'viewport': {'northeast': {'lat': 0.1938729798927222, 'lng': 111.1690968798927}, 'southwest': {'lat': 0.1911733201072778, 'lng': 111.1663972201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit nyelutong,ChIJqXo5TSoJ_jERlWifzwWVeZY,0.0,ChIJqXo5TSoJ_jERlWifzwWVeZY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqXo5TSoJ_jERlWifzwWVeZY
OPERATIONAL,"4328+FW8, Ayak III River, Belitang Hilir, Sekadau Regency, West Kalimantan 79512, Indonesia","{'location': {'lat': 0.1011662, 'lng': 111.0673126}, 'viewport': {'northeast': {'lat': 0.1023972298927222, 'lng': 111.0686067798927}, 'southwest': {'lat': 0.09969757010727777, 'lng': 111.0659071201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Getsemani,ChIJ5bFDHUj9_TERiap_T7bKd9I,5.0,ChIJ5bFDHUj9_TERiap_T7bKd9I,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101686673562577099940"">arkadius gansi</a>'], 'photo_reference': 'AUGGfZkPi5H0JLDH9hr9V0p_8C2PGMUAzwcXfUuKQWu0ZLEZoxta9Bba_N30WeHY12eGYL9Y1jNaP3wslDfp1QrNLov0TLuJ5Nulnr5oTkPM5bhjJDaUl0XTrk7WYZS-o5y7_32wtVh5cnRUluMBGfFVQDfSvIBYIFfIYirRNpE9h8PUhMpi', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ5bFDHUj9_TERiap_T7bKd9I
OPERATIONAL,"55MQ+MM4, Belitang Dua, Belitang, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.1844133, 'lng': 111.189306}, 'viewport': {'northeast': {'lat': 0.1857613798927222, 'lng': 111.1907304298927}, 'southwest': {'lat': 0.1830617201072778, 'lng': 111.1880307701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata air stalon,ChIJJ9Bep1MP_jERbIUqSXbzsDY,5.0,ChIJJ9Bep1MP_jERbIUqSXbzsDY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101587041072745955159"">A Google User</a>'], 'photo_reference': 'AUGGfZm0azIl5gzCFjOkxzRMh8Qiq17EE1TLVy5Oe8TH2A6-U6K1362U8MbEdcAtJw48WfoVsrravvYTMQU74hXcbzFwtEEqpUcmgSJtxlTA4wGi0e57zlcz9Xk5hr782bjyN9L18Tv-_7VwGrFfI8fOs0IlNU7XGQBEDOtpXCnM0I6UFfgK', 'width': 1080}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJJ9Bep1MP_jERbIUqSXbzsDY
OPERATIONAL,"753W+F43, Padak, Belitang, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.2536376, 'lng': 111.1952974}, 'viewport': {'northeast': {'lat': 0.2549874298927222, 'lng': 111.1966472298927}, 'southwest': {'lat': 0.2522877701072777, 'lng': 111.1939475701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Gubuk Bang ijau,",ChIJTypiEKgN_jERrpqzYPaTFGs,5.0,ChIJTypiEKgN_jERrpqzYPaTFGs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTypiEKgN_jERrpqzYPaTFGs
OPERATIONAL,"46MV+P4, Belitang Dua, Belitang, Sekadau Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.1343075, 'lng': 111.2427645}, 'viewport': {'northeast': {'lat': 0.1359115298927222, 'lng': 111.2435962}, 'southwest': {'lat': 0.1332118701072778, 'lng': 111.2402694}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan gantung sungai belitang,ChIJu-ugYAAF_jERPcWG2N9oOpE,0.0,ChIJu-ugYAAF_jERPcWG2N9oOpE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJu-ugYAAF_jERPcWG2N9oOpE
OPERATIONAL,"43FR+276, Jl. Adi Sucipto, Sungai Ayak III, Kec. Belitang Hilir, Kabupaten Sekadau, Kalimantan Barat 79586, Indonesia","{'location': {'lat': 0.1225286, 'lng': 111.0906373}, 'viewport': {'northeast': {'lat': 0.1238784298927222, 'lng': 111.0919871298927}, 'southwest': {'lat': 0.1211787701072778, 'lng': 111.0892874701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Simpi,ChIJYSMGxaX9_TERzBBMV-4BNdo,4.0,ChIJYSMGxaX9_TERzBBMV-4BNdo,"['tourist_attraction', 'point_of_interest', 'establishment']",20,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107132476818913855697"">lius stella</a>'], 'photo_reference': 'AUGGfZmkre4Lpq1PzTnYomNfiaWV0ZTCOortj7Z2tzAptIer7VyGqRrwL4pW0zjx75PBZvnxTubb_BIaNZFhnYHzcYyh-CROpXK93cAIe4U79nlDjKgKnAuYuDhhCV3jHou-PuNQIhnRByRpPlG71BXKOwdZkCS-OUKYJBhi8c4xLsfaLT0P', 'width': 4608}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJYSMGxaX9_TERzBBMV-4BNdo
