business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,url
OPERATIONAL,"2P8W+6G3, Taman Selatan, Kabuaran, Kec. Grujugan, Kabupaten Bondowoso, Jawa Timur 68261, Indonesia","{'location': {'lat': -7.9844765, 'lng': 113.7462841}, 'viewport': {'northeast': {'lat': -7.982736670107279, 'lng': 113.7479577298927}, 'southwest': {'lat': -7.985436329892723, 'lng': 113.7452580701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situs bhujuk beto sendih taman kabuaran,ChIJBUsygSnp1i0RPYpVh1nCVFY,0.0,ChIJBUsygSnp1i0RPYpVh1nCVFY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJBUsygSnp1i0RPYpVh1nCVFY
OPERATIONAL,"W5P6+4JH, Margahayu, Kalianyar, Kec. Ijen, Kabupaten Bondowoso, Jawa Timur 68288, Indonesia","{'location': {'lat': -8.0646984, 'lng': 114.1615946}, 'viewport': {'northeast': {'lat': -8.063615549999998, 'lng': 114.16411865}, 'southwest': {'lat': -8.067946950000003, 'lng': 114.16075325}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawah Wurung,ChIJpUe8_TQ10S0RVZmNnloOW1w,4.5,ChIJpUe8_TQ10S0RVZmNnloOW1w,"['tourist_attraction', 'point_of_interest', 'establishment']",1464,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115678866367339617967"">Fadhlil Djalil</a>'], 'photo_reference': 'AUGGfZnyJti8iCcW9gug12bo-vhp3h-IUcDpZ2J-RqjXpbWkakb6RTlI25UPDLoOWyutfKnkfbKiFAsJoDqU0cD_sMTvTG45rKm2rHoegK2UckBZyB5GjxZkZ5L-BhPVp8F5seheIujKQTLShxBJGzOw1FDdNpvfRsPalvlieem86xP7_4Lh', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJpUe8_TQ10S0RVZmNnloOW1w
OPERATIONAL,"2WXQ+74H, Pinang Pahit, Tegaljati, Kec. Sumberwringin, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.951818500000001, 'lng': 113.9378548}, 'viewport': {'northeast': {'lat': -7.950481720107279, 'lng': 113.9392148798927}, 'southwest': {'lat': -7.953181379892723, 'lng': 113.9365152201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Balud,ChIJq7ISQTrF1i0RyYefEABrmZ8,5.0,ChIJq7ISQTrF1i0RyYefEABrmZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZkPcfrgSaZjQuafqaHzUrVbT4BujgAVPY29iJOiweGuXH5zrJTMFfwsTkcAKFMfdS0A4dXvT85AOV30R6kdAVd4JCN2zJpuWNbZbBLIusFU1DT4mo8r90QLfzIBj08uXIRrbb9CaY0-TEaBYWlOqwYOtlyMhYgOd91B06Jl90KQ-o0L', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJq7ISQTrF1i0RyYefEABrmZ8
OPERATIONAL,"Desa, Koanyar, Taman, Taman Krocok, Bondowoso Regency, East Java 68291, Indonesia","{'location': {'lat': -7.8744786, 'lng': 113.8868495}, 'viewport': {'northeast': {'lat': -7.873126020107277, 'lng': 113.8881657298927}, 'southwest': {'lat': -7.875825679892721, 'lng': 113.8854660701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basecamp Bosamba Rafting,ChIJ-as2Z7zb1i0RQbnyxkz2Sz4,4.1,ChIJ-as2Z7zb1i0RQbnyxkz2Sz4,"['tourist_attraction', 'point_of_interest', 'establishment']",116,{'open_now': False},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112922761247642397678"">ekosoebhekti Soelistyo</a>'], 'photo_reference': 'AUGGfZmYeS6J6cL2-YAVXq2cfVufVLyfps5Z6toVyLkW99viZ5Gq6v45c_WwLSF5WZdCurT8hCENzpYUp0F9OVjMsUE29zsbH3PJoOoYrL_gMPtObEIVjuFurixeRWo9CnU9eTG-T__fo4wgSvoIE2avPpeUSCIVytqd7Xhm-PVzIsJcC2WU', 'width': 4160}]","{'compound_code': '4VGP+6P Taman, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M4VGP+6P'}",,https://www.google.com/maps/place/?q=place_id:ChIJ-as2Z7zb1i0RQbnyxkz2Sz4
OPERATIONAL,"Krajan, Pakuwesi, Curahdami, Bondowoso Regency, East Java, Indonesia","{'location': {'lat': -7.939925700000001, 'lng': 113.7873875}, 'viewport': {'northeast': {'lat': -7.938583320107274, 'lng': 113.7887445798927}, 'southwest': {'lat': -7.941282979892718, 'lng': 113.7860449201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Petani Jambu,ChIJFdp_vvTD1i0RppEmYlo4Ehs,1.0,ChIJFdp_vvTD1i0RppEmYlo4Ehs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"{'compound_code': '3Q6P+2X Pakuwesi, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M3Q6P+2X'}",,https://www.google.com/maps/place/?q=place_id:ChIJFdp_vvTD1i0RppEmYlo4Ehs
OPERATIONAL,"2VRX+P74, Kopereng, Randucangkring, Kec. Pujer, Kabupaten Bondowoso, Jawa Timur 68271, Indonesia","{'location': {'lat': -7.958974, 'lng': 113.899021}, 'viewport': {'northeast': {'lat': -7.957404170107277, 'lng': 113.8998973798927}, 'southwest': {'lat': -7.960103829892722, 'lng': 113.8971977201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Nito,ChIJx06TZLTF1i0Rh0ZcA4ipXwI,0.0,ChIJx06TZLTF1i0Rh0ZcA4ipXwI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZlX1Vh3fWLJuxQbOcNIOJ40DB-XE01Z9JHiLCHBYhPfVag0Uh0vKROgFViQT2gNQ32Z-OTIgaDNDLHBUi-_LJwJ3rEh3gxjQ1jUai_P5uVEgjEmWFLLGbSa4RuNiwFIXER5KCR2V25fWMwdxoQ9mavIEbwHwZSxZga79_Axx8glNPNr', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJx06TZLTF1i0Rh0ZcA4ipXwI
OPERATIONAL,"Jalan Gang Kenitu Dusun Krajan, RT.001/RW.001, Maesan, Kec. Maesan, Kabupaten Bondowoso, Jawa Timur 64162, Indonesia","{'location': {'lat': -8.0273132, 'lng': 113.7764633}, 'viewport': {'northeast': {'lat': -8.025945170107278, 'lng': 113.7778145798927}, 'southwest': {'lat': -8.028644829892722, 'lng': 113.7751149201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Siongan,ChIJzcwvsTTB1i0RtA8oupa-p2E,5.0,ChIJzcwvsTTB1i0RtA8oupa-p2E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 1053, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102612086730705597828"">A Google User</a>'], 'photo_reference': 'AUGGfZk656OAN6RTe1JmXRybQIc_DuXUZX0Hym0n6R2Rq9Dytmhe-IF2W-_JZd_7s4lV9fiRi1V3TViDNGIXB1CZGMVRTdTDAUbk0YhTX6DgFo1qHuSDqjMtoK2FkyP-7VTXU9hmJU_YTlsJHDCDxterHJbACLIoOZlLAdKTsmtVTkFd2qzS', 'width': 1080}]","{'compound_code': 'XQFG+3H Maesan, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P3MXQFG+3H'}",,https://www.google.com/maps/place/?q=place_id:ChIJzcwvsTTB1i0RtA8oupa-p2E
OPERATIONAL,"XVCH+J43, Kebun Dara, Sumber Anyar, Kec. Jambesari Darus Sholah, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -8.028491100000002, 'lng': 113.8778072}, 'viewport': {'northeast': {'lat': -8.027247370107277, 'lng': 113.8791420298927}, 'southwest': {'lat': -8.029947029892721, 'lng': 113.8764423701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LOKASI MAJLIS BHENING SOKARAJJEH,ChIJy2Hcx0DH1i0RNv4SJUAAYrE,0.0,ChIJy2Hcx0DH1i0RNv4SJUAAYrE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJy2Hcx0DH1i0RNv4SJUAAYrE
OPERATIONAL,"XVVF+MXR, Jengguk, Jambeanom, Kec. Jambesari Darus Sholah, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.0057595, 'lng': 113.8748896}, 'viewport': {'northeast': {'lat': -8.004409670107279, 'lng': 113.8762394298927}, 'southwest': {'lat': -8.007109329892723, 'lng': 113.8735397701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Clangap (TJLANGAP),ChIJqzysvmvF1i0RRapfhoBSY_0,5.0,ChIJqzysvmvF1i0RRapfhoBSY_0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJqzysvmvF1i0RRapfhoBSY_0
OPERATIONAL,"2WP2+CX, Patemon, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.963986499999999, 'lng': 113.9024968}, 'viewport': {'northeast': {'lat': -7.962075520107278, 'lng': 113.9037086298927}, 'southwest': {'lat': -7.964775179892722, 'lng': 113.9010089701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Sengon,ChIJPaMesHvF1i0RwFv72sGYI7w,5.0,ChIJPaMesHvF1i0RwFv72sGYI7w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZmtmcLMXI_JCl0hvgaP3DdoNfjZC2oAVVMz_ayNbHnD3B79zk0qtwYzQh9FNH-1z_9hWo0YzhTh_SaFnAYynTQ0GEYAPThffzUKFyoLi7aFfOli7DrsOjT1IKICxmHoGMWKYPh7Xucqxm8ATONgJJbkEsD9KeqquGZEz2-KTD-SCZCN', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJPaMesHvF1i0RwFv72sGYI7w
OPERATIONAL,"2WJJ+VM6, Bataan, Jebung Kidul, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur 68272, Indonesia","{'location': {'lat': -7.967842399999999, 'lng': 113.9316525}, 'viewport': {'northeast': {'lat': -7.966483320107277, 'lng': 113.9330252798927}, 'southwest': {'lat': -7.969182979892721, 'lng': 113.9303256201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Raisi IV,ChIJ8cmkFNzF1i0RniXqLodzAb8,0.0,ChIJ8cmkFNzF1i0RniXqLodzAb8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 3920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZmLmnMQW1GYJ-Itgv7Urstd95aoYuCS-9jdFHJGmokSIfXNLKT-fiGhJFFM_kUTfFcEFafS5HlaE7Xl4G1pCuI4TkliamxSWvtuNSeedgTwtvsl_lOGphpdt6lUKvr88cFs48hMWBbuKrnqUXr5hdqKz7pG4olasW3xVAF2Z0wVrIPo', 'width': 6472}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ8cmkFNzF1i0RniXqLodzAb8
OPERATIONAL,"Krajan, Tapen, Kabupaten Bondowoso, Jawa Timur 68283, Indonesia","{'location': {'lat': -7.838232599999999, 'lng': 113.9349728}, 'viewport': {'northeast': {'lat': -7.836729170107279, 'lng': 113.9362063298927}, 'southwest': {'lat': -7.839428829892722, 'lng': 113.9335066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA BUKIT LUWIH,ChIJcw9pYAnZ1i0R6RSBnxKoT0c,3.9,ChIJcw9pYAnZ1i0R6RSBnxKoT0c,"['tourist_attraction', 'point_of_interest', 'establishment']",298,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111239740839517625050"">A Google User</a>'], 'photo_reference': 'AUGGfZmXlq5E9mgoXgtSAVaW2G1Vl1f91mhVc2ZjquJPkVCDQuJjm_zlTxDINHaTmW0sKKR4-l5QL4MxD0UT58Kk3YATOOQ5FigmnNSIhDYIsWBzzoUqXBT_WL-sRJia9jbNxZzNTuOHFA4Hy2tbn9G3hnrBmplKTgqbeKlVBpYmM-baYCkW', 'width': 4000}]","{'compound_code': '5W6M+PX Tapen, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M5W6M+PX'}",1.0,https://www.google.com/maps/place/?q=place_id:ChIJcw9pYAnZ1i0R6RSBnxKoT0c
OPERATIONAL,"Krajan 2, Tanahwulan, Maesan, Bondowoso Regency, East Java 68262, Indonesia","{'location': {'lat': -8.0243492, 'lng': 113.7448875}, 'viewport': {'northeast': {'lat': -8.023602570107279, 'lng': 113.74606375}, 'southwest': {'lat': -8.026302229892723, 'lng': 113.74135875}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Ko'ong,ChIJmYM1ZBnq1i0RDPJXaywAE5c,4.4,ChIJmYM1ZBnq1i0RDPJXaywAE5c,"['tourist_attraction', 'point_of_interest', 'establishment']",20,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113852780934781639836"">M yogi alfarizi</a>'], 'photo_reference': 'AUGGfZnSf7eTKdqkWtYNZMh_pBaFfgnJk3RpF1Uo7WUck-rQ5rsDJv1akhyZ6GseE6H3TlNpid-1nq2tPN-Z6pcD4vB0O9s1kLOV9bQIC5XLYzypuUwlOnRvhFIZWf95Ez5HlRIKj_9mTJp5qYijnrbBDa-HykhJqUzR7j-qG5daxIjMn6wm', 'width': 4000}]","{'compound_code': 'XPGV+7X Tanahwulan, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P3MXPGV+7X'}",,https://www.google.com/maps/place/?q=place_id:ChIJmYM1ZBnq1i0RDPJXaywAE5c
