business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"2WVJ+6HJ, Tenggir, Pecalongan, Kec. Sukosari, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.956906200000001, 'lng': 113.9313857}, 'viewport': {'northeast': {'lat': -7.95619727010728, 'lng': 113.9330487298927}, 'southwest': {'lat': -7.958896929892724, 'lng': 113.9303490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Langsat IV,{'open_now': True},ChIJd0FNYwDF1i0RpBWZ-qY5zeM,0.0,ChIJd0FNYwDF1i0RpBWZ-qY5zeM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJd0FNYwDF1i0RpBWZ-qY5zeM
OPERATIONAL,"Jl. Kawah Ijen, Bengko Anyar, Sukosari Lor, Kec. Sukosari, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.9470917, 'lng': 113.9666698}, 'viewport': {'northeast': {'lat': -7.945710670107277, 'lng': 113.9680592798927}, 'southwest': {'lat': -7.948410329892721, 'lng': 113.9653596201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Outbound Ijen Bondowoso,,ChIJl494JYTP1i0RvQzedgegNzA,5.0,ChIJl494JYTP1i0RvQzedgegNzA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110437035395992331906"">Aziz Wahyudi</a>'], 'photo_reference': 'AUGGfZnRHctu0wLPhXQGOXkU3uH1fC2p8-4wXbCTk_mxasZS5CX4IpTotmmpw7ewMKNLpDGkjbW1WT281Q12te0A0y_9tw0h0k7pnuc_73XGgEEW65Iipt62aSpWacdVvYK5Rul50QrlmWhAMRmrXEgOZTn3IteN7HNFzEYOBeyDDCvO0PkG', 'width': 4624}]","{'compound_code': '3X38+5M Sukosari Lor, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P4M3X38+5M'}",https://www.google.com/maps/place/?q=place_id:ChIJl494JYTP1i0RvQzedgegNzA
OPERATIONAL,"3W6Q+6FJ, Plasaan, Kerang, Kec. Sukosari, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.939402899999999, 'lng': 113.938633}, 'viewport': {'northeast': {'lat': -7.938135620107277, 'lng': 113.9401080298927}, 'southwest': {'lat': -7.940835279892721, 'lng': 113.9374083701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Tole III,{'open_now': True},ChIJl5529XnF1i0Rv2j3wL5wbDk,0.0,ChIJl5529XnF1i0Rv2j3wL5wbDk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1548, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZlFQFjFen3FfeHpNFaIsBk-bgvsOld-Z47_umBxQFvHUgL-16VGXSwuFBL5el5XRaEQXrGvC0GsWrQvRd18Yt8cWLp3S7YShHNpKqVNDCYV1ShOVdgNhkodtWt3i4Ck39niCFXBAZPLPY2yh2exR2h4NhMgunRwg-DoMFkJZ597fNKl', 'width': 2064}]",,https://www.google.com/maps/place/?q=place_id:ChIJl5529XnF1i0Rv2j3wL5wbDk
OPERATIONAL,"2WXQ+74H, Pinang Pahit, Tegaljati, Kec. Sumberwringin, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.951818500000001, 'lng': 113.9378548}, 'viewport': {'northeast': {'lat': -7.950481720107279, 'lng': 113.9392148798927}, 'southwest': {'lat': -7.953181379892723, 'lng': 113.9365152201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Balud,{'open_now': True},ChIJq7ISQTrF1i0RyYefEABrmZ8,5.0,ChIJq7ISQTrF1i0RyYefEABrmZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZk4BJmItN3BRWSROz9TKKMCGdR6WT0WFiCPJWylJeECxqunkoTDAxBuMny-n2_9J-ImaWzLhAPyVJPB0w7IQsdsw97yiTHmYu3SKkf0nUOpkhbzExoTFAhOhyp0GL0vI0FxXTxdgUwPQktSqHVuTScE-MDgpKDfWg1sZpG0JKAlbuLb', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJq7ISQTrF1i0RyYefEABrmZ8
OPERATIONAL,"3W3J+5WR, Pinang Pahit, Tegaljati, Kec. Sumberwringin, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.9470183, 'lng': 113.9322764}, 'viewport': {'northeast': {'lat': -7.944457799999999, 'lng': 113.9354546}, 'southwest': {'lat': -7.9478718, 'lng': 113.931217}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sawah wahyudi,,ChIJ2WfMSwDF1i0RNL1xqsJ1kPs,0.0,ChIJ2WfMSwDF1i0RNL1xqsJ1kPs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ2WfMSwDF1i0RNL1xqsJ1kPs
OPERATIONAL,"3XP2+MX8, Krajan II, Wonokusumo, Tapen, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.913342099999999, 'lng': 113.9524494}, 'viewport': {'northeast': {'lat': -7.911952370107277, 'lng': 113.9534305798927}, 'southwest': {'lat': -7.914652029892721, 'lng': 113.9507309201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Wonokusumo,,ChIJ0X9CsV3b1i0RJVm39NPmcDM,4.0,ChIJ0X9CsV3b1i0RJVm39NPmcDM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 628, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZlhnq7sqTxi6z9wtQpWcdHmkZVwUD2jxMYrMY8p3qkcaEtaRqs3g7yinFcLNT-fcDje48UKPtYOVu2IoHbAu9i5MbVx01YR2EkhTNtWxhrxBz1WQd5wNJhzLzTAIjMhKENT8PEasGllp6l117_pX6_LSEdJdj4d98DZiizNiP58oIf8', 'width': 715}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0X9CsV3b1i0RJVm39NPmcDM
OPERATIONAL,"3XCX+G8P, Tengger, Sukorejo, Kec. Sumberwringin, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.9286478, 'lng': 113.9983673}, 'viewport': {'northeast': {'lat': -7.927299220107278, 'lng': 113.9997286798927}, 'southwest': {'lat': -7.929998879892722, 'lng': 113.9970290201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MIDIOFA AGRO SUMBERWRINGIN,,ChIJ2WM6HADP1i0RVfQoEM7I9hc,0.0,ChIJ2WM6HADP1i0RVfQoEM7I9hc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ2WM6HADP1i0RVfQoEM7I9hc
OPERATIONAL,"2W6C+8MW, Sukojawa, Pakisan, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur 68272, Indonesia","{'location': {'lat': -7.989037000000001, 'lng': 113.922252}, 'viewport': {'northeast': {'lat': -7.987656070107279, 'lng': 113.9233113798927}, 'southwest': {'lat': -7.990355729892722, 'lng': 113.9206117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Pakisan,{'open_now': True},ChIJf5BtHM7F1i0Re9NzLgI3_9E,5.0,ChIJf5BtHM7F1i0Re9NzLgI3_9E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZnLaECrktCIOZHkW5DOVOybjF0oND_0u2urYf3AqO7f0cMqzZu53SPywGoMFSv0wXyiGnnMb6DhxIv3l2l3waem9qyleZ6EMJicoT5ZusXUrwWXt35UvEDN-ULnesCZ56zW_9yPr8h5wSRzXFJqYEmgndjnDt0RIcfbpt8g63rz3voN', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJf5BtHM7F1i0Re9NzLgI3_9E
OPERATIONAL,"3V8M+H23, Tenggir, Tumpeng, Kec. Wonosari, Kabupaten Bondowoso, Jawa Timur 68282, Indonesia","{'location': {'lat': -7.9336047, 'lng': 113.8825396}, 'viewport': {'northeast': {'lat': -7.932289470107277, 'lng': 113.8838976798927}, 'southwest': {'lat': -7.934989129892721, 'lng': 113.8811980201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Wonosroyo,,ChIJ3XKFZKzF1i0Ren300M99HJI,5.0,ChIJ3XKFZKzF1i0Ren300M99HJI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZkoq5IfJTnQ30TOcxNhA5TqpF35PFGfDHrymDptI3GvQBFWUEVRCBR-j9FI-GL9TCbStLNObRrPplQ_ZWFctT6waXNfEAv8BM7p6nxSoDJ7DpobWHVeS2Nf3ZLallGREv9YYEsr_Sp1ecJYua6aDDkWSl-0ct8B9rBnr0pFfif6fnmW', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3XKFZKzF1i0Ren300M99HJI
OPERATIONAL,"2WJJ+VM6, Bataan, Jebung Kidul, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur 68272, Indonesia","{'location': {'lat': -7.967842399999999, 'lng': 113.9316525}, 'viewport': {'northeast': {'lat': -7.966483320107277, 'lng': 113.9330252798927}, 'southwest': {'lat': -7.969182979892721, 'lng': 113.9303256201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Raisi IV,{'open_now': True},ChIJ8cmkFNzF1i0RniXqLodzAb8,0.0,ChIJ8cmkFNzF1i0RniXqLodzAb8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZm80QocLP3M1OseLvhggWgWgWtulmp7393r4Gz_QXM19PhLCFLWNigN_-uSsOoCIBk9UBpFff-fpVGySzW-MN2N5EOrh7-sQvY-LB-mAzSD4o44uMpsaQYAAtejGMrNYrfoxbAMx9kVPzXAL5xaV85ZjCng8OTgIepOeW7g3rb2RUjy', 'width': 6472}]",,https://www.google.com/maps/place/?q=place_id:ChIJ8cmkFNzF1i0RniXqLodzAb8
