business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"XRX7+MGQ, Jalan Tauhid, Singal, Wonosuko, Kec. Tamanan, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.0007934, 'lng': 113.8138552}, 'viewport': {'northeast': {'lat': -7.998667299999998, 'lng': 113.8151286298927}, 'southwest': {'lat': -8.0015021, 'lng': 113.8124289701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tauhid,ChIJi_Wwjo7D1i0RW6xq228Qwa8,4.0,ChIJi_Wwjo7D1i0RW6xq228Qwa8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJi_Wwjo7D1i0RW6xq228Qwa8
OPERATIONAL,"XRGP+CM5, Jalan, Krajan, Kemirian, Kec. Tamanan, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.023145099999999, 'lng': 113.8367288}, 'viewport': {'northeast': {'lat': -8.022096320107277, 'lng': 113.8379988798927}, 'southwest': {'lat': -8.02479597989272, 'lng': 113.8352992201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Debuen,ChIJrZz3QQDB1i0RhyTnbw7gwS4,0.0,ChIJrZz3QQDB1i0RhyTnbw7gwS4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrZz3QQDB1i0RhyTnbw7gwS4
OPERATIONAL,"XRMR+RG, Gn. Malang, Sumberkemuning, Kec. Tamanan, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.0166875, 'lng': 113.8411875}, 'viewport': {'northeast': {'lat': -8.01533767010728, 'lng': 113.8425373298927}, 'southwest': {'lat': -8.018037329892724, 'lng': 113.8398376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing waduk,ChIJHbHE8hDB1i0RkzPtuI47tis,3.7,ChIJHbHE8hDB1i0RkzPtuI47tis,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116157562414769851638"">A Google User</a>'], 'photo_reference': 'AUGGfZlBBFGpYsIySAfMkZZYxdwU1KIVC48MteSsfBg1SGf6lb4gntMTc9QZhC6cC6tox4V40AJil2Ugc7_HDR-7lqQYkS3sPB6U16OBl8fAVLo3xexY9UO-T-nUCAIttO5XN_jg81QWwu-L6NTlYJSXaqt_oPjjBqfgBdmNXYeBjYK7W0OO', 'width': 4000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJHbHE8hDB1i0RkzPtuI47tis
OPERATIONAL,"XRRG+8XG, Karang Tengah, Kalianyar, Kec. Tamanan, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.009236699999999, 'lng': 113.8286733}, 'viewport': {'northeast': {'lat': -8.007926770107277, 'lng': 113.8299337298927}, 'southwest': {'lat': -8.01062642989272, 'lng': 113.8272340701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGRO WISATA PETIK SAYUR SUKMA FARM,ChIJRZUedAPD1i0RqcNyWnW71L4,0.0,ChIJRZUedAPD1i0RqcNyWnW71L4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJRZUedAPD1i0RqcNyWnW71L4
OPERATIONAL,"XQMW+5CC, Sumber Jati, Sumberanyar, Kec. Maesan, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -8.017019699999999, 'lng': 113.7959255}, 'viewport': {'northeast': {'lat': -8.015697870107278, 'lng': 113.7972725798927}, 'southwest': {'lat': -8.018397529892722, 'lng': 113.7945729201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DUSUN KRAJAN,ChIJwZj2Im7B1i0RtSAwlQ0-oJw,5.0,ChIJwZj2Im7B1i0RtSAwlQ0-oJw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112804740559480886847"">A Google User</a>'], 'photo_reference': 'AUGGfZkuGleglUN85srJlBf5-2UpvNJl60rGjcBzeX_UikMOW-BMnYI3EHohywZGAxkjQVrc6ifsi8QDdVynYxb_IolyQw58RAoyj6cCpJs70ybsiUUvM6-rJN_3_5KXckxPJEhHDgkhHc3-xZ2kJRLLKomVkZmBwEa3nAYjt79YKNxF_wof', 'width': 4000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJwZj2Im7B1i0RtSAwlQ0-oJw
OPERATIONAL,"Jalan Gang Kenitu Dusun Krajan, RT.001/RW.001, Maesan, Kec. Maesan, Kabupaten Bondowoso, Jawa Timur 64162, Indonesia","{'location': {'lat': -8.0273132, 'lng': 113.7764633}, 'viewport': {'northeast': {'lat': -8.025945170107278, 'lng': 113.7778145798927}, 'southwest': {'lat': -8.028644829892722, 'lng': 113.7751149201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Siongan,ChIJzcwvsTTB1i0RtA8oupa-p2E,5.0,ChIJzcwvsTTB1i0RtA8oupa-p2E,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1053, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102612086730705597828"">A Google User</a>'], 'photo_reference': 'AUGGfZn5a6b0Dow8zgHtcPmtpyDq5GEdsoPMRj-mBuNeW3u-GX33WtwX6Fl77xf7jOJ9fkyoZMLNbmb-Vz2KONURmusO-HV8rS8Tch3PHDo70iKeWabwYNASD6e8MUDedoFujZXDN_HwPjKX9dMuVsuV1IwtykUiBtWpkGQruTAc7d6IYb9h', 'width': 1080}]",{'open_now': True},"{'compound_code': 'XQFG+3H Maesan, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P3MXQFG+3H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJzcwvsTTB1i0RtA8oupa-p2E
OPERATIONAL,"XVVF+MXR, Jengguk, Jambeanom, Kec. Jambesari Darus Sholah, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.0057595, 'lng': 113.8748896}, 'viewport': {'northeast': {'lat': -8.004409670107279, 'lng': 113.8762394298927}, 'southwest': {'lat': -8.007109329892723, 'lng': 113.8735397701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Clangap (TJLANGAP),ChIJqzysvmvF1i0RRapfhoBSY_0,5.0,ChIJqzysvmvF1i0RRapfhoBSY_0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJqzysvmvF1i0RRapfhoBSY_0
OPERATIONAL,"Jl. Pucang Anom, Kebun Karang, Pucang Anom, Kec. Jambesari Darus Sholah, Kabupaten Bondowoso, Jawa Timur 68263, Indonesia","{'location': {'lat': -8.0020154, 'lng': 113.8611222}, 'viewport': {'northeast': {'lat': -8.000677620107277, 'lng': 113.8624574798927}, 'southwest': {'lat': -8.003377279892721, 'lng': 113.8597578201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Legenda Pucanganom,ChIJa0BT4brF1i0RPBMkEkfX-TA,0.0,ChIJa0BT4brF1i0RPBMkEkfX-TA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1808, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100984031404820520814"">Karel dwi pratama</a>'], 'photo_reference': 'AUGGfZl36TMUitFfAqhPP8hA21OJXP8xwGKdJs2Ih0hNA3ya7J7O1nIo8yg7e1_v1n8iF6inMHV_fSlOQqzP3iFpC1oPqK-vkXK_9zzuDF_njZlCCMLxsHJ6HCH8_fwUC1lInwKlnZtSOpWJZvIpoWFYAs2qkZCqh-n_n-M8g71ZpjPtbBwu', 'width': 4000}]",{'open_now': True},"{'compound_code': 'XVX6+5C Pucang Anom, Bondowoso Regency, East Java, Indonesia', 'global_code': '6P3MXVX6+5C'}",,,https://www.google.com/maps/place/?q=place_id:ChIJa0BT4brF1i0RPBMkEkfX-TA
OPERATIONAL,"2WQ3+JRP, Kratan, Jebung Lor, Kec. Tlogosari, Kabupaten Bondowoso, Jawa Timur 68272, Indonesia","{'location': {'lat': -7.9620789, 'lng': 113.9047124}, 'viewport': {'northeast': {'lat': -7.960730270107278, 'lng': 113.9060583298927}, 'southwest': {'lat': -7.963429929892722, 'lng': 113.9033586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Dw Agung,ChIJAdYPhoXF1i0Rae5z-RSV-nM,5.0,ChIJAdYPhoXF1i0Rae5z-RSV-nM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 432, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZloyX94yXMnw6_96mTCw8dgsOtgMV95mgFliObs9E0KwjKi1lQeYJawrsfbienLGJ4zFE23V6dCQPp3GUusmmunXZYnsLJm2bN24_9bhZxYA5186GzsdM4SazBI8TL8ugKKoQeyI-pOMN1Mbhalko3AXSbgb1La8PJRhHgfWreABOvc', 'width': 984}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJAdYPhoXF1i0Rae5z-RSV-nM
OPERATIONAL,"2WXQ+74H, Pinang Pahit, Tegaljati, Kec. Sumberwringin, Kabupaten Bondowoso, Jawa Timur, Indonesia","{'location': {'lat': -7.951818500000001, 'lng': 113.9378548}, 'viewport': {'northeast': {'lat': -7.950481720107279, 'lng': 113.9392148798927}, 'southwest': {'lat': -7.953181379892723, 'lng': 113.9365152201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Balud,ChIJq7ISQTrF1i0RyYefEABrmZ8,5.0,ChIJq7ISQTrF1i0RyYefEABrmZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102601673375942409602"">A Google User</a>'], 'photo_reference': 'AUGGfZmq6wLse-FwgZmzGT-rmKzl6zRCy8Qhj_8GhDsa_AsK7JXvE1_6cgKDFxKeiOqYLn-6c1FgVnpauGo8WiP8AfzG69hByqCG2kvp-ymFas9BRIUgKT5llFwKFf3AuKHC3rskDXK_DlIqHRMr9xG2-92ra1G93ltslZ8ZDw2LdRoZxwg6', 'width': 3264}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJq7ISQTrF1i0RyYefEABrmZ8
