business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"P96M+9GG, Unnamed Road, Kecubung Mulya, Kec. Gedung Aji, Kab. Tulang Bawang, Lampung 34682, Indonesia","{'location': {'lat': -4.289045900000001, 'lng': 105.3837204}, 'viewport': {'northeast': {'lat': -4.287702420107278, 'lng': 105.3849901798927}, 'southwest': {'lat': -4.290402079892722, 'lng': 105.3822905201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wulan Blj kecubung mulya,ChIJuS_avoAhPy4RRTyBkW_Tgd0,0.0,ChIJuS_avoAhPy4RRTyBkW_Tgd0,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJuS_avoAhPy4RRTyBkW_Tgd0
OPERATIONAL,"PF9Q+XR3, Gedung Rejo Sakti, Penawar Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2800424, 'lng': 105.4895576}, 'viewport': {'northeast': {'lat': -4.278652270107278, 'lng': 105.4909078298927}, 'southwest': {'lat': -4.281351929892722, 'lng': 105.4882081701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Reza BaikSekali,ChIJ4Q0lxosfPy4Rsgaics8zsBA,0.0,ChIJ4Q0lxosfPy4Rsgaics8zsBA,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4Q0lxosfPy4Rsgaics8zsBA
OPERATIONAL,"MFWW+9F6, Unnamed Road, Panca Tunggal Jaya, Kec. Penawar Aji, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.3040831, 'lng': 105.4961396}, 'viewport': {'northeast': {'lat': -4.302652270107278, 'lng': 105.4974904798927}, 'southwest': {'lat': -4.305351929892722, 'lng': 105.4947908201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,DenDra SapUtra,ChIJ-Q4J6EMfPy4RLxkYQy80J40,2.0,ChIJ-Q4J6EMfPy4RLxkYQy80J40,"['lodging', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Q4J6EMfPy4RLxkYQy80J40
OPERATIONAL,"PG92+37R, Gedung Harapan, Penawar Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.282253799999999, 'lng': 105.5006381}, 'viewport': {'northeast': {'lat': -4.280908970107279, 'lng': 105.5019559798927}, 'southwest': {'lat': -4.283608629892723, 'lng': 105.4992563201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dion kii,ChIJO2xhewAdPy4RNM06ZOjW7vc,0.0,ChIJO2xhewAdPy4RNM06ZOjW7vc,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO2xhewAdPy4RNM06ZOjW7vc
OPERATIONAL,"Samping SDN 01, Aji Jaya Knpi, Kec. Gedung Aji, Kab. Tulang Bawang, Lampung 34682, Indonesia","{'location': {'lat': -4.2964169, 'lng': 105.36106}, 'viewport': {'northeast': {'lat': -4.295065970107278, 'lng': 105.3623550298927}, 'southwest': {'lat': -4.297765629892722, 'lng': 105.3596553701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kosan misbar blorok,ChIJZU7ccLAhPy4Rcje2g17PBPk,0.0,ChIJZU7ccLAhPy4Rcje2g17PBPk,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'P936+CC Aji Jaya Knpi, Tulang Bawang Regency, Lampung, Indonesia', 'global_code': '6P77P936+CC'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJZU7ccLAhPy4Rcje2g17PBPk
OPERATIONAL,"PGRJ+3QG, RW.GriyoQu, Gedung Asri, Kec. Penawar Aji, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.259212199999999, 'lng': 105.5319585}, 'viewport': {'northeast': {'lat': -4.257862220107278, 'lng': 105.5333161798927}, 'southwest': {'lat': -4.260561879892722, 'lng': 105.5306165201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gerinting,ChIJK0UPewAdPy4RtdfnjUaAjWU,0.0,ChIJK0UPewAdPy4RtdfnjUaAjWU,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK0UPewAdPy4RtdfnjUaAjWU
OPERATIONAL,"RF6J+2CW, Boga Tama, Penawar Tama, Tulang Bawang Regency, Lampung 34595, Indonesia","{'location': {'lat': -4.1899179, 'lng': 105.4816608}, 'viewport': {'northeast': {'lat': -4.188511670107278, 'lng': 105.4830116798927}, 'southwest': {'lat': -4.191211329892722, 'lng': 105.4803120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BIG FAMILY MR.NDUT,ChIJV89TN6rhPi4RymM5SKBF3bM,0.0,ChIJV89TN6rhPi4RymM5SKBF3bM,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJV89TN6rhPi4RymM5SKBF3bM
OPERATIONAL,"QHRR+FW5, Sumber Jaya, Gedung Aji Baru, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2088532, 'lng': 105.592344}, 'viewport': {'northeast': {'lat': -4.207562020107278, 'lng': 105.5936946798927}, 'southwest': {'lat': -4.210261679892722, 'lng': 105.5909950201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MEMET HOUSE,ChIJQYIkEGvjPi4R-XTcbM3uYC0,0.0,ChIJQYIkEGvjPi4R-XTcbM3uYC0,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQYIkEGvjPi4R-XTcbM3uYC0
OPERATIONAL,"M6FF+FJ5, Banjar Dewa, Banjar Agung, Tulang Bawang Regency, Lampung 34682, Indonesia","{'location': {'lat': -4.3263079, 'lng': 105.2242189}, 'viewport': {'northeast': {'lat': -4.324929070107277, 'lng': 105.2256194798927}, 'southwest': {'lat': -4.327628729892721, 'lng': 105.2229198201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mr Hotel,ChIJ6RPrjf4lPy4R8P9CAozpGkY,4.0,ChIJ6RPrjf4lPy4R8P9CAozpGkY,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",62,,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116312281700914311075"">A Google User</a>'], 'photo_reference': 'AUGGfZki7If6jw3kEwYodruXpv3weKUb0aHH44vNEk9GrvKrSETaZHCHANL4_FOqy4UGpqhYhburd93V0knx4WKzBTaq3aqpSika4g6PJqdSCO9RkMOtna89d0l9j4BifHRSCppyR3yHwYmOd9q5s6UbD-IJMgw7q2chNIlLVH2nL2-AIECn', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6RPrjf4lPy4R8P9CAozpGkY
OPERATIONAL,"RF7J+WX9, Unnamed Road, Boga Tama, Kec. Penawar Tama, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.185208500000001, 'lng': 105.4824875}, 'viewport': {'northeast': {'lat': -4.183750870107278, 'lng': 105.4838382298927}, 'southwest': {'lat': -4.186450529892721, 'lng': 105.4811385701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sekertariat YAKIPEN,ChIJpS6UulHhPi4RINsleD4gXIY,5.0,ChIJpS6UulHhPi4RINsleD4gXIY,"['lodging', 'point_of_interest', 'establishment']",3,,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105965200619682129797"">A Google User</a>'], 'photo_reference': 'AUGGfZnXvHlUrXPJ0EP6oLtxUsdsexAYwodI852dIL_x0_ReAM-pEJkXuq2EgTYvY0I01HImlWjQ1LEx4G_JYjEZTufrZ7WPGhmxBYDEzUDE8HPw9dGN4Zuh6EJSLpGmFJKKN0Uin5QJOskPgABSazlk8Rq4_pRDJS38sN-5quy5hXKTh5-o', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJpS6UulHhPi4RINsleD4gXIY
