business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"V94X+G62, Trikarya, Penawar Tama, Tulang Bawang Regency, Lampung 34682, Indonesia","{'location': {'lat': -4.143743, 'lng': 105.3980224}, 'viewport': {'northeast': {'lat': -4.142182620107278, 'lng': 105.3995495798927}, 'southwest': {'lat': -4.144882279892722, 'lng': 105.3968499201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lik mad,ChIJF-ktEbTdPi4RjmMgkkpZyuc,0.0,ChIJF-ktEbTdPi4RjmMgkkpZyuc,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJF-ktEbTdPi4RjmMgkkpZyuc
OPERATIONAL,"RF6J+2CW, Boga Tama, Penawar Tama, Tulang Bawang Regency, Lampung 34595, Indonesia","{'location': {'lat': -4.1899179, 'lng': 105.4816608}, 'viewport': {'northeast': {'lat': -4.188511670107278, 'lng': 105.4830116798927}, 'southwest': {'lat': -4.191211329892722, 'lng': 105.4803120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BIG FAMILY MR.NDUT,ChIJV89TN6rhPi4RymM5SKBF3bM,0.0,ChIJV89TN6rhPi4RymM5SKBF3bM,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJV89TN6rhPi4RymM5SKBF3bM
OPERATIONAL,"RC9M+H6P, Jl. Lintas Rawajitu, Sidoharjo, Kec. Penawar Tama, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.18105, 'lng': 105.433066}, 'viewport': {'northeast': {'lat': -4.179669170107278, 'lng': 105.4344084298927}, 'southwest': {'lat': -4.182368829892722, 'lng': 105.4317087701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Losmen Dua Dara,ChIJF_TtJhrhPi4Ra-08lYR2fjY,4.3,ChIJF_TtJhrhPi4Ra-08lYR2fjY,"['lodging', 'point_of_interest', 'establishment']",24,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118066890187934250683"">guntur38</a>'], 'photo_reference': 'AUGGfZnQAGy24co1w9_VNfGMIRpkWL0KI-JD6yNJm2-orVXJ1wGBEneTXH2V9_yRDQfRDX0YIzJY0VAhXQZstrPIiErCuoprpMR6DTRdwLJUUYP9WeMV8EQVjfLgazCJQjl-X2_PjNmZ05ANW4MenDnhsQNrBha9PuDw53rq_5A4um-dyEic', 'width': 3088}]",,https://www.google.com/maps/place/?q=place_id:ChIJF_TtJhrhPi4Ra-08lYR2fjY
OPERATIONAL,"RF7J+WX9, Unnamed Road, Boga Tama, Kec. Penawar Tama, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.185208500000001, 'lng': 105.4824875}, 'viewport': {'northeast': {'lat': -4.183750870107278, 'lng': 105.4838382298927}, 'southwest': {'lat': -4.186450529892721, 'lng': 105.4811385701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sekertariat YAKIPEN,ChIJpS6UulHhPi4RINsleD4gXIY,5.0,ChIJpS6UulHhPi4RINsleD4gXIY,"['lodging', 'point_of_interest', 'establishment']",3,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105965200619682129797"">A Google User</a>'], 'photo_reference': 'AUGGfZkX0k7s4L0zOHBlzRbSsNEZClr7rODhIXD5L7XtouxvPKGNPu6470bPQomA3NdcqLFQFxGqdXxN41Yb1OKf-y4FRIqJUGSw4p47ubMZW7rTTU1gj9dIYUTNsyVrXbf2LbsIFZA-iqsS9RWpM_sXKl6KCwV1vf9vfgu7B2RlVpDMALof', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJpS6UulHhPi4RINsleD4gXIY
OPERATIONAL,"Jl. Yosudarso, RT.001/RW.006, Sidomulyo, Kec. Penawar Tama, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.180935799999999, 'lng': 105.3797824}, 'viewport': {'northeast': {'lat': -4.179575220107278, 'lng': 105.3810678798927}, 'southwest': {'lat': -4.182274879892722, 'lng': 105.3783682201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Losmen Barra,ChIJF1Z-W8LfPi4RVUJk3qMZAzM,5.0,ChIJF1Z-W8LfPi4RVUJk3qMZAzM,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 1456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101913946076898331926"">A Google User</a>'], 'photo_reference': 'AUGGfZnE8yEeCEJwMLsGRW4oktAln38jAfXhvne-aZzaqoPQ58RkpgRBPzPCjNXdzkT2A3DJdD72cHwd5wfheMGoersvod6tvmDp69q-9kZF6kkO7JmVaRU8ja13PQDt_mlRQshkulOdJucJk07zt__ND99q0c29QyxLVQ1nbgHP7qOi_cTi', 'width': 3072}]","{'compound_code': 'R99H+JW Sidomulyo, Tulang Bawang Regency, Lampung, Indonesia', 'global_code': '6P77R99H+JW'}",https://www.google.com/maps/place/?q=place_id:ChIJF1Z-W8LfPi4RVUJk3qMZAzM
OPERATIONAL,"RK4, Jalan poros, RT.11, Trikarya, Indonesia","{'location': {'lat': -4.1606882, 'lng': 105.4010931}, 'viewport': {'northeast': {'lat': -4.159408870107278, 'lng': 105.4024389298927}, 'southwest': {'lat': -4.162108529892722, 'lng': 105.3997392701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Frontal limen,ChIJ0T0sV23dPi4RAlRpMYICUWY,0.0,ChIJ0T0sV23dPi4RAlRpMYICUWY,"['lodging', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'RCQ2+PC Trikarya, Tulang Bawang Regency, Lampung, Indonesia', 'global_code': '6P77RCQ2+PC'}",https://www.google.com/maps/place/?q=place_id:ChIJ0T0sV23dPi4RAlRpMYICUWY
OPERATIONAL,"PGRJ+3QG, RW.GriyoQu, Gedung Asri, Kec. Penawar Aji, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.259212199999999, 'lng': 105.5319585}, 'viewport': {'northeast': {'lat': -4.257862220107278, 'lng': 105.5333161798927}, 'southwest': {'lat': -4.260561879892722, 'lng': 105.5306165201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gerinting,ChIJK0UPewAdPy4RtdfnjUaAjWU,0.0,ChIJK0UPewAdPy4RtdfnjUaAjWU,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJK0UPewAdPy4RtdfnjUaAjWU
OPERATIONAL,"PF9Q+XR3, Gedung Rejo Sakti, Penawar Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.2800424, 'lng': 105.4895576}, 'viewport': {'northeast': {'lat': -4.278652270107278, 'lng': 105.4909078298927}, 'southwest': {'lat': -4.281351929892722, 'lng': 105.4882081701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Reza BaikSekali,ChIJ4Q0lxosfPy4Rsgaics8zsBA,0.0,ChIJ4Q0lxosfPy4Rsgaics8zsBA,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4Q0lxosfPy4Rsgaics8zsBA
OPERATIONAL,"MFWW+9F6, Unnamed Road, Panca Tunggal Jaya, Kec. Penawar Aji, Kab. Tulang Bawang, Lampung 34595, Indonesia","{'location': {'lat': -4.3040831, 'lng': 105.4961396}, 'viewport': {'northeast': {'lat': -4.302652270107278, 'lng': 105.4974904798927}, 'southwest': {'lat': -4.305351929892722, 'lng': 105.4947908201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,DenDra SapUtra,ChIJ-Q4J6EMfPy4RLxkYQy80J40,2.0,ChIJ-Q4J6EMfPy4RLxkYQy80J40,"['lodging', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ-Q4J6EMfPy4RLxkYQy80J40
OPERATIONAL,"PG92+37R, Gedung Harapan, Penawar Aji, Tulang Bawang Regency, Lampung, Indonesia","{'location': {'lat': -4.282253799999999, 'lng': 105.5006381}, 'viewport': {'northeast': {'lat': -4.280908970107279, 'lng': 105.5019559798927}, 'southwest': {'lat': -4.283608629892723, 'lng': 105.4992563201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dion kii,ChIJO2xhewAdPy4RNM06ZOjW7vc,0.0,ChIJO2xhewAdPy4RNM06ZOjW7vc,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJO2xhewAdPy4RNM06ZOjW7vc
