business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"GP2W+QGQ, West Biluhu, Biluhu, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5019663, 'lng': 122.746373}, 'viewport': {'northeast': {'lat': 0.50380725, 'lng': 122.7490082}, 'southwest': {'lat': 0.4964434499999998, 'lng': 122.7454946}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biluhu Barat,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105204569965223180261"">A Google User</a>'], 'photo_reference': 'AUGGfZnYoraz5iAvFtdNNSHWAsM4TtLBrXNcHImkmGaU5ZEY70qF6IqyC8y_Z-zRmpETwgS72ZQwvuw7zdV7sKlqQaAkgNtR0FEFEDIeyQCZbYSa7_nydgmOD_CN6pKqFSgRN89SkuVCBte-Q6lyrQG8uDYm3jyomgJrZSiiH-T_hJTpYzDY', 'width': 3000}]",ChIJy-YNMLDfeDIRlxx9ekiO-Zk,0.0,ChIJy-YNMLDfeDIRlxx9ekiO-Zk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJy-YNMLDfeDIRlxx9ekiO-Zk
OPERATIONAL,"FQPC+4J, Lobuto, Biluhu, Gorontalo Regency, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4853278, 'lng': 122.7715097}, 'viewport': {'northeast': {'lat': 0.4865978298927222, 'lng': 122.7729266798927}, 'southwest': {'lat': 0.4838981701072777, 'lng': 122.7702270201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Wisata Maleu, DesaLobuto, Kec. Biluhu","[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107100580204920663743"">A Google User</a>'], 'photo_reference': 'AUGGfZn0rEZlVW1Pp8BGC4QSTwQO4nHHoBva4W3BCL0-3rH4bc047AzYRCY-x43q3UeZPYyGQ6HICYOIT0d9maJcDOIjzIlF5Fc3N_SbNHqTzRZq48bfoslKNVAiEFaZw0r9TczpeEVODObPBnETvyATryykC9tv-yyaoMMmL6OlKbrrR1-m', 'width': 1600}]",ChIJKdUz0frfeDIRckfciVdDZW4,4.8,ChIJKdUz0frfeDIRckfciVdDZW4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJKdUz0frfeDIRckfciVdDZW4
OPERATIONAL,"FPPP+F5F, West Biluhu, Biluhu, Gorontalo Regency, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4861962, 'lng': 122.7354085}, 'viewport': {'northeast': {'lat': 0.4879161798927222, 'lng': 122.7366805798927}, 'southwest': {'lat': 0.4852165201072778, 'lng': 122.7339809201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai LOBUTO,"[{'height': 473, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110834520604508777130"">rolyraseda001</a>'], 'photo_reference': 'AUGGfZnR9gxP-zzkfHBUecMWzBNSvSizwRnzaCq4z9bsFWG0fUo9FghEpLxziU7Q9phM1Kid9OhJ1n9U5GnMHE56XSmIMufC1rmpedQALJDTE_np0je6K7yvF313DbM46DZrWnEXZqcQc8DxGju_qWhadeUPx9PmOySc8r3dsThlUa7qxqyX', 'width': 709}]",ChIJc1N3VMHfeDIRIo2yAJ9MCSY,4.3,ChIJc1N3VMHfeDIRIo2yAJ9MCSY,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,,https://www.google.com/maps/place/?q=place_id:ChIJc1N3VMHfeDIRIo2yAJ9MCSY
OPERATIONAL,"FPM9+85X, Unnamed Road, Huwongo, Kec. Biluhu, Kabupaten Gorontalo, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4833549999999999, 'lng': 122.717985}, 'viewport': {'northeast': {'lat': 0.4846714798927224, 'lng': 122.7193288798927}, 'southwest': {'lat': 0.4819718201072779, 'lng': 122.7166292201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai HUWONGO,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110535192954672167208"">A Google User</a>'], 'photo_reference': 'AUGGfZnC-WcDVov8uArKnCHRflt0ysUSMittQCp80UMOPnIDDad_Q-zArHS1X7PEvtAjG-4GrZIjEh69AiKCYIF522zx0srNUtDyoMj7xIG1d9ou_HXdBQ9jgTMtCLVNXF-AbY20VgHRyX_X2W0m6E1OS82glLy7K8gJdCsUyY7D-7lyl3y4', 'width': 4000}]",ChIJxcUM4I3heDIRA_Ig2qOftPI,4.7,ChIJxcUM4I3heDIRA_Ig2qOftPI,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJxcUM4I3heDIRA_Ig2qOftPI
OPERATIONAL,"FXRF+59J, East Biluhu, Batudaa Pantai, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4904571, 'lng': 122.9734002}, 'viewport': {'northeast': {'lat': 0.4918069298927222, 'lng': 122.9747500298927}, 'southwest': {'lat': 0.4891072701072778, 'lng': 122.9720503701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Biluhu Timur,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103237566702950005133"">Rommy Soeli</a>'], 'photo_reference': 'AUGGfZniwtiQeBADVC64Xh3yAWJw1DswYsM6L1wFebNdBnV-GHGOS12jT6NTUA5IwuPDuGSSkCo_rTCgfHj6kjLCVd-fUtTb27CCt0qpKEY079x1e16_0odfhTw9hL3NH142cVTvRxjUyZc3HYLLTyf2MpHvlEEqJRgITwKo_KEmkmork91b', 'width': 4032}]",ChIJ-3JZCxPWeDIR3HVsypuyqCw,4.5,ChIJ-3JZCxPWeDIR3HVsypuyqCw,"['tourist_attraction', 'point_of_interest', 'establishment']",156,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ-3JZCxPWeDIR3HVsypuyqCw
CLOSED_TEMPORARILY,"FPJV+FX4, West Biluhu, Biluhu, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4811313, 'lng': 122.7449609}, 'viewport': {'northeast': {'lat': 0.4825865798927223, 'lng': 122.7462586798927}, 'southwest': {'lat': 0.4798869201072778, 'lng': 122.7435590201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Wulungio,,ChIJabGfn_PfeDIR99GrY8eGkKE,0.0,ChIJabGfn_PfeDIR99GrY8eGkKE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJabGfn_PfeDIR99GrY8eGkKE
OPERATIONAL,"FXR4+8GG Pantai Biluhu, Biluhu Tim., Kec. Batudaa Pantai, Kabupaten Gorontalo, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4908232, 'lng': 122.9563261}, 'viewport': {'northeast': {'lat': 0.4928507499999997, 'lng': 122.9574893798927}, 'southwest': {'lat': 0.49014735, 'lng': 122.9547897201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Biluhu,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114497002252658148766"">A Google User</a>'], 'photo_reference': 'AUGGfZnVUarzwyw-h_IcNW0MdqaqyB09dORGlMwGzBy8QbPL8n5c3VBQ6Dm3VVm5SERV87UkOOfLj0uVGiGcd_YY2mvwOrykYpK8Yt7ElrqYFwHT_cm0Ci4gZV2Tmr90S85AEcC-Wc2qTTPzfDhVNO7N94mKTHlMtlcSEtvZZ6oXKvs8ZarY', 'width': 4160}]",ChIJzzux0tDXeDIRGqGPUjTpVic,0.0,ChIJzzux0tDXeDIRGqGPUjTpVic,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJzzux0tDXeDIRGqGPUjTpVic
OPERATIONAL,"East Biluhu, Batudaa Pantai, Gorontalo Regency, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4884746, 'lng': 122.942183}, 'viewport': {'northeast': {'lat': 0.4901388298927221, 'lng': 122.9434452298927}, 'southwest': {'lat': 0.4874391701072776, 'lng': 122.9407455701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tilalohe Beach Resort,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115720186618050167346"">fangki adiko</a>'], 'photo_reference': 'AUGGfZljjn2qQ5UKCTgDlgzMDeBsOoSqcIGEHL7D9-MHsnKynSBFQWTzveaTpQW0RFJ7QDGxCm-ld0dSmNICSN6DzxDZc1ZVCg_D82-THo3JBMVe6CRLVXiV-AgBJSq40BDRXGQnYwn8mANz--FDle5Ozo_9AK3cP7EJKOjWPJjB2mPZwD14', 'width': 4000}]",ChIJ_xdXnW3XeDIR_sTWcugSj7I,4.4,ChIJ_xdXnW3XeDIR_sTWcugSj7I,"['tourist_attraction', 'point_of_interest', 'establishment']",125,{'open_now': False},,"{'compound_code': 'FWQR+9V East Biluhu, Gorontalo Regency, Gorontalo, Indonesia', 'global_code': '6QG4FWQR+9V'}",https://www.google.com/maps/place/?q=place_id:ChIJ_xdXnW3XeDIR_sTWcugSj7I
OPERATIONAL,"FXX5+V6, East Biluhu, Batudaa Pantai, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4996946, 'lng': 122.95812}, 'viewport': {'northeast': {'lat': 0.5010444298927222, 'lng': 122.9594698298927}, 'southwest': {'lat': 0.4983447701072778, 'lng': 122.9567701701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Biluhu Timur,,ChIJh75xTQDXeDIRjX4ordkw8-s,2.0,ChIJh75xTQDXeDIRjX4ordkw8-s,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJh75xTQDXeDIRjX4ordkw8-s
OPERATIONAL,"FXV7+P95, East Biluhu, Batudaa Pantai, Gorontalo Regency, Gorontalo 96272, Indonesia","{'location': {'lat': 0.496124, 'lng': 122.9643578}, 'viewport': {'northeast': {'lat': 0.4974759798927221, 'lng': 122.9657013798927}, 'southwest': {'lat': 0.4947763201072777, 'lng': 122.9630017201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Cahaya Biluhu Timur,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110733215740327582631"">Melawati Rizki Hawa</a>'], 'photo_reference': 'AUGGfZnkgHVfi76B1pOewMbavjpaxZq9S2Lw9cRx6KnjUbezTkO6v41L4qZobn3yC5rXLuTcZOAjmFRQwphaCKJpqGnvgTchyhKrnEWLOa9lx-Jz89exPUFWRiuQz6vkW6_4ldioB7iVN3KxMP_VFOY-SBWNmzeyqhJjtGCjjC76CJSn2nKo', 'width': 3000}]",ChIJ4dlfFwDXeDIR-R26pRCY8nU,5.0,ChIJ4dlfFwDXeDIR-R26pRCY8nU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4dlfFwDXeDIR-R26pRCY8nU
