business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"MHFC+GQ5, Diloniyohu, Boliyohuto, Gorontalo Regency, Gorontalo 96261, Indonesia","{'location': {'lat': 0.6737139999999999, 'lng': 122.5719688}, 'viewport': {'northeast': {'lat': 0.6751204298927223, 'lng': 122.5733201298927}, 'southwest': {'lat': 0.6724207701072777, 'lng': 122.5706204701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Air Panas Bongongoayu-diloniyohu,"[{'height': 1032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104548527928149661491"">Taufik I. Mohamad</a>'], 'photo_reference': 'AUGGfZn_RuuyA79LpvcI27K0HprbZk4st7Qm-qSa477QSv2OuIVBnRPnk9ZL8FNTamQRiOZvvfk2nJ-5MCUaMnMunRQP9EuhjkdNANhun-7hSbEw9djOtzEaYUAEX8CUSSIfIkrzic_K7OV94mTt3ZxfSW_uInLi9EvMMyC7BMtZ6ahiPnjJ', 'width': 774}]",ChIJC2Yhw68ReTIRhyktYDE_310,5.0,ChIJC2Yhw68ReTIRhyktYDE_310,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJC2Yhw68ReTIRhyktYDE_310
OPERATIONAL,"JJX7+MXJ, Sido Mulyo, Boliyohuto, Gorontalo Regency, Gorontalo 96264, Indonesia","{'location': {'lat': 0.6492184999999999, 'lng': 122.6148964}, 'viewport': {'northeast': {'lat': 0.6505445298927222, 'lng': 122.6162254798927}, 'southwest': {'lat': 0.6478448701072778, 'lng': 122.6135258201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sigit P KAMPOENG,,ChIJ69wPG5IReTIRZi7jv-IBJFA,5.0,ChIJ69wPG5IReTIRZi7jv-IBJFA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ69wPG5IReTIRZi7jv-IBJFA
OPERATIONAL,"JJQ3+MR, Diloniyohu, Boliyohuto, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.6391565, 'lng': 122.6045103}, 'viewport': {'northeast': {'lat': 0.6431685499999997, 'lng': 122.60951715}, 'southwest': {'lat': 0.6378191500000001, 'lng': 122.60284135}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rekreasi SEMBON,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104822633563711046184"">A Google User</a>'], 'photo_reference': 'AUGGfZloJRgzqUeYRog8YuVAxOd4JfsBfcv_j48BLOS0YsDns-Z2-hz8X_4poflsv9T5rtr1dYJSudy05d-0gG2kCDJ2B6yFsQSnYK7JtHZ5wiNLL3A8aXV9nlF2h_rka8oJmH2ew0v1emGMqgC_PZcMcKd-eRJH5fICa_ibjn5n-DUEpHHQ', 'width': 3968}]",ChIJd3abeGgReTIRntIeXf4Fqcw,4.3,ChIJd3abeGgReTIRntIeXf4Fqcw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJd3abeGgReTIRntIeXf4Fqcw
OPERATIONAL,"MHFC+FRF, Tolite,, Diloniyohu, Kec. Boliyohuto, Kabupaten Gorontalo, Gorontalo 96264, Indonesia","{'location': {'lat': 0.6736753, 'lng': 122.5720339}, 'viewport': {'northeast': {'lat': 0.6750949298927222, 'lng': 122.5733462298927}, 'southwest': {'lat': 0.6723952701072777, 'lng': 122.5706465701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Air Panas Desa Tolite,,ChIJh5Ic_hEReTIRqz-iEoeofzg,4.6,ChIJh5Ic_hEReTIRqz-iEoeofzg,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJh5Ic_hEReTIRqz-iEoeofzg
OPERATIONAL,"MHFC+X98, Tolite, Diloniyohu, Kec. Boliyohuto, Kabupaten Gorontalo, Gorontalo 96261, Indonesia","{'location': {'lat': 0.6751058, 'lng': 122.5709827}, 'viewport': {'northeast': {'lat': 0.6764591798927222, 'lng': 122.5723285298927}, 'southwest': {'lat': 0.6737595201072777, 'lng': 122.5696288701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong Kandang Ayam Pasisa Jufri,,ChIJ7az4OAAReTIRkqrLLVomsh0,0.0,ChIJ7az4OAAReTIRkqrLLVomsh0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7az4OAAReTIRkqrLLVomsh0
OPERATIONAL,"MH9H+V7, Diloniyohu, Boliyohuto, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.6703321, 'lng': 122.5774626}, 'viewport': {'northeast': {'lat': 0.6717056298927223, 'lng': 122.5787979298927}, 'southwest': {'lat': 0.6690059701072778, 'lng': 122.5760982701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LORONG MASS SADIX,,ChIJAZJuDuwReTIR0ruliV7EPSc,0.0,ChIJAZJuDuwReTIR0ruliV7EPSc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJAZJuDuwReTIR0ruliV7EPSc
OPERATIONAL,"MJ8J+P2H, Sidodadi, Boliyohuto, Gorontalo Regency, Gorontalo 96127, Indonesia","{'location': {'lat': 0.6668187, 'lng': 122.6301127}, 'viewport': {'northeast': {'lat': 0.6686724298927221, 'lng': 122.6317681298927}, 'southwest': {'lat': 0.6659727701072777, 'lng': 122.6290684701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bukit Kromo Leksono,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114214396792230461014"">Yusnia. NM 04</a>'], 'photo_reference': 'AUGGfZlR9MV637PjCBRODyQ1RJsn5Nr7rpPdTdkwLkDQ1rfFAhLdmNLJhwLFWBMwD1wt00Ws-0PoQr6Ut_f0EqjIKR-FZz_O6aRs1ScudJLgqo9klS9Y5mvK5Ytqf5zV99lqbXfMFpW0uJrrCAGoGwviz0Djr8HRCpoYXe4Fvt990d-_pxGJ', 'width': 4160}]",ChIJ4UBLetUWeTIRFwpCyt0pGVY,4.1,ChIJ4UBLetUWeTIRFwpCyt0pGVY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4UBLetUWeTIRFwpCyt0pGVY
OPERATIONAL,"FPM9+85X, Unnamed Road, Huwongo, Kec. Biluhu, Kabupaten Gorontalo, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4833549999999999, 'lng': 122.717985}, 'viewport': {'northeast': {'lat': 0.4846714798927224, 'lng': 122.7193288798927}, 'southwest': {'lat': 0.4819718201072779, 'lng': 122.7166292201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai HUWONGO,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110535192954672167208"">A Google User</a>'], 'photo_reference': 'AUGGfZn0diaB38TAezMTY3hHf1nN4Ul84-E0lA4jNYwtjxNfy9CcHSlnrTseC9d721Jkyo2qwW1KAFOnTtPAuVpyPdc11hxvRzeaaBmaqQVxURRtw2bhmUCuWH-JQ0c_pRKk_YP7txNdQ8OfCB_Iw5A6DqvwtoAGseCLe_hGY3vWSduyMSMo', 'width': 4000}]",ChIJxcUM4I3heDIRA_Ig2qOftPI,4.7,ChIJxcUM4I3heDIRA_Ig2qOftPI,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJxcUM4I3heDIRA_Ig2qOftPI
OPERATIONAL,"PJ6M+Q2R, Unnamed Road, Helumo, Kec. Mootilango, Kabupaten Gorontalo, Gorontalo 96264, Indonesia","{'location': {'lat': 0.7119995, 'lng': 122.6325213}, 'viewport': {'northeast': {'lat': 0.7132925298927223, 'lng': 122.6344138798927}, 'southwest': {'lat': 0.7105928701072778, 'lng': 122.6317142201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun hortikultura,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113516716653215911733"">A Google User</a>'], 'photo_reference': 'AUGGfZkz4sEi6CDZDOCMgIg5aadSG0jfQ_qKEzD4_7ferLkDSxtXG2gS8KFs2zLJAfXXSz1vD3nsqT47Q2jgL2QBB0EkunMNPpAKEBylVQSndZf7L85Jsijp8ZM_RdfzQeXttKP8-_vWZjHupj54vAy6HCT35n7aY3DHceVZ7f2F59vq9hxR', 'width': 1920}]",ChIJRdj_gcsVeTIRgYE4R69ngLw,5.0,ChIJRdj_gcsVeTIRgYE4R69ngLw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJRdj_gcsVeTIRgYE4R69ngLw
CLOSED_TEMPORARILY,"GM92+H9G, Bilato, Boliyohuto, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5176586, 'lng': 122.6508978}, 'viewport': {'northeast': {'lat': 0.5192470298927222, 'lng': 122.6522846298927}, 'southwest': {'lat': 0.5165473701072777, 'lng': 122.6495849701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga desa bilato,,ChIJgctMH64feTIR2_wL4g3tFAk,0.0,ChIJgctMH64feTIR2_wL4g3tFAk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJgctMH64feTIR2_wL4g3tFAk
