business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"HW7M+739, Unnamed Road, Tabongo Tim., Kec. Tabongo, Kabupaten Gorontalo, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5631636, 'lng': 122.9327242}, 'viewport': {'northeast': {'lat': 0.5645510298927221, 'lng': 122.9340937298927}, 'southwest': {'lat': 0.5618513701072776, 'lng': 122.9313940701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata JatiLodungga,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107993981551022619590"">septian tian</a>'], 'photo_reference': 'AUGGfZn13CCYc4Ff75yTxDshMiNLzLw61i7jjaWxcowBw_-br2H-h_jRz9rkv1-biWcw0prb18BdZMt9TO0PYFeiQVnbfXNeWNK9M1zdG5wFSxB6La7LXhhxT8krboVK3aENGUt2Pty_OtwevN-xoTe2XH99WG4kd7MZbLTF28tK85TlIMPh', 'width': 2448}]",ChIJI1SNBdIpeTIR2gUpfaCzJRc,3.9,ChIJI1SNBdIpeTIR2gUpfaCzJRc,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJI1SNBdIpeTIR2gUpfaCzJRc
OPERATIONAL,"HWM5+458, Motinelo, Tabongo, Gorontalo Regency, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5835359999999999, 'lng': 122.907747}, 'viewport': {'northeast': {'lat': 0.5846069798927221, 'lng': 122.9091221298927}, 'southwest': {'lat': 0.5819073201072776, 'lng': 122.9064224701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam MandiVilla Mutiaraku,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112532329535999559498"">A Google User</a>'], 'photo_reference': 'AUGGfZl8fXya3-zKIZRHE7IjsDCD56ByGTppL8HroT_ZmZMR-76KBtw9gVMimj_P1C_VMTOYYlaiuQdvsWHA38uZWltI2Sv8ovsDAJtCDTUOS1S-9QHMMlgkAa3VyF8uxzxWOobRMWDR1NhauzgC76hnSs75MSHPxVFOd1yELQBdHt11jV0', 'width': 720}]",ChIJnS9mJAAveTIRr-dKwMX3Z48,5.0,ChIJnS9mJAAveTIRr-dKwMX3Z48,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJnS9mJAAveTIRr-dKwMX3Z48
OPERATIONAL,"HX92+H62, Teratai, Tabongo, Gorontalo Regency, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5688959, 'lng': 122.9505136}, 'viewport': {'northeast': {'lat': 0.5702870798927223, 'lng': 122.9516400298927}, 'southwest': {'lat': 0.5675874201072779, 'lng': 122.9489403701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Bunga CELOSIA,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117319287859233613072"">A Google User</a>'], 'photo_reference': 'AUGGfZnBr7PWYremC-Bi6aohaQWd8h0rQ_ETso6kPn1pq33HqgETLcjzar6NE1xwsaUjkG0MzGJg7yyKHnf58eTTucbllntI47jF_nda_5uRuLIyM-MhTI095rBzwODaVKCVBmyDz7dFFdmDL0R1Ykhpq4cRVv3kGFyuQzAAwof1l6VyRyTH', 'width': 4080}]",ChIJk-n4MIYveTIRc1EUYCPws50,4.3,ChIJk-n4MIYveTIRc1EUYCPws50,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJk-n4MIYveTIRc1EUYCPws50
OPERATIONAL,"Huntu, Batudaa, Gorontalo Regency, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5589422, 'lng': 122.968611}, 'viewport': {'northeast': {'lat': 0.5600015798927221, 'lng': 122.9701169798927}, 'southwest': {'lat': 0.5573019201072776, 'lng': 122.9674173201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kolam Pancing Ikan ""BERSEHATI""","[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107179158328458126398"">A Google User</a>'], 'photo_reference': 'AUGGfZljwVEcvm26HzmDWZYwU3AaloY69rOvcs1AitYrlKHC10FxYoRmYkXQAKlrdL1v1LTzMUUI8buigw2kwqPY9IMWiSC1VZKWg_Pje8mr_VBCugAAPL71unE1KmaKzm0XwQCXsCiAcze0nEesJ2I3360mWRGKgSG09BXLa0qm2ew7mw76', 'width': 1600}]",ChIJCfgzzH0peTIRzfAyHIa8T5Y,0.0,ChIJCfgzzH0peTIRzfAyHIa8T5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': False},"{'compound_code': 'HX59+HC Huntu, Gorontalo Regency, Gorontalo, Indonesia', 'global_code': '6QG4HX59+HC'}",,https://www.google.com/maps/place/?q=place_id:ChIJCfgzzH0peTIRzfAyHIa8T5Y
OPERATIONAL,"HWQ9+3G6, Moahudu, Tabongo, Gorontalo Regency, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5876348, 'lng': 122.9188132}, 'viewport': {'northeast': {'lat': 0.5889563798927222, 'lng': 122.9200400798927}, 'southwest': {'lat': 0.5862567201072778, 'lng': 122.9173404201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Masjid Serambi Madinah,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107378681831808251978"">Femy Nas Yasin</a>'], 'photo_reference': 'AUGGfZnbArOWRV6QkYSRB-w8F6nEOTvrzidjD0kBEvBauGQUSlWuFL9J3oDwYjsUndp9TDj4yCj9-hEQmRvQXN-LZZGT1Z_E8GCrDndUCg1Sn4NIVanej7ocBM0VBjK-zRqGyZrdBjYrVlDOSDw7LP8DVJydd-wyh-b5hAXymiUh-DCqP0OP', 'width': 3264}]",ChIJrT92dGsveTIRdvdIydmhQVU,4.8,ChIJrT92dGsveTIRdvdIydmhQVU,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",11.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJrT92dGsveTIRdvdIydmhQVU
OPERATIONAL,"HVJ4+MVV, Upomela, Bongomeme, Gorontalo Regency, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5817342999999999, 'lng': 122.8571691}, 'viewport': {'northeast': {'lat': 0.5830222798927223, 'lng': 122.8586320798927}, 'southwest': {'lat': 0.5803226201072778, 'lng': 122.8559324201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dutula Lo Upomela,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110285249079668825740"">A Google User</a>'], 'photo_reference': 'AUGGfZmi1xCnZNyj3fPIs7VEt4pzIc0fhJONHdcWzfTvuYzINLJVqN_P32xYTAGpwuCxqLpjTmMSvWPJp2WI_MY1GUOcDtRUY0jTXwrraggN5sUTKPKjKUDvTcGKgLBpcBgbxIywwSYuQXUviAra93pZz3ZxW4meBIggE-3V_shdj8WPr0Zt', 'width': 720}]",ChIJQbp3dtIleTIR-8V2mmb-MbM,5.0,ChIJQbp3dtIleTIR-8V2mmb-MbM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJQbp3dtIleTIR-8V2mmb-MbM
OPERATIONAL,"East Biluhu, Batudaa Pantai, Gorontalo Regency, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4884746, 'lng': 122.942183}, 'viewport': {'northeast': {'lat': 0.4901388298927221, 'lng': 122.9434452298927}, 'southwest': {'lat': 0.4874391701072776, 'lng': 122.9407455701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tilalohe Beach Resort,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105592138413169816449"">A Google User</a>'], 'photo_reference': 'AUGGfZm8apJ5tvmOaroBfqTSnjccAjAUhV1OWSQmW8Q_PEsPT6Yp89W3SU5K-Fs70X3O5Gb6M0dz-I6bNX0Wblp-oT-NofhF-hQZzuGXbMYu1_-VTFRJI_rKq_a_HWI7pmcV-nLnChOsnH339h5Mz9cU25aRGOv4MXjeffE3I6paxF_5-uk3', 'width': 3468}]",ChIJ_xdXnW3XeDIR_sTWcugSj7I,4.4,ChIJ_xdXnW3XeDIR_sTWcugSj7I,"['tourist_attraction', 'point_of_interest', 'establishment']",125.0,{'open_now': False},"{'compound_code': 'FWQR+9V East Biluhu, Gorontalo Regency, Gorontalo, Indonesia', 'global_code': '6QG4FWQR+9V'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_xdXnW3XeDIR_sTWcugSj7I
OPERATIONAL,"FXQH+GH2, Kayubulan, Batudaa Pantai, Gorontalo Regency, Gorontalo 96272, Indonesia","{'location': {'lat': 0.4885172, 'lng': 122.9789474}, 'viewport': {'northeast': {'lat': 0.4898670298927223, 'lng': 122.9802972298927}, 'southwest': {'lat': 0.4871673701072778, 'lng': 122.9775975701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,buotanga,,ChIJ9T8lDADXeDIR_15f59F7Rdo,0.0,ChIJ9T8lDADXeDIR_15f59F7Rdo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9T8lDADXeDIR_15f59F7Rdo
OPERATIONAL,"HX58+4W6, Huntu, Batudaa, Gorontalo Regency, Gorontalo, Indonesia","{'location': {'lat': 0.559063, 'lng': 122.967697}, 'viewport': {'northeast': {'lat': 0.5601035298927222, 'lng': 122.9686511798927}, 'southwest': {'lat': 0.5574038701072777, 'lng': 122.9659515201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mooi Lake,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115365231046379849570"">nuraini salih</a>'], 'photo_reference': 'AUGGfZnk1h8-MjPM8TbAnBhbJISa3kgd39oS-WuX16AvMbkF4NOD2PsnFKabnkvxq2QUU8pdXXA7PXxAS1agQuk_C1m7zerYyx2L0uRhOQKwXIcz7DH2f7t8Qo5Pe31meWDHxWrNyW1TDJtHPNZ-pP0EOPTVO9CnFACr6KDa-9qh6JvfCBr1', 'width': 3072}]",ChIJB7nVGfcpeTIR_ClTLkRU1hs,4.3,ChIJB7nVGfcpeTIR_ClTLkRU1hs,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJB7nVGfcpeTIR_ClTLkRU1hs
OPERATIONAL,"F2XM+V5, Bongo, Batudaa Pantai, Gorontalo Regency, Gorontalo 96132, Indonesia","{'location': {'lat': 0.4996729999999999, 'lng': 123.0329417}, 'viewport': {'northeast': {'lat': 0.5009825298927222, 'lng': 123.0343047298927}, 'southwest': {'lat': 0.4982828701072778, 'lng': 123.0316050701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Religi Bubohu Bongo,"[{'height': 5328, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117531299032851843831"">A Google User</a>'], 'photo_reference': 'AUGGfZkuFZI78_V0lxf0kbqdQnsgy8Lh6co0XCK7Z3vJJzgmPzPDqg-Fndjo24lpSjkernyHx_XIba6MgxnelfJYMGAbn8VvVCq1CV3hHla3Z9XaSuQk1dQUd3gP2c1Mo32lxyQxBo72Jsn3XMD7T2dIQ_SUD0jmg_fzLOGsMoGlEJK-bLJq', 'width': 4000}]",ChIJRRXyF-TVeDIRPwm7P5N4mWI,4.5,ChIJRRXyF-TVeDIRPwm7P5N4mWI,"['tourist_attraction', 'point_of_interest', 'establishment']",34.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJRRXyF-TVeDIRPwm7P5N4mWI
