business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"FJ86+V76, Basauh, Tabukan Selatan Tenggara, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.4671501, 'lng': 125.6106544}, 'viewport': {'northeast': {'lat': 3.468547679892723, 'lng': 125.6117113298928}, 'southwest': {'lat': 3.465848020107278, 'lng': 125.6090116701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tedunang Basauh Waterfall,ChIJvV94EfSZizIRTYf8tsdeipg,0.0,ChIJvV94EfSZizIRTYf8tsdeipg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvV94EfSZizIRTYf8tsdeipg
OPERATIONAL,"FM97+WJG, Salurang, Central Tabukan Selatan, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.4698053, 'lng': 125.664064}, 'viewport': {'northeast': {'lat': 3.471107279892723, 'lng': 125.6649647798928}, 'southwest': {'lat': 3.468407620107278, 'lng': 125.6622651201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kalulung,ChIJE4DGoO2bizIRu0suAMTReOQ,5.0,ChIJE4DGoO2bizIRu0suAMTReOQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJE4DGoO2bizIRu0suAMTReOQ
OPERATIONAL,"FH2J+C82, Kaluwatu, Tamako, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.4510154, 'lng': 125.5807606}, 'viewport': {'northeast': {'lat': 3.4530886, 'lng': 125.5819363798928}, 'southwest': {'lat': 3.4503254, 'lng': 125.5792367201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tedunang Kaluwatu,ChIJD0b10piZizIRvliEpfdbUqg,5.0,ChIJD0b10piZizIRvliEpfdbUqg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108910191690052047269"">Anselmus Antarani</a>'], 'photo_reference': 'AUGGfZmJG0YYNcM_hIQpBqykLZBbQ7YQ2-MoYZeQuAcC08WIikbS275Th1FypEUlLjKNKl9En7Hh5AhikJQyDOFjJNZSue-MPdioSPDNewtLRqQXwefc6KKRlXClfrzyF5BxL-lGlnspVY36Tm9F2FMBj8kuR4KecoXLaX_Opk_G1IfD3rGD', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJD0b10piZizIRvliEpfdbUqg
OPERATIONAL,"FM68+2GQ Aha Patung, Tabukan Sel. Tengah, Kabupaten Kepulauan Sangihe, Sulawesi Utara, Indonesia","{'location': {'lat': 3.4600873, 'lng': 125.6663539}, 'viewport': {'northeast': {'lat': 3.460934099999998, 'lng': 125.6676555}, 'southwest': {'lat': 3.4575469, 'lng': 125.6624491}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Biwai,ChIJuYGvKwCbizIRIoPY3EaSaDQ,0.0,ChIJuYGvKwCbizIRIoPY3EaSaDQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 956, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114702122401366385731"">A Google User</a>'], 'photo_reference': 'AUGGfZlgp5ohzmiTyfFFyFHUHvZseR6G8BxTtOCkesTWgWRsjSPVZ3_bUYcRXHbL3Fc9izvf7009sqpQVYxuvHWHaioNiF3pN80-0PpxlptNJxf6abVIw9njMtRIBKVa7xwIIZi1YC7skbcY2Nh53mJY-YNTo8_ocee0bVlZ3GyoVeUu8ZsE', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJuYGvKwCbizIRIoPY3EaSaDQ
OPERATIONAL,"GM9R+VJ3, Palareng, Tabukan Selatan, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.5196471, 'lng': 125.6915355}, 'viewport': {'northeast': {'lat': 3.520996929892722, 'lng': 125.6928853298927}, 'southwest': {'lat': 3.518297270107278, 'lng': 125.6901856701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat healing,ChIJCz59OwCdizIRxrEKRc6l47E,5.0,ChIJCz59OwCdizIRxrEKRc6l47E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110889211067969678551"">A Google User</a>'], 'photo_reference': 'AUGGfZnc5h7Smi5u3zCi72rFmL96eWx5A1eH9_Uwk3VRfyJn1ZwTjUkzzWMAzPE-vIVBtj-c5FLOleyIS0CCzdqP0P6T93Cw789wXS1Y10DgQTCq9zbMOkblOf2mONRnX2AhI-w62i1vQwdUtllqNVdMMTN4kkjcXHq6I83j87M5uczkvzpG', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJCz59OwCdizIRxrEKRc6l47E
OPERATIONAL,"CJW2+P2C, Laine, South Manganitu, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.4468125, 'lng': 125.6000156}, 'viewport': {'northeast': {'lat': 3.44956875, 'lng': 125.6007259798927}, 'southwest': {'lat': 3.445893749999999, 'lng': 125.5980263201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Air Terjun Kadadima, Laine",ChIJlVzdJxqZizIRb5Zw2rV0brQ,4.8,ChIJlVzdJxqZizIRb5Zw2rV0brQ,"['tourist_attraction', 'point_of_interest', 'establishment']",24,"[{'height': 3712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107165480425745826670"">Evan Famous</a>'], 'photo_reference': 'AUGGfZnBCcKYyhX0dtkNoKxBv9Gmfc9oEUnzxA8kLshcrE8J4TZuO0gdFLiREsHX-3w_pzGHfrKDcmmg2QvNBhORMP9biFD2rloHsqPLZnJgBib6aYu-w89mjPE2Fl9KOlUN8Vz5vbnM6o3A1Gq3_Dj1eB6yp1rrrb2mQgNfFnG8zFWS-p9z', 'width': 4141}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJlVzdJxqZizIRb5Zw2rV0brQ
OPERATIONAL,"CJCX+CR, Tumalede, Tabukan Selatan Tenggara, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.4212082, 'lng': 125.6501017}, 'viewport': {'northeast': {'lat': 3.422407879892722, 'lng': 125.6509399298927}, 'southwest': {'lat': 3.419708220107277, 'lng': 125.6482402701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Puncak Patuku,ChIJe-H-AkiXizIR79VIWwlVano,0.0,ChIJe-H-AkiXizIR79VIWwlVano,"['park', 'point_of_interest', 'establishment']",0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJe-H-AkiXizIR79VIWwlVano
OPERATIONAL,"GJ47+2GP, Lesabe, Tabukan Selatan, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.5050967, 'lng': 125.6138389}, 'viewport': {'northeast': {'lat': 3.5099372, 'lng': 125.6146586798927}, 'southwest': {'lat': 3.5034832, 'lng': 125.6119590201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak SMT Manalu,ChIJ17ierimZizIRUIexJ_uoKoA,0.0,ChIJ17ierimZizIRUIexJ_uoKoA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101880019436764519012"">Osmon Pontoh</a>'], 'photo_reference': 'AUGGfZmojomsbTuHHC4u72Dm7NvAXjKFTVu3H56bDMy5ZBgW3eufji_bb7LZP0CW4NpRb5zyW0C7u6xkkzxBysizSX6DM9_i_xoQYVW1loES3e_xhB4Unmgme-pbpiKHc8NC-ht-1Owf34EHfrvfNeOuZxqVvibd9Oh4v1eqJ1BPK2ARI5s8', 'width': 4000}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ17ierimZizIRUIexJ_uoKoA
OPERATIONAL,"GJW5+2WP, Kulur II, Tabukan Tengah, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.5450767, 'lng': 125.6098129}, 'viewport': {'northeast': {'lat': 3.546426529892722, 'lng': 125.6111627298927}, 'southwest': {'lat': 3.543726870107277, 'lng': 125.6084630701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Humusu Beach,ChIJ0Z3gH9SfizIRPXhi9E66mUU,5.0,ChIJ0Z3gH9SfizIRPXhi9E66mUU,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104997914885891000251"">Junifor Dev</a>'], 'photo_reference': 'AUGGfZnt9eEYc526SNfhRpautTty1DN0ECjzuX317QVef57idRVabsYmWBe6BHCoIPS-48rV6evcQrddPZhxK3UKbpOJEhCjRQ0blWvzhUn2qUG5_5ZvbxzpehRlThjGHW628mQdEu2J_sniPQOpzYTDU6ckszKIKbxwFWnIFFA4z1ipPV20', 'width': 4608}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ0Z3gH9SfizIRPXhi9E66mUU
OPERATIONAL,"FMJ9+JQ6, Salurang, Sangihe Islands Regency, North Sulawesi, Indonesia","{'location': {'lat': 3.4815495, 'lng': 125.6693841}, 'viewport': {'northeast': {'lat': 3.482716629892722, 'lng': 125.6705021298927}, 'southwest': {'lat': 3.480016970107278, 'lng': 125.6678024701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kutu,ChIJk2tlcQCbizIRwg750_SbmFs,5.0,ChIJk2tlcQCbizIRwg750_SbmFs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103001812946577273565"">A Google User</a>'], 'photo_reference': 'AUGGfZk0eYNmIDX3ur5itlXtpvY1B5kdTQOIzUgag60HphYDYCHVhDiNfmbJc4RRLjfMYLUQVAbhlCPCaLVTvzgG3wtuXLlBNO43rr0TUEFjAHJF8StZJBnswU-AeDqAOxkDvU51va7luB--2czf2g7y67q6uCIn5nnDDCrd2N5bvRb71bIk', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJk2tlcQCbizIRwg750_SbmFs
