business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"2773+973, dusun batu tulis, Bakhu, Kec. Batu Ketulis, Kabupaten Lampung Barat, Lampung 34872, Indonesia","{'location': {'lat': -4.986605, 'lng': 104.2531762}, 'viewport': {'northeast': {'lat': -4.985255170107277, 'lng': 104.2545260298927}, 'southwest': {'lat': -4.987954829892721, 'lng': 104.2518263701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Tulis.batu Sejarah,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106236789965889669159"">A Google User</a>'], 'photo_reference': 'AUGGfZl7LHIOEXNYVsRXBmS7Q3OBp2IS7zqfM33ut2Su0DxNivgqhtlyF34abCnOdR1gEgKg3R8bBzU-NXWlYJE2IxitoB1pzM2bw0Pi1uFY-Nn3hyGEJkrFoRSQfXUcdAi1nEDX9p4dJCK0vNPMwlI_wFDuqxfMFdRcedn5JyuRmuSFDw0', 'width': 3120}]",ChIJBWTOPDaDRy4RwxrxrxPENuU,5.0,ChIJBWTOPDaDRy4RwxrxrxPENuU,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJBWTOPDaDRy4RwxrxrxPENuU
OPERATIONAL,"2674+56F, Jalan Lintas Liwa, Kenali, Belalau, Luas, Kec. Batu Ketulis, Kabupaten Lampung Barat, Lampung 34872, Indonesia","{'location': {'lat': -4.9870662, 'lng': 104.205553}, 'viewport': {'northeast': {'lat': -4.985770020107278, 'lng': 104.2068451798927}, 'southwest': {'lat': -4.988469679892722, 'lng': 104.2041455201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Hambekhos,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116513774667900612662"">A Google User</a>'], 'photo_reference': 'AUGGfZnkDzzptiyOOof6-HTJIAFuxId-bcMw_9p-S6LJr89q7UghQ4rBpJi-Oh2EZgkKOtEFx-rhjPis4FJpCDohutwgySZ7Spvj0QhxySGxlFUAmXau5mme54KPzvboDJXRgnq0Lb8P--J5LlKUHyaVlZX4emLfHaDdQCLeM5ATrFv-Yp79', 'width': 3120}]",ChIJv0XAG_-DRy4Rn3MjyHjIGjA,4.1,ChIJv0XAG_-DRy4Rn3MjyHjIGjA,"['tourist_attraction', 'point_of_interest', 'establishment']",49.0,,,https://www.google.com/maps/place/?q=place_id:ChIJv0XAG_-DRy4Rn3MjyHjIGjA
OPERATIONAL,"W6FM+2XG, Umbul tua atar kuwau, Kec. Batu Ketulis, Kabupaten Lampung Barat, Lampung, Indonesia","{'location': {'lat': -5.0774815, 'lng': 104.234888}, 'viewport': {'northeast': {'lat': -5.076303070107278, 'lng': 104.2361763298927}, 'southwest': {'lat': -5.079002729892721, 'lng': 104.2334766701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun pancur surganya atar kuwau,,,ChIJ-air7b6dRy4RTYNC4esSXw0,0.0,ChIJ-air7b6dRy4RTYNC4esSXw0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-air7b6dRy4RTYNC4esSXw0
CLOSED_TEMPORARILY,"479J+62W, Unnamed Road, Luas, Kec. Batu Ketulis, Kabupaten Lampung Barat, Lampung 34872, Indonesia","{'location': {'lat': -4.8818994, 'lng': 104.2800758}, 'viewport': {'northeast': {'lat': -4.880549570107278, 'lng': 104.2814256298927}, 'southwest': {'lat': -4.883249229892722, 'lng': 104.2787259701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Heri Yanto,,"[{'height': 6144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115641795285996324494"">A Google User</a>'], 'photo_reference': 'AUGGfZmoJJneM05Hvzff4NXmP12jnuXjZ0HBe1VCqVo0eaOoURMgw3pzfNgvUBPqH66NTkY00yXQX6Vv1rTFPt_pb8KtHmBFOGIDWMaDLxhryQz_lsM56gIkQWdDCwd4sjPT0E-iwfwmEx3303ZuoFWeYADnuBcdrKszrz1FQ9y7BFXDiXCZ', 'width': 4613}]",ChIJN5tPMb5_OC4RNMBF9Apbl-A,0.0,ChIJN5tPMb5_OC4RNMBF9Apbl-A,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJN5tPMb5_OC4RNMBF9Apbl-A
CLOSED_TEMPORARILY,"37JC+J87, Argo Mulyo, Kec. Batu Ketulis, Kabupaten Lampung Barat, Lampung 34872, Indonesia","{'location': {'lat': -4.9184564, 'lng': 104.2707863}, 'viewport': {'northeast': {'lat': -4.916644670107278, 'lng': 104.2715003}, 'southwest': {'lat': -4.919344329892722, 'lng': 104.2686443}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug kembar,,,ChIJMRaBUsyBRy4R8cU1YVt2I-Y,0.0,ChIJMRaBUsyBRy4R8cU1YVt2I-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJMRaBUsyBRy4R8cU1YVt2I-Y
CLOSED_TEMPORARILY,"37H9+98, Argo Mulyo, Kec. Batu Ketulis, Kabupaten Lampung Barat, Lampung, Indonesia","{'location': {'lat': -4.921578999999999, 'lng': 104.2683502}, 'viewport': {'northeast': {'lat': -4.92055655, 'lng': 104.2699213298927}, 'southwest': {'lat': -4.924646350000001, 'lng': 104.2672216701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot gabus,,,ChIJnaSTQ7eBRy4RG3C4nPjpO9E,0.0,ChIJnaSTQ7eBRy4RG3C4nPjpO9E,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJnaSTQ7eBRy4RG3C4nPjpO9E
OPERATIONAL,"X65P+7M, Sukarami, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0417646, 'lng': 104.2366739}, 'viewport': {'northeast': {'lat': -5.041018120107277, 'lng': 104.2384946798927}, 'southwest': {'lat': -5.043717779892722, 'lng': 104.2357950201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curup way ngison,,,ChIJF5a806-DRy4R-foZQuHETcI,0.0,ChIJF5a806-DRy4R-foZQuHETcI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF5a806-DRy4R-foZQuHETcI
OPERATIONAL,"47RM+M6P, Luas, Kebun Tebu, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.8582941, 'lng': 104.2830745}, 'viewport': {'northeast': {'lat': -4.856944270107279, 'lng': 104.2844243298927}, 'southwest': {'lat': -4.859643929892723, 'lng': 104.2817246701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,curug kedua,,,ChIJ20a6JAB_OC4Ron8NsbThbCc,0.0,ChIJ20a6JAB_OC4Ron8NsbThbCc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ20a6JAB_OC4Ron8NsbThbCc
OPERATIONAL,"X5GQ+W42, Kerang, Batu Brak, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0227433, 'lng': 104.1877595}, 'viewport': {'northeast': {'lat': -5.02190175, 'lng': 104.1894528798927}, 'southwest': {'lat': -5.025267949999999, 'lng': 104.1867532201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ANJUNGAN SAKIMA,,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117000379481756839386"">A Google User</a>'], 'photo_reference': 'AUGGfZnlyxkJOquvH0HpQMurHI37tywNZ7Aax4zF88jMOMZw2Nk4gt1jN0clIp0m0GRXqbbOGmgnKmXEFnNkVjDtXj__NCS94_Wfe4pXDM7ZPBIjEwKhJulDZWS9Ac2rZJPC5hIK1FRcfF67kEZA7260NjHRey75s8wntT6lHgMCetrpmm9N', 'width': 4000}]",ChIJP32MQwCFRy4R_IeSvdROO08,4.7,ChIJP32MQwCFRy4R_IeSvdROO08,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJP32MQwCFRy4R_IeSvdROO08
OPERATIONAL,"27JR+F65, Pampangan, Sekincau, West Lampung Regency, Lampung 34885, Indonesia","{'location': {'lat': -4.9688687, 'lng': 104.290594}, 'viewport': {'northeast': {'lat': -4.967733120107278, 'lng': 104.2920877798927}, 'southwest': {'lat': -4.970432779892722, 'lng': 104.2893881201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curup Waykhilau,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102844614689371376167"">A Google User</a>'], 'photo_reference': 'AUGGfZkJIbpiI0nLl61Q8BF6eyfgiccDvYaMBFny7C-Y991_ts8vzMEcSNMKbRdqlFva_h50gWF-NnBAcwkvVtAbcsgJvH2Ll12WdYHneK7eVOp7VTnrrtlp0lOeoCNEvlVz-SItJeL4ALH-8FzBODXPyCkcNVBToQ0L5G6P8XSePWXkT_nz', 'width': 4160}]",ChIJS-d8OLp_Ry4R4xc-_jeeBno,4.8,ChIJS-d8OLp_Ry4R4xc-_jeeBno,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJS-d8OLp_Ry4R4xc-_jeeBno
