business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"34FV+VP4, Hutan, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.9253526, 'lng': 104.1443339}, 'viewport': {'northeast': {'lat': -4.924002770107278, 'lng': 104.1456837298927}, 'southwest': {'lat': -4.926702429892722, 'lng': 104.1429840701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujung Selatan Provinsi Sumatra Selatan,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113723798611903643749"">A Google User</a>'], 'photo_reference': 'AUGGfZk0uS98g5177SSlU5AcG6VYqxf3T0IdGA1bt2I2b9Eq-xem7W2wakG-wLQJC-_pOumqJYBiLs0Oz-mjD8GZoSKSca_NYJ12oWuFFEMTqnRltx0AsOlfFGyRGam-V-3WqL3SvGpm4s2QmVrGbYmFCZMuOJv4BNFMCbBoq_2guOrUqDEU', 'width': 1920}]",ChIJ67Q_XwCHRy4RVnr5jvw3mpQ,0.0,ChIJ67Q_XwCHRy4RVnr5jvw3mpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ67Q_XwCHRy4RVnr5jvw3mpQ
OPERATIONAL,"25X9+37H, Pajar agung, Kec. Belalau, Kabupaten Lampung Barat, Lampung, Indonesia","{'location': {'lat': -4.9523039, 'lng': 104.1682451}, 'viewport': {'northeast': {'lat': -4.950540370107277, 'lng': 104.1700783798927}, 'southwest': {'lat': -4.953240029892721, 'lng': 104.1673787201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Singgah pai lurr,,ChIJbQC3I12HRy4RphhiwVWqEX8,0.0,ChIJbQC3I12HRy4RphhiwVWqEX8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJbQC3I12HRy4RphhiwVWqEX8
OPERATIONAL,"X6F3+X9M, Sukarami, Belalau, West Lampung Regency, Lampung 34872, Indonesia","{'location': {'lat': -5.0250692, 'lng': 104.203458}, 'viewport': {'northeast': {'lat': -5.023748570107278, 'lng': 104.2048384298927}, 'southwest': {'lat': -5.026448229892722, 'lng': 104.2021387701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Grosir alpokat,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113723310058906156843"">A Google User</a>'], 'photo_reference': 'AUGGfZmSGUXW1YyDeCK8ZtmrdhV7_gtJAI6OlZLVPOS7IOBrTKh9rxs2um88EPwQOP-8VDWp6c36jT0N3R6Hfyagq71SeiZMOZ33gAnbAWbzdkiGU8BCWQkGfyjrgRFBN3lzgDKFIUIWZVBz7iovkYRSXx1LyXdljKW5kGst8I5oMR8por3r', 'width': 3120}]",ChIJ2bhtBAGDRy4RumMjGo8VnPY,5.0,ChIJ2bhtBAGDRy4RumMjGo8VnPY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ2bhtBAGDRy4RumMjGo8VnPY
OPERATIONAL,"X697+M5, Sukarami, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0308518, 'lng': 104.2129421}, 'viewport': {'northeast': {'lat': -5.029501970107278, 'lng': 104.2142919298927}, 'southwest': {'lat': -5.032201629892722, 'lng': 104.2115922701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SABAH ALMUNIR HALIWANG,,ChIJv9usnbCDRy4R-hRdOZuizLc,0.0,ChIJv9usnbCDRy4R-hRdOZuizLc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJv9usnbCDRy4R-hRdOZuizLc
CLOSED_TEMPORARILY,"264H+368, Bakhu, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.9948272, 'lng': 104.228063}, 'viewport': {'northeast': {'lat': -4.993909120107277, 'lng': 104.2288478798927}, 'southwest': {'lat': -4.996608779892721, 'lng': 104.2261482201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bahbiyah,,ChIJbXYTdYeDRy4R1EFiYYcCFek,0.0,ChIJbXYTdYeDRy4R1EFiYYcCFek,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJbXYTdYeDRy4R1EFiYYcCFek
OPERATIONAL,"X65P+7M, Sukarami, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0417646, 'lng': 104.2366739}, 'viewport': {'northeast': {'lat': -5.041018120107277, 'lng': 104.2384946798927}, 'southwest': {'lat': -5.043717779892722, 'lng': 104.2357950201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curup way ngison,,ChIJF5a806-DRy4R-foZQuHETcI,0.0,ChIJF5a806-DRy4R-foZQuHETcI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJF5a806-DRy4R-foZQuHETcI
OPERATIONAL,"26Q2+FG, Serungkuk, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.961325, 'lng': 104.201343}, 'viewport': {'northeast': {'lat': -4.960015520107278, 'lng': 104.2025885298927}, 'southwest': {'lat': -4.962715179892722, 'lng': 104.1998888701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kenitu resort,,ChIJN8prj_GBRy4Re-UVRP0xFFA,0.0,ChIJN8prj_GBRy4Re-UVRP0xFFA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJN8prj_GBRy4Re-UVRP0xFFA
OPERATIONAL,"X694+XF, Sukarami, Belalau, West Lampung Regency, Lampung 34872, Indonesia","{'location': {'lat': -5.0300876, 'lng': 104.2061759}, 'viewport': {'northeast': {'lat': -5.027810150000001, 'lng': 104.2070771298927}, 'southwest': {'lat': -5.030846749999999, 'lng': 104.2043774701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Way Spuga,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109806731852460744919"">Kapry Bento</a>'], 'photo_reference': 'AUGGfZn5BL6JweP0-eaiHEgnLlDIAUxS9WRI5GCWQlKTUUlf-Sm2ArGpOKgzkktmYQMTd7PJBMn4__I7zDPEwOnnszB8FtVifVPtYxwuBHZX1wQrELqYAxJ5HA14x7r9CkoLQH5l-mOhg2w6PPcpxRRoiW1WdHDZiGkVP8rSfRQzReyPqiZ7', 'width': 1844}]",ChIJ24DDMSmDRy4RLSY2nbbV5aQ,5.0,ChIJ24DDMSmDRy4RLSY2nbbV5aQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJ24DDMSmDRy4RLSY2nbbV5aQ
OPERATIONAL,"255W+22V, Kenali, Belalau, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.9923738, 'lng': 104.1950543}, 'viewport': {'northeast': {'lat': -4.990916470107279, 'lng': 104.1964269798927}, 'southwest': {'lat': -4.993616129892723, 'lng': 104.1937273201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lamban Pesagi Desa Kenali,"[{'height': 1084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100729103549220152100"">A Google User</a>'], 'photo_reference': 'AUGGfZn7Rylae4DLz7-p0X46MntsDuzTAeoDZW1WcaasOZGMC36_6SsPHPuz93UWzH1lE7UoJygoaP-2_bKw4QxXNYraIKh9aS8mCUmeK5RPG7eTAquSt2JqdM-DqKWG7nz1IrwLZG6Nsuea7ADnGSuptbe2pL8EuO7fGCNzWGHWwakSu4Pv', 'width': 713}]",ChIJ_SPw0dWDRy4RiHqVBsbOL6k,5.0,ChIJ_SPw0dWDRy4RiHqVBsbOL6k,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ_SPw0dWDRy4RiHqVBsbOL6k
OPERATIONAL,"245C+98, Sukarame, Balik Bukit, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.991754, 'lng': 104.120553}, 'viewport': {'northeast': {'lat': -4.989767970107279, 'lng': 104.1212454298927}, 'southwest': {'lat': -4.992467629892722, 'lng': 104.1185457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jeruk bw lucky liwa,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110087503913593059212"">A Google User</a>'], 'photo_reference': 'AUGGfZm_CFDD-joajSHFG3xF9AQ-yOZ1juq-0k2DYnowM5S7cg1ZGlP18-SJqUSuxsheXqIbkZeFc3ZfEpcNTfF8NDjVocBMwELG_zhhFnxgjK4JRo3-rA1LvFqPn-1QjXIO3QwpTnuo2lXoWBfUBpF9bnDqBQ26Tdu4SJvqO5g19wuMiMWd', 'width': 3120}]",ChIJ23hSagCFRy4RMhhEd_0BWLA,4.0,ChIJ23hSagCFRy4RMhhEd_0BWLA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ23hSagCFRy4RMhhEd_0BWLA
