business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"PH3P+PPC, Pantolobete, Rio Pakava, Donggala Regency, Central Sulawesi 94362, Indonesia","{'location': {'lat': -1.2956905, 'lng': 119.586766}, 'viewport': {'northeast': {'lat': -1.294340670107278, 'lng': 119.5881158298928}, 'southwest': {'lat': -1.297040329892722, 'lng': 119.5854161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasole bete,ChIJ3WKZgXZnjC0Rs93I_zCEUzg,0,ChIJ3WKZgXZnjC0Rs93I_zCEUzg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ3WKZgXZnjC0Rs93I_zCEUzg
OPERATIONAL,"JHV5+MR, Lalundu, Rio Pakava, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.3558404, 'lng': 119.5595282}, 'viewport': {'northeast': {'lat': -1.3543158, 'lng': 119.56042215}, 'southwest': {'lat': -1.3604142, 'lng': 119.55684635}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Permandian sungai minti,ChIJbb4ZZABdjC0RdkHQVngv-Qo,0,ChIJbb4ZZABdjC0RdkHQVngv-Qo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102007233614689496658"">Bohe Narsis</a>'], 'photo_reference': 'AUGGfZmCqmXU_jotOnqbo9PGWVshXkync6qUGpLf4NwA2DyI4kUg2LEpAusG9URstKL8uwcahcUSiAKxWn7Twuw0sH2xX8kuA3lRzHyUu1R4yFq7Chi2J14DAgPh42ZvpOVWWRedWAbggOu9jlUTW6tLKrD2VP_Sh0GUCuM_bT25P7HD8aX_', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJbb4ZZABdjC0RdkHQVngv-Qo
OPERATIONAL,"MGCH+X7, Minti Makmur, Rio Pakava, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.3275864, 'lng': 119.5281524}, 'viewport': {'northeast': {'lat': -1.326219470107278, 'lng': 119.5295027298928}, 'southwest': {'lat': -1.328919129892722, 'lng': 119.5268030701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun durian Susanto hadi,ChIJDfGSk_hdjC0R3RhykyLtOOE,0,ChIJDfGSk_hdjC0R3RhykyLtOOE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJDfGSk_hdjC0R3RhykyLtOOE
OPERATIONAL,"MG6W+CPW, Bukit Indah, Rio Pakava, Donggala Regency, Central Sulawesi 94362, Indonesia","{'location': {'lat': -1.339025, 'lng': 119.545766}, 'viewport': {'northeast': {'lat': -1.337840870107278, 'lng': 119.5473545798927}, 'southwest': {'lat': -1.340540529892722, 'lng': 119.5446549201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai minti,ChIJoT1LYlBdjC0RtKLyAh7t0qc,5,ChIJoT1LYlBdjC0RtKLyAh7t0qc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114372236988522510024"">Idris Ainul Adib</a>'], 'photo_reference': 'AUGGfZkmIVUZZU0PsMVY_cVQe0R5dG33kPolBU0qWvQNfzqvPe0XPs_YJDtu1hrvYeXy5Ed_t8sch_DP1Z7PBQ28_Hdz5KZKxRBsnPgWdokw1nj7e6KGd_hFj3LJUjZrWyz_UNFFvDSzgJyRtvg1Dx2foY3GTfX37rh2Z6paW6Mr3xOFj0Mx', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJoT1LYlBdjC0RtKLyAh7t0qc
OPERATIONAL,"QH6C+MP, Bonemarawa, Rio Pakava, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.2383368, 'lng': 119.5718573}, 'viewport': {'northeast': {'lat': -1.236986970107278, 'lng': 119.5732071298927}, 'southwest': {'lat': -1.239686629892722, 'lng': 119.5705074701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lahan duren,ChIJZ7BkJQBljC0RkyMKymVfpww,0,ChIJZ7BkJQBljC0RkyMKymVfpww,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112644321513909949814"">A Google User</a>'], 'photo_reference': 'AUGGfZmINvCG7COPqGCC_wDndtXwhB0MrlNx8ziBDCGoAzMuEsqS_j4PRgxmJs6shcC9ot8UFv8axyexZSmh4AkYWiVpdj38zzw--yuXguI-R4bgdFnDnRv5Bi8uzq_7rzL9ItjbgqAIqNhz2x7UJX_WWfBqpWZdQfMYbcDwdtCfO3bYxubF', 'width': 2592}]",,https://www.google.com/maps/place/?q=place_id:ChIJZ7BkJQBljC0RkyMKymVfpww
OPERATIONAL,"PH39+7VG, Pantolobete, Rio Pakava, Donggala Regency, Central Sulawesi 94362, Indonesia","{'location': {'lat': -1.2968125, 'lng': 119.5697031}, 'viewport': {'northeast': {'lat': -1.295417120107278, 'lng': 119.5710056798927}, 'southwest': {'lat': -1.298116779892722, 'lng': 119.5683060201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anthon Sherlin khals,ChIJlSsWQgBnjC0RwtHXLGUODZ8,5,ChIJlSsWQgBnjC0RwtHXLGUODZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJlSsWQgBnjC0RwtHXLGUODZ8
OPERATIONAL,"MGVQ+5M2, Polando Jaya, Rio Pakava, Donggala Regency, Central Sulawesi 94362, Indonesia","{'location': {'lat': -1.3060066, 'lng': 119.5392217}, 'viewport': {'northeast': {'lat': -1.304597820107278, 'lng': 119.5405726798928}, 'southwest': {'lat': -1.307297479892722, 'lng': 119.5378730201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Pondok Malam,ChIJ9XQ8MgBnjC0R0cd8l-qfF6E,0,ChIJ9XQ8MgBnjC0R0cd8l-qfF6E,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9XQ8MgBnjC0R0cd8l-qfF6E
CLOSED_TEMPORARILY,"MGF9+4W, Minti Makmur, Rio Pakava, Donggala Regency, Central Sulawesi 94362, Indonesia","{'location': {'lat': -1.3272378, 'lng': 119.51977}, 'viewport': {'northeast': {'lat': -1.325943170107278, 'lng': 119.5211181798928}, 'southwest': {'lat': -1.328642829892722, 'lng': 119.5184185201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jhenteply,ChIJFxhudqRdjC0RDDgGbiga5QE,0,ChIJFxhudqRdjC0RDDgGbiga5QE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJFxhudqRdjC0RDDgGbiga5QE
CLOSED_TEMPORARILY,"PHG8+X36, Bonemarawa, Rio Pakava, Donggala Regency, Central Sulawesi 91571, Indonesia","{'location': {'lat': -1.2725857, 'lng': 119.5651298}, 'viewport': {'northeast': {'lat': -1.271228220107278, 'lng': 119.5664878798927}, 'southwest': {'lat': -1.273927879892722, 'lng': 119.5637882201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bonemarawa,ChIJo94l1BNnjC0RwM3cmYsQ1cY,4,ChIJo94l1BNnjC0RwM3cmYsQ1cY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106394874186576347458"">A Google User</a>'], 'photo_reference': 'AUGGfZkcSDRw0mzyAjQam24rmizsSkS3OBAc88O_Y2Xhc2jP9F4M4chq92UvWDqxu5tOyndyzRyTJzGSkhxtdIl4mX0qbFMvGuqcfp-UU3pjxBmjwPft-9tQ6xrLBmvLGE4geYqKxsItiGGLhEbMyalOHxDAjianePflDHZsASDuInA3OJ6s', 'width': 1872}]",True,https://www.google.com/maps/place/?q=place_id:ChIJo94l1BNnjC0RwM3cmYsQ1cY
CLOSED_TEMPORARILY,"MH3M+M7, Lalundu, Rio Pakava, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.345865, 'lng': 119.583132}, 'viewport': {'northeast': {'lat': -1.344515170107278, 'lng': 119.5844818298927}, 'southwest': {'lat': -1.347214829892722, 'lng': 119.5817821701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tsm 2,ChIJkYh7TiJdjC0RtNpx-utYkcs,0,ChIJkYh7TiJdjC0RtNpx-utYkcs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJkYh7TiJdjC0RtNpx-utYkcs
