business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"XR32+PP, Palau, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.0457132, 'lng': 119.8018497}, 'viewport': {'northeast': {'lat': -0.04436337010727778, 'lng': 119.8031995298928}, 'southwest': {'lat': -0.04706302989272221, 'lng': 119.8004998701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camping ground,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108724843845655842558"">A Google User</a>'], 'photo_reference': 'AUGGfZlvrtcNSkohT-0ei5cZ3ZlsrOTYCbcvAoTnAzozUNFUGW1yyjFzkZdtrATz3jZtY_4d_lCIBKOJSdErHS0O_xg_WfNhbh0lebDSN-tO4qXnQ-1UR9I8kZgQ8NDo2iFsPUsAotteyUWYhtBp29eI4mDMm4_Q1fn4ZsNUOsYBIyt3YzPW', 'width': 3120}]",ChIJN6J1BwwLii0RjiZWGhHSnmo,5.0,ChIJN6J1BwwLii0RjiZWGhHSnmo,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJN6J1BwwLii0RjiZWGhHSnmo
OPERATIONAL,"WJXJ+4C, Ketong, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.0521773, 'lng': 119.631066}, 'viewport': {'northeast': {'lat': -0.05071952010727778, 'lng': 119.6326133798927}, 'southwest': {'lat': -0.05341917989272221, 'lng': 119.6299137201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Destinasi Wisata Bengalo,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111273361014311348788"">A Google User</a>'], 'photo_reference': 'AUGGfZnwBmd9B7Dhi10FSX-auCrXm5OEy6WbphOBTb1-qt5s2YFYzKLmYmEbyb9GyUAEgEkpO_KTxHEkTFhPvTHGspn1LoaghWhH1xAtplZQrHoulUPmIdRXxpkuv4mwDKL8-hYSCPxuTmRQVx13wU8cSmVlymiuqwb_pOoEeg225u1wh6oI', 'width': 4128}]",ChIJ_1MCiYd3ii0R6WM76aG1pVU,4.3,ChIJ_1MCiYd3ii0R6WM76aG1pVU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_1MCiYd3ii0R6WM76aG1pVU
OPERATIONAL,"WMC2+QP, Ketong, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.0780288, 'lng': 119.6517744}, 'viewport': {'northeast': {'lat': -0.07659452010727776, 'lng': 119.6533313798928}, 'southwest': {'lat': -0.0792941798927222, 'lng': 119.6506317201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panju,,ChIJuQlan9xxii0R5Q5TA_4emTY,5.0,ChIJuQlan9xxii0R5Q5TA_4emTY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJuQlan9xxii0R5Q5TA_4emTY
OPERATIONAL,"Palau, Balaesang, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.0719016, 'lng': 119.7592921}, 'viewport': {'northeast': {'lat': -0.07055177010727778, 'lng': 119.7606419298927}, 'southwest': {'lat': -0.07325142989272222, 'lng': 119.7579422701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Batu,"[{'height': 732, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114242131457740669897"">A Google User</a>'], 'photo_reference': 'AUGGfZlbJyl50Y1pkRnJyCKa6T7EZm_MC396t1nox_3uNZGzwQwkZXdy96XK41vZ8DXNPhdk6ua8hzCdHGLNmHswATLJPvWBdYxU3FKgwNV8umiISNcP4xK7vnMS3RXkotCb01bjWENeh1C_rEOsNpZk2NsJdVrIhMmHYWZC7niPdu9-oap5', 'width': 976}]",ChIJXRI8U4xzii0Roxs182ZXL0Q,5.0,ChIJXRI8U4xzii0Roxs182ZXL0Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"{'compound_code': 'WQH5+6P Palau, Donggala Regency, Central Sulawesi, Indonesia', 'global_code': '6PFXWQH5+6P'}",,,https://www.google.com/maps/place/?q=place_id:ChIJXRI8U4xzii0Roxs182ZXL0Q
OPERATIONAL,"WJFX+95, Ketong, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.0765546, 'lng': 119.647965}, 'viewport': {'northeast': {'lat': -0.07449975, 'lng': 119.6496767798927}, 'southwest': {'lat': -0.07723955, 'lng': 119.6469771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kabobeng,,ChIJ4RxQYNFxii0R24rT34PwZYA,0.0,ChIJ4RxQYNFxii0R24rT34PwZYA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4RxQYNFxii0R24rT34PwZYA
OPERATIONAL,"XJV4+QJ, Ketong, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.005749, 'lng': 119.6067589}, 'viewport': {'northeast': {'lat': -0.00480055, 'lng': 119.6091235}, 'southwest': {'lat': -0.008594350000000002, 'lng': 119.6059707}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Equator line,,ChIJf_NBCQB3ii0RtlRKje6UFks,0.0,ChIJf_NBCQB3ii0RtlRKje6UFks,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJf_NBCQB3ii0RtlRKje6UFks
OPERATIONAL,"WJGW+C9, Ketong, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.07394239999999999, 'lng': 119.6459168}, 'viewport': {'northeast': {'lat': -0.07239627010727778, 'lng': 119.6476108298927}, 'southwest': {'lat': -0.07509592989272222, 'lng': 119.6449111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai menesungga,,ChIJs4n7EMlxii0RUdJqCSnFwYY,0.0,ChIJs4n7EMlxii0RUdJqCSnFwYY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJs4n7EMlxii0RUdJqCSnFwYY
OPERATIONAL,"VP2X+9GF, Walandano, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi 94355, Indonesia","{'location': {'lat': -0.1490673, 'lng': 119.7487959}, 'viewport': {'northeast': {'lat': -0.1477174701072778, 'lng': 119.7501457298927}, 'southwest': {'lat': -0.1504171298927222, 'lng': 119.7474460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Napo,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105445233242811141361"">A Google User</a>'], 'photo_reference': 'AUGGfZmfa4p_oAqLf4SV7GgoEF6TAWNN0aGxaEwa3rGIwG5tiyJztsNBAa1mfzXUh4OyQX1E6299_g6POujLRTRNbT8ii4d4vGBgkL9cUjFEJYGJms6VR8hAU5jDMyqyspCzNhYd9FTx-7-IsQVnAbHF4rGDG0VEeFmhKpXJQb8TFjV6wnDB', 'width': 3264}]",ChIJI_5XtgBtii0RjSBw1uLahCE,0.0,ChIJI_5XtgBtii0RjSBw1uLahCE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJI_5XtgBtii0RjSBw1uLahCE
OPERATIONAL,"XJ97+8M3, Ketong, Balaesang Tanjung, Donggala, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.0317252, 'lng': 119.6141567}, 'viewport': {'northeast': {'lat': -0.03023872010727778, 'lng': 119.6157915298927}, 'southwest': {'lat': -0.03293837989272221, 'lng': 119.6130918701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai sikea,,ChIJ164pdwB3ii0R0LeyNvLvhHg,0.0,ChIJ164pdwB3ii0R0LeyNvLvhHg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ164pdwB3ii0R0LeyNvLvhHg
OPERATIONAL,"VRJ9+W85, Jl. Mapaga, Labean, Kec. Balaesang, Kabupaten Donggala, Sulawesi Tengah 94355, Indonesia","{'location': {'lat': -0.1177298, 'lng': 119.8183443}, 'viewport': {'northeast': {'lat': -0.1164015701072778, 'lng': 119.8198315298927}, 'southwest': {'lat': -0.1191012298927222, 'lng': 119.8171318701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Taman Wisata Mangrove ""TANJO LANGA""","[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116895811135995018852"">Subhan Syamsuddin</a>'], 'photo_reference': 'AUGGfZlQo1oNItnrV9X8DCRO-fScrTviWCAp-1WtmsRwO_K_pnjs9MRieClQlIqNiTOJ0HRSZssiSQ2SxAmVHwoE02UcKJ_Sdd7_eKoK4kwxgS0Bz9K9rrZ8iBIHPhebK7kd3BGhYfCu58icPT2iBgr8OD_sBn9bHVrvqdEXeyiQfh01jlDl', 'width': 5184}]",ChIJ3_BuSqANii0RJ9XfAIrBvUk,4.2,ChIJ3_BuSqANii0RJ9XfAIrBvUk,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ3_BuSqANii0RJ9XfAIrBvUk
OPERATIONAL,"Manimbaya, Balaesang, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.006169099999999999, 'lng': 119.6063398}, 'viewport': {'northeast': {'lat': -0.005430699999999999, 'lng': 119.60933305}, 'southwest': {'lat': -0.0083843, 'lng': 119.60534205}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Terapi Udang Merah,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114222642559679164783"">A Google User</a>'], 'photo_reference': 'AUGGfZnu4IBm4PP9jrpxQo9XH5njYagMn-ErFOmJkMPA4CjlkuGdoQir--Gxl18MIvDUEQ2kMAd4F3dO4FjIJuc_BJaOwLrhD-NGG1_MNMvCh8Dvh1xlZ-cy6AVd9EQ-jk47rFa6aF_SLfZrTzoxFV3ItdEL5mQixRjlvct3m7rQuir9lxBx', 'width': 720}]",ChIJX-6b9853ii0RrUOU73-DphY,0.0,ChIJX-6b9853ii0RrUOU73-DphY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'XJV4+GG Manimbaya, Donggala Regency, Central Sulawesi, Indonesia', 'global_code': '6PFXXJV4+GG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJX-6b9853ii0RrUOU73-DphY
OPERATIONAL,"VR66+J3M, Lombonga, Balaesang, Donggala Regency, Central Sulawesi 94355, Indonesia","{'location': {'lat': -0.1384005, 'lng': 119.8101726}, 'viewport': {'northeast': {'lat': -0.1370822201072778, 'lng': 119.8116885298927}, 'southwest': {'lat': -0.1397818798927222, 'lng': 119.8089888701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lombonga Beach,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109736287877479867598"">A Google User</a>'], 'photo_reference': 'AUGGfZnNhYySRe0XlPoMQ9BOF1NB3JT_cQQ7sz_BsHOCUWgg99ImkBM5kJv6UCwTk8eFuACYnd2hvtu5JUVfH99kHtPDpBkWlqPHop0A_jD6XO82DTEZR9V14XCZrNu-3RosL0UD_2H2hU2QXbC5WzOXsRlVqQyauYn959sXklX_ZkrDBV4r', 'width': 2592}]",ChIJW83UNGANii0R8VZSYZL18o8,4.8,ChIJW83UNGANii0R8VZSYZL18o8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJW83UNGANii0R8VZSYZL18o8
