business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"Jl. Baji Pamuji No.21, Tamparang Keke, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90121, Indonesia","{'location': {'lat': -5.168806399999999, 'lng': 119.4096416}, 'viewport': {'northeast': {'lat': -5.167531220107277, 'lng': 119.4109983798927}, 'southwest': {'lat': -5.170230879892721, 'lng': 119.4082987201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kraken,ChIJ0ZML5jgdvy0RACaz26wwU0I,"{'compound_code': 'RCJ5+FV Tamparang Keke, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCJ5+FV'}",0.0,ChIJ0ZML5jgdvy0RACaz26wwU0I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0ZML5jgdvy0RACaz26wwU0I
OPERATIONAL,"Jl. Amirullah Bundar No.12, Maricaya Sel., Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90142, Indonesia","{'location': {'lat': -5.1532084, 'lng': 119.4199678}, 'viewport': {'northeast': {'lat': -5.151859220107278, 'lng': 119.4213330298927}, 'southwest': {'lat': -5.154558879892722, 'lng': 119.4186333701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA ALAM MW HOUSE,ChIJIebYNwDjvi0RjAAp-nrPHng,"{'compound_code': 'RCW9+PX South Maricaya, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCW9+PX'}",5.0,ChIJIebYNwDjvi0RjAAp-nrPHng,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102085599549618242194"">A Google User</a>'], 'photo_reference': 'AUGGfZkQRjxtRW0k8Z7iXb6QtSIfjMVQm20PT5TX0sY7SEwGiVWdfkRRoo16LpF1gVU7tbM8RHqjL5fPvgKJvRdYmokv4foJL4YbWV0srX2VhD_hagxsJlmMOka_2DskeorgGu_5IBc6MCTM0rts41ymneJb2f6y_ERbzG-tVfNOpbbQCs3q', 'width': 532}]",,https://www.google.com/maps/place/?q=place_id:ChIJIebYNwDjvi0RjAAp-nrPHng
OPERATIONAL,"RCF5+667, Jl.Teluk Bone Lorong I, Maccini Sombala, Tamalate, Makassar City, South Sulawesi 90224, Indonesia","{'location': {'lat': -5.1769875, 'lng': 119.4079964}, 'viewport': {'northeast': {'lat': -5.175727970107277, 'lng': 119.4091744798927}, 'southwest': {'lat': -5.178427629892721, 'lng': 119.4064748201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah guweh,ChIJkU5DEEwdvy0R3szDiRVDgdY,,5.0,ChIJkU5DEEwdvy0R3szDiRVDgdY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110627794107814800136"">A Google User</a>'], 'photo_reference': 'AUGGfZmyLTeXdc6vqYPd-MOKD7QTyNdtId0e1V2vTg8rzrrUMeqX-D3vWYRQZjBgEgduc74Cbisc187P6ytVkOKb3obFohe59v72YpmtPGogCQfsI_3mS_S20Ax53tek3-sH_hkGMNT2LRzRvRNDZvPCGqZSx7YtVkWQnXV6CP27JVEHsNCx', 'width': 3060}]",,https://www.google.com/maps/place/?q=place_id:ChIJkU5DEEwdvy0R3szDiRVDgdY
OPERATIONAL,"Jl. Andi Djemma No.1, Mamajang Dalam, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135, Indonesia","{'location': {'lat': -5.1630169, 'lng': 119.4216887}, 'viewport': {'northeast': {'lat': -5.161605920107277, 'lng': 119.4230555298927}, 'southwest': {'lat': -5.164305579892721, 'lng': 119.4203558701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau towuti,ChIJHyOILADjvi0RPsSniMqubrI,"{'compound_code': 'RCPC+RM Mamajang Dalam, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCPC+RM'}",0.0,ChIJHyOILADjvi0RPsSniMqubrI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJHyOILADjvi0RPsSniMqubrI
OPERATIONAL,"RCVC+J3C, Jl. Onta Baru Lorong 16, Mandala, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132, Indonesia","{'location': {'lat': -5.1559271, 'lng': 119.4201362}, 'viewport': {'northeast': {'lat': -5.154577270107279, 'lng': 119.4214860298927}, 'southwest': {'lat': -5.157276929892722, 'lng': 119.4187863701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong 16,ChIJpy7KDYTjvi0RRxXI3FeYdMU,,0.0,ChIJpy7KDYTjvi0RRxXI3FeYdMU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJpy7KDYTjvi0RRxXI3FeYdMU
OPERATIONAL,"Smkn 6 Makassar, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia","{'location': {'lat': -5.1672807, 'lng': 119.4281087}, 'viewport': {'northeast': {'lat': -5.165919220107279, 'lng': 119.4294619298927}, 'southwest': {'lat': -5.168618879892723, 'lng': 119.4267622701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tepat merokok na anak""ka",ChIJQzrAHeHjvi0RFZW5hvg5vWs,"{'compound_code': 'RCMH+36 Banta-Bantaeng, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCMH+36'}",5.0,ChIJQzrAHeHjvi0RFZW5hvg5vWs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJQzrAHeHjvi0RFZW5hvg5vWs
OPERATIONAL,"Jl. Nuri Baru No.223-315, Sambung Jawa, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90121, Indonesia","{'location': {'lat': -5.1692605, 'lng': 119.405665}, 'viewport': {'northeast': {'lat': -5.167918920107279, 'lng': 119.4070239798927}, 'southwest': {'lat': -5.170618579892722, 'lng': 119.4043243201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong Wisata Tepi Kanal,ChIJxbMX2kodvy0RW2ePmyUgSiM,"{'compound_code': 'RCJ4+77 Sambung Jawa, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCJ4+77'}",0.0,ChIJxbMX2kodvy0RW2ePmyUgSiM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109772882292667424842"">Maccini 2015</a>'], 'photo_reference': 'AUGGfZnSU6LLOzvP97cjLpeYmKEBlffOmy7HgOATj6eQdn97AXzIVJthdCSIqIo11ItgC7S5BsIGors-vP0tvSG69G4yAElLihKAxTOahpquEpmwLX84S2NN8faUoHLyVznn6pmY3p_TsPqkfpI-LGTe9S6UvvPIda5sL68OYkrCqdqmU2uQ', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJxbMX2kodvy0RW2ePmyUgSiM
OPERATIONAL,"Restaurant sa sedrhana, Jln.dr samratulangi, Kota Makassar, Sulawesi Selatan 90125, Indonesia","{'location': {'lat': -5.1577221, 'lng': 119.4136239}, 'viewport': {'northeast': {'lat': -5.156364920107277, 'lng': 119.4150471298927}, 'southwest': {'lat': -5.159064579892721, 'lng': 119.4123474701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata & kuliner,ChIJn1cFsXsdvy0RlpgqdMZJmzU,"{'compound_code': 'RCR7+WC Mario, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCR7+WC'}",0.0,ChIJn1cFsXsdvy0RlpgqdMZJmzU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112592955511933275640"">A Google User</a>'], 'photo_reference': 'AUGGfZloWF6cdjiiW8JGzidBrDPqA9b2U0gG94MCjb0ovAvJj80dtfUmQ0Qj_kCQSD-1BPolq-GEzH2oS-_EJ7eUT2-ryiFw-2bxjU5rf6Uq6bRmY3BiExZX2fF45p2EaljcGy0-rfwjtygnIon4jvpFH8yZc3yjym-uoxFE2-Qxb7SGSsQm', 'width': 1080}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJn1cFsXsdvy0RlpgqdMZJmzU
OPERATIONAL,"RCG4+5QP, Sambung Jawa, Mamajang, Makassar City, South Sulawesi 90126, Indonesia","{'location': {'lat': -5.174547599999999, 'lng': 119.4069403}, 'viewport': {'northeast': {'lat': -5.173243520107278, 'lng': 119.4082750298927}, 'southwest': {'lat': -5.175943179892722, 'lng': 119.4055753701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Merah,ChIJx9t7Dnodvy0RQnaFTujMBp0,,4.3,ChIJx9t7Dnodvy0RQnaFTujMBp0,"['tourist_attraction', 'point_of_interest', 'establishment']",756,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103471624927523761904"">Iksan Jne</a>'], 'photo_reference': 'AUGGfZnko4eTAyax_FiiScvZd9553ziAV-pXjqJ0AvgU3zunG7KPeK-jujl5wOi-B4h_6tDcDAmeCnbyhvhbYv9zOxnDXcLi4qvScNkqVYmtPCpzLR4SL3_fCe-bP4f7JXQNjep49s2asOrxLcxjO7X0lBKMWafURGiasIfKoVXoxE503pnJ', 'width': 1800}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJx9t7Dnodvy0RQnaFTujMBp0
OPERATIONAL,"RCXM+XQQ, Lorong 2, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan, Indonesia","{'location': {'lat': -5.1500499, 'lng': 119.4344875}, 'viewport': {'northeast': {'lat': -5.148731970107278, 'lng': 119.4358238798927}, 'southwest': {'lat': -5.151431629892722, 'lng': 119.4331242201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LORONG WISATA SILVES,ChIJv9SGyjLjvi0RbLNVpjNG-QE,,4.2,ChIJv9SGyjLjvi0RbLNVpjNG-QE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102119445554110343230"">Rifqi al-ghifari</a>'], 'photo_reference': 'AUGGfZlzUcFxVYXVGOfSkNfUTrSgT5urSk345Pbn9q03p8CbKaa4_2Mckfvjv8pEjgt114SBRC723C6QVr_60Rdkdv-G6knKb6zSogdLnr0e0i7TV3mztStFVWNWs0xERuF9dLIXAPzSi2PJ8KnU08DRSe5f-dmQtkmHJnXZrSo2dtL4fFW2', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJv9SGyjLjvi0RbLNVpjNG-QE
