business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"Smkn 6 Makassar, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia","{'location': {'lat': -5.1672807, 'lng': 119.4281087}, 'viewport': {'northeast': {'lat': -5.165919220107279, 'lng': 119.4294619298927}, 'southwest': {'lat': -5.168618879892723, 'lng': 119.4267622701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tepat merokok na anak""ka",ChIJQzrAHeHjvi0RFZW5hvg5vWs,"{'compound_code': 'RCMH+36 Banta-Bantaeng, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCMH+36'}",5.0,ChIJQzrAHeHjvi0RFZW5hvg5vWs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJQzrAHeHjvi0RFZW5hvg5vWs
OPERATIONAL,"RCHX+F37, Jl. Setapak 44, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia","{'location': {'lat': -5.1713317, 'lng': 119.4476673}, 'viewport': {'northeast': {'lat': -5.169961020107278, 'lng': 119.4490234798927}, 'southwest': {'lat': -5.172660679892723, 'lng': 119.4463238201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Makassarhmpklovers,ChIJrQnUY3njvi0R8v5hKdKszJw,,4.5,ChIJrQnUY3njvi0R8v5hKdKszJw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 554, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100629473200186050482"">A Google User</a>'], 'photo_reference': 'AUGGfZkZP66-WGFwIRy8TOtz2wimejfhGccYEeM16cUoLabInnFRcOQITAOPWQvW9L-g7hw29Xcz4jW8RRukEwvxHcQl2L6drS-U0Ee418zxNwhi6gSA95SIddzAyymyBQ80jXlStDEWwmnUJAXx9xY4lWRykWtPxgSisTrtrRRHTLMJgOTr', 'width': 554}]",,https://www.google.com/maps/place/?q=place_id:ChIJrQnUY3njvi0R8v5hKdKszJw
OPERATIONAL,"Jl. Makkio Baji 1 No.39 N, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan, Indonesia","{'location': {'lat': -5.1741496, 'lng': 119.441182}, 'viewport': {'northeast': {'lat': -5.172779670107278, 'lng': 119.4425250298927}, 'southwest': {'lat': -5.175479329892722, 'lng': 119.4398253701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PADEPOKAN PURI,ChIJxUAraVHjvi0RG9x5vurds7A,"{'compound_code': 'RCGR+8F Tidung, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCGR+8F'}",3.0,ChIJxUAraVHjvi0RG9x5vurds7A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108276961660700378531"">Caesar Mujahid</a>'], 'photo_reference': 'AUGGfZkRv840CAhFf1wFk9bzAi-h2lMAQ3hYUzaQ7NU2Znj33UCR9QiIUzVwODt2ggKGinG93BMvSqF0y8KG4AVNTIiG2bwoN2WIpCRjSUY1tLP0s8EZnAyKamzDyqW7TF9rFymWU0mwIEwZjl66Iv2K0LMbj08kOCNMmRvzTINAtw2K3VSP', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJxUAraVHjvi0RG9x5vurds7A
OPERATIONAL,"Jl. Cokonuri Raya No.78, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia","{'location': {'lat': -5.1725332, 'lng': 119.4372268}, 'viewport': {'northeast': {'lat': -5.171161470107278, 'lng': 119.4385882298927}, 'southwest': {'lat': -5.173861129892722, 'lng': 119.4358885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong Wisata Cokonuri,ChIJp028xBXjvi0RC_oGVzydP1k,"{'compound_code': 'RCGP+XV Gunung Sari, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCGP+XV'}",5.0,ChIJp028xBXjvi0RC_oGVzydP1k,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105894917492748053044"">A Google User</a>'], 'photo_reference': 'AUGGfZmjDLwFeJeemwRnpazvHDGY4z70-v0CIaLaAbomUQEAGyT9qyr5bMBflkv8PDH1Zr8CsNUgRgAkNJl5o_8Rv8MAw039mCu--2HcbqctT9AQsSLoJAkdRfkjNkUoTEGKEGy5onx80OcuSFgjbQG5Y53PT78w6mDn6ntRubDbWqj7fMfE', 'width': 2604}]",,https://www.google.com/maps/place/?q=place_id:ChIJp028xBXjvi0RC_oGVzydP1k
OPERATIONAL,"RCXM+XQQ, Lorong 2, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan, Indonesia","{'location': {'lat': -5.1500499, 'lng': 119.4344875}, 'viewport': {'northeast': {'lat': -5.148731970107278, 'lng': 119.4358238798927}, 'southwest': {'lat': -5.151431629892722, 'lng': 119.4331242201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LORONG WISATA SILVES,ChIJv9SGyjLjvi0RbLNVpjNG-QE,,4.2,ChIJv9SGyjLjvi0RbLNVpjNG-QE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106565064547130255229"">A Google User</a>'], 'photo_reference': 'AUGGfZlx6GC8Mn-svi_ts3Qc2Fel1Af3ebhTVY5gRis6HtK8FV8smXE2kFM63iNWzgn1EzOGwDFCgx1MQI2CGoh-uJjQRj8Nbrn4-nnV9O9sDpi5c-jH_1tESorlnyFTtuzVtKE4fb2o-VdcufffEWMj9IEwunQStPmf7dCr_noTJzScWkL3', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJv9SGyjLjvi0RbLNVpjNG-QE
OPERATIONAL,"VC2M+W3Q, Balla Parang, Rappocini, Makassar City, South Sulawesi, Indonesia","{'location': {'lat': -5.1476643, 'lng': 119.4327271}, 'viewport': {'northeast': {'lat': -5.146312420107277, 'lng': 119.4340670298927}, 'southwest': {'lat': -5.149012079892722, 'lng': 119.4313673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bone bone,ChIJ_ThcovXjvi0RnKFE5BXhW6o,,1.0,ChIJ_ThcovXjvi0RnKFE5BXhW6o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_ThcovXjvi0RnKFE5BXhW6o
OPERATIONAL,"RCMH+36Q, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222, Indonesia","{'location': {'lat': -5.167295699999999, 'lng': 119.4281043}, 'viewport': {'northeast': {'lat': -5.165919220107279, 'lng': 119.4294618298927}, 'southwest': {'lat': -5.168618879892723, 'lng': 119.4267621701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Smoking area,ChIJe752O4Ljvi0RFE4sPGP6_4k,,0.0,ChIJe752O4Ljvi0RFE4sPGP6_4k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJe752O4Ljvi0RFE4sPGP6_4k
OPERATIONAL,"1, No. 31R, Jl. Raya Pendidikan, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia","{'location': {'lat': -5.169461699999999, 'lng': 119.4383099}, 'viewport': {'northeast': {'lat': -5.168111870107277, 'lng': 119.4396597298927}, 'southwest': {'lat': -5.17081152989272, 'lng': 119.4369600701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumur Bor,ChIJB-e3xeHjvi0R3mwaas1NPzY,"{'compound_code': 'RCJQ+68 Tidung, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCJQ+68'}",0.0,ChIJB-e3xeHjvi0R3mwaas1NPzY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJB-e3xeHjvi0R3mwaas1NPzY
OPERATIONAL,"RCMV+W2C, Jl. Tidung Mariolo II, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia","{'location': {'lat': -5.1652219, 'lng': 119.442515}, 'viewport': {'northeast': {'lat': -5.163877120107277, 'lng': 119.4438644798927}, 'southwest': {'lat': -5.166576779892721, 'lng': 119.4411648201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Kawan,ChIJwTiG2uXjvi0RZzUwk7EPmbw,,5.0,ChIJwTiG2uXjvi0RZzUwk7EPmbw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115540068828423153052"">fahrul fauzan</a>'], 'photo_reference': 'AUGGfZkO-bykEMu79jsXZ9UM7UM84mDsSx6vXdC1UwrOMAFINS3maiR3EjTuX-7zocui0M3YB4OH8jV7LIdcUr_ZK1d8SIO-0OXs9MMcoZpfZNpFGNn_m2JIR3zgO2wFIMYK6UOJBuILkd-UD4GoxjC6Ck7JSqrWR6v9PUG7EBQkLoPYBoss', 'width': 828}]",,https://www.google.com/maps/place/?q=place_id:ChIJwTiG2uXjvi0RZzUwk7EPmbw
OPERATIONAL,"Jl. RSI Faisal Raya XIV No.13B, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222, Indonesia","{'location': {'lat': -5.163533, 'lng': 119.4314518}, 'viewport': {'northeast': {'lat': -5.162146820107277, 'lng': 119.4328172798927}, 'southwest': {'lat': -5.164846479892721, 'lng': 119.4301176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aulia Khansa Wisata,ChIJ9wfSCmDjvi0Rl2WGstd80ok,"{'compound_code': 'RCPJ+JH Banta-Bantaeng, Makassar City, South Sulawesi, Indonesia', 'global_code': '6P6XRCPJ+JH'}",5.0,ChIJ9wfSCmDjvi0Rl2WGstd80ok,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115860936747098916917"">A Google User</a>'], 'photo_reference': 'AUGGfZkn1qP8eCuv5ipvCdvTI-BrqMFvT4v9BWE_tC5WtoHPWR7hi4vnY0kl0jYedLJuR_2Ll9mSVrq79zgnmEXBwBPc7Ae-9FLnBdKQv-AjMPVi-0ZOsq_xgrv0CS7BwR39P0fgkovbSHwnmfoMdryHQr20Y3TaIsl8-sr6kynYw5eDuAs9', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJ9wfSCmDjvi0Rl2WGstd80ok
