business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"Jl. Cokronegoro No.150, Adilangu, Pesawahan, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53283, Indonesia","{'location': {'lat': -7.668471499999999, 'lng': 109.3118418}, 'viewport': {'northeast': {'lat': -7.667079570107279, 'lng': 109.3131973298927}, 'southwest': {'lat': -7.669779229892723, 'lng': 109.3104976701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KASIMAN,ChIJWcXbxphHZS4ReTEZP-QZbjs,"{'compound_code': '88J6+HP Pesawahan, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4F88J6+HP'}",5.0,ChIJWcXbxphHZS4ReTEZP-QZbjs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJWcXbxphHZS4ReTEZP-QZbjs
OPERATIONAL,"Jl. Silumbu No.10, Sidaurip Kulon, Sidaurip, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53281, Indonesia","{'location': {'lat': -7.701172, 'lng': 109.2914476}, 'viewport': {'northeast': {'lat': -7.699522020107278, 'lng': 109.2928366798927}, 'southwest': {'lat': -7.702221679892721, 'lng': 109.2901370201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pagubugan,ChIJu35gnbY5ZS4RJLShjYdOj_8,"{'compound_code': '77XR+GH Sidaurip, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4F77XR+GH'}",3.0,ChIJu35gnbY5ZS4RJLShjYdOj_8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116977367506255822595"">kusdiyana yana</a>'], 'photo_reference': 'AUGGfZmdomeU1rt9Hmpw9GN1D-h3DNcc-AAHwVlgmoGYfZOm0tOE5ohz2UEcUbPGJ_2xvYTJ41Lg18muaXvDV3XVW1uKI91TVkJ_IeD24MkZwqICw5s92lCOvCuA7iKOWJ-gdBeaRTRpeokSk-v_ziXseY7N1A9DOreNS_tcK0T8lYmFUfSM', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJu35gnbY5ZS4RJLShjYdOj_8
OPERATIONAL,"87M8+HFG, Sawah,Ladang, Binangun, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53281, Indonesia","{'location': {'lat': -7.666073499999999, 'lng': 109.2662178}, 'viewport': {'northeast': {'lat': -7.664726720107279, 'lng': 109.2675666298927}, 'southwest': {'lat': -7.667426379892722, 'lng': 109.2648669701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapak BJM BINANGUN,ChIJl_vaWQBBZS4R52x8valVpI4,,5.0,ChIJl_vaWQBBZS4R52x8valVpI4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109739741868292607420"">A Google User</a>'], 'photo_reference': 'AUGGfZnePHqeFvtAG2q8V-6s-B1itf8Z4AQDcYwvDz9XyN2PTeJExfsb9SLev9HouBeR43AmXFqLHoi4x-8WPnKIhyCKiZxi3FftYsdzxAh6DSwuYhBIMT8ewFyLpMpl0AV76oJOPgLsnnpnUVGb1SNXaQTsGOSENpwwIFTYq-35suB343gO', 'width': 2268}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJl_vaWQBBZS4R52x8valVpI4
OPERATIONAL,"88P2+VF6, Kemojing Kulon, Kemojing, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53281, Indonesia","{'location': {'lat': -7.6623616, 'lng': 109.3002571}, 'viewport': {'northeast': {'lat': -7.660937670107276, 'lng': 109.3016264298927}, 'southwest': {'lat': -7.66363732989272, 'lng': 109.2989267701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah milik bpk Yatin R,ChIJly-tWT5HZS4RtJO7YRGljOY,,5.0,ChIJly-tWT5HZS4RtJO7YRGljOY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJly-tWT5HZS4RtJO7YRGljOY
OPERATIONAL,"Jl. Galur No.Desa, Sawah,Ladang, Pagubugan Kulon, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah 53283, Indonesia","{'location': {'lat': -7.699023, 'lng': 109.3080078}, 'viewport': {'northeast': {'lat': -7.697674420107276, 'lng': 109.3093576798927}, 'southwest': {'lat': -7.70037407989272, 'lng': 109.3066580201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Bunga Tali Asmoro,ChIJlVQ92Jg5ZS4RJWSr4J85Buo,"{'compound_code': '8825+96 Pagubugan Kulon, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4F8825+96'}",3.9,ChIJlVQ92Jg5ZS4RJWSr4J85Buo,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",539,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100760899544852730269"">A Google User</a>'], 'photo_reference': 'AUGGfZmo0ohVn2UfEhQijealwnh5pPeRjM0fToFe3zQKqAHUb6aqHPInEo5PDAe1s-QjQetdWXjKzCjnXwLPPdo2XFnklt87w7K1IjpHRZEC7qqcocuwACE8ojzatzxbka_BXT-a_PuL94obeum6qCoV0H7mpPo8xk5TciLqeMo-DpGKvyhm', 'width': 1024}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJlVQ92Jg5ZS4RJWSr4J85Buo
OPERATIONAL,"78W4+JX3, Sawah,Ladang, Pagubugan, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.7034862, 'lng': 109.3074149}, 'viewport': {'northeast': {'lat': -7.701838070107278, 'lng': 109.3088444298927}, 'southwest': {'lat': -7.704537729892722, 'lng': 109.3061447701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Galur Desa Pagubugan - Pagubugan Kulon,ChIJMdKrbgA5ZS4RBUstULTD_HI,,0.0,ChIJMdKrbgA5ZS4RBUstULTD_HI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMdKrbgA5ZS4RBUstULTD_HI
OPERATIONAL,"86JQ+VPV, Sawah,Ladan, Jepara Kulon, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.667755199999999, 'lng': 109.2393102}, 'viewport': {'northeast': {'lat': -7.664852700000001, 'lng': 109.2405375298927}, 'southwest': {'lat': -7.668722699999996, 'lng': 109.2378378701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah kagol,ChIJsU6oJgBBZS4RfccTbeaBxYc,,0.0,ChIJsU6oJgBBZS4RfccTbeaBxYc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJsU6oJgBBZS4RfccTbeaBxYc
OPERATIONAL,"Jalan Ketapang indah, Pagubugan, Sidaurip, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.701062599999998, 'lng': 109.2925644}, 'viewport': {'northeast': {'lat': -7.699537920107277, 'lng': 109.2939395298927}, 'southwest': {'lat': -7.702237579892721, 'lng': 109.2912398701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ketapang Indah Beach,ChIJXerrqbc4ZS4RGrD9HBqGpgU,"{'compound_code': '77XV+H2 Sidaurip, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4F77XV+H2'}",4.3,ChIJXerrqbc4ZS4RGrD9HBqGpgU,"['tourist_attraction', 'point_of_interest', 'establishment']",437,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106843739588144895732"">Fadhil Arshila</a>'], 'photo_reference': 'AUGGfZmPSy7DBSV8VLQP9h3ccnkJnuzwuLx10ndwl3hr0CbWgsfxVw4vAlz8t2oixds5OYBZ-ABXf0EKCpESaxhxdgw8me9TPT2OeXV0_-kTCfK7mGEPFveCo07SubEWvLPv5A6zPc8O1oiMAckOPJ8TlZ-AkKFbjM_INm7N94Yri8Q6cDkx', 'width': 4000}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJXerrqbc4ZS4RGrD9HBqGpgU
OPERATIONAL,"8727+QJ3, Sawah,Ladang, Widarapayung Wetan, Kec. Binangun, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.6980738, 'lng': 109.2636468}, 'viewport': {'northeast': {'lat': -7.696728120107277, 'lng': 109.2650005298927}, 'southwest': {'lat': -7.699427779892721, 'lng': 109.2623008701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam renang mini indah,ChIJIQ1JCQA_ZS4RrvXVEnoakxI,,4.0,ChIJIQ1JCQA_ZS4RrvXVEnoakxI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118103714036550972344"">Ikun.capricorn Ikun</a>'], 'photo_reference': 'AUGGfZn5qLX60sWV-10ahpTwVyBJvYlwkvQYKrFPSPeW3GXd7pfcZsETa797xT-yXXiLSKVtmSzQJ0KaBKMb9kA9OMNMd_cSmmyyxS9UTJJ8H1BoIKEkD4FjMI0hJbkSONvYgD344qGc7Va8ArwYUndBGIXFSlge7xR0PkO8Cd30BJA6tJmu', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJIQ1JCQA_ZS4RrvXVEnoakxI
OPERATIONAL,"8WG2+QM, Binangun, Kec. Bantarsari, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.673018700000001, 'lng': 108.9017076}, 'viewport': {'northeast': {'lat': -7.671671320107278, 'lng': 108.9031008798927}, 'southwest': {'lat': -7.674370979892722, 'lng': 108.9004012201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat rogoh totok,ChIJXel3MQB1ZS4R7IW7EfeOh2o,,0.0,ChIJXel3MQB1ZS4R7IW7EfeOh2o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJXel3MQB1ZS4R7IW7EfeOh2o
