formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.5626008, 'lng': 109.2002246}, 'viewport': {'northeast': {'lat': -7.552626999999999, 'lng': 109.2404401}, 'southwest': {'lat': -7.61138, 'lng': 109.169098}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sampang,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113028281256603486000"">A Google User</a>'], 'photo_reference': 'AUGGfZk_vHyCSsZ_JM5QCIKweF61gCzNopc1BG3batRTTNoiA0xv5DU-yBDj-ZTZM4qsMjeaUzUtl05F_YtYjbRtKosBY1ADVK_6odvJ0QumbjdqlmoaxuLC31JWEH17hUAa5oZdno0ZEpZNALO1sJBWNHWEbpI194hn2D5F2dnWu2Yq3nyH', 'width': 2128}]",ChIJS3GuX2xCZS4R0AlT43Z6AgQ,ChIJS3GuX2xCZS4R0AlT43Z6AgQ,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS3GuX2xCZS4R0AlT43Z6AgQ
"Karangtengah, Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.5714614, 'lng': 109.1850317}, 'viewport': {'northeast': {'lat': -7.554787, 'lng': 109.19691}, 'southwest': {'lat': -7.5856999, 'lng': 109.170041}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Karangtengah,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106714868577501107829"">Sany Santosa</a>'], 'photo_reference': 'AUGGfZn_mizftpjsfBHK5C0F65tziBQXW0wteFK40tlm2vAhuk3Zm68Z741fL935F1H_mOCEKwpJmA0OzzGKAgEKV4Xwy4AvMK80BConM8W7kGnrW-hLUiVgYyBnKWR7azmvsUcrE6vbZ7kbs4_HNmJz6sRKhYgrR6Hexs7Y6g8zMc13do0t', 'width': 3264}]",ChIJE5UXCdRpZS4RwCJX43Z6AgU,ChIJE5UXCdRpZS4RwCJX43Z6AgU,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJE5UXCdRpZS4RwCJX43Z6AgU
"Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.5606011, 'lng': 109.1969241}, 'viewport': {'northeast': {'lat': -7.555772, 'lng': 109.205795}, 'southwest': {'lat': -7.575189899999999, 'lng': 109.192491}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sampang,"[{'height': 414, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101684004259158996420"">Siti Aisyah</a>'], 'photo_reference': 'AUGGfZnDREtM6U1Yf6Rs8lKQ37uLory8r3Y0_Q56-iFIc1Aj20RKdL8B9qhmuNH7uY9qHIAWlKIKcX-RHksHgNpJLfBPK94Vxm4ZOgqYlOpzpToIaRDoBstp3pwjijln3uPubzH_4w9LnHvFczZm0Vxt7po5KGrg8wiEDJu1Ekfru4r0DOZT', 'width': 552}]",ChIJPRiYPH1CZS4RgCJX43Z6AgU,ChIJPRiYPH1CZS4RgCJX43Z6AgU,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPRiYPH1CZS4RgCJX43Z6AgU
"96W2+G9H, Jl. Tradipa, Ketanggung, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.603715299999999, 'lng': 109.2009848}, 'viewport': {'northeast': {'lat': -7.602309970107275, 'lng': 109.2023392298927}, 'southwest': {'lat': -7.605009629892719, 'lng': 109.1996395701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GARASI MELON,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112507461791770161939"">A Google User</a>'], 'photo_reference': 'AUGGfZkNngSaC3djFnGKfo1Yo8jRYm9w4B8p5rV11exqrhqovFmxhRXp2FZ7z3hW7oKzc1znhnbHGUZrk1_5SfrXE0HUwD40eaIUQNfeC-Y-G758cAtYU60RFSjdAs8OS5aAOEflM-tfl35xi6J4f_19Mqyp10JrsREvlsXdexCYdEg9aHJa', 'width': 3840}]",ChIJl5rKLwdDZS4RyyWh5lkHJW8,ChIJl5rKLwdDZS4RyyWh5lkHJW8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJl5rKLwdDZS4RyyWh5lkHJW8
"C69P+Q5F, Randegan Kidul, Karangjati, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.5805588, 'lng': 109.2354123}, 'viewport': {'northeast': {'lat': -7.578764770107278, 'lng': 109.2368401298927}, 'southwest': {'lat': -7.581464429892722, 'lng': 109.2341404701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Sari Rasa,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109993822811884112937"">caswoto indonesia</a>'], 'photo_reference': 'AUGGfZmQDtTugNFQ9zK_RMPTAtrrBPqzzqDnfx_mhM44ZaG4Laj7vdEU23gbdsLSJ62bYzMcZDdFZp5Vm96Z1CiiDHQ4qGwWT-awgf2ZO6W3mQy1Qy5YzDVXyyDEbNtL631-x4me8Mr8Snxlo-gdoQOR-jPbyatyAN8WUe62czA4tP0Tx4D8', 'width': 3000}]",ChIJBU4Jy0pCZS4Rag2lj1DxLQk,ChIJBU4Jy0pCZS4Rag2lj1DxLQk,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,272.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJBU4Jy0pCZS4Rag2lj1DxLQk
"95XX+P73, Ketanggung, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.601884200000001, 'lng': 109.1979731}, 'viewport': {'northeast': {'lat': -7.600388570107281, 'lng': 109.1993414798927}, 'southwest': {'lat': -7.603088229892725, 'lng': 109.1966418201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anugrah Farm 1,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107521752549530246313"">Intan Feriska</a>'], 'photo_reference': 'AUGGfZm3u7rFjKlbdm9JEzZnB9csxTZO42h_T-rA5EvgkwpK2T80SKrteXit15ieRKBhIYw_Sey4oYLZifRuTdvxFHmBNf2Mfe0ILGe0fGZuDJmJExCPKaZLOqzPXbieyseuMdTAIE5nXdkNL9KhweAztUXsGz6G-3DNYf-kOx42xgA-Lynp', 'width': 4160}]",ChIJhfrZHXFDZS4RIJEt6kF_SuI,ChIJhfrZHXFDZS4RIJEt6kF_SuI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJhfrZHXFDZS4RIJEt6kF_SuI
"Jl. Raya Sampang- Sikampuh No.KM 1, Keongkencana, Sidasari, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53273, Indonesia","{'location': {'lat': -7.5805898, 'lng': 109.2010433}, 'viewport': {'northeast': {'lat': -7.579251470107278, 'lng': 109.2024499798927}, 'southwest': {'lat': -7.581951129892722, 'lng': 109.1997503201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang Banyu Pratama,"[{'height': 3200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106629491594487195353"">A Google User</a>'], 'photo_reference': 'AUGGfZnFTCJXVW46TEPopiSdnv59zkGw5ROgY_qEILfBC5aXNXDrZX3aQJ2yr1yQsSg2jk-HME--d_zzLt8GBXC-ZD98rHmVT-9lYHZfXKId-O3zSIxm1mCh7uahEW_R4UdCZ8vfKb31yP6WgkwpXqqzqWPPVpDa4KD9Zoi_7XsXqc3fqEsh', 'width': 2400}]",ChIJcdWOl21CZS4RZ4Nbvbfuo2w,ChIJcdWOl21CZS4RZ4Nbvbfuo2w,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,883.0,{'open_now': False},"{'compound_code': 'C692+QC Sidasari, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4FC692+QC'}",https://www.google.com/maps/place/?q=place_id:ChIJcdWOl21CZS4RZ4Nbvbfuo2w
"95XW+GHH, Gombolkemukus, Ketanggung, Kec. Sampang, Kabupaten Cilacap, Jawa Tengah 53282, Indonesia","{'location': {'lat': -7.601761600000001, 'lng': 109.1962611}, 'viewport': {'northeast': {'lat': -7.600419070107279, 'lng': 109.1976452298927}, 'southwest': {'lat': -7.603118729892723, 'lng': 109.1949455701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anugrah farm 2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107521752549530246313"">Intan Feriska</a>'], 'photo_reference': 'AUGGfZlDkm0tXvUXxNANAVhAIFTWVke4cGNIeJTnINq9LgtrRDE3Gn-SKML3HVq_3gsnGCr0fDwMeqRKbaewBFpqyhbP1Q5DJ5qSFQt8MO8CfnWDT4PSzKOoUcu6Waif-3FvuSH5ecf-nz972BSSOBWKFcjNzbeBfgbZbekeSVuYwmDoNNIw', 'width': 2352}]",ChIJPyWIlxpDZS4Rz4WgsbD9ySY,ChIJPyWIlxpDZS4Rz4WgsbD9ySY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJPyWIlxpDZS4Rz4WgsbD9ySY
"Tinggar Jambu, Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.5599899, 'lng': 109.1961808}, 'viewport': {'northeast': {'lat': -7.558326800000001, 'lng': 109.2012131}, 'southwest': {'lat': -7.5631298, 'lng': 109.1942445}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tinggar Jambu,,ChIJ2W9isodCZS4R7jn_VtB_CXs,ChIJ2W9isodCZS4R7jn_VtB_CXs,"['administrative_area_level_5', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2W9isodCZS4R7jn_VtB_CXs
"Nusajati, Sampang, Cilacap Regency, Central Java, Indonesia","{'location': {'lat': -7.596455799999999, 'lng': 109.2028704}, 'viewport': {'northeast': {'lat': -7.5861411, 'lng': 109.20772}, 'southwest': {'lat': -7.61138, 'lng': 109.186791}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nusajati,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105368699396681423718"">A Google User</a>'], 'photo_reference': 'AUGGfZmoWz6UtcdkiMrIgNiwD4X2tUia1BvUII59DDfO7295a_TXpjtr8Xr3wF2iSGgqJLABymafW_BkKES2YFdSPB2zcEM-AuJnUFd8UnJcSdnc9xgyFA3Ak0F7JgkEEe8YPRg-ddLQdU04gnmTASBF4HvMcStm-XPGefSEsMYpC6V4TSm5', 'width': 3120}]",ChIJv0lwhgRCZS4RTLl7swW6wlw,ChIJv0lwhgRCZS4RTLl7swW6wlw,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv0lwhgRCZS4RTLl7swW6wlw
