business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"C44J+34P, Unnamed Road, Kali Cibito, Bulupayung, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53272, Indonesia","{'location': {'lat': -7.594798299999999, 'lng': 109.1303233}, 'viewport': {'northeast': {'lat': -7.593464370107279, 'lng': 109.1316629798927}, 'southwest': {'lat': -7.596164029892723, 'lng': 109.1289633201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubuk jati,"[{'height': 2136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101853177026473625953"">dimas bayu arya s</a>'], 'photo_reference': 'AUGGfZkW5VkOP2KXo9spZoVfUfqPHzF4vhNRldjkXQH-A-CKx3ROjMDO4_OSWTgYyf10sratkBW3c3MFuvbV7lEW93xC6OHNz2Uab8k15HGIVjNvJab2Yft9H9qiZLZWVjj1TulHy0UGRaWgHWVU3oY9VGaWCZzLfvxJFX5OQqlFe2-JAPQX', 'width': 4624}]",ChIJC8bsBJlpZS4Ra3tFnLxw3ls,5.0,ChIJC8bsBJlpZS4Ra3tFnLxw3ls,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJC8bsBJlpZS4Ra3tFnLxw3ls
OPERATIONAL,"Jl. Candrayuda No.18, Sanggrahan, Pesanggrahan, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53274, Indonesia","{'location': {'lat': -7.5926407, 'lng': 109.1151267}, 'viewport': {'northeast': {'lat': -7.591301420107278, 'lng': 109.1165132798927}, 'southwest': {'lat': -7.594001079892722, 'lng': 109.1138136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Budaya Watu Lingga,"[{'height': 1588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111618406964541561042"">Erdy Yunanto</a>'], 'photo_reference': 'AUGGfZn6GXrhoBwUlLbxliyultFKW0fSjIKuG80RszSPJax2CjDPwSyPyw8jLw-EYZYfl_ezpFrf-fKc33SC8U5sg2_2YYy0OvvuQw6Z1ZvY7NawNuSmeYgS9uqFMtiwlh88VMiui67kttbCa9Ox56JALav9sR8z9Mu-Fa7bVnUT7aCNJqeY', 'width': 3264}]",ChIJOa9uQJ9pZS4R0mc4_aUeMB8,5.0,ChIJOa9uQJ9pZS4R0mc4_aUeMB8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"{'compound_code': 'C448+W3 Pesanggrahan, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4FC448+W3'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJOa9uQJ9pZS4R0mc4_aUeMB8
OPERATIONAL,"Ciwuni Rt 04/04, Damarwulan, Ciwuni, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53274, Indonesia","{'location': {'lat': -7.5818971, 'lng': 109.0842306}, 'viewport': {'northeast': {'lat': -7.580451620107278, 'lng': 109.0855802298927}, 'southwest': {'lat': -7.583151279892722, 'lng': 109.0828805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panembahan Dammar Wulan,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112862150957646563881"">ipungku maniez</a>'], 'photo_reference': 'AUGGfZnTGc77jtHDte0qdl-2r4XkxnkriC1Pf09uS2mkauRNiCLv9V9pxW9Gt_BGt4nqZ3CgbU9F44k9BcCynk2HWkVl7sVv2Vz5zb1FwWArXXU4Jjo1HazX-9QvA0FceaEF3u3jdpz5ZoGCyBW-uULPjhknP7XeJmlyY9df4pxA22Aqsofs', 'width': 4624}]",ChIJ-a-vJ4JvZS4RQUsgxjbX30I,4.5,ChIJ-a-vJ4JvZS4RQUsgxjbX30I,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"{'compound_code': 'C39M+6M Ciwuni, Cilacap Regency, Central Java, Indonesia', 'global_code': '6P4FC39M+6M'}",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ-a-vJ4JvZS4RQUsgxjbX30I
OPERATIONAL,"84R2+4W9, Jl. Bonmanis, Bonmanis Kulon, Kalisabuk, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53271, Indonesia","{'location': {'lat': -7.659692499999999, 'lng': 109.1023656}, 'viewport': {'northeast': {'lat': -7.658453920107277, 'lng': 109.1037805298927}, 'southwest': {'lat': -7.661153579892721, 'lng': 109.1010808701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Ricky Ade. S,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105399351718020302489"">A Google User</a>'], 'photo_reference': 'AUGGfZm276c9r7zlSmg_csr-QIrna5wdPLdsk1yJ5RI5eSwzAl4Xk8pherC8qCaf268txUu3uV3NpqWEn11njm1c63WUG6CEjauVaqfUzcM6ISV7u0OZ65awTNIjPHTeW0n0YY4efhdmSzZgIeF38l7WYfktyUbygO5oQtwj0vlieKjOXbjZ', 'width': 1280}]",ChIJjbcNU4RrZS4RYWlI_qn99aE,5.0,ChIJjbcNU4RrZS4RYWlI_qn99aE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJjbcNU4RrZS4RYWlI_qn99aE
OPERATIONAL,"83PC+5VJ, Jl. Duku, Tembok, Menganti, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53274, Indonesia","{'location': {'lat': -7.664533999999999, 'lng': 109.0721426}, 'viewport': {'northeast': {'lat': -7.663132770107278, 'lng': 109.0734779798927}, 'southwest': {'lat': -7.665832429892722, 'lng': 109.0707783201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUDIDAYA MAGGOT DUSUN TEMBOK,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103049678044496656873"">A Google User</a>'], 'photo_reference': 'AUGGfZmjMuM7lGeagqjKsiDPuL0-BH4X-6YoO4noyriRDPAmLRHBsxrf7F8nPXop9k8MC7tAHNSPNEkf_D9wyDmLV49UiokluLEL-rOVswHGiWnO5BB837RG-dFDEj2dA-eIxLi95tXFuHMPRLvjNmBDnnY1TS5nZmoaE-SFN7-O1ETRf_0', 'width': 4000}]",ChIJOwIUt-ZtZS4R69cab5WLa64,4.0,ChIJOwIUt-ZtZS4R69cab5WLa64,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOwIUt-ZtZS4R69cab5WLa64
OPERATIONAL,"C39Q+4R4, Sawah, Karangjengkol, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah 53274, Indonesia","{'location': {'lat': -7.5822318, 'lng': 109.0895639}, 'viewport': {'northeast': {'lat': -7.580992720107278, 'lng': 109.0909261298927}, 'southwest': {'lat': -7.583692379892722, 'lng': 109.0882264701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ACALA ANGKAH,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105725949180266544422"">A Google User</a>'], 'photo_reference': 'AUGGfZm0Xl9gZe1AY9emhTpZTR7St2J2RuxzKOWk3Di4GHbXCSHlM7pVWilBAKE_UVlvF11Gf2i9ncyvM_nUok68fokAs3PPYaCMgTtU0VKZzzy5KD7bv1FwuKqjHNBP_yBtyBlomNWk2ShoOY0HDwrZ3mzIF3Up0TaEXP8lfKH_KpyQSiEt', 'width': 4032}]",ChIJVzGbzSZvZS4RtLc1LfBzS7M,4.2,ChIJVzGbzSZvZS4RtLc1LfBzS7M,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJVzGbzSZvZS4RtLc1LfBzS7M
OPERATIONAL,"93WW+5FH, Karangjengkol Kulon, Karangjengkol, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.6045671, 'lng': 109.0962422}, 'viewport': {'northeast': {'lat': -7.603217270107278, 'lng': 109.0975920298927}, 'southwest': {'lat': -7.605916929892722, 'lng': 109.0948923701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LPK Merpati Karangjengkol,,ChIJM59XZflpZS4R7RwHH8y-fmI,0.0,ChIJM59XZflpZS4R7RwHH8y-fmI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJM59XZflpZS4R7RwHH8y-fmI
OPERATIONAL,"83GW+PGM, jl.Rawa ula, Semampir, semampir, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.672676000000001, 'lng': 109.0951902}, 'viewport': {'northeast': {'lat': -7.671277220107278, 'lng': 109.0965460298927}, 'southwest': {'lat': -7.673976879892722, 'lng': 109.0938463701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,indo kolam,,ChIJfYOMSgBrZS4REff_BJpJpBk,4.0,ChIJfYOMSgBrZS4REff_BJpJpBk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJfYOMSgBrZS4REff_BJpJpBk
OPERATIONAL,"93X2+8P, Sawah, Dondong, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.601661900000001, 'lng': 109.0517638}, 'viewport': {'northeast': {'lat': -7.600666570107279, 'lng': 109.0535620798927}, 'southwest': {'lat': -7.603366229892723, 'lng': 109.0508624201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan penapen,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103566931869104649296"">A Google User</a>'], 'photo_reference': 'AUGGfZmt7WWDVEt0BpKZal7JcfV8zXon5Hwtgy6l8cQUcuB7VJ0aIVccjHCIP9Zmg07Tl9-BXZj67UD4xsmltvMRijH1pfYyxsRcnP0YlnZ-_XsXgdFVb27T3FqESutBXjlAGjr-uU3ob9Zo0t-nBAzsZoymu12w-vHjuwlickRf7pFKf8MB', 'width': 3072}]",ChIJMeiSDJNvZS4Rymlj302SwaY,5.0,ChIJMeiSDJNvZS4Rymlj302SwaY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMeiSDJNvZS4Rymlj302SwaY
OPERATIONAL,"9387+5P, Jangrana, Kec. Kesugihan, Kabupaten Cilacap, Jawa Tengah, Indonesia","{'location': {'lat': -7.634550000000001, 'lng': 109.064336}, 'viewport': {'northeast': {'lat': -7.633211220107278, 'lng': 109.0656528798927}, 'southwest': {'lat': -7.635910879892722, 'lng': 109.0629532201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEGONG situs,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109270474175150089641"">khaerul anwar</a>'], 'photo_reference': 'AUGGfZnm948VeRMc8eTE_9bzDbpNXZ5yERG18anYsVfppKBK4wgW4YeoS-pJya3SIZwl9omXZHEzq_co5YfgQn-jc-p2cD1TOKL-swxer8uZmVoFU5g5XKcq4brgoLj7_vn6W_hFsdTrJ5Z-bii6w4CJJUlFWK7etZmu6dpsdP9HNfc8LDuK', 'width': 700}]",ChIJ7atX2-JtZS4RQIB3hHN4Qjo,5.0,ChIJ7atX2-JtZS4RQIB3hHN4Qjo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ7atX2-JtZS4RQIB3hHN4Qjo
