business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"2MQH+CQ5, Tolambo, Pamona Tenggara, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.9614766, 'lng': 120.6794816}, 'viewport': {'northeast': {'lat': -1.960427420107278, 'lng': 120.6810965298927}, 'southwest': {'lat': -1.963127079892722, 'lng': 120.6783968701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan,ChIJU3uafwA7ji0RrTI-u9SRSGI,0.0,ChIJU3uafwA7ji0RrTI-u9SRSGI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJU3uafwA7ji0RrTI-u9SRSGI
OPERATIONAL,"WQ64+R9C, Wayura, Pamona Tenggara, Poso Regency, Central Sulawesi 94664, Indonesia","{'location': {'lat': -2.0879449, 'lng': 120.7559}, 'viewport': {'northeast': {'lat': -2.0869467, 'lng': 120.7569105298927}, 'southwest': {'lat': -2.0909395, 'lng': 120.7542108701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"LASAUA waterfall, desa wayura kab.poso, Sulawesi Tengahh",ChIJKTtgBwApji0R5XDaPuoksGE,0.0,ChIJKTtgBwApji0R5XDaPuoksGE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100710786885093195474"">A Google User</a>'], 'photo_reference': 'AUGGfZlFv-EdZADz-vmYjNUfooryV7SpvsKQyLvOlRWHbxNpdhI7LtL6EuH-qg3EB4-gXmVbbsAXAI5oTm1Dfj7_0PuZ49hOQII-oZ974p9uWUWc4NZDwhPrtot7HA6gxd19gbFs3yTQ549cZXE2NK8jH99gxUtjY7_Eqz2e0gZBR0x3uNMb', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJKTtgBwApji0R5XDaPuoksGE
OPERATIONAL,"2M3Q+8JX, Tindoli, Pamona Tenggara, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.9966382, 'lng': 120.689104}, 'viewport': {'northeast': {'lat': -1.995300120107278, 'lng': 120.6905857798927}, 'southwest': {'lat': -1.997999779892722, 'lng': 120.6878861201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI BUSOGO,ChIJEUubNAAlji0RV2vgPR1A-js,0.0,ChIJEUubNAAlji0RV2vgPR1A-js,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEUubNAAlji0RV2vgPR1A-js
OPERATIONAL,"XP6W+F88, Jl. Trans Sulawesi, Korobono, Kec. Pamona Tenggara, Kabupaten Poso, Sulawesi Tengah 94664, Indonesia","{'location': {'lat': -2.0388417, 'lng': 120.7458325}, 'viewport': {'northeast': {'lat': -2.037474720107278, 'lng': 120.7472022298927}, 'southwest': {'lat': -2.040174379892723, 'lng': 120.7445025701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GOA KOROBONO,ChIJ3V2batIvji0RH1yLZEEFslA,4.3,ChIJ3V2batIvji0RH1yLZEEFslA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106877510406376780561"">A Google User</a>'], 'photo_reference': 'AUGGfZlFwJ575yAi3Sf5jq91MY_Q5tylppfKLBqJUaHh--tfurPCGKPaF5EeHWpfJ7NMKfF4X_Ms1BYDnfbj6I2TtCzY4jeuVbFGyMAiz54_rRJY0KbWVbBzvICE5tWMQS5DHVlrl5VccBnG4Szl1oxo0CWPsOQRBupBnry0UoLXc9g-0nNz', 'width': 4016}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ3V2batIvji0RH1yLZEEFslA
OPERATIONAL,"XPGF+JRW, Tokilo, Pamona Tenggara, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -2.0233828, 'lng': 120.7245799}, 'viewport': {'northeast': {'lat': -2.022337570107277, 'lng': 120.7261678298927}, 'southwest': {'lat': -2.025037229892722, 'lng': 120.7234681701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deljei farm,ChIJS1njGgAvji0RKWbwtQgDpv4,0.0,ChIJS1njGgAvji0RKWbwtQgDpv4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJS1njGgAvji0RKWbwtQgDpv4
CLOSED_TEMPORARILY,"3M2G+F6, Tolambo, Pamona Tenggara, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.9488578, 'lng': 120.6755558}, 'viewport': {'northeast': {'lat': -1.947507970107277, 'lng': 120.6769056298927}, 'southwest': {'lat': -1.950207629892722, 'lng': 120.6742059701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wolasi,ChIJJbWMokM7ji0RNEUcabUDcZQ,0.0,ChIJJbWMokM7ji0RNEUcabUDcZQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109044902536303077670"">A Google User</a>'], 'photo_reference': 'AUGGfZmLBzm3Ou_1Ml2pane1g-wUrQpOGTLrRRJ36biyisE-VzHxCucsWHEDQiwEXuf453zq3o0KGXBrXPFrw29z4Xv9hrIfgt5v3XGoflTMwRxlmcsJTK1s-AkSVOLle3z9JBKgdz_hgKwYCghE34-A18s6gV3_XPl5neX1vZTOZKAaaGpg', 'width': 4000}]",,True,,https://www.google.com/maps/place/?q=place_id:ChIJJbWMokM7ji0RNEUcabUDcZQ
OPERATIONAL,"RQQ9+R4, Mayoa, South Pamona, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -2.1604375, 'lng': 120.7678125}, 'viewport': {'northeast': {'lat': -2.159313470107278, 'lng': 120.7691162798927}, 'southwest': {'lat': -2.162013129892723, 'lng': 120.7664166201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan tua kodina,ChIJMfwPeEvXkS0RgsOJ1dGSX0Q,0.0,ChIJMfwPeEvXkS0RgsOJ1dGSX0Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMfwPeEvXkS0RgsOJ1dGSX0Q
OPERATIONAL,"WMMV+X6R, Danau, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -2.065024, 'lng': 120.6930246}, 'viewport': {'northeast': {'lat': -2.063833320107277, 'lng': 120.6944935298928}, 'southwest': {'lat': -2.066532979892722, 'lng': 120.6917938701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Talandano,ChIJh8PNmPMnji0RYAezM7QzzYM,4.5,ChIJh8PNmPMnji0RYAezM7QzzYM,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118193895524249340829"">A Google User</a>'], 'photo_reference': 'AUGGfZn4n5wqKxWu1VfRAperTZjUBcAI5WQnvIvxPOJYG8QHIh2CkJnHJZVRP8KYn1wDcecq-n_aZ1O-TdxaLG8ST3NKpFG_eoLoOcOj-l1MnT3oPhxwO_F5Bz8ZuPAQUnhjWCGkGUHah6g9RZXxdAH8fMfgLNtZ2Vlp1mtmkcXPUjyo10Jr', 'width': 4160}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJh8PNmPMnji0RYAezM7QzzYM
OPERATIONAL,"WMJJ+5X5, Pendolo, South Pamona, Poso Regency, Central Sulawesi 94664, Indonesia","{'location': {'lat': -2.069608, 'lng': 120.6824957}, 'viewport': {'northeast': {'lat': -2.068271220107277, 'lng': 120.6838439298927}, 'southwest': {'lat': -2.070970879892722, 'lng': 120.6811442701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau poso,ChIJp-yeFrknji0RAjzTbimPJac,5.0,ChIJp-yeFrknji0RAjzTbimPJac,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107528479549197929881"">A Google User</a>'], 'photo_reference': 'AUGGfZng8aLvbK-yR9D7ePqY8tjy8WKP7BI4yQ84mJYRVkFFZtyyaiuYXYqTVIa0OEHWSQ7y76UurzuiG7tbLrg2TAEg5NMLrVfP_8pn7J47aUqcNjMLmOpIahvqTbtCKXklyKFdUAe9zXxDzyOuQBYeho18ko-UdxEhDHPOrVr1apAAMlZi', 'width': 1920}]",{},,,https://www.google.com/maps/place/?q=place_id:ChIJp-yeFrknji0RAjzTbimPJac
OPERATIONAL,"Danau, Poso Regency, Central Sulawesi, Indonesia","{'location': {'lat': -2.0636986, 'lng': 120.6947993}, 'viewport': {'northeast': {'lat': -2.062725570107278, 'lng': 120.6960255798928}, 'southwest': {'lat': -2.065425229892722, 'lng': 120.6933259201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ketapang Beach Danau Poso,ChIJYTTlITYnji0REFd9KoNOxds,5.0,ChIJYTTlITYnji0REFd9KoNOxds,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117139136972904925504"">A Google User</a>'], 'photo_reference': 'AUGGfZmBAAEk2mH_EqWUbsr3jipqjFke_hpT76xZXKVAjKWnCNMFR7iZ-88NPeFo28qRDP8stYB_e9eHvZ2lVvSUs5LcYbBulnal_4SrW9jbCTOXlRq1WHFU9apiqfgXawY3P0qutOrcHS3IsQ2ut8kVRBJbXOgDv8TgbHQqFQBzqkFBqadZ', 'width': 3264}]",{'open_now': True},,"{'compound_code': 'WMPV+GW Danau, Poso Regency, Central Sulawesi, Indonesia', 'global_code': '6Q92WMPV+GW'}",https://www.google.com/maps/place/?q=place_id:ChIJYTTlITYnji0REFd9KoNOxds
