business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"74CQ+F25, Kampung Baru, Muara Tembesi, Batang Hari Regency, Jambi 36653, Indonesia","{'location': {'lat': -1.72919, 'lng': 103.137649}, 'viewport': {'northeast': {'lat': -1.727643470107278, 'lng': 103.1390145798927}, 'southwest': {'lat': -1.730343129892722, 'lng': 103.1363149201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingan & Lesehan KAI,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117967795237536874320"">A Google User</a>'], 'photo_reference': 'AUGGfZl7RLU7taw8LufE5YDAm-KVDz3qmrogVvBzAVHMF_0-bJXC1JT8dorfkBfMjFleFrc1wjIXlZly3n9si1TlpYkXVMtuUjuERCocKi0Z6sTlmyW7kxE1K76RiR6M-fV7gbvmLcIeFDEqhrTypWZYN2tJTG095-rMzbLZrwonZ9Efpb7e', 'width': 4000}]",ChIJqe3n1eILLy4RkdhweLmUq-0,4.7,ChIJqe3n1eILLy4RkdhweLmUq-0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqe3n1eILLy4RkdhweLmUq-0
OPERATIONAL,"74W3+VCG, Pasar Muara Tembesi, Muara Tembesi, Batang Hari Regency, Jambi 36653, Indonesia","{'location': {'lat': -1.7028058, 'lng': 103.1035664}, 'viewport': {'northeast': {'lat': -1.701456470107278, 'lng': 103.1048986298927}, 'southwest': {'lat': -1.704156129892722, 'lng': 103.1021989701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loji Belanda,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108961135890227171700"">suparno jumar</a>'], 'photo_reference': 'AUGGfZl9w6Gi7v9ASOpF-Qe1Ohc-TDVks1Tw5k7fzVu71_s-A4d4X67Bv2EYams3dDvR-f2QsYT7l2y1s5fKwHPeV-4zWy9bsr_pQnarvfHy81ZehIWTB66JBTJ5Uqe5PqEL1k4RDqAc9EYJHNMTxq_DOzr7q8YT9nKfOV1isvB3UnsqOJXl', 'width': 4160}]",ChIJd4-x92INLy4R-u73PyNQWS4,5.0,ChIJd4-x92INLy4R-u73PyNQWS4,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJd4-x92INLy4R-u73PyNQWS4
OPERATIONAL,"6535+JV, Ampelu Mudo, Muara Tembesi, Batang Hari Regency, Jambi, Indonesia","{'location': {'lat': -1.795879, 'lng': 103.1596795}, 'viewport': {'northeast': {'lat': -1.794514470107278, 'lng': 103.1608038798927}, 'southwest': {'lat': -1.797214129892723, 'lng': 103.1581042201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebun darat tenam,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102769729681906387742"">joni se</a>'], 'photo_reference': 'AUGGfZmzDmMhWaf2CNH7bF8zzfrOadsIrVWEew--KnJdkVdgcmKiMLfkk_rrptG42_pWdLLB0y_MSlo4dB7p0eYzXgrNMlGJYpHSgBO4ha9J5Ift1cNm4fwO2RjC6ZaZZI65SIDVl9qBb0oV3TzoMsjnLXJyRaA8BKHJ4yXevFJXyf7-IvB8', 'width': 3000}]",ChIJ2zlik_yhLy4RS-0ZgCMC_3I,5.0,ChIJ2zlik_yhLy4RS-0ZgCMC_3I,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2zlik_yhLy4RS-0ZgCMC_3I
OPERATIONAL,"C37C+V42, Sungai Pulai, Muara Tembesi, Batang Hari Regency, Jambi, Indonesia","{'location': {'lat': -1.5853657, 'lng': 103.0702646}, 'viewport': {'northeast': {'lat': -1.584015870107278, 'lng': 103.0716144298927}, 'southwest': {'lat': -1.586715529892722, 'lng': 103.0689147701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Sawit Seu Supreme,,ChIJowagcwARLy4RjAkxIfztmT4,0.0,ChIJowagcwARLy4RjAkxIfztmT4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJowagcwARLy4RjAkxIfztmT4
OPERATIONAL,"74FV+Q7, Kampung Baru, Muara Tembesi, Batang Hari Regency, Jambi 36653, Indonesia","{'location': {'lat': -1.7256654, 'lng': 103.1444945}, 'viewport': {'northeast': {'lat': -1.724315370107278, 'lng': 103.1458618298927}, 'southwest': {'lat': -1.727015029892722, 'lng': 103.1431621701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Rekreasi Bintang Tembesi,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107421071685979365328"">A Google User</a>'], 'photo_reference': 'AUGGfZmFcNW1Zo9Q0QF46ulMmUx_LBIWMPu13yZp_TgLs9AZPC7LARiAV-DGjqNBYtkmL13SC9L6VeOVFn5BWWvlz5TDJzDxsXD7S2_jfAEyzknHMSqE-KHANkUFBitexDjz62ya7z4P9pq0ABaYcjJ76m5Ch4P-MvWQkZaORJzP7mag7dbf', 'width': 1280}]",ChIJabwJQKoLLy4RtBk6Od9OYng,4.6,ChIJabwJQKoLLy4RtBk6Od9OYng,"['tourist_attraction', 'point_of_interest', 'establishment']",11.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJabwJQKoLLy4RtBk6Od9OYng
OPERATIONAL,"743C+G5, Tanjung Marwo, Muara Tembesi, Batang Hari Regency, Jambi, Indonesia","{'location': {'lat': -1.746135, 'lng': 103.120377}, 'viewport': {'northeast': {'lat': -1.744431620107278, 'lng': 103.12443645}, 'southwest': {'lat': -1.747131279892722, 'lng': 103.11902385}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN DURIAN HUTAN ANDHY AR,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106075715611627259487"">A Google User</a>'], 'photo_reference': 'AUGGfZkjmL9kVGo1ROcZQTFAMiDufx620JtevgTPXTUXbrGUt4VL-N_gEAS6G9wu3FyQx6tmASMrmmw7ajCTUZYly_mFxAUu8uw50M9RLP30lLBkyVQj3SOUisR7weuMWFGcjuEb-u_Y7_N9K3r0zSQSveP5uYaSiAQhz5FC5kPh5Bl5kZE7', 'width': 3072}]",ChIJBVtLupILLy4R0LygN_4qf5k,4.3,ChIJBVtLupILLy4R0LygN_4qf5k,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBVtLupILLy4R0LygN_4qf5k
OPERATIONAL,"74GP+RCQ, Kampung Baru, Muara Tembesi, Batang Hari Regency, Jambi 36653, Indonesia","{'location': {'lat': -1.7229164, 'lng': 103.1361039}, 'viewport': {'northeast': {'lat': -1.721682220107278, 'lng': 103.1374483298927}, 'southwest': {'lat': -1.724381879892722, 'lng': 103.1347486701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Remaja Muara Tembesi,"[{'height': 465, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111423289628005163878"">afie fhie</a>'], 'photo_reference': 'AUGGfZnK44XSZyJkPTGzY6z2ziVpoWovUHedPwVlXe51ZLMoMlpvfhng2UkMaCv0HA_vNWkzmqQ5TvYE6G0GE8cBdPIPUjj9FWu1uQDcv7NRnFI2D25XD9ezxX1UsuOzwQQ9hCT3JYWxFX-sEaTMu1Lux3yEf6AfXoi2W4UbM2mBgwc2dgla', 'width': 659}]",ChIJh3xqznMLLy4RjDwBM0xqreM,3.8,ChIJh3xqznMLLy4RjDwBM0xqreM,"['amusement_park', 'park', 'point_of_interest', 'establishment']",599.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJh3xqznMLLy4RjDwBM0xqreM
OPERATIONAL,"84CQ+5QF city, Ps. Terusan, Kec. Muara Bulian, Kabupaten Batang Hari, Jambi, Indonesia","{'location': {'lat': -1.6795591, 'lng': 103.139435}, 'viewport': {'northeast': {'lat': -1.678068620107277, 'lng': 103.1405437298927}, 'southwest': {'lat': -1.680768279892722, 'lng': 103.1378440701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Wak cil,,ChIJyTvvlwMNLy4RN25om5iV4gc,0.0,ChIJyTvvlwMNLy4RN25om5iV4gc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJyTvvlwMNLy4RN25om5iV4gc
OPERATIONAL,"F55G+PM4, Karya Mukti, Maro Sebo Ilir, Batang Hari Regency, Jambi 36657, Indonesia","{'location': {'lat': -1.5418832, 'lng': 103.1768399}, 'viewport': {'northeast': {'lat': -1.540496070107278, 'lng': 103.1780788298927}, 'southwest': {'lat': -1.543195729892722, 'lng': 103.1753791701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau kembang,,ChIJRZXyMyBrLy4RvftasDb8gf4,0.0,ChIJRZXyMyBrLy4RvftasDb8gf4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJRZXyMyBrLy4RvftasDb8gf4
OPERATIONAL,"Jangga, Batin XXIV, Batang Hari Regency, Jambi 36656, Indonesia","{'location': {'lat': -1.8821239, 'lng': 103.0892128}, 'viewport': {'northeast': {'lat': -1.880774070107277, 'lng': 103.0905626298927}, 'southwest': {'lat': -1.883473729892722, 'lng': 103.0878629701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Jangga Aur,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111088306302546698561"">A Google User</a>'], 'photo_reference': 'AUGGfZkXxuJ4aXNlwYamLYaAWANPUQOiVT9LuvT_e4hv7hhLdzQAaaO9FNGJ3NXz0vkkQySC3db5CElZGoayuxhRwLoLC8NdMCczTWTBifmmEvwiTq2UTeXHS7ESHY0ZFlLw2RTw2wQzsybtGsqCI2FZlgTSJCNxqN8UKG8G-vcvDIgMdB2m', 'width': 8704}]",ChIJBT_vDqijLy4RrIsNVgha6TM,4.6,ChIJBT_vDqijLy4RrIsNVgha6TM,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,{'open_now': True},"{'compound_code': '439Q+5M Jangga, Batang Hari Regency, Jambi, Indonesia', 'global_code': '6PC5439Q+5M'}",,https://www.google.com/maps/place/?q=place_id:ChIJBT_vDqijLy4RrIsNVgha6TM
