formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"Batang Hari Regency, Jambi, Indonesia","{'location': {'lat': -1.7083922, 'lng': 103.0817903}, 'viewport': {'northeast': {'lat': -1.3498339, 'lng': 103.468698}, 'southwest': {'lat': -2.3564081, 'lng': 102.50806}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang Hari Regency,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106835903704489824359"">widya Martin</a>'], 'photo_reference': 'AUGGfZmhmgTG6K5LH7I26782T74uhpDGpYyH70d-qI190E5dXUrJ0orYaNc3kCbEa5LDYE4WTV9jW02Su-ZZSHvWcoK3aKNld-P2aDgOxQR-WRuNb4J0OWRmHNKhQEloedH_ZIBdZCrST9hZOss3lwsKND92vgj_uk3WjInq7AsliO6PTL0e', 'width': 4000}]",ChIJC9d3sHalLy4RwMsgsoCdAwM,ChIJC9d3sHalLy4RwMsgsoCdAwM,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJC9d3sHalLy4RwMsgsoCdAwM
"74FV+Q7, Kampung Baru, Muara Tembesi, Batang Hari Regency, Jambi 36653, Indonesia","{'location': {'lat': -1.7256654, 'lng': 103.1444945}, 'viewport': {'northeast': {'lat': -1.724315370107278, 'lng': 103.1458618298927}, 'southwest': {'lat': -1.727015029892722, 'lng': 103.1431621701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Rekreasi Bintang Tembesi,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107421071685979365328"">A Google User</a>'], 'photo_reference': 'AUGGfZmvoiVUDKkIomVydlO-CrN_EpGrwKaZlAyLklUKUfmtHs2vPL9vVzxRmo-GxyJPJLAsC7RP-Xa1kg7KKysy8CQq-GEPBJKhK2O1SkZU476g2XNnD-xCcIS-9lr2_BjfFnJmIFR--3cO51DC7YN1r-2Baedn76uvWlQ8SJg3BHqhOeSF', 'width': 1280}]",ChIJabwJQKoLLy4RtBk6Od9OYng,ChIJabwJQKoLLy4RtBk6Od9OYng,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.6,11.0,,https://www.google.com/maps/place/?q=place_id:ChIJabwJQKoLLy4RtBk6Od9OYng
"6535+JV, Ampelu Mudo, Muara Tembesi, Batang Hari Regency, Jambi, Indonesia","{'location': {'lat': -1.795879, 'lng': 103.1596795}, 'viewport': {'northeast': {'lat': -1.794514470107278, 'lng': 103.1608038798927}, 'southwest': {'lat': -1.797214129892723, 'lng': 103.1581042201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebun darat tenam,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102769729681906387742"">joni se</a>'], 'photo_reference': 'AUGGfZk_1EDI-lFb3srpxESwjLuqMcOFzr1cxMTKXock0V2BFiFvHGHZHtivgzbuk837JdcERDOiQhpfRjHxfyMZ7CGvI-NSGEvgYHPnOi7JtAcY6PKv6v1T1L3FKPl4B0K0U5koPU09OAZ3758ObKtSgdoL6w35pVF2-DPkCD9MSa_ryOzE', 'width': 3000}]",ChIJ2zlik_yhLy4RS-0ZgCMC_3I,ChIJ2zlik_yhLy4RS-0ZgCMC_3I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,7.0,,https://www.google.com/maps/place/?q=place_id:ChIJ2zlik_yhLy4RS-0ZgCMC_3I
"C76G+X2V, Unnamed Road, Kuap, Kec. Pemayung, Kabupaten Batang Hari, Jambi 36657, Indonesia","{'location': {'lat': -1.5875057, 'lng': 103.2750517}, 'viewport': {'northeast': {'lat': -1.586189620107278, 'lng': 103.2764063798927}, 'southwest': {'lat': -1.588889279892722, 'lng': 103.2737067201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Benteng,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113495469885620311559"">A Google User</a>'], 'photo_reference': 'AUGGfZnonA4UYx_jrx4w8mCB6rrhILFVsP00XTxnTZ47-qmpD23IlYjwEZgtA5T4gShuiRcJljqsJkHwM2PoWVpcbKmXdvS7eAodl_Z6W8FfIeWjaB5OztjZMFDSuhnLMgLA4Qu-Z-ZcRv45kCjELgJcynkXQbgMETM33EcRl7XJt5XAclRK', 'width': 3120}]",ChIJL5LX-RtvLy4R0cniWn5yDME,ChIJL5LX-RtvLy4R0cniWn5yDME,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJL5LX-RtvLy4R0cniWn5yDME
"78CG+X8Q, Batin, Bajubang, Batang Hari Regency, Jambi 36611, Indonesia","{'location': {'lat': -1.7275435, 'lng': 103.3258628}, 'viewport': {'northeast': {'lat': -1.726135820107278, 'lng': 103.3271840298927}, 'southwest': {'lat': -1.728835479892722, 'lng': 103.3244843701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Mugi Rahayu,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110404912701648986494"">Bintang Ilham</a>'], 'photo_reference': 'AUGGfZkrsN4nBB-E7Sb0kbbtVeHfE-GS4ahyTOVIEA5hp2Eom_KlLMHR8ccYRFJA3ewPGLuF7XfyTzXGhcG4657MAZshZsEQ4dTAhqPH8_osL3hucGa_ZI93XKSSFQ5ZulV57Ia69q078h434KuORC1Q1T6VFsPSjUOAUiwRNGsISYN-69Fa', 'width': 4608}]",ChIJbbJvYsl3Ly4RcZE8pRu-r40,ChIJbbJvYsl3Ly4RcZE8pRu-r40,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.8,10.0,,https://www.google.com/maps/place/?q=place_id:ChIJbbJvYsl3Ly4RcZE8pRu-r40
"7977+3H9, Batin, Bajubang, Batang Hari Regency, Jambi 36611, Indonesia","{'location': {'lat': -1.7373411, 'lng': 103.3639975}, 'viewport': {'northeast': {'lat': -1.735952520107278, 'lng': 103.3653431798927}, 'southwest': {'lat': -1.738652179892722, 'lng': 103.3626435201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Salakta,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102940600085488419779"">Warman Purba</a>'], 'photo_reference': 'AUGGfZk1MXZZpVrLJ0o5JGOs8BVLQlqLqT-Il99_F6EIUP_eEmT-JeWVTTxUJ3_uPidpg-Algg-dWLyKlevFkwD0WhYRJptN78LP1mcfKuxUTYI28HYRpsqykiuIL9GSeL9oGWfIh8VpYkJ83fdiZEmWwDTjTpYS8ZjemqptPLGcGh8RuN2P', 'width': 4000}]",ChIJc-em4It5Ly4RkIPABFgROSQ,ChIJc-em4It5Ly4RkIPABFgROSQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJc-em4It5Ly4RkIPABFgROSQ
"3PM7+8CQ, Batu Sawar, Maro Sebo Ulu, Batang Hari Regency, Jambi 36654, Indonesia","{'location': {'lat': -1.91667, 'lng': 102.71361}, 'viewport': {'northeast': {'lat': -1.915320170107277, 'lng': 102.7149598298927}, 'southwest': {'lat': -1.918019829892722, 'lng': 102.7122601701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bukit Duabelas National Park,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115896211259318411211"">juwanda enta swara</a>'], 'photo_reference': 'AUGGfZkCAKCfOqUjg0qPEWyfEeICdtGZUHi5t1Jwy6N_qQcfQWRhZdzQhWo9UXd-LfNpQGM2ZS5awuuJGQ3hjk0e70CBzA4ijfEy6aKy1GvCACffrZmdl3uraSArW4adXCZ6sfOTuRgACoW9CQUrnSUASVoH0Yj6hhaQVf4GFl-52mloVUYB', 'width': 4160}]",ChIJme9CoCBSLi4RI3SjUEW1BKU,ChIJme9CoCBSLi4RI3SjUEW1BKU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,56.0,,https://www.google.com/maps/place/?q=place_id:ChIJme9CoCBSLi4RI3SjUEW1BKU
"Jangga, Batin XXIV, Batang Hari Regency, Jambi 36656, Indonesia","{'location': {'lat': -1.8821239, 'lng': 103.0892128}, 'viewport': {'northeast': {'lat': -1.880774070107277, 'lng': 103.0905626298927}, 'southwest': {'lat': -1.883473729892722, 'lng': 103.0878629701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Jangga Aur,"[{'height': 1714, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111088306302546698561"">A Google User</a>'], 'photo_reference': 'AUGGfZlbQHXbXv9g9EdoET0G5H38wZeKaAxcBJTJO9q7HjV1NODSYl3_YWbr1MUTOzUMLssIjcKI1COZ_5dF4iibSCdxRcfnLPL6KkKVxTw_OSy8eI7ihwDTNFHbaFhRRcDkr2ElP6Y5o_L2qe5nWzXQiaROqkKRF-5LGiCqRFMMauXlcp5w', 'width': 4096}]",ChIJBT_vDqijLy4RrIsNVgha6TM,ChIJBT_vDqijLy4RrIsNVgha6TM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,8.0,"{'compound_code': '439Q+5M Jangga, Batang Hari Regency, Jambi, Indonesia', 'global_code': '6PC5439Q+5M'}",https://www.google.com/maps/place/?q=place_id:ChIJBT_vDqijLy4RrIsNVgha6TM
"Bukit Harapan, Mersam, Batang Hari Regency, Jambi 36654, Indonesia","{'location': {'lat': -1.5761582, 'lng': 102.9636291}, 'viewport': {'northeast': {'lat': -1.5704036, 'lng': 102.9650991298927}, 'southwest': {'lat': -1.578076399999999, 'lng': 102.9623994701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong Aki Suryana,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107634297898643428069"">A Google User</a>'], 'photo_reference': 'AUGGfZmoRmwYBtWWOSiZeP_2twsNj2hzV3J6EKrOEC1UyCVU8BG2m5gvTvaeDN7BZWzTbI6i5PDLhhYOSL3W9sZxxkpCsofdWU13zrkT7Mi9ReO5JBKZJGe9aqFT40qWAHAnIQZ9R53wfz7pkM899lraIBXyOYKlme33OFQ1lEJ5yBesWV7X', 'width': 4624}]",ChIJcTaXXeUbLy4ROpUNX-uUFgw,ChIJcTaXXeUbLy4ROpUNX-uUFgw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.0,1.0,"{'compound_code': 'CXF7+GF Bukit Harapan, Batang Hari Regency, Jambi, Indonesia', 'global_code': '6PC4CXF7+GF'}",https://www.google.com/maps/place/?q=place_id:ChIJcTaXXeUbLy4ROpUNX-uUFgw
"C7H4+6W, Kuap, Pemayung, Batang Hari Regency, Jambi 36657, Indonesia","{'location': {'lat': -1.571898, 'lng': 103.257283}, 'viewport': {'northeast': {'lat': -1.570599370107278, 'lng': 103.2586355298927}, 'southwest': {'lat': -1.573299029892722, 'lng': 103.2559358701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit koral,,ChIJLy3to3FtLy4RRvktsQf47yo,ChIJLy3to3FtLy4RRvktsQf47yo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJLy3to3FtLy4RRvktsQf47yo
