business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"RJW2+CRQ, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia","{'location': {'lat': 0.8460911999999999, 'lng': 104.6021099}, 'viewport': {'northeast': {'lat': 0.8472274798927223, 'lng': 104.6033506298927}, 'southwest': {'lat': 0.8445278201072778, 'lng': 104.6006509701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Air Mancur Taman Kota Kolam Kijang,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110005800002954871892"">deki dwi setiawan</a>'], 'photo_reference': 'AUGGfZnxWqXwqpSVhhBh95iBch3enfOE9M74JFQcFIOW4RiOFmdSwwcPZ1fbCChZfXnf9a0ZPodjDTlpPvtxKs2m7hxRsXqs-aRFAHn2DAQPvITPufAn01pSaoXdpll-sdvKK8GmpZHOiXkh0LkmCi8iVPJ692oemtRLsz3_Oix8YZNztxvY', 'width': 4160}]",ChIJpZB-QfoU2TERwsTZAZ-hCkk,4.3,ChIJpZB-QfoU2TERwsTZAZ-hCkk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",973,,,,https://www.google.com/maps/place/?q=place_id:ChIJpZB-QfoU2TERwsTZAZ-hCkk
OPERATIONAL,"RJX2+4J8, Jl. Tenggiri, Kijang Kota, Kec. Bintan Tim., Kabupaten Bintan, Kepulauan Riau 29151, Indonesia","{'location': {'lat': 0.8477794999999999, 'lng': 104.6015844}, 'viewport': {'northeast': {'lat': 0.8491659798927224, 'lng': 104.6030852798927}, 'southwest': {'lat': 0.8464663201072778, 'lng': 104.6003856201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mini Zoo Kijang Kota,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114770895648443395234"">Deni Iskandar</a>'], 'photo_reference': 'AUGGfZlf96R8-JqABYwihnuV55GTvn1HVnw16dze_BJh1cwQp8KYOniq5q8Y8TWzSK5s_YkTMEwtwTFPmzWHIAKwWfWmNeDdssbBxqzXxM-2bvn9ORoue8mOtS9yaz706znCjbmpyWhhUikhNX-zFUbjxTP4bNaw44vioUVzkhgN9rn8-kpN', 'width': 4128}]",ChIJYVjuu_oU2TERMCb4W3UcRdM,3.7,ChIJYVjuu_oU2TERMCb4W3UcRdM,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",263,,,,https://www.google.com/maps/place/?q=place_id:ChIJYVjuu_oU2TERMCb4W3UcRdM
OPERATIONAL,"RGQX+Q2, Enam River, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia","{'location': {'lat': 0.8395191, 'lng': 104.5475069}, 'viewport': {'northeast': {'lat': 0.8434289999999998, 'lng': 104.54970505}, 'southwest': {'lat': 0.8381805999999999, 'lng': 104.54680085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Ijal,,,ChIJ9_a6KnwT2TERLFhev3Ik25A,0.0,ChIJ9_a6KnwT2TERLFhev3Ik25A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9_a6KnwT2TERLFhev3Ik25A
OPERATIONAL,"RJW3+P42, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia","{'location': {'lat': 0.8467629999999999, 'lng': 104.6027626}, 'viewport': {'northeast': {'lat': 0.8480271798927221, 'lng': 104.6040344298927}, 'southwest': {'lat': 0.8453275201072776, 'lng': 104.6013347701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota Kijang,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111132096699604065823"">Siska Dwi Carita</a>'], 'photo_reference': 'AUGGfZm11dwckv6AyszpU2NKCJ10QoFB4n9MIj3-5vte0UkQJlNXK7rMAoWZkidB8jiToNAl_86Rekaj__qiFBJ-iiI7lH7tZHd5K-vhBYHPn2ZhoWeLQljj-wuoDbp2SVVVp7FcaJzVAWk_GHvfuZ7Wa7G5WF0NCu37MR4aPbJ07Xq0W952', 'width': 4160}]",ChIJIXmJE_oU2TERIvS0eyxyqpQ,4.4,ChIJIXmJE_oU2TERIvS0eyxyqpQ,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",284,,,,https://www.google.com/maps/place/?q=place_id:ChIJIXmJE_oU2TERIvS0eyxyqpQ
OPERATIONAL,"RH78+XPR, Enam River, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia","{'location': {'lat': 0.8149896, 'lng': 104.56676}, 'viewport': {'northeast': {'lat': 0.8163388798927222, 'lng': 104.5680867298927}, 'southwest': {'lat': 0.8136392201072778, 'lng': 104.5653870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batu Duyung,,"[{'height': 3417, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114370918627834031121"">Galih Pratama</a>'], 'photo_reference': 'AUGGfZmkkTDiR0JMUtl2PmWJWI_jY-pbwDORPd3Mlw52a6TH2Z1OoYQZ0_KXJPAJN-rlJcST6wDinaImEht_czzYgmVJWb8F00gkK96RPn79wWZx3RJvFYcTJd7_X_jQJQT6um2eKm5U37KBHVSWnVclAT7pqfWIhOo4tCD8lC4fjqRYdx_Y', 'width': 2415}]",ChIJ0SvSoSkV2TERHUSprJL183k,4.5,ChIJ0SvSoSkV2TERHUSprJL183k,"['tourist_attraction', 'point_of_interest', 'establishment']",15,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0SvSoSkV2TERHUSprJL183k
OPERATIONAL,"RH83+WP, Enam River, Bintan Timur, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 0.817359, 'lng': 104.554284}, 'viewport': {'northeast': {'lat': 0.8185189298927221, 'lng': 104.5598856}, 'southwest': {'lat': 0.8158192701072776, 'lng': 104.5524168}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu aphace,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114307195683421581060"">Ibnu Abbas</a>'], 'photo_reference': 'AUGGfZkOLS3UrVa-4zN25ptZDxFyQe73NBHlwcs5ttyDJo2tN9D9OqwELetvqYEINpIKirRA-fgGvvIGhsFkZft0vt5LHtVbNvARDCNJk3DgFrll4pNkmzzEnBQll1gsDAkpXleSKqaVoNqE9va2GKpMZqz5GZdgSeeZaFevgCH-HrM6y72g', 'width': 1440}]",ChIJiRKyD0IT2TERA4SAKhur1bI,5.0,ChIJiRKyD0IT2TERA4SAKhur1bI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJiRKyD0IT2TERA4SAKhur1bI
OPERATIONAL,"RHJX+2X, Kijang Kota, Bintan Timur, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 0.8301214000000001, 'lng': 104.5999376}, 'viewport': {'northeast': {'lat': 0.8310241798927224, 'lng': 104.60098535}, 'southwest': {'lat': 0.8283245201072779, 'lng': 104.59679435}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,spot jargi bakau,,,ChIJd47zhmgV2TER8HyVdpboRZc,5.0,ChIJd47zhmgV2TER8HyVdpboRZc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJd47zhmgV2TER8HyVdpboRZc
OPERATIONAL,"VHF8+RQ4, Gunung Lengkuas, Bintan Timur, Bintan Regency, Riau Islands 29151, Indonesia","{'location': {'lat': 0.8745229999999999, 'lng': 104.566942}, 'viewport': {'northeast': {'lat': 0.8775657499999997, 'lng': 104.5678804}, 'southwest': {'lat': 0.87350875, 'lng': 104.5641268}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bertingkat Lengkuas,,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108931847990782711427"">Rad Fox</a>'], 'photo_reference': 'AUGGfZmV2ZBMFwfHieTSQGGS2R8GRVfoihzNAykZsd3wr054cpOC_yZ76iyCbVxgusKH9aS6iCTFRdycIgQ9KLlhwHxBWSnFyUPECe08iC1JCGZw4Zwg_oX-YiL4ooN3OdA2bPMjqgTfwwYTnblJhLiqPKRb5FwTKSh85J2JsmHa-9Pv3R48', 'width': 1040}]",ChIJq3FXi6oU2TERrSuHBoMx9nE,4.3,ChIJq3FXi6oU2TERrSuHBoMx9nE,"['tourist_attraction', 'point_of_interest', 'establishment']",42,,,,https://www.google.com/maps/place/?q=place_id:ChIJq3FXi6oU2TERrSuHBoMx9nE
OPERATIONAL,"RGCW+2F, Sungai Enam, Kec. Bintan Tim., Kabupaten Bintan, Kepulauan Riau, Indonesia","{'location': {'lat': 0.8200282999999999, 'lng': 104.5461417}, 'viewport': {'northeast': {'lat': 0.8213781298927222, 'lng': 104.5474915298927}, 'southwest': {'lat': 0.8186784701072778, 'lng': 104.5447918701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan pari,,,ChIJW1GCscgT2TERZxgeG-PEwPw,0.0,ChIJW1GCscgT2TERZxgeG-PEwPw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJW1GCscgT2TERZxgeG-PEwPw
OPERATIONAL,"VG6M+WG, Gunung Lengkuas, Bintan Timur, Bintan Regency, Riau Islands, Indonesia","{'location': {'lat': 0.8623388999999999, 'lng': 104.5338074}, 'viewport': {'northeast': {'lat': 0.8633157798927221, 'lng': 104.5351776298927}, 'southwest': {'lat': 0.8606161201072776, 'lng': 104.5324779701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,perlu di,,,ChIJ9cYrizIT2TERu4qIM9NaRVw,0.0,ChIJ9cYrizIT2TERu4qIM9NaRVw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9cYrizIT2TERu4qIM9NaRVw
