business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"7JM3+94H, Bukit Meusara, Kota Jantho, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.2834375, 'lng': 95.6028594}, 'viewport': {'northeast': {'lat': 5.284981379892722, 'lng': 95.60434822989274}, 'southwest': {'lat': 5.282281720107278, 'lng': 95.60164857010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jantho Panorama Park,{'open_now': False},"[{'height': 680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101288555267586017918"">elly fz</a>'], 'photo_reference': 'AUGGfZlZJqB4z9KvHymfrELC3S0NfTOJqdg7jMenayc18D4SGky747SrxGRQhREVTAJk7Y578qU37yT-56Om8-vbXcPLrYswi0YzmtNnH1DOqVlfvGjB8d8kXk48z6LmgbEcOYwmSFY_l1QV_HkwN_YTwjkOVC72Sf1kNYlTspqkKRpvebV8', 'width': 1284}]",ChIJf1uQyrllQDARzCQ3b9wl0vk,4.4,ChIJf1uQyrllQDARzCQ3b9wl0vk,"['tourist_attraction', 'point_of_interest', 'establishment']",401,,https://www.google.com/maps/place/?q=place_id:ChIJf1uQyrllQDARzCQ3b9wl0vk
OPERATIONAL,"6MJ4+VPW, Bueng, Kota Jantho, Aceh Besar Regency, Aceh 23951, Indonesia","{'location': {'lat': 5.2322453, 'lng': 95.65682369999999}, 'viewport': {'northeast': {'lat': 5.233595129892721, 'lng': 95.65817352989272}, 'southwest': {'lat': 5.230895470107277, 'lng': 95.65547387010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Peucari Jantho,,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106382311482519256678"">Teuku chaidil</a>'], 'photo_reference': 'AUGGfZkV2sbgxtq2wAE3-H363WRe_OCWtA5ykoA6lkgQKAbEJ7jYts7uDzWrM4FfbZzm0Psb5OZPgbltQsRO9blKMc8MaoQHnjWNyF2_-QMKqeD6ssQVdKlhThdWF5fQRME2M1kuk3co8Ji8znuV_A_T1czhPjN3MHj2B5tDzFLhWTtQV3mw', 'width': 2304}]",ChIJ7RFC6IZjQDARKd0aOUcjm9o,4.4,ChIJ7RFC6IZjQDARKd0aOUcjm9o,"['tourist_attraction', 'point_of_interest', 'establishment']",67,,https://www.google.com/maps/place/?q=place_id:ChIJ7RFC6IZjQDARKd0aOUcjm9o
OPERATIONAL,"7MFF+85F, Suka Tani, Kota Jantho, Aceh Besar Regency, Aceh 23951, Indonesia","{'location': {'lat': 5.2733114, 'lng': 95.672919}, 'viewport': {'northeast': {'lat': 5.274955879892722, 'lng': 95.67395722989274}, 'southwest': {'lat': 5.272256220107278, 'lng': 95.67125757010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Panorama alam Bukit Jalin,{'open_now': False},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108383611145844146787"">Saldi Abdullah</a>'], 'photo_reference': 'AUGGfZlsxmN88uiVjDADdCY-rLVZPY8rY8GCUgvMMdAR_XYt6XV1jsS4hR_cuZWusgZvCg0zoIRpdnmlfR2r1iFN5vsePw2WjiSL64CXTPa_8H3zGQH4USc2gQitTBO1wQtw_OSIq27jmjmsIrOv2BD-Nj181P20FQfRUPtWyZcfBdBtMn33', 'width': 4000}]",ChIJE2hmmsVjQDARFQSrjibZmBQ,4.6,ChIJE2hmmsVjQDARFQSrjibZmBQ,"['tourist_attraction', 'point_of_interest', 'establishment']",170,,https://www.google.com/maps/place/?q=place_id:ChIJE2hmmsVjQDARFQSrjibZmBQ
OPERATIONAL,"6HXW+PFW, Jantho Baru, Kota Jantho, Aceh Besar Regency, Aceh 23951, Indonesia","{'location': {'lat': 5.2493717, 'lng': 95.5962071}, 'viewport': {'northeast': {'lat': 5.250721529892722, 'lng': 95.59755692989273}, 'southwest': {'lat': 5.248021870107278, 'lng': 95.59485727010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BENDUNGAN JANTHO BARU,{'open_now': False},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108383611145844146787"">Saldi Abdullah</a>'], 'photo_reference': 'AUGGfZnMBfFlyKh7hcK08WqyozW0bIpcgaCiW54GnfplkFs36zPRRGFnPT10OzzKRNGBwIrOY-Rw4f0aj95nOhT5yBKte6ttG5D84ZYZquzMs8ZBFgv4SJG59jihdwKjquq75dQNF3Iqfa0_48HuCvMc8W65fppv_FLHSUcF48-dP8-ufitt', 'width': 4000}]",ChIJU-NbeyxlQDARKzFsgJrwwdc,4.3,ChIJU-NbeyxlQDARKzFsgJrwwdc,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,https://www.google.com/maps/place/?q=place_id:ChIJU-NbeyxlQDARKzFsgJrwwdc
OPERATIONAL,"7JM3+94H, Bukit Meusara, Kota Jantho, Aceh Besar Regency, Aceh 23951, Indonesia","{'location': {'lat': 5.2826536, 'lng': 95.6025214}, 'viewport': {'northeast': {'lat': 5.284572229892722, 'lng': 95.60420572989273}, 'southwest': {'lat': 5.281872570107278, 'lng': 95.60150607010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sungai Jantho,{'open_now': False},,ChIJYwBAzntlQDAR8vE0jaLyQTs,5.0,ChIJYwBAzntlQDAR8vE0jaLyQTs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJYwBAzntlQDAR8vE0jaLyQTs
OPERATIONAL,"5QH2+VCV, Jalin, Kota Jantho, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.1797314, 'lng': 95.7510475}, 'viewport': {'northeast': {'lat': 5.181081229892722, 'lng': 95.75239732989273}, 'southwest': {'lat': 5.178381570107279, 'lng': 95.74969767010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalin Jantho,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113270273764796912355"">Rahimah Uin</a>'], 'photo_reference': 'AUGGfZlIwC3naZHr9_4KxXB-hB9ZIF4CM-vbmQ7jnPJC__taXNJuGQunff3N0X3_Si2JJqPuG8MJkcvf3vUWX7kTmjJ9M5V6QH8iGPWOVus484TfDQ97Ywf_2O2IuKc0IoKisrl73uODpT-uD5g7HFxLHLUVODMKK_V5nKiwR3WyZ7GXe8M6', 'width': 4160}]",ChIJrz-6mdKHQDAR_d5FtQL66Vo,4.5,ChIJrz-6mdKHQDAR_d5FtQL66Vo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJrz-6mdKHQDAR_d5FtQL66Vo
OPERATIONAL,"7M99+XC, Jalin, Kota Jantho, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.269909999999999, 'lng': 95.66859799999999}, 'viewport': {'northeast': {'lat': 5.271884179892722, 'lng': 95.67018897989273}, 'southwest': {'lat': 5.269184520107278, 'lng': 95.66748932010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Jalin,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113214409493760492572"">Jeri oke</a>'], 'photo_reference': 'AUGGfZk3VZMRkit0cYJDuJmrZv0d0fYtqk7_dLnTuwrJvrpKfyNpzysvRNR3J1wgUXEiPwkbFL8w3X1GYdfeXi47UrJ-L1AOVFQ5QY4kLWhp87LE8tRPle2A8X5lS9ylORBbF707QzPW-iIRc7zRUZj61Q4nL1lcYvLp0N8Nyu_ViilRSy3S', 'width': 4000}]",ChIJtUaFSh5jQDAR1ug2Grl-D18,4.8,ChIJtUaFSh5jQDAR1ug2Grl-D18,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJtUaFSh5jQDAR1ug2Grl-D18
OPERATIONAL,"7J6V+H39, Bueng, Kota Jantho, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.261415299999999, 'lng': 95.6427234}, 'viewport': {'northeast': {'lat': 5.262926179892721, 'lng': 95.64412072989272}, 'southwest': {'lat': 5.260226520107278, 'lng': 95.64142107010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Area camping ground Hutan Pendidikan STIK,,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108950176924202965342"">A Google User</a>'], 'photo_reference': 'AUGGfZlFgA8J0PHC8tfJsn10Hl5zdprE2pSD0wf1bBdXgflLJQnfYVWVlR6pwTvG2k1eIJqZ6PJ1Q4uCusj8duGeNIczdZyoNWRmE1f-Y0OCCrWlX3OYa7tYJ7QAWFSwZ5D1PffJsAFko7sKFc4d20318jpxHR5m14A1rfYPk1T52XrPmpr1', 'width': 4160}]",ChIJEaCzKgBlQDARX3uaq1TfhAA,5.0,ChIJEaCzKgBlQDARX3uaq1TfhAA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJEaCzKgBlQDARX3uaq1TfhAA
OPERATIONAL,"7HCR+6CX, Jantho Baru, Kota Jantho, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.270615500000001, 'lng': 95.5911148}, 'viewport': {'northeast': {'lat': 5.271929679892722, 'lng': 95.59243047989273}, 'southwest': {'lat': 5.269230020107278, 'lng': 95.58973082010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Durian,,,ChIJWXpqGwBlQDARJTCl6XjonCY,0.0,ChIJWXpqGwBlQDARJTCl6XjonCY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJWXpqGwBlQDARJTCl6XjonCY
OPERATIONAL,"7JC5+FM, Weu, Kota Jantho, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.2712315, 'lng': 95.6091616}, 'viewport': {'northeast': {'lat': 5.272604379892722, 'lng': 95.61078402989273}, 'southwest': {'lat': 5.269904720107278, 'lng': 95.60808437010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,C3 Farm And Glamping,{'open_now': False},"[{'height': 1560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107368257542435665278"">Carles Manoppo</a>'], 'photo_reference': 'AUGGfZmO8jDHx33-VuJ7lr1hs68TDsSRPfQ9V4-x0Yo24ly4LOdtGW7gd-yvbpMkb3xZREnlvKnxC4wwBqh_7YDvHtCNLv8FBtHets57IvKmxtvpLIUfBpAVT6kAAXBi3mx0h2Srf2SXL1lEjbMqUQ2PWD4AlezI6aSdqa-UwW8sfKj7GFw', 'width': 4000}]",ChIJwx6mMwBlQDARFCVbbAXVIAs,5.0,ChIJwx6mMwBlQDARFCVbbAXVIAs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJwx6mMwBlQDARFCVbbAXVIAs
