business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"J93C+P3R, Kajhu, Baitussalam, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.6054659, 'lng': 95.3697265}, 'viewport': {'northeast': {'lat': 5.606805729892723, 'lng': 95.37140112989273}, 'southwest': {'lat': 5.604106070107279, 'lng': 95.3687014701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Laut Mon Singet (Lam Calok),{'open_now': True},ChIJrYgREx03QDARbfHyP7Wj_Hw,5.0,ChIJrYgREx03QDARbfHyP7Wj_Hw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJrYgREx03QDARbfHyP7Wj_Hw
OPERATIONAL,"J95C+F2, Kajhu, Baitussalam, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.608257, 'lng': 95.3689101}, 'viewport': {'northeast': {'lat': 5.609339950000001, 'lng': 95.37226365}, 'southwest': {'lat': 5.60500815, 'lng': 95.36779225}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lampoh Ujong Kuala,{'open_now': False},ChIJhW7q_1s3QDARxx_HyKNpXJQ,5.0,ChIJhW7q_1s3QDARxx_HyKNpXJQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112624609975152859422"">Aulia Haqqi</a>'], 'photo_reference': 'AUGGfZmYZ845eHi95i2eWQkx0E2ykmd69CAne2S89r6FEn3BMW2V79NB9LbiRqNdBlxetdaPi3AAOx5dwQaO5hmCeUxKlKz5f-ERR5f7Ry2oObcWkUaq749BNIpfaZwhBUZaPHJ_QeOpOFZkOwSsT8VGrBvemO-u4g1XiOZljffdH_FMdIjr', 'width': 1200}]",,https://www.google.com/maps/place/?q=place_id:ChIJhW7q_1s3QDARxx_HyKNpXJQ
OPERATIONAL,"J94C+JP8, Kajhu, Baitussalam, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.6065306, 'lng': 95.3718219}, 'viewport': {'northeast': {'lat': 5.607616979892723, 'lng': 95.37285192989273}, 'southwest': {'lat': 5.604917320107279, 'lng': 95.3701522701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAMCALOK BEACH,{'open_now': True},ChIJC4oa0Jc3QDARmB2q3ecetvk,4.3,ChIJC4oa0Jc3QDARmB2q3ecetvk,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101380991958152307785"">Mirza Sadzilie</a>'], 'photo_reference': 'AUGGfZmtynM7fxuSr3_2vCHpNnfp7iyTnOV0IJ265fJy3B4ryWo9MZxr7MwpgDacwMpYAVEfRReZ7DukBJVlqFCdgvhoH5yqJuXJ0p73Noxdvdec2hux2NmFE6VxywycnwHZFBmjSdfzzBrWLEVLO0QmL3VbzACesf05tWXavg0_pE4Wyfo8', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJC4oa0Jc3QDARmB2q3ecetvk
OPERATIONAL,"J96R+6WW, Klieng Meuria, Baitussalam, Aceh Besar Regency, Aceh 23373, Indonesia","{'location': {'lat': 5.6107092, 'lng': 95.39232270000001}, 'viewport': {'northeast': {'lat': 5.611950679892721, 'lng': 95.3936759798927}, 'southwest': {'lat': 5.609251020107277, 'lng': 95.39097632010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunrise Point Lambada,,ChIJfR8AKAA3QDARCOEMqQp0-K0,5.0,ChIJfR8AKAA3QDARCOEMqQp0-K0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJfR8AKAA3QDARCOEMqQp0-K0
OPERATIONAL,"H98M+RRW, Tungkob, Darussalam, Aceh Besar Regency, Aceh 23373, Indonesia","{'location': {'lat': 5.5674323, 'lng': 95.38474819999999}, 'viewport': {'northeast': {'lat': 5.568634429892722, 'lng': 95.38615427989271}, 'southwest': {'lat': 5.565934770107278, 'lng': 95.38345462010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Apa dun,,ChIJEYGQ53k3QDARnolQtlgDJbg,0.0,ChIJEYGQ53k3QDARnolQtlgDJbg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJEYGQ53k3QDARnolQtlgDJbg
OPERATIONAL,"JCF2+W5H, Lamnga, Mesjid Raya, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.6248117, 'lng': 95.4005095}, 'viewport': {'northeast': {'lat': 5.626157929892721, 'lng': 95.40186582989273}, 'southwest': {'lat': 5.623458270107277, 'lng': 95.39916617010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah pak atin,,ChIJi_eTSwBLQDAReZDBvqoxFmU,0.0,ChIJi_eTSwBLQDAReZDBvqoxFmU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJi_eTSwBLQDAReZDBvqoxFmU
OPERATIONAL,"H98V+MR9, Desa Lam Asan, Siem, Indonesia","{'location': {'lat': 5.566660199999999, 'lng': 95.3946096}, 'viewport': {'northeast': {'lat': 5.56806747989272, 'lng': 95.39612492989272}, 'southwest': {'lat': 5.565367820107276, 'lng': 95.39342527010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kandang Kambing Samdeh Haqikah,,ChIJzWPJDuFJQDARnRTGv36ScKQ,0.0,ChIJzWPJDuFJQDARnRTGv36ScKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJzWPJDuFJQDARnRTGv36ScKQ
OPERATIONAL,"H9H5+V3R, Jl. Tanggul Krueng Lamnyong, Rukoh, Syiah Kuala, Banda Aceh City, Aceh, Indonesia","{'location': {'lat': 5.579737499999999, 'lng': 95.35764060000001}, 'viewport': {'northeast': {'lat': 5.581113079892721, 'lng': 95.35905272989272}, 'southwest': {'lat': 5.578413420107277, 'lng': 95.35635307010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata tepi kali,,ChIJFQRScvw3QDARbdwt2jYptPk,3.0,ChIJFQRScvw3QDARbdwt2jYptPk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105022862166135477604"">A Google User</a>'], 'photo_reference': 'AUGGfZncSyzUyQcfE9ceraqE2hOXHdxVmaSUCWw5OCccR16NmZiq6i7oVgkg2zfGJKJeaN48IENk-TurFLkEpgl-UgY9DrEtAgbfeTSwBdTPNsXveQM_W5HdOB-CxN0dfl8ZL9W1BLhnLTUYMYXR2KDvJAdBTpLGxve9c7D473uVXZ8ym5zK', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJFQRScvw3QDARbdwt2jYptPk
OPERATIONAL,"J9CV+XH, Baro, Mesjid Raya, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.622418499999999, 'lng': 95.39395449999999}, 'viewport': {'northeast': {'lat': 5.624276279892721, 'lng': 95.39587932989271}, 'southwest': {'lat': 5.621576620107278, 'lng': 95.39317967010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PotensialFeeding site shotebirds,,ChIJZ29hRgA1QDARjizadlHqjpA,0.0,ChIJZ29hRgA1QDARjizadlHqjpA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJZ29hRgA1QDARjizadlHqjpA
OPERATIONAL,"MC2F+PCQ, Durung, Mesjid Raya, Aceh Besar Regency, Aceh, Indonesia","{'location': {'lat': 5.6518365, 'lng': 95.4236171}, 'viewport': {'northeast': {'lat': 5.653180329892722, 'lng': 95.42530062989273}, 'southwest': {'lat': 5.650480670107278, 'lng': 95.42260097010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujong Batee Beach,,ChIJnZIRzrRLQDARt1X1mQpBxFI,4.4,ChIJnZIRzrRLQDARt1X1mQpBxFI,"['tourist_attraction', 'point_of_interest', 'establishment']",28,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113221968796907044120"">Wahyu MK</a>'], 'photo_reference': 'AUGGfZktfFHwPZKCmv7Ifl23JDFI6nMUjtDAWdjPRhBnjZfyogd7ZUSlIwGXxjA1xG6nrnnUyGAU7Dkp6gb2b2_ZrrAlnNn99mSgxNkN_4I2gJu38Tqwp-4fuwfeHpKi6wQQ1rMdNx1A-ktO0hXI6LT-hpC7yqPzFr44aOlLgJ5u0xG7wJWE', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJnZIRzrRLQDARt1X1mQpBxFI
