formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Jelbuk, Jember Regency, East Java, Indonesia","{'location': {'lat': -8.058930199999999, 'lng': 113.7692132}, 'viewport': {'northeast': {'lat': -7.987019900000001, 'lng': 113.790667}, 'southwest': {'lat': -8.1053239, 'lng': 113.6711001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jelbuk,"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101103623773594859550"">Fahrul Rozi</a>'], 'photo_reference': 'AUGGfZn2WpjB-Kovn9bjDgg0vU_U8y0b3dQrpD9C0OH9fs79FXhS05t090FY9IbVcf7reghstvlTtZoN4U08riqRYVuNhWBZ8W7XLMAHKZsRJIDjW_3EArO4E0CV8VQ68theKwoT9YJirYuzS6wmRAPS4t59qSLmVJ4KnwKXXFTHX7uzlUNR', 'width': 4656}]",ChIJz3nUo1rq1i0RwA5T43Z6AgQ,ChIJz3nUo1rq1i0RwA5T43Z6AgQ,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJz3nUo1rq1i0RwA5T43Z6AgQ
"Area Sawah/Kebun, Panduman, Jelbuk, Jember Regency, East Java 68192, Indonesia","{'location': {'lat': -8.0658516, 'lng': 113.7046287}, 'viewport': {'northeast': {'lat': -8.064396070107277, 'lng': 113.7062945798927}, 'southwest': {'lat': -8.06709572989272, 'lng': 113.7035949201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selo Bonang Argopuro,"[{'height': 534, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103957534114542778471"">A Google User</a>'], 'photo_reference': 'AUGGfZmAPkrBnpeE_Y1DUhtcFGMqycy8vcfjVvBEPIXlOLEplR63yF7kNj69NdYzo44R8uHDNgtza1WUfJAgtBvInsj3fPuYugfBmDNhS2jevzwfiypZ3MvyeDjsjWNGP9rirUEBGwTh_HLd5_2Jb40fQn5gsj0Qhk7OJYukxSeN0h8aOlO0', 'width': 720}]",ChIJZfYW4wXr1i0R9cvvQ1uPtTo,ChIJZfYW4wXr1i0R9cvvQ1uPtTo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'WPM3+MV Panduman, Jember Regency, East Java, Indonesia', 'global_code': '6P3MWPM3+MV'}",4.6,80.0,https://www.google.com/maps/place/?q=place_id:ChIJZfYW4wXr1i0R9cvvQ1uPtTo
"WMXV+PM6, Area Sawah/Kebun, Panduman, Kec. Jelbuk, Kabupaten Jember, Jawa Timur 68192, Indonesia","{'location': {'lat': -8.0507093, 'lng': 113.6941469}, 'viewport': {'northeast': {'lat': -8.049359470107278, 'lng': 113.6954967298927}, 'southwest': {'lat': -8.052059129892722, 'lng': 113.6927970701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panduman Waterfall,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105969200018662560414"">Ahmad Qomaruddin Arsyadi</a>'], 'photo_reference': 'AUGGfZki7ReGA0dujVi7wszrH2hgB8xiycgpqGCnprS1Z8uRwneI-ebHYM41xB5ZMjUm_nJ2D_NbJHonLjyLh1dzb19ytXdqBPqUUFAzowsX8lfUqVDzCfH7jIXOA2Zjr1R6_chBYwZofWumtSMtUTOy8mGjXaoAg5I2mAxEr2K1SWTm4Pco', 'width': 3120}]",ChIJ1YUZLr3r1i0Ry-VsqfB9jO0,ChIJ1YUZLr3r1i0Ry-VsqfB9jO0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.2,35.0,https://www.google.com/maps/place/?q=place_id:ChIJ1YUZLr3r1i0Ry-VsqfB9jO0
"Unnamed Road, Area Sawah/Kebun, Panduman, Kec. Jelbuk, Kabupaten Jember, Jawa Timur 68192, Indonesia","{'location': {'lat': -8.065579099999999, 'lng': 113.7050444}, 'viewport': {'northeast': {'lat': -8.064198220107277, 'lng': 113.7064807298927}, 'southwest': {'lat': -8.066897879892721, 'lng': 113.7037810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Sukma Elang,"[{'height': 3144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111387811289690255650"">A Google User</a>'], 'photo_reference': 'AUGGfZlva7ZVfL8awxVDYR455qRTgimnSXud7jlPHgNFF4_JZCmjQRUstMHPqXZl1NFnWvvBlzYEaATHf6UWgOaPchwFO0KEmkFXnRq62SVO2A6Dg-phVR1aP6ngF94aTWdhRsoQaqH5p33XUvULZtLW6KhheV_m8lEfiNGgdz99bnRLpGbk', 'width': 4192}]",ChIJgdt6Cgbr1i0RksZBZNdXdfQ,ChIJgdt6Cgbr1i0RksZBZNdXdfQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'WPM4+Q2 Panduman, Jember Regency, East Java, Indonesia', 'global_code': '6P3MWPM4+Q2'}",3.4,7.0,https://www.google.com/maps/place/?q=place_id:ChIJgdt6Cgbr1i0RksZBZNdXdfQ
"VJXG+9X8, Afdeling Boma Gunung Pasang, Argopuro, Guplek, Suci, Kec. Panti, Kabupaten Jember, Jawa Timur 68153, Indonesia","{'location': {'lat': -8.101583999999999, 'lng': 113.627456}, 'viewport': {'northeast': {'lat': -8.100327720107277, 'lng': 113.6287738798927}, 'southwest': {'lat': -8.10302737989272, 'lng': 113.6260742201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Gunung Pasang Jember,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107014810379277827363"">sule liar</a>'], 'photo_reference': 'AUGGfZmw881T-2CfV6JuD4nwBdsD_wNZWHr3qWYA9td-pZGEQoJcFA1vlzG5HKYJgAk1dg2f_KibWJyEJaBu20JhXfisMfXycoLildB_3cITj80KxOGFYra5cFyfAiMl-HLL-01yzYaQybBohm1ySKXfNxTBPzpG0U2l3TS3DcD0ejJAV-0', 'width': 1920}]",ChIJcTXD7tPs1i0R_nq3wkSAuro,ChIJcTXD7tPs1i0R_nq3wkSAuro,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.4,1377.0,https://www.google.com/maps/place/?q=place_id:ChIJcTXD7tPs1i0R_nq3wkSAuro
"WPJ7+8G, Area Sawah/Kebun, Panduman, Kec. Jelbuk, Kabupaten Jember, Jawa Timur, Indonesia","{'location': {'lat': -8.0691353, 'lng': 113.7138568}, 'viewport': {'northeast': {'lat': -8.067785170107276, 'lng': 113.7152073798927}, 'southwest': {'lat': -8.07048482989272, 'lng': 113.7125077201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panduman sunrise view,,ChIJwfvNDQDr1i0RxUyu4dV7xck,ChIJwfvNDQDr1i0RxUyu4dV7xck,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,0.0,0.0,https://www.google.com/maps/place/?q=place_id:ChIJwfvNDQDr1i0RxUyu4dV7xck
"Gendir, Klungkung, Sukorambi, Jember Regency, East Java 68151, Indonesia","{'location': {'lat': -8.0506891, 'lng': 113.6636667}, 'viewport': {'northeast': {'lat': -8.049339270107277, 'lng': 113.6650165298927}, 'southwest': {'lat': -8.05203892989272, 'lng': 113.6623168701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Ampar Kalijompo,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105299599716000412607"">A Google User</a>'], 'photo_reference': 'AUGGfZm5-pB-mJEuZ_NGSTEZfJo3lWXOyjiUxoRUCoFiU1EQI-HPeYWhgL32BSzC6WcVJaeGSogL6iS_p4T_mGleRf_j23tZCpIA3uyEAyfrVLYd5MzWskgJRz3olGYdFA7OenEJg4cd35q458-HNqHMNWDM-LTfhii2g7P42FZbEfDHDae_', 'width': 6936}]",ChIJqcwnUXbt1i0RVl9VySUzD9E,ChIJqcwnUXbt1i0RVl9VySUzD9E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'WMX7+PF Klungkung, Jember Regency, East Java, Indonesia', 'global_code': '6P3MWMX7+PF'}",4.7,10.0,https://www.google.com/maps/place/?q=place_id:ChIJqcwnUXbt1i0RVl9VySUzD9E
"WMWG+JXV, Area Sawah/Kebun, Panduman, Kec. Jelbuk, Kabupaten Jember, Jawa Timur 68151, Indonesia","{'location': {'lat': -8.0533754, 'lng': 113.677421}, 'viewport': {'northeast': {'lat': -8.05202557010728, 'lng': 113.6787708298927}, 'southwest': {'lat': -8.054725229892723, 'lng': 113.6760711701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kebun Rayap,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113766974494275850757"">ages dwiga marzelly</a>'], 'photo_reference': 'AUGGfZkryXoztjy8sWb_YhOKjw-T3BNE72NoaysoNtZoKkmiSLQpzXzZl-JGj8wUG7qsCWi1Ndy9qTTHAhF9ZqB26XzR7vVNXBuTmkwBRq2KnzMXp9qH6QOJlL9YdOHcvRWbNtU8ajjdW3wAeTZY803UzmPuEjBHoX6IXfXdju8156T3MjTn', 'width': 4032}]",ChIJNZ-yDIXr1i0RL80Qe4Crna0,ChIJNZ-yDIXr1i0RL80Qe4Crna0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.3,86.0,https://www.google.com/maps/place/?q=place_id:ChIJNZ-yDIXr1i0RL80Qe4Crna0
"VQC7+V96, Jalan Raya, Krajan Baru, Bedadung, Pakusari, Jember Regency, East Java 68181, Indonesia","{'location': {'lat': -8.1278353, 'lng': 113.7633986}, 'viewport': {'northeast': {'lat': -8.126474370107278, 'lng': 113.7647163298927}, 'southwest': {'lat': -8.129174029892722, 'lng': 113.7620166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata railfans spot lurusan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114989652498349687780"">Johny Indra</a>'], 'photo_reference': 'AUGGfZkaBz3oBLI8FYwHYZtx35U-nl9Lc9Qq2FILrA-tqdBJ-cOplwOk1eiIKoX1ZR6YMtscgceYmvFs3qJL82e3MsF-kc6mEjx23Z-BKc5977NUSzzepNQiKW1cqlhrbo2QfXnrcNgvROVobhtU3dlIo2VnTrJux1JXJ9cLZdl6__kBxyhM', 'width': 4032}]",ChIJu6mmDfC_1i0RRSiRFvla6-c,ChIJu6mmDfC_1i0RRSiRFvla6-c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.7,12.0,https://www.google.com/maps/place/?q=place_id:ChIJu6mmDfC_1i0RRSiRFvla6-c
"WP6R+GHC, Duplang, Kamal, Kec. Arjasa, Kabupaten Jember, Jawa Timur 68191, Indonesia","{'location': {'lat': -8.0886893, 'lng': 113.741381}, 'viewport': {'northeast': {'lat': -8.087520620107279, 'lng': 113.7427113298927}, 'southwest': {'lat': -8.090220279892723, 'lng': 113.7400116701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situs DuplangKamal,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114850872488565386308"">A Google User</a>'], 'photo_reference': 'AUGGfZkoODq2kKji2OU1fG73uYaBW58YT6BeZdB8VfY2zaOP5a6BCnCMDh6OffDVLv-bq0YHEVE7ve1GVvZMcH-9gRll2ng1lAnwoXgqEEm_wX5RgkgfL1NOE4SM_mjJokZaa0VSUNEIVOgO0rRwywh1uzUpkENgqfIr2g1Aa-3gM_lnyvg', 'width': 3120}]",ChIJq_ZQJ7jq1i0RGnLX_67RQdo,ChIJq_ZQJ7jq1i0RGnLX_67RQdo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.4,190.0,https://www.google.com/maps/place/?q=place_id:ChIJq_ZQJ7jq1i0RGnLX_67RQdo
