business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"2H8F+Q59, Sumur Watu Timur, Sumur Jomblangbogo, Kec. Bojong, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -6.9830986, 'lng': 109.5729844}, 'viewport': {'northeast': {'lat': -6.981685420107278, 'lng': 109.5743482798927}, 'southwest': {'lat': -6.984385079892722, 'lng': 109.5716486201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Bogo,ChIJyS_lf94hcC4R264Vg9W74b0,0.0,ChIJyS_lf94hcC4R264Vg9W74b0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJyS_lf94hcC4R264Vg9W74b0
OPERATIONAL,"2H62+6V2, Sawah, Kalipancur, Kec. Bojong, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -6.9894788, 'lng': 109.5521252}, 'viewport': {'northeast': {'lat': -6.988126720107278, 'lng': 109.5535306298927}, 'southwest': {'lat': -6.990826379892722, 'lng': 109.5508309701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PINTU ABANG,ChIJfZRbNyPfby4RoDkinjo3icw,5.0,ChIJfZRbNyPfby4RoDkinjo3icw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105244201793756946920"">A Google User</a>'], 'photo_reference': 'AUGGfZnGBkKJRPmvn6o0QBlpWw8B4HcCWwJbuVKKSuDjHsTbWUljUT3wDMqmu1r6Ye6ft2jtLGBRvqbTH1776yTfTw4EPaQ4gO9tvDxhuHwSaiBcAND9fnUdOVvr4JRiMbNV7U4SdDjNveM4qHnaMXP4k4GYRnDWWuyACXKQopQ5jtfF3rwV', 'width': 2604}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJfZRbNyPfby4RoDkinjo3icw
OPERATIONAL,"2H8W+MR8, Sawah, Wangandowo, Kec. Bojong, Kabupaten Pekalongan, Jawa Tengah 51156, Indonesia","{'location': {'lat': -6.983335500000001, 'lng': 109.597064}, 'viewport': {'northeast': {'lat': -6.982065120107278, 'lng': 109.5982583298927}, 'southwest': {'lat': -6.984764779892722, 'lng': 109.5955586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wangandowo-Farm,ChIJfzVx1vkhcC4R-9GFKSHc0EQ,4.5,ChIJfzVx1vkhcC4R-9GFKSHc0EQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110800981366337883707"">A Google User</a>'], 'photo_reference': 'AUGGfZlhc_10rTA7usmIJ4wQI8NfU-RQbzcnFgVNs0LGG7fPW7niAXKDy5bJI86r3lp8cekDXGZNbqU0tydJ3k-LdgIz-u8Msc51qDqkLSk35LvAAv2Axy1zlITGru_6lcMt2HEKQehLl5n6cpAOperBIFUJkdsCNY36Dw2bEOYG60JRY7eE', 'width': 1280}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJfzVx1vkhcC4R-9GFKSHc0EQ
OPERATIONAL,"3H3X+9VJ, Jl. Desa Sembungjambu, Betikan, Sembung Jambu, Kec. Bojong, Kabupaten Pekalongan, Jawa Tengah 51156, Indonesia","{'location': {'lat': -6.9464584, 'lng': 109.5997529}, 'viewport': {'northeast': {'lat': -6.945186970107279, 'lng': 109.6009852298927}, 'southwest': {'lat': -6.947886629892722, 'lng': 109.5982855701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pemancingan TIRTA PRIMA,ChIJxUHH1QshcC4RauD8sejRQV0,0.0,ChIJxUHH1QshcC4RauD8sejRQV0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJxUHH1QshcC4RauD8sejRQV0
OPERATIONAL,"3J89+W4X, Wetan Kali, Karangjati, Kec. Wiradesa, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -6.9326433, 'lng': 109.61787}, 'viewport': {'northeast': {'lat': -6.931292070107277, 'lng': 109.6192303298927}, 'southwest': {'lat': -6.933991729892721, 'lng': 109.6165306701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sangga Buana Reborn,ChIJCdY-YJIhcC4Rd2dNlxDQHmA,5.0,ChIJCdY-YJIhcC4Rd2dNlxDQHmA,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100851136646744149715"">A Google User</a>'], 'photo_reference': 'AUGGfZkCWUhdUSMGCaLLCSjDohSnj1QkLArSGtO8QZh04mjdxvNYCO4Mm819ZRNovMySqI6HCUss6EpCPibD2obt7Aqb9QN3LK4hCOtLKsyeU6R4413VXb0xsDcnbEd6FCeRTgepy2BC10T1iWSWc_CFMjU0i1UAaC8KkojsUCWSrXm5OF7u', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJCdY-YJIhcC4Rd2dNlxDQHmA
CLOSED_TEMPORARILY,"XGXX+H5C, Hutan, Bukur, Kec. Bojong, Kabupaten Pekalongan, Jawa Tengah, Indonesia","{'location': {'lat': -7.001051899999999, 'lng': 109.547883}, 'viewport': {'northeast': {'lat': -6.999426820107277, 'lng': 109.5485732798927}, 'southwest': {'lat': -7.002126479892721, 'lng': 109.5458736201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung nda,ChIJvVGhCrffby4RntFU60qtuHA,0.0,ChIJvVGhCrffby4RntFU60qtuHA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJvVGhCrffby4RntFU60qtuHA
OPERATIONAL,"2HV3+FXQ, Jl. Raya Kalijambe, Sawah, Kalijambe, Kec. Sragi, Kabupaten Pekalongan, Jawa Tengah 51155, Indonesia","{'location': {'lat': -6.956291999999999, 'lng': 109.5549808}, 'viewport': {'northeast': {'lat': -6.954940720107277, 'lng': 109.5563241298927}, 'southwest': {'lat': -6.957640379892721, 'lng': 109.5536244701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubuk Tani,ChIJfTUzku3fby4RIohXwNxi4PU,0.0,ChIJfTUzku3fby4RIohXwNxi4PU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJfTUzku3fby4RIohXwNxi4PU
OPERATIONAL,"3H2C+GFG, Jl. Desa Gebangkerep, Banjardowo, Gebangkerep, Kec. Sragi, Kabupaten Pekalongan, Jawa Tengah 51155, Indonesia","{'location': {'lat': -6.948726499999999, 'lng': 109.5711945}, 'viewport': {'northeast': {'lat': -6.947386220107278, 'lng': 109.5725412798927}, 'southwest': {'lat': -6.950085879892722, 'lng': 109.5698416201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vito rabbitry,ChIJrfMyBPAhcC4Rs5lvS5qKRcs,5.0,ChIJrfMyBPAhcC4Rs5lvS5qKRcs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117469971074202805028"">A Google User</a>'], 'photo_reference': 'AUGGfZncbNZbyr3dTrB2NmwsA9Veu2KNWuYmK459L6JxggaZID26W8-NsuWxjm84WoZZ2Z5XcjCPxdWniiS5SmABATNHUIic_hCvngv-yHuE9kkJ2AvYFjthdiro787eLejJn4Ys0D1adexYfljBAhkeLU9vZI_EAuIOD_wQxmaKf1Xc2U5N', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJrfMyBPAhcC4Rs5lvS5qKRcs
OPERATIONAL,"Jl. Raya Jatilondo, Wuled, Kec. Tirto, Kabupaten Pekalongan, Jawa Tengah 51151, Indonesia","{'location': {'lat': -6.937057299999999, 'lng': 109.6281491}, 'viewport': {'northeast': {'lat': -6.935839920107278, 'lng': 109.6294743798927}, 'southwest': {'lat': -6.938539579892722, 'lng': 109.6267747201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"PENDOPO ""KI WANENPATI""",ChIJW97DKDwhcC4RFGqPl3UXWb0,4.6,ChIJW97DKDwhcC4RFGqPl3UXWb0,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115955959984902508546"">A Google User</a>'], 'photo_reference': 'AUGGfZkqaQm87VYY6f2wAK9zye8k7JttqDaZMA0vS53qZScmRQTi1_WSNqd6IrcR9PvDkw2NB1CUsu2Qt5z8TfkhMWAPxoa8QpT5LGFeTX-qiAmZTM0PGtJkrtClqOTn2ysV_LEIKLy2vzAXFkJKexfuombDcuD_Xun_dQZDKUovRpmpMZ3d', 'width': 1200}]",,,"{'compound_code': '3J7H+57 Wuled, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P5F3J7H+57'}",https://www.google.com/maps/place/?q=place_id:ChIJW97DKDwhcC4RFGqPl3UXWb0
OPERATIONAL,"XHVR+35 Gejlig, Pekalongan, Central Java Gumiwang, Gumiwang, Gejlig, Kec. Kajen, Kabupaten Pekalongan, Jawa Tengah 51161, Indonesia","{'location': {'lat': -7.0073126, 'lng': 109.5904371}, 'viewport': {'northeast': {'lat': -7.005887770107277, 'lng': 109.5919311298927}, 'southwest': {'lat': -7.008587429892721, 'lng': 109.5892314701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Udara,ChIJV7iEb-EfcC4RN3KFaclHt60,5.0,ChIJV7iEb-EfcC4RN3KFaclHt60,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,{'open_now': False},,"{'compound_code': 'XHVR+35 Gejlig, Pekalongan Regency, Central Java, Indonesia', 'global_code': '6P4FXHVR+35'}",https://www.google.com/maps/place/?q=place_id:ChIJV7iEb-EfcC4RN3KFaclHt60
