business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"7GQC+J7X, Unnamed Road, Bandar Baru, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20354, Indonesia","{'location': {'lat': 3.2891161, 'lng': 98.5207414}, 'viewport': {'northeast': {'lat': 3.290532579892723, 'lng': 98.52187422989272}, 'southwest': {'lat': 3.287832920107278, 'lng': 98.51917457010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bidadari Paradise,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104780035741407567979"">BUDI WE</a>'], 'photo_reference': 'AUGGfZnypteisUF0rbKxmlKcmP9C_vNxImNjIkgi6jHobCT701-apdlSuCfZLbQyX30NDNqqd0hT6KLuLzASSY9TjlEE0aMVvMaoej4d2re-Jlk5diYS6Y9gR_5VPNl1e5_zRQ_QGPSk49emn6rk1fOmr5o84UZgEf3WQJBYijgvlIM_hXqv', 'width': 1800}]",ChIJ91VTe0kdMTARCLS-rmaCnBw,5.0,ChIJ91VTe0kdMTARCLS-rmaCnBw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ91VTe0kdMTARCLS-rmaCnBw
OPERATIONAL,"Unnamed Road, Bandar Baru, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara 20354, Indonesia","{'location': {'lat': 3.2894798, 'lng': 98.52036849999999}, 'viewport': {'northeast': {'lat': 3.290830129892722, 'lng': 98.52172062989274}, 'southwest': {'lat': 3.288130470107277, 'lng': 98.51902097010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hidden Paradise,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115526147023427771191"">afrina maharani</a>'], 'photo_reference': 'AUGGfZnFwqXu2NOW_BENmJXTqgxE2e-iVyKKmxKBpgjfc7tGSFo-JrAEuZ0-Ys1Oox4fWSGfdzoqqGW1mcgPrq-4D6gbUpshBT-41AkLs3XF2EaSE6RzIN3gycGdbx6J8qVpNFhH0sIOWuyhVCwEOS0ZKAf_MhDDd0i1TMU9FD5E4Son-ipY', 'width': 4624}]",ChIJjz7NwnYdMTARcJQnLF4NHfs,4.7,ChIJjz7NwnYdMTARcJQnLF4NHfs,"['tourist_attraction', 'point_of_interest', 'establishment']",34.0,"{'compound_code': '7GQC+Q4 Bandar Baru, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMW7GQC+Q4'}",,,https://www.google.com/maps/place/?q=place_id:ChIJjz7NwnYdMTARcJQnLF4NHfs
CLOSED_TEMPORARILY,"9VPR+7GC, Bandar Kwala, Galang, Deli Serdang Regency, North Sumatra 20585, Indonesia","{'location': {'lat': 3.3856782, 'lng': 98.8912715}, 'viewport': {'northeast': {'lat': 3.387057179892722, 'lng': 98.89263307989272}, 'southwest': {'lat': 3.384357520107278, 'lng': 98.88993342010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot rally,,,ChIJGzR_7upBMTARzEI5tVjBSP4,0.0,ChIJGzR_7upBMTARzEI5tVjBSP4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJGzR_7upBMTARzEI5tVjBSP4
CLOSED_TEMPORARILY,"Desa perkebunan romania No.pasar 12, Bandar Klippa, Kec. Pantai Labu, Kabupaten Deli Serdang, Sumatera Utara, Indonesia","{'location': {'lat': 3.6201367, 'lng': 98.7661746}, 'viewport': {'northeast': {'lat': 3.621440729892721, 'lng': 98.76751122989272}, 'southwest': {'lat': 3.618741070107277, 'lng': 98.76481157010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pi dok kualgnamu tengah,,,ChIJkw8HWBc1MTARziW5znEiAKQ,0.0,ChIJkw8HWBc1MTARziW5znEiAKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'JQC8+2F Bandar Klippa, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWJQC8+2F'}",True,,https://www.google.com/maps/place/?q=place_id:ChIJkw8HWBc1MTARziW5znEiAKQ
OPERATIONAL,"JQC6+3Q5, Jl. Perjuangan, Bandar Klippa, Kec. Batang Kuis, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","{'location': {'lat': 3.6198425, 'lng': 98.7621097}, 'viewport': {'northeast': {'lat': 3.621317329892722, 'lng': 98.76346057989274}, 'southwest': {'lat': 3.618617670107278, 'lng': 98.76076092010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM PANCING NABABAN,,,ChIJtZd3NwA1MTARKiurcI9sAZ4,0.0,ChIJtZd3NwA1MTARKiurcI9sAZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJtZd3NwA1MTARKiurcI9sAZ4
OPERATIONAL,"MVPJ+329, Regemuk, Pantai Labu, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.6851656, 'lng': 98.8801187}, 'viewport': {'northeast': {'lat': 3.686176179892722, 'lng': 98.88127572989274}, 'southwest': {'lat': 3.683476520107278, 'lng': 98.87857607010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Alam Serdang,{'open_now': True},"[{'height': 3008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101545869645171618132"">A Google User</a>'], 'photo_reference': 'AUGGfZmx2nDgllnc7of2bErcTjD149KOUstJm28HNoh0c5nRcyD9h7JswhWlA4qlPbmFKeqEf4zMRA94AlLqjKIEEecTJUWSgOgZj5GdzGuLldnYZ_Ll0AFxJ6uRUvysp0WGI6rNmNOe8d6Q0O65wq1Rrk5pLo6h4Y9dSddgpsR9MjykXObt', 'width': 4016}]",ChIJkS97eVdLMTARqvIv8KbgxOM,4.0,ChIJkS97eVdLMTARqvIv8KbgxOM,"['tourist_attraction', 'point_of_interest', 'establishment']",48.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJkS97eVdLMTARqvIv8KbgxOM
CLOSED_TEMPORARILY,"Bandar klippa, Jl. Kamboja No.31, Hutan, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","{'location': {'lat': 3.5911776, 'lng': 98.7593536}, 'viewport': {'northeast': {'lat': 3.592525479892722, 'lng': 98.76077387989272}, 'southwest': {'lat': 3.589825820107278, 'lng': 98.75807422010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kayla ajeng aulia,,,ChIJxyDUrnA3MTARoQUgugA-brc,0.0,ChIJxyDUrnA3MTARoQUgugA-brc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'HQR5+FP Hutan, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWHQR5+FP'}",True,,https://www.google.com/maps/place/?q=place_id:ChIJxyDUrnA3MTARoQUgugA-brc
OPERATIONAL,"6GXR+XGM, Bandar Baru, Kec. Sibolangit, Kabupaten Deli Serdang, Sumatera Utara, Indonesia","{'location': {'lat': 3.2499652, 'lng': 98.5413062}, 'viewport': {'northeast': {'lat': 3.251329029892722, 'lng': 98.54268187989274}, 'southwest': {'lat': 3.248629370107277, 'lng': 98.53998222010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tikungan amoi,,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109210531578705767489"">hamdan bayoangin</a>'], 'photo_reference': 'AUGGfZnqZgzkUsQngIliK1-YUExTyvNbKpZsROMhqaujAUbyAOwTq1eGcDnaYXrRhto75EYKhNAS5AOMzT2GrUfnbOHSyzYzIesYY7enjBYOGcdKpAwqluRAce25nBcC0f1yl4su8poccEeXYX6Dz1rfz6fm9jqd4GPYGH9d1puWVWq-cv31', 'width': 4624}]",ChIJ6ZX72LgdMTARWQ0AFnFWYdY,5.0,ChIJ6ZX72LgdMTARWQ0AFnFWYdY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6ZX72LgdMTARWQ0AFnFWYdY
OPERATIONAL,"7GQC+P6V, Unnamed Road, Bandar Baru, Sibolangit, Deli Serdang Regency, North Sumatra 20354, Indonesia","{'location': {'lat': 3.2893747, 'lng': 98.52056239999999}, 'viewport': {'northeast': {'lat': 3.290746779892722, 'lng': 98.52180217989272}, 'southwest': {'lat': 3.288047120107278, 'lng': 98.51910252010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA ALAM KASIH,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108078592453392192184"">A Google User</a>'], 'photo_reference': 'AUGGfZmudFjoJrzMeBkGg6LC5sAcUmqux-K50ZX73pZN_vvONrJA5hD1Rff9VCjIoTrg_Mk-eZZribX3KfJnn3dqeZ17cHU6U2uULtlVl0_NdlQyQekXg6582R12HL3U5MksO3eKaKhV_8pPiOFngMFCyAO_I-6jT6OgPOuc7DCwaFEdNSNQ', 'width': 5184}]",ChIJma6RzY4dMTARYwiPsLKPTKU,4.3,ChIJma6RzY4dMTARYwiPsLKPTKU,"['tourist_attraction', 'point_of_interest', 'establishment']",95.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJma6RzY4dMTARYwiPsLKPTKU
OPERATIONAL,"JVQ9+75, Pasar Enam Kuala Namu, Beringin, Deli Serdang Regency, North Sumatra 20553, Indonesia","{'location': {'lat': 3.6381935, 'lng': 98.8679475}, 'viewport': {'northeast': {'lat': 3.639582329892722, 'lng': 98.86919642989271}, 'southwest': {'lat': 3.636882670107278, 'lng': 98.86649677010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rekreasi mawar rezeki,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101028166962026024945"">A Google User</a>'], 'photo_reference': 'AUGGfZmlnkacIDUzbaT0piJWW1sNV1VXpyotOyRjSq4WQTIWw4Pi6WlxVFz94_shD0MILhufRbn1hthq8v5wqE7Ob-jTPXGnu2vnB458ZfoFkpAi7o8Lqt9yaPCwtLVljpcZp2swuRWDuX8feZrf-HxDRdiSkibUB3C2fz8Ey8ShRZ7R6-Yg', 'width': 4000}]",ChIJH7OYqTJLMTAR35zTYXMygCE,4.4,ChIJH7OYqTJLMTAR35zTYXMygCE,"['tourist_attraction', 'point_of_interest', 'establishment']",20.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH7OYqTJLMTAR35zTYXMygCE
