business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"J2RH+CFQ, Lower Market Road, Khonsa, Yingkiong, Arunachal Pradesh 792130","{'location': {'lat': 28.6410957, 'lng': 95.02872649999999}, 'viewport': {'northeast': {'lat': 28.64239487989272, 'lng': 95.03008697989272}, 'southwest': {'lat': 28.63969522010728, 'lng': 95.02738732010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BAP Hotel,"[{'height': 684, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115498397497423312392"">Krishnandu Sarkar</a>'], 'photo_reference': 'AUGGfZlw4QxzskKB2Xqo5ZqDUQ_HL0UF2apirTMa7yt0DO1rBZtFkw-e_OvJOOEpYZllJlpJdvKEsGF_Qc5aow0ByUlxNPxzUhmaYbJgzESIJnFKB-dHHzKlJaDLwkFGFGVBB6NPNTBiyt1hMRyGe8805aApwi8LNu9u7Xcae5xQUw6nrMAt', 'width': 1024}]",ChIJ7TcEo8WrajcRsWsNW3hkYHs,3.6,ChIJ7TcEo8WrajcRsWsNW3hkYHs,"['lodging', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJ7TcEo8WrajcRsWsNW3hkYHs
OPERATIONAL,"1, Mone Plaza, Market, Ruksin, Itanagar, Arunachal Pradesh 791102, India","{'location': {'lat': 27.8428014, 'lng': 95.22104259999999}, 'viewport': {'northeast': {'lat': 27.84412187989272, 'lng': 95.22230337989271}, 'southwest': {'lat': 27.84142222010728, 'lng': 95.21960372010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Collection O 85132 Hotel Mone,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104696664116371999168"">dhruv tripathi</a>'], 'photo_reference': 'AUGGfZlflwiOedq0t1N6tmq7sJvSy5SsP5pTYd08oJyKyYZOyiZAIdVrDhkrfdlNUlCxP-YLgckR1dAR7MIERWyasjGKzvkVcZIZdWrQOQYXr0IAiBY5TkA21ketfRKUiH-X8WfkLMf-MAV0WwYVHpZHMovzlfbcpvnBznUJqGBaO-j-oFCc', 'width': 4032}]",ChIJ2XODcrqDPzcRFiFw2s-ZDw4,4.1,ChIJ2XODcrqDPzcRFiFw2s-ZDw4,"['lodging', 'point_of_interest', 'establishment']",43,"{'compound_code': 'R6VC+4C Ruksin, Arunachal Pradesh, India', 'global_code': '7MVQR6VC+4C'}",,https://www.google.com/maps/place/?q=place_id:ChIJ2XODcrqDPzcRFiFw2s-ZDw4
OPERATIONAL,"J2RH+JFJ, Upper Market, opposite of State Bank of India, Yingkiong, Arunachal Pradesh 791002","{'location': {'lat': 28.6415881, 'lng': 95.0286325}, 'viewport': {'northeast': {'lat': 28.64297282989272, 'lng': 95.02995267989273}, 'southwest': {'lat': 28.64027317010728, 'lng': 95.02725302010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Libang,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101618340269170998446"">Kirtan</a>'], 'photo_reference': 'AUGGfZnyC-YLm3vOrx0PysWgyCk7CchxMh7F-AyFY9sWBvs-tY1ebkS0nv0tKgDSLtZg1b5hOnkXdIP8oqrbzU9y2401j1EOJSt1_jRvnZrcN4S3hcCSfTORQOJS3JgTrIsRvlNEQHJHWJHJk3xvx4wNCcC0EzfVlnPSRQ0RYkbJH9MdDtK1', 'width': 3456}]",ChIJ2z78ntWrajcRs38PoRUrbLc,3.5,ChIJ2z78ntWrajcRs38PoRUrbLc,"['lodging', 'point_of_interest', 'establishment']",14,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ2z78ntWrajcRs38PoRUrbLc
OPERATIONAL,"UPPER BANSKOTA NH515, PANE KORONG AREA, near KINE NANE TVS SHOWROOM, Pasighat, Arunachal Pradesh 791102","{'location': {'lat': 28.062124, 'lng': 95.3345511}, 'viewport': {'northeast': {'lat': 28.06358982989272, 'lng': 95.33612577989271}, 'southwest': {'lat': 28.06089017010727, 'lng': 95.33342612010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Oyo 44821 Hotel Paane,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111923808450808735659"">A Google User</a>'], 'photo_reference': 'AUGGfZnne7FcrTldeG6uFK3_WiIP-WaX_TJDZs3wYHX7ElZXKadKUWlt-mPYXGAaEw76m3nTQkF9QHU6SqWRIYzvT3Iyx8hDNAOEDOEMoH7A09FqLUdwZJqYLDYzcoxXr8YATbQS3LtqDU0YWkK2V-7atiBaX42tBuxJ9RoMezMHhgcK-b9A', 'width': 1080}]",ChIJ3ZAClMuXPzcRLgIV6o3hYhA,3.4,ChIJ3ZAClMuXPzcRLgIV6o3hYhA,"['lodging', 'point_of_interest', 'establishment']",276,"{'compound_code': '386M+RR Pasighat', 'global_code': '7MWQ386M+RR'}",,https://www.google.com/maps/place/?q=place_id:ChIJ3ZAClMuXPzcRLgIV6o3hYhA
OPERATIONAL,"Tebo E-14, Tebo Village, Pasighat, Arunachal Pradesh 791102","{'location': {'lat': 28.0897726, 'lng': 95.30667199999999}, 'viewport': {'northeast': {'lat': 28.09060222989272, 'lng': 95.30786292989274}, 'southwest': {'lat': 28.08790257010728, 'lng': 95.30516327010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Donyi Hango Camp Homestay And Resort,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116660916423201313260"">A Google User</a>'], 'photo_reference': 'AUGGfZlaMU9GHphKhTUk_j2Sr4QGMWNPF3Dxvvo0yvC8NpwvlYX8F1xPZo82KvDZU2Kwihi-tsZlG3LTbjB9YhCojmV-Wp79cQNffY1EEXd772UhpNCD8zVQFHU7OTQ2rPDJWykWvZrUxjIMP7wqd5djfkEOQ7E4m-vzmllKJu_F_Yyh0BcT', 'width': 1080}]",ChIJR0cvwU2RPzcRaxy1nxyrtcE,3.3,ChIJR0cvwU2RPzcRaxy1nxyrtcE,"['lodging', 'point_of_interest', 'establishment']",425,"{'compound_code': '38Q4+WM Pasighat', 'global_code': '7MWQ38Q4+WM'}",,https://www.google.com/maps/place/?q=place_id:ChIJR0cvwU2RPzcRaxy1nxyrtcE
OPERATIONAL,"386F+WC9, 515, Pasighat, Arunachal Pradesh 791102","{'location': {'lat': 28.0590913, 'lng': 95.3332037}, 'viewport': {'northeast': {'lat': 28.06039477989272, 'lng': 95.33459822989272}, 'southwest': {'lat': 28.05769512010728, 'lng': 95.33189857010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel paaying regency,"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108468885406540776283"">A Google User</a>'], 'photo_reference': 'AUGGfZnR4bvA3_MCIV9CtfdiSvDAh01Kb1iDw4wVVUchVyi2sWGzuysJ_UyGOt9SIK_eswRneED_xyXqokJVQ3_ESknULNvy3KDutsw3VIxOksWi4XXOswgcoGEAimVZFGy68lLj-OF68CzHgTsaSl6TPR9n8xIMBkQbc7SjT26cK5CJ1Swd', 'width': 1280}]",ChIJvwYo4nqXPzcR53CvJJM-rBM,3.5,ChIJvwYo4nqXPzcR53CvJJM-rBM,"['lodging', 'point_of_interest', 'establishment']",118,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJvwYo4nqXPzcR53CvJJM-rBM
OPERATIONAL,"Near, Ghandhi Chowk main market, Pasighat, Arunachal Pradesh 791102","{'location': {'lat': 28.061627, 'lng': 95.330964}, 'viewport': {'northeast': {'lat': 28.06296482989272, 'lng': 95.33229507989273}, 'southwest': {'lat': 28.06026517010728, 'lng': 95.32959542010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 44691 Hotel East,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116713650343817175135"">Mohd Ibrahim</a>'], 'photo_reference': 'AUGGfZmHbBUp6KjAWRCwQ5COKDKErk3qIppH1UPoz2rqnlhqiuZdpAG2dHm66ar0P6Z-Y1s3QFwCoO-i2hWt_8qPaCgAS60dNeu6uz9yySl-dPmA4ou13VOaiYw_FQGj4gm3AIWDTYiFU6ybycjG06mJC4T9sgbrtTT32w7yebRRTnUfnm1L', 'width': 4032}]",ChIJO38E_VKXPzcR1L1tTxUR0fw,2.6,ChIJO38E_VKXPzcR1L1tTxUR0fw,"['lodging', 'point_of_interest', 'establishment']",34,"{'compound_code': '386J+M9 Pasighat', 'global_code': '7MWQ386J+M9'}",,https://www.google.com/maps/place/?q=place_id:ChIJO38E_VKXPzcR1L1tTxUR0fw
OPERATIONAL,"4RMV+W4J, Lower Market, near APST Bus station, Roing, Arunachal Pradesh 792110, India","{'location': {'lat': 28.1357758, 'lng': 95.8426491}, 'viewport': {'northeast': {'lat': 28.13718582989272, 'lng': 95.84400722989272}, 'southwest': {'lat': 28.13448617010728, 'lng': 95.84130757010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Zeemuko (Hotel & Restaurant),"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104137675611460506079"">A Google User</a>'], 'photo_reference': 'AUGGfZlDQ0ZzNUYwNELeHCOYIT1ZwpoiwX-Yv6QnNPluplMgGZyAb-_dfG5yUxWFx0nSgKPB6-Tb_-cWft6MrtmxPvI8CFg2cZdTenCcfbuxCh6bCQ7EnCictuS3O_Y2Ilk_K4rVOrdswfhs-druA-JZ8XuAuiEJtrWje4PVJxEblmY1yltF', 'width': 3999}]",ChIJZ4U1UdlJPjcR2rUUoWCTIKc,3.8,ChIJZ4U1UdlJPjcR2rUUoWCTIKc,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",164,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJZ4U1UdlJPjcR2rUUoWCTIKc
OPERATIONAL,"7WH6+VX9, NH13, Roing, Arunachal Pradesh 792110","{'location': {'lat': 28.2796899, 'lng': 95.9124771}, 'viewport': {'northeast': {'lat': 28.28106707989272, 'lng': 95.91382112989271}, 'southwest': {'lat': 28.27836742010727, 'lng': 95.91112147010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Old hotel 65km,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114905518690152536094"">A Google User</a>'], 'photo_reference': 'AUGGfZlrIlEGYazuNGUc9yTh41OxwYFKA1zzWc8n-bXo9XtUcL-ZDShFHDIAGS2soA05CGHdqiey5yvIw9LoN9ssYI9I-6QW8eaHq3SU3B9gMHvhjoujmux7KL2JtwK87TKJgWeTx749QPEQ-8VIc1zRI6XxKKTGdIFPePlMWfH-NVXAdn5c', 'width': 4000}]",ChIJ0bCg7sE7PjcRNIfi0xz4ihQ,4.1,ChIJ0bCg7sE7PjcRNIfi0xz4ihQ,"['lodging', 'point_of_interest', 'establishment']",43,,,https://www.google.com/maps/place/?q=place_id:ChIJ0bCg7sE7PjcRNIfi0xz4ihQ
OPERATIONAL,"Pasighat, 791102","{'location': {'lat': 28.0625017, 'lng': 95.32903429999999}, 'viewport': {'northeast': {'lat': 28.06384777989272, 'lng': 95.33037967989272}, 'southwest': {'lat': 28.06114812010728, 'lng': 95.32768002010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Aane,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105037324553834669680"">Drema Khandu</a>'], 'photo_reference': 'AUGGfZmXmhxGB7JGyuVanSEQpUw5sBkXqkFHmW8t3ldB97ZBEXoVVZ07Mzv_XTEYseZE0JSxbtWTw7VZBskiRdwD2f08C6AZX4yfTFLnt3Rf4Vy4fillHnPGMNiaH4zy0jbJN-J2P9ggktAagr3IYjYufUeh2Dz9sbAbeLuJ00YG2xItUvwP', 'width': 4032}]",ChIJh1GA7kWXPzcRYaUNFbBXHwA,3.4,ChIJh1GA7kWXPzcRYaUNFbBXHwA,"['lodging', 'point_of_interest', 'establishment']",222,"{'compound_code': '387H+2J Pasighat', 'global_code': '7MWQ387H+2J'}",,https://www.google.com/maps/place/?q=place_id:ChIJh1GA7kWXPzcRYaUNFbBXHwA
