business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"X72G+7MV, Laroenai, Bungku Pesisir, Morowali Regency, Central Sulawesi, Indonesia","{'location': {'lat': -3.0492679, 'lng': 122.276682}, 'viewport': {'northeast': {'lat': -3.047990720107278, 'lng': 122.2779474298927}, 'southwest': {'lat': -3.050690379892723, 'lng': 122.2752477701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Podo Moro,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105149446189673853154"">Frans Robyanto Palinoan</a>'], 'photo_reference': 'AUGGfZmGcHcmEO0asdWHaKVEc8VK-A_oEwot1wxvTd3pW-AnM2x4QW1yhBVjFwciBRe77AqCmULC9KwDIWKf2qvQ5tdpnFtmIPOfLZyD6hGtiFMWg0lLkM800MRBOxUsFpTal-LLpAmAag7Ut_oAOy4GJrsmWnWXBmMO3IKGZ4RQH-zTZRnL', 'width': 4624}]",ChIJUYq5N1Atmi0R7ZGNSVUJ3cE,0.0,ChIJUYq5N1Atmi0R7ZGNSVUJ3cE,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUYq5N1Atmi0R7ZGNSVUJ3cE
OPERATIONAL,"W7XH+MJ8, Laroenai, Bungku Pesisir, Morowali Regency, Central Sulawesi 94974, Indonesia","{'location': {'lat': -3.0510145, 'lng': 122.2789113}, 'viewport': {'northeast': {'lat': -3.049635970107278, 'lng': 122.2802990798927}, 'southwest': {'lat': -3.052335629892723, 'lng': 122.2775994201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kost Mangga II,,ChIJo0HgwN4tmi0RcTUo_yJjFVQ,0.0,ChIJo0HgwN4tmi0RcTUo_yJjFVQ,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJo0HgwN4tmi0RcTUo_yJjFVQ
OPERATIONAL,"QCM9+493, Matano, Menui Kepulauan, Morowali Regency, Central Sulawesi 94975, Indonesia","{'location': {'lat': -3.2172301, 'lng': 122.4184108}, 'viewport': {'northeast': {'lat': -3.215880270107277, 'lng': 122.4197606298928}, 'southwest': {'lat': -3.218579929892722, 'lng': 122.4170609701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Hiburan,,ChIJnd2oMux_mS0R-gPZDqzDpUk,0.0,ChIJnd2oMux_mS0R-gPZDqzDpUk,"['cafe', 'food', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJnd2oMux_mS0R-gPZDqzDpUk
OPERATIONAL,"Pariama, Langgikima, North Konawe Regency, South East Sulawesi 93353, Indonesia","{'location': {'lat': -3.2974522, 'lng': 122.2356035}, 'viewport': {'northeast': {'lat': -3.296154820107278, 'lng': 122.2369115798927}, 'southwest': {'lat': -3.298854479892722, 'lng': 122.2342119201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,21 HOME STAY & FAMILY KARAOKE,,ChIJIQmzrI-FmS0R5YyNK0qa0p0,3.8,ChIJIQmzrI-FmS0R5YyNK0qa0p0,"['lodging', 'point_of_interest', 'establishment']",4.0,"{'compound_code': 'P63P+26 Pariama, North Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q84P63P+26'}",,,https://www.google.com/maps/place/?q=place_id:ChIJIQmzrI-FmS0R5YyNK0qa0p0
OPERATIONAL,"Jalan poros hialu, Langgikima, Kecamatan Langgikima, Hialu, Sulawesi Tenggara 93111, Indonesia","{'location': {'lat': -3.290605, 'lng': 122.1852394}, 'viewport': {'northeast': {'lat': -3.289250720107277, 'lng': 122.1865894798928}, 'southwest': {'lat': -3.291950379892722, 'lng': 122.1838898201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan pondok Widya 5,,ChIJO56XQ1mFmS0RFMccj6iDVAc,0.0,ChIJO56XQ1mFmS0RFMccj6iDVAc,"['lodging', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'P55P+Q3 Langgikima, North Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q84P55P+Q3'}",,,https://www.google.com/maps/place/?q=place_id:ChIJO56XQ1mFmS0RFMccj6iDVAc
OPERATIONAL,"GF87+4WX, Labengi, North Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.4846313, 'lng': 122.4648571}, 'viewport': {'northeast': {'lat': -3.483281470107277, 'lng': 122.4662069298927}, 'southwest': {'lat': -3.485981129892722, 'lng': 122.4635072701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Labengki Nirwana Resort, South East Sulawesi","[{'height': 817, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111498803382552944519"">Beri Juliancer</a>'], 'photo_reference': 'AUGGfZnqJT0DYjEssL35P7p_96ez6JrAiBw8e6joPJ08edbpTqi1nhQtrIv--sqT1JTn6QCt3FRSqSjMhZu-h28XhoGiAI8BuxCAzDt_fptL0PGnSWatCpDmeC_LTePDqj6En6hMrPS5u4Eli644YEqvXlUe0QQ1ApG5S1qSxcIjBmztGE8', 'width': 1225}]",ChIJw4xaBw4NmS0Rg3Zb0h8nukg,4.7,ChIJw4xaBw4NmS0Rg3Zb0h8nukg,"['lodging', 'point_of_interest', 'establishment']",81.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJw4xaBw4NmS0Rg3Zb0h8nukg
OPERATIONAL,"J3H5+WX8, Tadoloiyo, Oheo, North Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.3702005, 'lng': 122.0599394}, 'viewport': {'northeast': {'lat': -3.368839420107277, 'lng': 122.0614659298927}, 'southwest': {'lat': -3.371539079892722, 'lng': 122.0587662701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ALIKAMRI MARANAI,,ChIJi5WWpxSTmS0R4MGCw4TOqN8,0.0,ChIJi5WWpxSTmS0R4MGCw4TOqN8,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJi5WWpxSTmS0R4MGCw4TOqN8
OPERATIONAL,"P64M+FFR, Pariama, Langgikima, North Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.2937576, 'lng': 122.2336267}, 'viewport': {'northeast': {'lat': -3.292389470107277, 'lng': 122.2350051298927}, 'southwest': {'lat': -3.295089129892722, 'lng': 122.2323054701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cafe janbu2,,ChIJG5mWlvqFmS0RzStlTKms2Rc,0.0,ChIJG5mWlvqFmS0RzStlTKms2Rc,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG5mWlvqFmS0RzStlTKms2Rc
OPERATIONAL,"95GX+5J5, Bandaeha, Molawe, North Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.624622, 'lng': 122.199097}, 'viewport': {'northeast': {'lat': -3.623272170107278, 'lng': 122.2004468298927}, 'southwest': {'lat': -3.625971829892722, 'lng': 122.1977471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Molawe,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105579631474781094214"">A Google User</a>'], 'photo_reference': 'AUGGfZnSKc-HysG8pMuAXH3aNYPt6kwAalRI2-k60dDUssNQZZl6eXsqbpdJ7sctMWUAoMJyDXURmuq4kRX27KJnb-9wbQlttI_H4CLIZBwRmEoDgHZWNOSYKvwjw36WUzTa8Xj-Ht5mk1lTXS6ahjLl2cxILyL5TeZokL8D5waYYoCeAK2Y', 'width': 1118}]",ChIJY69YHgCvmS0RoI6fe8Hx-bM,0.0,ChIJY69YHgCvmS0RoI6fe8Hx-bM,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJY69YHgCvmS0RoI6fe8Hx-bM
OPERATIONAL,"H5CW+QWM, Morombo, Lasolo, North Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -3.4280479, 'lng': 122.1973081}, 'viewport': {'northeast': {'lat': -3.426698070107277, 'lng': 122.1986579298928}, 'southwest': {'lat': -3.429397729892722, 'lng': 122.1959582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PT morompo,,ChIJy_VMKRmZmS0Ro9NyX38ZwvQ,0.0,ChIJy_VMKRmZmS0Ro9NyX38ZwvQ,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJy_VMKRmZmS0Ro9NyX38ZwvQ
