business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,permanently_closed,url
OPERATIONAL,"QQM5+FWG, JL. Habema, Walaik, Distrik Wamena, Kabupaten Jayawijaya, Papua 99564, Indonesia","{'location': {'lat': -4.216313, 'lng': 138.759842}, 'viewport': {'northeast': {'lat': -4.214963170107279, 'lng': 138.7611918298927}, 'southwest': {'lat': -4.217662829892722, 'lng': 138.7584921701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sinakma Elok Hotel,ChIJK-M9T6t5PmgR_J7sTX5HkJY,4.0,ChIJK-M9T6t5PmgR_J7sTX5HkJY,"['lodging', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK-M9T6t5PmgR_J7sTX5HkJY
OPERATIONAL,"Jalan A Yani no 14 Irian Jaya / Papua, Wouma, Piramid, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.11609, 'lng': 138.949}, 'viewport': {'northeast': {'lat': -4.114740620107278, 'lng': 138.9503948298927}, 'southwest': {'lat': -4.117440279892722, 'lng': 138.9476951701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Matoa,ChIJhwc-cm5sPmgRrHNps0-4C48,0.0,ChIJhwc-cm5sPmgRrHNps0-4C48,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'VWMX+HH Wouma, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WVWMX+HH'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJhwc-cm5sPmgRrHNps0-4C48
OPERATIONAL,"Jl Pattimura No 32 Wamena, Kama, Wesaput, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.088417499999999, 'lng': 138.9453802}, 'viewport': {'northeast': {'lat': -4.087020520107278, 'lng': 138.9466996298927}, 'southwest': {'lat': -4.089720179892722, 'lng': 138.9439999701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mas Budi,ChIJaSFdn8mJFWgR61UiG6z5G2g,3.8,ChIJaSFdn8mJFWgR61UiG6z5G2g,"['lodging', 'point_of_interest', 'establishment']",71,"{'compound_code': 'WW6W+J5 Kama, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW6W+J5'}","[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101670126549042304114"">Suryaputraramadhan67 67</a>'], 'photo_reference': 'AUGGfZmCn8fGR5fdJ9uTLIzAFTs-luXTHmCYTvmtAouvJVe38GYr5xd8tZs0bhR0WoB5MRZxf_qsjsXfofPtXexGqXYzYCQvw2cEUa6aYE4FZ_KHT1eDzWUCwWylR_XGDkIHWJUmRm_5pclarmMrUCw3tj2PbFD9HFaOoQnMxV8TORipHUiN', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJaSFdn8mJFWgR61UiG6z5G2g
OPERATIONAL,"3FG2+2GM, Unnamed Road, Bokon, Distrik Tiom, Kabupaten Lanny Jaya, Papua 99567, Indonesia","{'location': {'lat': -3.9249165, 'lng': 138.4513033}, 'viewport': {'northeast': {'lat': -3.923534970107278, 'lng': 138.4524560798927}, 'southwest': {'lat': -3.926234629892722, 'lng': 138.4497564201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nawi Abua Hotel,ChIJ8547BMftPWgRjmNdcUmN_s0,4.3,ChIJ8547BMftPWgRjmNdcUmN_s0,"['lodging', 'point_of_interest', 'establishment']",23,,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117999200374210433275"">Benny Alegwy</a>'], 'photo_reference': 'AUGGfZlcSujOnNWZ-oOouKFgfIBIc4qk8SG_rmlquH11AtZIZVe8eDqPPTehq8pj3BgN_1pfyA8SXv76P8V06jhLA5lmqB5X8UUHLc4UG4PHLbL4Wbhb6fW9ySCPUEmeMdekmQsN_ZBvU4iv8QPLHE1D6NntQ9VMnkWRyZjqD2gEdGQaeJWz', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ8547BMftPWgRjmNdcUmN_s0
OPERATIONAL,"Jl. Irian No.26, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0943935, 'lng': 138.9419323}, 'viewport': {'northeast': {'lat': -4.093074320107278, 'lng': 138.9433067298928}, 'southwest': {'lat': -4.095773979892722, 'lng': 138.9406070701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rainbow hotel,ChIJlc_y4ZJsPmgRR9VPE_4yjIo,3.7,ChIJlc_y4ZJsPmgRR9VPE_4yjIo,"['lodging', 'point_of_interest', 'establishment']",96,"{'compound_code': 'WW4R+7Q Wamena Kota, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW4R+7Q'}","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018812891023328242"">Choky Amitie</a>'], 'photo_reference': 'AUGGfZkULJ4R5mp875w9i9QuVRg9wDGnIlhR5MKfnObEj9HuhEQfH0O3mw3qrZlW1m8xkRkqD2P7AFd2B8zgIjDFzjmqpxlYxnucLmYto_z02CudandFj8wy-ES5qzGgggg43wxHnSYSdvHYp8eqPl5jwTv4DqaQW-qlKnjCpFebjiqnEC7v', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJlc_y4ZJsPmgRR9VPE_4yjIo
OPERATIONAL,"2JGP+XXP, Pingel, Ilaga, Puncak Regency, Papua 98972, Indonesia","{'location': {'lat': -3.9727453, 'lng': 137.6387145}, 'viewport': {'northeast': {'lat': -3.971453420107278, 'lng': 137.6400631798927}, 'southwest': {'lat': -3.974153079892722, 'lng': 137.6373635201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan RM Kelabo,ChIJRRnxhBdHPWgRYzwLs7guKCA,4.8,ChIJRRnxhBdHPWgRYzwLs7guKCA,"['lodging', 'point_of_interest', 'establishment']",4,,"[{'height': 3136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116629867479376035436"">aristo law</a>'], 'photo_reference': 'AUGGfZm17bHKkcGqQDMDGa2dwxLGbERgp8kMYVf4yNLTxy5GM5DDPnP_B1eWL2VGw4UjbrYkhz0gqub-h0mI1OKHxVtYlv37x_hkPM-sOwcf6RTxoYN9408s3x2ueS6tNQ_5ldT6qTLi_YqTJ6LAbItDMaHfpCsIzdIJdh_BUkgI8nxtAxEB', 'width': 4224}]",,,https://www.google.com/maps/place/?q=place_id:ChIJRRnxhBdHPWgRYzwLs7guKCA
OPERATIONAL,"J9W8+52R, Jl. dewi sri Irian Jaya, Wahaik, Ninia, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.3545, 'lng': 139.365}, 'viewport': {'northeast': {'lat': -4.353150170107279, 'lng': 139.3663498298927}, 'southwest': {'lat': -4.355849829892723, 'lng': 139.3636501701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tirta Mandala Hotel,ChIJfVdT____PmgRTcgeR9wTS1I,5.0,ChIJfVdT____PmgRTcgeR9wTS1I,"['lodging', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJfVdT____PmgRTcgeR9wTS1I
OPERATIONAL,"Jl. Gatot Subroto No.63, Ketimavit, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.094583699999999, 'lng': 138.9489459}, 'viewport': {'northeast': {'lat': -4.093187420107277, 'lng': 138.9503873298927}, 'southwest': {'lat': -4.095887079892721, 'lng': 138.9476876701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Nayak,ChIJPzn6r3hsPmgRn9l8gYUFjjU,3.4,ChIJPzn6r3hsPmgRn9l8gYUFjjU,"['lodging', 'point_of_interest', 'establishment']",37,"{'compound_code': 'WW4X+5H Ketimavit, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW4X+5H'}","[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111441125593657915054"">Rahmadi Rahman</a>'], 'photo_reference': 'AUGGfZlFGioi33T-2n3_bnV6-bxKUuINteJoy6oRBDmJv69lrEcgVh_mPMXd8MHDZDzhPYysKeHCNP6l9csdESY7tAu2f7HE8uHGy27CEqHis3omeyfb6R3iFUwDUN8gCwwY5MnGWfDUY9WQ7WKF_e05MVlkVg04IRivCOUHCFkSJYjKqrUs', 'width': 4128}]",,,https://www.google.com/maps/place/?q=place_id:ChIJPzn6r3hsPmgRn9l8gYUFjjU
OPERATIONAL,"A. Yani Street 1 Irian Jaya / Papua, Wouma, Piramid, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.11609, 'lng': 138.949}, 'viewport': {'northeast': {'lat': -4.114740620107278, 'lng': 138.9503948298927}, 'southwest': {'lat': -4.117440279892722, 'lng': 138.9476951701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mariat Sorong,ChIJhwc-cm5sPmgRSs1u2Z8Hxmk,0.0,ChIJhwc-cm5sPmgRSs1u2Z8Hxmk,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'VWMX+HH Wouma, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WVWMX+HH'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJhwc-cm5sPmgRSs1u2Z8Hxmk
OPERATIONAL,"Jl. Irian No.40, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0957582, 'lng': 138.9392487}, 'viewport': {'northeast': {'lat': -4.094447220107279, 'lng': 138.9406169798928}, 'southwest': {'lat': -4.097146879892723, 'lng': 138.9379173201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Putri Dani,ChIJ4bU9KFFtPmgREntV6sLgdI8,4.1,ChIJ4bU9KFFtPmgREntV6sLgdI8,"['lodging', 'point_of_interest', 'establishment']",50,"{'compound_code': 'WW3Q+MM Hurekama, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW3Q+MM'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115751856670608836834"">Semuel Yigibalom</a>'], 'photo_reference': 'AUGGfZm6DA8_kI8qV4zkIkjId0v38ExBMHzjUGPbItw6y0G0FCx_f5LPnRI38icEciY4SnB_n4X4tuK3yX-fo-kf2Y1qVffiaARFoHdq-B35tdNV4Jb7Pyh7jSrIHW3NY3YJR7gAdXdFjNMq6kODPgPfFYxShFcN6r4yF1kTlLnR_qNgYci6', 'width': 3000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ4bU9KFFtPmgREntV6sLgdI8
