business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,permanently_closed,url
OPERATIONAL,"Jl. Hutan pinus, Dukuhbawang, Sawangan, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.4416575, 'lng': 109.0911668}, 'viewport': {'northeast': {'lat': -7.44030007010728, 'lng': 109.0925398298927}, 'southwest': {'lat': -7.442999729892724, 'lng': 109.0898401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HUTAN PINUS SAWANGAN,{'open_now': False},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106334054665946097506"">Akbar Reges</a>'], 'photo_reference': 'AUGGfZkN9Se-hx1KDKCw81VX1GL4vucBBSU3yDAze8ljufRcEzw3OLtPEy2JeCOS9wRnJStvEQS-h5X9DiWZiCNreiUyHDFz_X3NPUWLPpB2sBykjV_5_tmYkumMyjCmkagUz7rBvvexSR_K0p2Cd-jiFY8_bFt9TzpKvy6mgA53PkkFLGPr', 'width': 2592}]",ChIJp07SUOljZS4RJdoV47C6oKA,"{'compound_code': 'H35R+8F Sawangan, Banyumas Regency, Central Java, Indonesia', 'global_code': '6P4FH35R+8F'}",4.4,ChIJp07SUOljZS4RJdoV47C6oKA,"['tourist_attraction', 'point_of_interest', 'establishment']",94,,,https://www.google.com/maps/place/?q=place_id:ChIJp07SUOljZS4RJdoV47C6oKA
OPERATIONAL,"H3RM+XGM, Munggangsari Kidul, Ajibarang Wetan, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.407529599999998, 'lng': 109.0837857}, 'viewport': {'northeast': {'lat': -7.406179620107277, 'lng': 109.0851353298927}, 'southwest': {'lat': -7.408879279892721, 'lng': 109.0824356701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Kalidatar,{'open_now': True},"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105780757141038237439"">A Google User</a>'], 'photo_reference': 'AUGGfZkUMiBmoqrwd3NsALgYHAc2rSzWLkzWH7p7GBg0d9EtH5hkKusQZCVInp_wneCdXMPFArO9E1po_F6vvJuvO3ZrwgCxdtekETTOsw6Bbdv8-6FA9lCFgT4LWWLaKja2ou3_PlWvxpaRYxkSo5V22h8Ri-ncZfSokfukbAobPqqIpBct', 'width': 1536}]",ChIJY7p749BjZS4RFPCgh9ZBF0g,,4.4,ChIJY7p749BjZS4RFPCgh9ZBF0g,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,https://www.google.com/maps/place/?q=place_id:ChIJY7p749BjZS4RFPCgh9ZBF0g
OPERATIONAL,"Jl. Curugawu No.1, Curugawu, Pandansari, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.3975797, 'lng': 109.0848576}, 'viewport': {'northeast': {'lat': -7.396040470107277, 'lng': 109.0862593298927}, 'southwest': {'lat': -7.398740129892721, 'lng': 109.0835596701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Kanoman,{'open_now': False},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117672425246622032127"">purwanto.tri</a>'], 'photo_reference': 'AUGGfZmDUtM7z_SLkt8ajna5T-d_ra_No2C0gAJr_W70aWhTQn3Tj83wevNQTb_oHD0KMZZC2LkImuy8EKBC0t1TUrV3o4gTqCKcm0BaDfDT2Ko9u-vHI99n_-mL9l_t7pVSahg2ZliKBtFYMLrg5ALPyr2xH8flxdOnCMODo2cu1LwmA5eR', 'width': 3468}]",ChIJcxH9QJtjZS4Rvb8t-f10j3c,"{'compound_code': 'J32M+XW Pandansari, Banyumas Regency, Central Java, Indonesia', 'global_code': '6P4FJ32M+XW'}",4.3,ChIJcxH9QJtjZS4Rvb8t-f10j3c,"['tourist_attraction', 'point_of_interest', 'establishment']",213,,,https://www.google.com/maps/place/?q=place_id:ChIJcxH9QJtjZS4Rvb8t-f10j3c
OPERATIONAL,"H3GG+Q3X, Pancasan, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.423015500000001, 'lng': 109.0752442}, 'viewport': {'northeast': {'lat': -7.42166002010728, 'lng': 109.0765297798927}, 'southwest': {'lat': -7.424359679892723, 'lng': 109.0738301201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dream Land Water Park,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114037711097507399486"">Didoth Metallica</a>'], 'photo_reference': 'AUGGfZkITiIuBmwjvQ4MNfDqCMark-V9fZdR9PSgQyOU7wvWdgP9au4EHy_T8qNhbo4h-HPFdsAP0KibseDij8Z2BVtdQKbSdbcIjxOW3LCDaEq5t295CmpjwyfGhVSXPjlM-LvxW36vT5m465maKslJQLhXJjI8gC7fEZG-4N6D3QSlmD2s', 'width': 3264}]",ChIJNxR5H8JjZS4R0dxoz08Mpcs,,4.1,ChIJNxR5H8JjZS4R0dxoz08Mpcs,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",4306,,,https://www.google.com/maps/place/?q=place_id:ChIJNxR5H8JjZS4R0dxoz08Mpcs
OPERATIONAL,"Unnamed Road, 53163, Cigebang, Darmakradenan, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.4271572, 'lng': 109.0432976}, 'viewport': {'northeast': {'lat': -7.425729070107277, 'lng': 109.0445907798927}, 'southwest': {'lat': -7.428428729892721, 'lng': 109.0418911201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perbukitan Cigebang,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114253950566731550362"">A Google User</a>'], 'photo_reference': 'AUGGfZkDaACamZbKOyBD512iND1IMOEOu3dXiAbFHNP1HbcTtU3eTSV7vY2pN17pugU8GKm1EEOiPUcs-WVTlmLi1Osguum1ip_H-5ywzLhMCDPTnpiafjxzsAvK58DLNUMt0QWwcPnds4psDbjx-0PVWqSh6CXh0X9h8xqUzjERPQrJDtvT', 'width': 4208}]",ChIJy_jxFnVjZS4RLnbnynxYso4,"{'compound_code': 'H2FV+48 Darmakradenan, Banyumas Regency, Central Java, Indonesia', 'global_code': '6P4FH2FV+48'}",4.1,ChIJy_jxFnVjZS4RLnbnynxYso4,"['tourist_attraction', 'point_of_interest', 'establishment']",40,,,https://www.google.com/maps/place/?q=place_id:ChIJy_jxFnVjZS4RLnbnynxYso4
OPERATIONAL,"H29X+7G7, Kalipandan, Tipar Kidul, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.431838600000001, 'lng': 109.0488047}, 'viewport': {'northeast': {'lat': -7.430578970107277, 'lng': 109.0506036298927}, 'southwest': {'lat': -7.433278629892721, 'lng': 109.0479039701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Lereng,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109389657686058601906"">A Google User</a>'], 'photo_reference': 'AUGGfZkWWEtKuE4vlNcmKu8izz-1mNyDXCCuQlbGiObiC-Muo8GmvclN4sgD-RDDMNCVloYg2oDgxiY2cqhHADwATyfSZxGucVPppWFTAGCt-g983GnNdAIWV3mt9pw8uxZ0YrFqZA3zPguQc6QPLMnqpnOjyyPU7_ksLNBYMPYpeav2fwbl', 'width': 2250}]",ChIJ8b5ZgIZjZS4RgjVuhmlwje4,,5.0,ChIJ8b5ZgIZjZS4RgjVuhmlwje4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ8b5ZgIZjZS4RgjVuhmlwje4
OPERATIONAL,"G3X9+RH3, Cibodas, Tipar Kidul, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.450485, 'lng': 109.0689112}, 'viewport': {'northeast': {'lat': -7.449186370107277, 'lng': 109.0702502798927}, 'southwest': {'lat': -7.451886029892721, 'lng': 109.0675506201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing Sahlan Beringin,,,ChIJ-QspjNhlZS4RESt9l1lj2U4,,5.0,ChIJ-QspjNhlZS4RESt9l1lj2U4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ-QspjNhlZS4RESt9l1lj2U4
OPERATIONAL,"H2HF+GQ4, Igir Cirelang, Darmakradenan, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.4212487, 'lng': 109.0244445}, 'viewport': {'northeast': {'lat': -7.420183170107278, 'lng': 109.0258961298927}, 'southwest': {'lat': -7.422882829892722, 'lng': 109.0231964701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Diponegoro,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115870896124623335386"">A Google User</a>'], 'photo_reference': 'AUGGfZmSfsNK2zLqZWjg0fKx73y0sAVJyS9xkPZnxhu-eNaG69aTAQ_bsRDtL_fhlKlpIOEEnmOISedKPu8ReuRiDJtcEXczCqQ97K0XFCB1GyGieuEZtrDWM4NQ2XWZmd1czA6NDZUMCPYtczBlMfncgpv5QXaI2JhHqXrJyGsEsZ7QT0m5', 'width': 4160}]",ChIJSbeyMOljZS4RTDZtXZywfn0,,4.3,ChIJSbeyMOljZS4RTDZtXZywfn0,"['tourist_attraction', 'point_of_interest', 'establishment']",29,,,https://www.google.com/maps/place/?q=place_id:ChIJSbeyMOljZS4RTDZtXZywfn0
OPERATIONAL,"H4P7+3F7, Glempang, Banjarsari, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.414847000000001, 'lng': 109.113684}, 'viewport': {'northeast': {'lat': -7.41362677010728, 'lng': 109.11457355}, 'southwest': {'lat': -7.416326429892724, 'lng': 109.11101535}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Glempang,,,ChIJsflJvJNhZS4RndTYskqwoxo,,0.0,ChIJsflJvJNhZS4RndTYskqwoxo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJsflJvJNhZS4RndTYskqwoxo
OPERATIONAL,"Jl. Raya Gumelar, Sidoarjo, Darmakradenan, Kec. Ajibarang, Kabupaten Banyumas, Jawa Tengah 53163, Indonesia","{'location': {'lat': -7.418446, 'lng': 109.014427}, 'viewport': {'northeast': {'lat': -7.41709477010728, 'lng': 109.0157793798927}, 'southwest': {'lat': -7.419794429892724, 'lng': 109.0130797201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan wringin tirta,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115733336154118563025"">A Google User</a>'], 'photo_reference': 'AUGGfZkp14wX-EVGf33xbNSU26cNawgRP2QLcG-0Ao7qKaD5qgAAJWy2c--bS1Stih7EN1vm13ec0VhFhovqq_Ggry-eM8zybHO0EVnZt8dV53m5uD38CzJ7gRLzUI_40St0dT1bb3XWXLDf0Js4hM4ylORdmBlvJ5SP8-KrVrWuZWW2XqfM', 'width': 3120}]",ChIJzU5IR7hjZS4RoruL8vtFXEM,"{'compound_code': 'H2J7+JQ Darmakradenan, Banyumas Regency, Central Java, Indonesia', 'global_code': '6P4FH2J7+JQ'}",0.0,ChIJzU5IR7hjZS4RoruL8vtFXEM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJzU5IR7hjZS4RoruL8vtFXEM
