business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"55C7+JF4, Bunta Dua, Bunta, Banggai Regency, Central Sulawesi 94753, Indonesia","{'location': {'lat': -0.8284975, 'lng': 122.1636939}, 'viewport': {'northeast': {'lat': -0.8271113201072776, 'lng': 122.1651012298927}, 'southwest': {'lat': -0.8298109798927221, 'lng': 122.1624015701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel paccengkean dan kulantu bengis,ChIJCwCr7z5phi0RmiBkeOPXgR0,0.0,ChIJCwCr7z5phi0RmiBkeOPXgR0,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJCwCr7z5phi0RmiBkeOPXgR0
OPERATIONAL,"Jl. Trans Sulawesi No.76, Kalaka, Kec. Bunta, Kabupaten Banggai, Sulawesi Tengah 94753, Indonesia","{'location': {'lat': -0.8426199999999999, 'lng': 122.168}, 'viewport': {'northeast': {'lat': -0.8413919701072777, 'lng': 122.17029155}, 'southwest': {'lat': -0.8440916298927221, 'lng': 122.16723615}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rian saputra,ChIJLVbnx9Rvhi0RWpwcYjX3n6A,0.0,ChIJLVbnx9Rvhi0RWpwcYjX3n6A,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': '5549+X6 Kalaka, Banggai Regency, Central Sulawesi, Indonesia', 'global_code': '6QF45549+X6'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJLVbnx9Rvhi0RWpwcYjX3n6A
OPERATIONAL,"Kalaka, Bunta, Kalaka, Kec. Bunta, Kabupaten Banggai, Sulawesi Tengah 94753, Indonesia","{'location': {'lat': -0.847557, 'lng': 122.1673465}, 'viewport': {'northeast': {'lat': -0.8461993201072777, 'lng': 122.1686848798927}, 'southwest': {'lat': -0.8488989798927222, 'lng': 122.1659852201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Grand city,ChIJ_____4tlhi0RP5TYQsFywAs,4.1,ChIJ_____4tlhi0RP5TYQsFywAs,"['lodging', 'point_of_interest', 'establishment']",91,"{'compound_code': '5528+XW Kalaka, Banggai Regency, Central Sulawesi, Indonesia', 'global_code': '6QF45528+XW'}",{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102309270544376863502"">Grand City</a>'], 'photo_reference': 'AUGGfZkBwi6Qla2Qth4rwEpdwHl6IuVzNCYdzzpctNjqczXCZNwOm0cCIWqNd48bNc-qkSbL6q4IEhuBgW1Tra7JeerFFmk0yjF3LrxIGGpr-14pqI0MtVDt4R-z6BAetmHqw94YK80RPhxRYUNdD6x8IxmxF7cQRs8fa38auT9eAGS99TZE', 'width': 640}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_____4tlhi0RP5TYQsFywAs
OPERATIONAL,"Bunta Satu, Bunta, Banggai Regency, Central Sulawesi 94753, Indonesia","{'location': {'lat': -0.8364619999999999, 'lng': 122.1689579}, 'viewport': {'northeast': {'lat': -0.8351604701072777, 'lng': 122.1702207298927}, 'southwest': {'lat': -0.8378601298927222, 'lng': 122.1675210701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel & Resto Cakrawala,ChIJ-alvJWdvhi0R9gFNDSU_q2s,4.3,ChIJ-alvJWdvhi0R9gFNDSU_q2s,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",83,"{'compound_code': '5579+CH Bunta Satu, Banggai Regency, Central Sulawesi, Indonesia', 'global_code': '6QF45579+CH'}",{'open_now': True},"[{'height': 6120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110897512482079755130"">A Google User</a>'], 'photo_reference': 'AUGGfZkqpjzj2RC3T3DYM-D20q5wJjXu8HHF0_qPe1oZ9BGpTe9a-cqrs-2pT5yKzj8eOQ9vmWcrVTu07tAnm1Gxwf6vfDVY-YWBh49yC6IO3Wjv51c2HOSiQjW54KNvYVdrKBPPksJlDOYw5WD-nhZTwyFzhM6QHuPsrSJYU3kkx8VvCrAC', 'width': 8160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ-alvJWdvhi0R9gFNDSU_q2s
OPERATIONAL,"5577+X8Q, Bunta Satu, Bunta, Banggai Regency, Central Sulawesi 94753, Indonesia","{'location': {'lat': -0.8350253999999999, 'lng': 122.1633486}, 'viewport': {'northeast': {'lat': -0.8337328701072778, 'lng': 122.1647736298927}, 'southwest': {'lat': -0.8364325298927222, 'lng': 122.1620739701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Olimpik,ChIJq3drB1Jvhi0RTOuIO9x5pjk,4.3,ChIJq3drB1Jvhi0RTOuIO9x5pjk,"['lodging', 'point_of_interest', 'establishment']",26,,,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110656206081832606255"">Aldy Sumarno</a>'], 'photo_reference': 'AUGGfZkCjv1Uy2M53Ghxfqn0btG0MT_ODUkNX4NF09vNCtd6CPQ4ELQR4IsdgCgJ1icYEp8snVFOQ1kw9442Ik7EumpvR8z3R4IOTcIRuJTGVmVHmxaNPdGPnDcQxBPPk5jOf8-WMEcR8Gs9nKPXP_pt1TA3wHGeormkTQl_eYwQV1DjwV3w', 'width': 1944}]",,https://www.google.com/maps/place/?q=place_id:ChIJq3drB1Jvhi0RTOuIO9x5pjk
OPERATIONAL,"558C+F43, Salabenda, Bunta, Banggai Regency, Central Sulawesi 94753, Indonesia","{'location': {'lat': -0.8337224999999999, 'lng': 122.1702143}, 'viewport': {'northeast': {'lat': -0.832278870107278, 'lng': 122.1715222298927}, 'southwest': {'lat': -0.8349785298927224, 'lng': 122.1688225701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Monalisa Guest House,ChIJ61R7RwBvhi0RnH5N7qglSTo,4.0,ChIJ61R7RwBvhi0RnH5N7qglSTo,"['lodging', 'point_of_interest', 'establishment']",1,,,"[{'height': 488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112252017396553328227"">A Google User</a>'], 'photo_reference': 'AUGGfZlahyeZYItQoEajh1DFyobPWFlRXnMLlIPHH6YPHUfmbrvG9CUxj-WPVVhhVedzziqCpGad8ZhWqZbaK2rR-VIMHb59hrMBdmtsnMIDkYOwDyPfTDP7k_MLPdpSPaFw9rm94wz-lXDQVY1UPPaMSOfVE-U-ruFZSgOS6mVb-KE-JmcO', 'width': 1040}]",,https://www.google.com/maps/place/?q=place_id:ChIJ61R7RwBvhi0RnH5N7qglSTo
OPERATIONAL,"5588+W7, Bunta Satu, Bunta, Banggai Regency, Central Sulawesi 94753, Indonesia","{'location': {'lat': -0.8326123999999999, 'lng': 122.1657344}, 'viewport': {'northeast': {'lat': -0.8311861701072778, 'lng': 122.1669790798928}, 'southwest': {'lat': -0.8338858298927222, 'lng': 122.1642794201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Losmen Duta,ChIJYcdEbk5vhi0RoL21gMu5Vyo,3.0,ChIJYcdEbk5vhi0RoL21gMu5Vyo,"['lodging', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYcdEbk5vhi0RoL21gMu5Vyo
OPERATIONAL,"5539+J94, Kalaka, Bunta, Banggai Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.8460118999999999, 'lng': 122.1684804}, 'viewport': {'northeast': {'lat': -0.8446223201072778, 'lng': 122.1697655298927}, 'southwest': {'lat': -0.8473219798927222, 'lng': 122.1670658701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rawdah Guest house,ChIJkyL08wRvhi0RXyGG70KpMDY,4.8,ChIJkyL08wRvhi0RXyGG70KpMDY,"['lodging', 'point_of_interest', 'establishment']",6,,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112252017396553328227"">A Google User</a>'], 'photo_reference': 'AUGGfZl2fGZTiRBpohfzvqpePsg417NPkLsaizOc0e7TT9G6STqYcE8ldXXj8HCsJkkT_yw_7vgl-6TIlhEDx9NPFO3Lq-jaKlJ_nWVdcrAyzdMOta9OqOfAzZImXT19OeuNNdQ7grCB_BsafzYd2KrTQDP5EV0P3_Xf9cE6AXGyIdmZ0WMw', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJkyL08wRvhi0RXyGG70KpMDY
OPERATIONAL,"3324+8M, Pulodalagan, Nuhon, Banggai Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.9491679000000001, 'lng': 122.0567121}, 'viewport': {'northeast': {'lat': -0.9483440201072779, 'lng': 122.0581824798927}, 'southwest': {'lat': -0.9510436798927222, 'lng': 122.0554828201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pemadian air panas pulodalagan,ChIJE6cqtnBzhi0RSEqWog6Z1TA,3.8,ChIJE6cqtnBzhi0RSEqWog6Z1TA,"['lodging', 'point_of_interest', 'establishment']",4,,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105760795759973874301"">A Google User</a>'], 'photo_reference': 'AUGGfZnoHqUwMP12aHohUUuknOjcT35HRP_Cn8-fzBB7h0z-wIGLpuwy1WU3DjR8CbPjQLk1cPUbgBUrJkLdqCN6i9WCdPBdtIr4tXx0-QbGi7DrrEfkDs2byqIWpChoZpofV15JkWc_JQESOvTl8UFZkFqbzKIplxQhfpAsw7V8fg-0PlX_', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJE6cqtnBzhi0RSEqWog6Z1TA
OPERATIONAL,"5598+5R8, Bunta Satu, Bunta, Banggai Regency, Central Sulawesi 94753, Indonesia","{'location': {'lat': -0.8320816, 'lng': 122.1670918}, 'viewport': {'northeast': {'lat': -0.8305638201072777, 'lng': 122.1683564298927}, 'southwest': {'lat': -0.8332634798927222, 'lng': 122.1656567701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Pelangi,ChIJT817OlNvhi0RahDhEc8RVTY,3.9,ChIJT817OlNvhi0RahDhEc8RVTY,"['lodging', 'point_of_interest', 'establishment']",16,,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100656908978473345609"">Ahmad SPd</a>'], 'photo_reference': 'AUGGfZnhxTQ7fjyTssvFTByTOmyWH4k8IgbXOzT9iPP15oGmfNJPnlpVA73BICFiSdadU5d05e0AE0TWM3qEmpmLuecL8MMYAVMTMkvetv87BNoHd1Yp6H17ZMH0P0fVme1021mHppjmj9Z2Heeat2o5_9aLQnnByBgIHC2LG_wueLxz4mo', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJT817OlNvhi0RahDhEc8RVTY
