business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"5VJ6+65F, Jl.Trans Wollo, Pirambot, Distrik Bolakme, Kabupaten Jayawijaya, Papua, Indonesia","{'location': {'lat': -3.8194446, 'lng': 138.8604223}, 'viewport': {'northeast': {'lat': -3.818094770107278, 'lng': 138.8617721298927}, 'southwest': {'lat': -3.820794429892722, 'lng': 138.8590724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kali Tinggi,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102933491149053456381"">A Google User</a>'], 'photo_reference': 'AUGGfZl2j_RcYBMSqGCB13rnMvWiZ1VI2wy8JuxEBsiru20FIfgfl6_EARqZku-llV_LGXebtJdhRylMKRCLvpEXdmfiZs1dki6svRUVtesZiX6pkuWKqiDGGvDhf98QpOOvfgSbPB_NEZtqXOhYQ3OYO08LNk6TaKvcDzS9kBjU7b9_vGE', 'width': 2448}]",ChIJ5zLHfmkDPmgR6Kx72GRREA8,0.0,ChIJ5zLHfmkDPmgR6Kx72GRREA8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ5zLHfmkDPmgR6Kx72GRREA8
OPERATIONAL,"5V38+V8J, Pirambot, Wollo, Jayawijaya Regency, Papua, Indonesia","{'location': {'lat': -3.8452753, 'lng': 138.865767}, 'viewport': {'northeast': {'lat': -3.843936320107277, 'lng': 138.8670854798928}, 'southwest': {'lat': -3.846635979892721, 'lng': 138.8643858201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Eromedlo,,ChIJf8J8JAADPmgRCBsdtFu3Zag,0.0,ChIJf8J8JAADPmgRCBsdtFu3Zag,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJf8J8JAADPmgRCBsdtFu3Zag
OPERATIONAL,"3VC8+XX7, Usilimo, Wesaput, Jayawijaya Regency, Papua, Indonesia","{'location': {'lat': -3.9275897, 'lng': 138.8674138}, 'viewport': {'northeast': {'lat': -3.926004020107278, 'lng': 138.86971765}, 'southwest': {'lat': -3.928703679892722, 'lng': 138.8666458499999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Gua Sikhepalki,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105406861627766027286"">A Google User</a>'], 'photo_reference': 'AUGGfZmtDForZ9CuZeKuqmty7Kw3q77XqY0RipHA_D0JT5hKAhJXbe8Y8PMx3mW3uYLW0AUDmRvJgmlzLuicDR_RfirKT8IvM8XkqJ9-KYtH3z-_5xvmK4X-eUXM4ZzZGwPlNiegXSNyepz-yIVIKDg5LReuxvv5xVqzxDzEXY-Lgl_F4mJQ', 'width': 4160}]",ChIJKSYJcEYFPmgRtZOZaKzTOEQ,3.0,ChIJKSYJcEYFPmgRtZOZaKzTOEQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJKSYJcEYFPmgRtZOZaKzTOEQ
OPERATIONAL,"3VHC+6R, Usilimo, Wesaput, Jayawijaya Regency, Papua 99554, Indonesia","{'location': {'lat': -3.921980999999999, 'lng': 138.872053}, 'viewport': {'northeast': {'lat': -3.920440820107278, 'lng': 138.8728440298927}, 'southwest': {'lat': -3.923140479892722, 'lng': 138.8701443701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua lokale,"[{'height': 1858, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113478128068147211154"">A Google User</a>'], 'photo_reference': 'AUGGfZlf8yFra-4twh13zNB-irJ0uE7WdEvyBY-tvVsXE3U5xK8vEDgF1isNQ1TkS89D1tyFlonCUbu7SujxGj5ZosQxNh3blG30IjxXQF7a6LzSBSCzFvfsk2waxn4ohhKIfXx628BiHYB7ib9HmXWipJeEqPLf8bzu0oJgHlhmVaIb5-0M', 'width': 1263}]",ChIJJV5dyi4FPmgRLSD71LxJ-0Y,5.0,ChIJJV5dyi4FPmgRLSD71LxJ-0Y,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJV5dyi4FPmgRLSD71LxJ-0Y
OPERATIONAL,"VP66+F28, Unnamed Road, Tipalok, Kec. Pelebaga, Kabupaten Jayawijaya, Papua 99564, Indonesia","{'location': {'lat': -4.1388286, 'lng': 138.7100761}, 'viewport': {'northeast': {'lat': -4.137531620107278, 'lng': 138.7132471}, 'southwest': {'lat': -4.140231279892722, 'lng': 138.7090191}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Little Lake Habema,"[{'height': 1076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104271744230092293899"">A Google User</a>'], 'photo_reference': 'AUGGfZkToSmL7A2qjSA4eeNe0FFJsrj59Nd3rnpHPwTNhG62jbuo-TDBrTCgzUaV7B0C812Wi323Z7dE9Y5UKbE8uO3gYu8a6P_ugpJPS_GUNovEvzgbC4PSbFSQ1v3Z3il5RjZvbcQN15ofjtWGzWsG37ZXW8pRduM55-aBn0RSYsb2_leV', 'width': 1080}]",ChIJ4ZJMyy_ZPWgR0XTC0HqRquw,4.0,ChIJ4ZJMyy_ZPWgR0XTC0HqRquw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4ZJMyy_ZPWgR0XTC0HqRquw
OPERATIONAL,"XX73+82H, Aikima, Kurulu, Jayawijaya Regency, Papua 99566, Indonesia","{'location': {'lat': -4.0366814, 'lng': 138.9526219}, 'viewport': {'northeast': {'lat': -4.035260220107278, 'lng': 138.9541353298927}, 'southwest': {'lat': -4.037959879892722, 'lng': 138.9514356701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir Putih Wamena,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018812891023328242"">Choky Amitie</a>'], 'photo_reference': 'AUGGfZmXfh3yR9Owo1lSwKaykGdhLMy-s0a68mzUliZgi8E8X0WO1YQx_3oLkoIfb5WYjOhMUa7ZgtNiwtMac0L7MZ9Qq0gV19jecl6uPhOWejHzIw1nq1GjXZiYFjGEawlegwEnad0o5uvYFn6MTha__1X5ZjAKvh7BRYFkQnG5rFPP-59z', 'width': 4032}]",ChIJuTVZ84QTPmgRVfXaOc0fRbc,4.8,ChIJuTVZ84QTPmgRVfXaOc0fRbc,"['tourist_attraction', 'point_of_interest', 'establishment']",51.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJuTVZ84QTPmgRVfXaOc0fRbc
,"Bolakme, Jayawijaya Regency, Papua, Indonesia","{'location': {'lat': -3.8537009, 'lng': 138.7225212}, 'viewport': {'northeast': {'lat': -3.8175581, 'lng': 138.819149}, 'southwest': {'lat': -3.884185, 'lng': 138.6017589}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bolakme,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110441196368474351576"">A Google User</a>'], 'photo_reference': 'AUGGfZlPtjB8VJDo3OKFUsYj7TaIjEY_RhcgNsJQ-gK5hk8PzztzYDczGNu7Vz8p6eWq0n3BO6Vi1qEQRqFlBilIdhap5patuYMJSWdJxilnJktgi-m401ehn7R0FhkczuxTCxER03RKM3qB8YNDTuyJYWnYb6o7UCLD-uOxBz9Uus2heeT8', 'width': 780}]",ChIJ07qgv9H_PWgRjM2PoXEgta4,,ChIJ07qgv9H_PWgRjM2PoXEgta4,"['administrative_area_level_3', 'political']",,,,https://www.google.com/maps/place/?q=place_id:ChIJ07qgv9H_PWgRjM2PoXEgta4
OPERATIONAL,"WW4V+HFP, Jl. Irian, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0935372, 'lng': 138.9437021}, 'viewport': {'northeast': {'lat': -4.092160170107277, 'lng': 138.9450360298927}, 'southwest': {'lat': -4.094859829892721, 'lng': 138.9423363701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mumi Jiwika,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117940016008370562565"">Doni Kurniawan Subardo</a>'], 'photo_reference': 'AUGGfZnqh6abiDK1I_NhJzPOrPN7ZNpcnoh8Lm4QH6jqwKylhfiFkg5JHXmVFDhx-HtikOAKlvp7HX2S4dryS1Za4UUC4x7WZZKXJKrXOsYkv4O-jZe2lV37GvLf26PrZvFjJlYJfZHbvUJ5ExcPpORd5bRuhYOu4CcJrvObEyDlYckXCCS7', 'width': 2592}]",ChIJxzDlvJNsPmgRCZ7XuahBBU4,4.2,ChIJxzDlvJNsPmgRCZ7XuahBBU4,"['tourist_attraction', 'point_of_interest', 'establishment']",65.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJxzDlvJNsPmgRCZ7XuahBBU4
CLOSED_TEMPORARILY,"6M2F+4P, Injuta, Tagineri, Jayawijaya Regency, Papua, Indonesia","{'location': {'lat': -3.7996271, 'lng': 138.6742891}, 'viewport': {'northeast': {'lat': -3.798277270107278, 'lng': 138.6756389298927}, 'southwest': {'lat': -3.800976929892722, 'lng': 138.6729392701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir putih meleme wololopa,,ChIJu4uwOLMBFmgRfGb1GCncFXQ,0.0,ChIJu4uwOLMBFmgRfGb1GCncFXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJu4uwOLMBFmgRfGb1GCncFXQ
CLOSED_TEMPORARILY,"3QG4+373, Piramid, Jayawijaya Regency, Papua 99555, Indonesia","{'location': {'lat': -3.9248657, 'lng': 138.7556629}, 'viewport': {'northeast': {'lat': -3.923515870107277, 'lng': 138.7570127298927}, 'southwest': {'lat': -3.926215529892721, 'lng': 138.7543130701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kali Enamben,,ChIJp6IA42YHPmgRyiL7jNQOpUI,5.0,ChIJp6IA42YHPmgRyiL7jNQOpUI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJp6IA42YHPmgRyiL7jNQOpUI
