business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"X5PM+2R, Lebelau, North Kisar, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.014907599999999, 'lng': 127.1845106}, 'viewport': {'northeast': {'lat': -8.013557770107276, 'lng': 127.1858604298927}, 'southwest': {'lat': -8.01625742989272, 'lng': 127.1831607701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Portukil Beach,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391114705027877867"">A Google User</a>'], 'photo_reference': 'AUGGfZmY205qrYcfaYeTwGrJPydf3DGFWxpObI1rkK9ua1-hpqQ1osdyYmoUcPZnZHdw4tQCo6DRbnrsXrLdrlmF_qU_FRrLADCxVuc8QVQrvOePDmUkUiyAOWb36MtrmDG0fr8sZEABz0UKgxhQ3RPUtJmdoj_ZS52txaYLH12eHx3PSfen', 'width': 720}]",ChIJbe1vZNLRAi0RgJPqp6NMnh0,0.0,ChIJbe1vZNLRAi0RgJPqp6NMnh0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJbe1vZNLRAi0RgJPqp6NMnh0
OPERATIONAL,"W5F2+85, Wonreli, Pulau-pulau Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.0766972, 'lng': 127.1504647}, 'viewport': {'northeast': {'lat': -8.075948720107277, 'lng': 127.1521172798927}, 'southwest': {'lat': -8.078648379892721, 'lng': 127.1494176201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kisar Keramat Island,"[{'height': 528, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116521847867797092181"">A Google User</a>'], 'photo_reference': 'AUGGfZlAVY6dyQaFIE_SrAsOvC-pidrAR9EbrGtcvM825kdHY1Mfj5H-zPpOobQBErxNbPyy2Y2dkWj2Yc5LzL9lXF07lc1I_nUIQ1yzgNmJ6-shy96m-TCfrnBjoeSiTQnu_SIRJOKjUwix7ZhjfZj08tyV06P_o2Bo__dk0QrPMWGE_VQY', 'width': 720}]",ChIJpYGGjgbPAi0RQRk-Q8lnpdk,5.0,ChIJpYGGjgbPAi0RQRk-Q8lnpdk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJpYGGjgbPAi0RQRk-Q8lnpdk
OPERATIONAL,"X6F4+4CG, Pur-Pura, Pulau-pulau Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.027191199999999, 'lng': 127.2060844}, 'viewport': {'northeast': {'lat': -8.025828320107276, 'lng': 127.2074902298927}, 'southwest': {'lat': -8.02852797989272, 'lng': 127.2047905701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Uhum,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111567090896276057729"">A Google User</a>'], 'photo_reference': 'AUGGfZkOq2hrzePTo1XK9357RYXWglGVX22Aawu6P1dv3OqAQ1d7Gk03oNqGpi-iJo65xzjNo3Z8QjK5x9hfN_Ap3sTft7jwnqleirW9gREcXgDumTjVZn1jhnLc7dsXh_XZ7tyApqVf1jXMt76-bvDu-mu-LcX2rK4E1fgwNMNAg7j_5ytF', 'width': 1365}]",ChIJWe8l_YPRAi0Rk384hOZTR6w,4.3,ChIJWe8l_YPRAi0Rk384hOZTR6w,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,https://www.google.com/maps/place/?q=place_id:ChIJWe8l_YPRAi0Rk384hOZTR6w
OPERATIONAL,"V5W5+9J, Lekloor, Pulau-pulau Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1040338, 'lng': 127.1591078}, 'viewport': {'northeast': {'lat': -8.102683970107277, 'lng': 127.1604576298927}, 'southwest': {'lat': -8.10538362989272, 'lng': 127.1577579701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kiou Beach,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391114705027877867"">A Google User</a>'], 'photo_reference': 'AUGGfZnWZqXokYXdZpBGsOQ1Anf987T8pTLL6aclBg71QXxSari3f_JJoC2sID9gxLah4jhLALlbriFuWptRUzzmZru-Rs5VB3MqG3XdxI_RDGWWi4x8Me4H1es48jiu4dMm-jquWTV-4DAkiIeow83PAn0z76zP8C0C6JLB7Ow-5cw7O8KN', 'width': 720}]",ChIJy_6OcEHPAi0Rd3Xcwc2TsfY,5.0,ChIJy_6OcEHPAi0Rd3Xcwc2TsfY,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJy_6OcEHPAi0Rd3Xcwc2TsfY
OPERATIONAL,"V5XM+4J, Lekloor, Pulau-pulau Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.1021733, 'lng': 127.1841164}, 'viewport': {'northeast': {'lat': -8.0993371, 'lng': 127.1866832}, 'southwest': {'lat': -8.103118699999998, 'lng': 127.1832608}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Do'a Kristen,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391114705027877867"">A Google User</a>'], 'photo_reference': 'AUGGfZlVz69TfcJb0zzGa56IjRikCvbK8UymmNd1TbHpELdO1-wdvwmIzAwYr2iBA_M6HiYwynszVg_jGiZ1qUQh_NLVyE-LBHvnhx52okJmQqmXXChKlbZm39x3_5vLntHPGLq8UDoyjpjtFF4dPnO7V2HFf7Xt3Zr4iYvP2JDADOQpKg7m', 'width': 640}]",ChIJrVkMcKvPAi0RC9g70u-RU4M,0.0,ChIJrVkMcKvPAi0RC9g70u-RU4M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJrVkMcKvPAi0RC9g70u-RU4M
OPERATIONAL,"W4MV+P3, Kota Lama, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.0656913, 'lng': 127.142644}, 'viewport': {'northeast': {'lat': -8.064341470107276, 'lng': 127.1439938298927}, 'southwest': {'lat': -8.06704112989272, 'lng': 127.1412941701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tutu,"[{'height': 331, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391114705027877867"">A Google User</a>'], 'photo_reference': 'AUGGfZnria4BRbjsxEFaHB-rODT6rhHv9w8tDZxn_5D3bPQ6WlSsBBR7oVS3_lqItOgfYP4TSJ5vCQcQUm_jyXZ5Rk1t3xJnVL82ABDImzMqbrc7uzW8fcnsCBQ9GgFedYE02L9wOZVdPvdBzSSU8pZit0s0cfV0817XHMWCspsXMomqVDn0', 'width': 582}]",ChIJFzA7-pPRAi0RcTnNGwfX3Yg,5.0,ChIJFzA7-pPRAi0RcTnNGwfX3Yg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJFzA7-pPRAi0RcTnNGwfX3Yg
OPERATIONAL,"W6M7+MF, Wonreli, Pulau-pulau Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.0657943, 'lng': 127.213741}, 'viewport': {'northeast': {'lat': -8.064476770107277, 'lng': 127.2149844298927}, 'southwest': {'lat': -8.06717642989272, 'lng': 127.2122847701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Jawalang,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115683015252101997547"">Naga Narto</a>'], 'photo_reference': 'AUGGfZnhsvjAlPxIca4kMby4Ldvm5l5j8Wy3EEJaFLlpCfY_vO1lgkd6FtAVzHu8gDyVJL43OQ2DdTWngz7p07eD_WElpVqAtNL9WNVYacVg3qvtzoPb1z4Jgb51r4P_SL7lZAb9ZY8V-MZ5eibVwiU-oqGmydM4QYeEpbEmYmtw25sPczRZ', 'width': 4608}]",ChIJ96TvEK3NAi0R3CH70dAEjPo,0.0,ChIJ96TvEK3NAi0R3CH70dAEjPo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ96TvEK3NAi0R3CH70dAEjPo
OPERATIONAL,"W5J7+7PJ, Wonreli, Pulau-pulau Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.0692988, 'lng': 127.1642712}, 'viewport': {'northeast': {'lat': -8.067935570107279, 'lng': 127.1655921798927}, 'southwest': {'lat': -8.070635229892723, 'lng': 127.1628925201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pulau Kisar,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116521847867797092181"">A Google User</a>'], 'photo_reference': 'AUGGfZl7TiP5gj1U7Uq7845RtgoAIxOZs4vDQ1Z55LnJTLI2T773_O4DbchiTLbF9e14NUrii4wY6guoNMV76F2hLjnW9bwLMo1Sz79O5Xzk_eo6sZh5AWxiP-mMnh-DOayI1B9noCCjj9osVeDQ9RkwsGqPbCMTcOEUeldeBDjCYuIEUG4t', 'width': 1047}]",ChIJ6WvWGMHPAi0Rh0PEQNZIQmc,5.0,ChIJ6WvWGMHPAi0Rh0PEQNZIQmc,"['park', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ6WvWGMHPAi0Rh0PEQNZIQmc
CLOSED_TEMPORARILY,"X5J6+22, Lebelau, North Kisar, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.0199762, 'lng': 127.1600784}, 'viewport': {'northeast': {'lat': -8.01879437010728, 'lng': 127.1619336798927}, 'southwest': {'lat': -8.021494029892724, 'lng': 127.1592340201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Yenhair,,ChIJ7ZAs0V_RAi0RQld4-t4l0f4,0.0,ChIJ7ZAs0V_RAi0RQld4-t4l0f4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ7ZAs0V_RAi0RQld4-t4l0f4
CLOSED_TEMPORARILY,"X49V+CP, Lekloor, Maluku Barat Daya Regency, Maluku, Indonesia","{'location': {'lat': -8.0313924, 'lng': 127.1443472}, 'viewport': {'northeast': {'lat': -8.030042570107275, 'lng': 127.1456970298927}, 'southwest': {'lat': -8.032742229892719, 'lng': 127.1429973701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Muidau,,ChIJ83dXTd3RAi0R12-SumEmGx8,0.0,ChIJ83dXTd3RAi0R12-SumEmGx8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ83dXTd3RAi0R12-SumEmGx8
