business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,url
OPERATIONAL,"36CQ+CRW, Krayapan, Purwokerto, Brangsong, Beberan, Purwokerto, Kec. Brangsong, Kabupaten Kendal, Jawa Tengah 51371, Indonesia","{'location': {'lat': -6.928896399999999, 'lng': 110.2395808}, 'viewport': {'northeast': {'lat': -6.927572870107279, 'lng': 110.2409162798927}, 'southwest': {'lat': -6.930272529892723, 'lng': 110.2382166201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Bladon Kendal,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117531361487589881589"">A Google User</a>'], 'photo_reference': 'AUGGfZmr7YabibdA9-0cD9Ll19Mp2aYTBnkZMbksKvfZ4NdqMkGP_d1_Uqq5CoZ9Rrq43_NzTXSwXquGRNH5qoA4I30Dhi8zsw4tsOLBldy7RF_p5m34AJLHRb7vC284FScQbljm5l18rhXD_H_697Cebn72VqbCxIV8ppI7aMuGYfwrZI3J', 'width': 3264}]",ChIJqQWhOJxecC4RsVDP4iQTWiY,4.0,ChIJqQWhOJxecC4RsVDP4iQTWiY,"['tourist_attraction', 'point_of_interest', 'establishment']",194,,,https://www.google.com/maps/place/?q=place_id:ChIJqQWhOJxecC4RsVDP4iQTWiY
OPERATIONAL,"Jln. Goa Kiskendo, Sawah / Hutan, Trayu, Singorojo, Kendal Regency, Central Java 51382, Indonesia","{'location': {'lat': -7.059645700000001, 'lng': 110.2415595}, 'viewport': {'northeast': {'lat': -7.058295870107279, 'lng': 110.2429093298927}, 'southwest': {'lat': -7.060995529892723, 'lng': 110.2402096701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Kiskendo,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114395758004951274872"">agathon project</a>'], 'photo_reference': 'AUGGfZkDCLwB5o_zLtBFMiPUTxC0GU1HqTzygUDOHql5R84CtEL9gHFZXSFdeuHHui07d79KDJhXiP0FIddni-QE96lcMwXkxstPFbVANSpLjCk-Ut80QVge2W_katgRAFN42EZabu30MVJJ0Mq6eHuMSFDAygJg5GJsYTF6saek16dWb36N', 'width': 4160}]",ChIJY-96VVFhcC4R13aB2szH7o0,4.1,ChIJY-96VVFhcC4R13aB2szH7o0,"['tourist_attraction', 'point_of_interest', 'establishment']",530,"{'compound_code': 'W6RR+4J Trayu, Kendal Regency, Central Java, Indonesia', 'global_code': '6P4GW6RR+4J'}",,https://www.google.com/maps/place/?q=place_id:ChIJY-96VVFhcC4R13aB2szH7o0
OPERATIONAL,"36F3+5H6, Jl. Stadion Baru, Kersan, Kebondalem, Kec. Kendal, Kabupaten Kendal, Jawa Tengah 51318, Indonesia","{'location': {'lat': -6.9270878, 'lng': 110.2038779}, 'viewport': {'northeast': {'lat': -6.925768020107278, 'lng': 110.2053484798927}, 'southwest': {'lat': -6.928467679892722, 'lng': 110.2026488201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Chlorophyll Parks Kendal,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116368998316063037963"">galih darmawan</a>'], 'photo_reference': 'AUGGfZlaDozt4F-KdW2-zPv4dDgclriTMfMt_G4k9dquFYIpNSTp5VjJp7X5XEY6Pscm4H0mU40qjxJRv9fjn4oaSCERTiqrbDRyJgsNYqXtKM9C7jPb6faGrCUjm614SzfE3NewngrXPuaNF28sQ5cuXQhF37cN1-OpOorNpECKrsXbuW7T', 'width': 4608}]",ChIJbTFbQ0RccC4R623RfQlpOmM,4.2,ChIJbTFbQ0RccC4R623RfQlpOmM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1018,,,https://www.google.com/maps/place/?q=place_id:ChIJbTFbQ0RccC4R623RfQlpOmM
OPERATIONAL,"Jl. Kemangi, Srandu, Jungsemi, Kec. Kangkung, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8903691, 'lng': 110.1058841}, 'viewport': {'northeast': {'lat': -6.889125770107278, 'lng': 110.1071414798927}, 'southwest': {'lat': -6.891825429892722, 'lng': 110.1044418201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Indah Kemangi,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111631225422453193978"">A Google User</a>'], 'photo_reference': 'AUGGfZkmEg3738w1ydSjcroYpy36GS8356J_HoUUCYc1RmYmsWXUBW3qEPCdf7XbUswXs7f8-4CaANZpiMOWMG9y3uBtqqL8aWg30zy7B0ZAGU9eQn_508AvoT1Dx_12O9MEtYrElhS_6BMVJJoOLHr8nQOYdRCiYKYiPo1iaqVYKiNHAzX6', 'width': 4000}]",ChIJy38bYJJEcC4R3YsM3ixXu5w,4.5,ChIJy38bYJJEcC4R3YsM3ixXu5w,"['tourist_attraction', 'point_of_interest', 'establishment']",2156,"{'compound_code': '4454+V9 Kadilangu, Kendal Regency, Central Java, Indonesia', 'global_code': '6P5G4454+V9'}",,https://www.google.com/maps/place/?q=place_id:ChIJy38bYJJEcC4R3YsM3ixXu5w
OPERATIONAL,"X7G8+48, Sawah, Darupono, Kec. Kaliwungu Sel., Kabupaten Kendal, Jawa Tengah 51372, Indonesia","{'location': {'lat': -7.0247443, 'lng': 110.2657876}, 'viewport': {'northeast': {'lat': -7.023375220107279, 'lng': 110.2671759298927}, 'southwest': {'lat': -7.026074879892723, 'lng': 110.2644762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Alam Pagerwunung,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104394122225978306434"">Bima Danau Arta</a>'], 'photo_reference': 'AUGGfZnAkk7jKlqetclHpdxt0sDrw8AxnA9uUB7MNjPp_gZL9BWaUZLqPsivCsMIc-I3crhsvejb8E339xI5wErPVvR9V_5JYY8MYn_3E8U1DJo-JK1xzyBk0CmrxjR_GlM89t_qcSMNrx2SS2MXI6p15_AGBuOdIeIc62VFcoSE42LnJy-r', 'width': 4000}]",ChIJX01qUoVhcC4ROPzJzmu_QVk,4.4,ChIJX01qUoVhcC4ROPzJzmu_QVk,"['tourist_attraction', 'point_of_interest', 'establishment']",25,,,https://www.google.com/maps/place/?q=place_id:ChIJX01qUoVhcC4ROPzJzmu_QVk
OPERATIONAL,"Jl. Raya Soekarno-Hatta No.193, Patukangan, Pegulon, Kec. Kendal, Kabupaten Kendal, Jawa Tengah 51313, Indonesia","{'location': {'lat': -6.921341, 'lng': 110.2044992}, 'viewport': {'northeast': {'lat': -6.920107970107278, 'lng': 110.2058004798927}, 'southwest': {'lat': -6.922807629892722, 'lng': 110.2031008201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Garuda Kota Kendal,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117488148307580054041"">A Google User</a>'], 'photo_reference': 'AUGGfZn3OF9wdkok4raWccmn7fRpBI50oBS_WiuhT1S-PoAd_twM36KkoKBHHwBtvhQ81hTIrNaV9LWTI5wLdofnFlaPrQwLQSZKnpbkmzxabIbzSCL-MImaNQ3OqYfOr97QV497rDw477HeViq2LqWMjopt2aW7Iin8qNpUs1iZ4z7IvUSj', 'width': 3840}]",ChIJvx5PdGlccC4RzcYYYieMl6I,4.4,ChIJvx5PdGlccC4RzcYYYieMl6I,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1156,"{'compound_code': '36H3+FQ Pegulon, Kendal Regency, Central Java, Indonesia', 'global_code': '6P5G36H3+FQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJvx5PdGlccC4RzcYYYieMl6I
OPERATIONAL,"4648+6WC, Jalan Laut, Krajan, Bandengan, Kec. Kendal, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8944272, 'lng': 110.2172755}, 'viewport': {'northeast': {'lat': -6.893552270107278, 'lng': 110.2189254298927}, 'southwest': {'lat': -6.896251929892721, 'lng': 110.2162257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Bu Eli,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113107212299040869921"">Gilang Mukti</a>'], 'photo_reference': 'AUGGfZkjauMGafa7zO2mcFXp3SgKYLBr-HjDe5Y08nHoB1EBQ7XieNMXsWC2FJ_fYnRpQK1tCvbGr70mohkugW9GtYZ1FjMkqSpHmkZUC9st_-ckaIrC45DyMImP1vw0zbm3RSwRmEXzXGk1PraEpu6HLUu-5VQlnMOhc5K7ezMg3mpSYgdt', 'width': 2160}]",ChIJ157PYntbcC4R_SYMLUx_xv8,5.0,ChIJ157PYntbcC4R_SYMLUx_xv8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ157PYntbcC4R_SYMLUx_xv8
OPERATIONAL,"Klampok, RT.03/RW.03, Sendang Sikucing, Rowosari, Kendal Regency, Central Java 51354, Indonesia","{'location': {'lat': -6.902416499999999, 'lng': 110.0660359}, 'viewport': {'northeast': {'lat': -6.901106270107277, 'lng': 110.0674299298927}, 'southwest': {'lat': -6.903805929892721, 'lng': 110.0647302701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Cahaya,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115368533369379761085"">A Google User</a>'], 'photo_reference': 'AUGGfZnJo9gdG4bbvtjGrJuSOwos64JZGMM9LsWQ6AMAAOTLO8fjZfLc7Wl_Ed7JKym2ARXsG-sRWm87WSw3lVy0DwDoxsGI-e0LlO76yo0F6RkJeKoTCJx9ZwhmuHsYtDx_YjzR-OvKgD8dhoqUuPChE-V_TjPWZnr1EqsujHZ0PrakuGsK', 'width': 4608}]",ChIJJcOZVQxEcC4RDHvVYLyFfYA,4.2,ChIJJcOZVQxEcC4RDHvVYLyFfYA,"['tourist_attraction', 'point_of_interest', 'establishment']",3824,"{'compound_code': '33X8+29 Sendang Sikucing, Kendal Regency, Central Java, Indonesia', 'global_code': '6P5G33X8+29'}",,https://www.google.com/maps/place/?q=place_id:ChIJJcOZVQxEcC4RDHvVYLyFfYA
OPERATIONAL,"45J3+PVH, Gebang Dua, Korowelang Anyar, Kec. Cepiring, Kabupaten Kendal, Jawa Tengah 51352, Indonesia","{'location': {'lat': -6.8681928, 'lng': 110.1547297}, 'viewport': {'northeast': {'lat': -6.867109970107279, 'lng': 110.1565019298927}, 'southwest': {'lat': -6.869809629892723, 'lng': 110.1538022701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Jomblom,,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107615216811359003186"">Kusuma Suma</a>'], 'photo_reference': 'AUGGfZlkxz-h7MCe4UPrMV8UokJM990Mc2naP85iw_Sjwc8gRo0vAAtHcjEZ1rxpglTuvbAwLs5Ruam9ySG-nwIZhNhN2rmqTPhpIeZITtXy1u_orAe5PXe5PoHdleVWzIe3VfkPLp2QJHn-H59pwko81awZ_LmVGITmxK4CVXpXql_9jQ6t', 'width': 4000}]",ChIJp2BDZh5bcC4RLAa-gEiHy9s,4.0,ChIJp2BDZh5bcC4RLAa-gEiHy9s,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,https://www.google.com/maps/place/?q=place_id:ChIJp2BDZh5bcC4RLAa-gEiHy9s
OPERATIONAL,"45R7+RQ3, Jl. Laut, Tegalan, Pidodo Kulon, Kec. Kendal, Kabupaten Kendal, Jawa Tengah, Indonesia","{'location': {'lat': -6.857977200000001, 'lng': 110.1644239}, 'viewport': {'northeast': {'lat': -6.856632120107278, 'lng': 110.1658023298927}, 'southwest': {'lat': -6.859331779892722, 'lng': 110.1631026701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Muara Kencan,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114345937779862872341"">A Google User</a>'], 'photo_reference': 'AUGGfZkrgXMxHHzf5tySOvWE6B3X6h8o50v0CuDfesO5R9Q5GyFr5LI4ncpFp0UGlpzcoACB_4apECLpgOoCIrBVoYXWWA3P7EoudNhRSEu5Ksqjt5d-ey6WiVYjt-_pcUS1iN4i4N4vxRa3bDPsMoDno7BGZzc3CGT7aehAuWR0BObFslvp', 'width': 4000}]",ChIJ42ZaY-dacC4R-aoLYKvEIaQ,3.5,ChIJ42ZaY-dacC4R-aoLYKvEIaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",280,,,https://www.google.com/maps/place/?q=place_id:ChIJ42ZaY-dacC4R-aoLYKvEIaQ
