business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,url
OPERATIONAL,"Jl. Simpang Setaman No.99, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141, Indonesia","{'location': {'lat': -7.954624399999999, 'lng': 112.6336466}, 'viewport': {'northeast': {'lat': -7.953272970107276, 'lng': 112.6349913298927}, 'southwest': {'lat': -7.95597262989272, 'lng': 112.6322916701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Selowrejho 99,ChIJyZYzBbsp1i0RGBgD7_Rs9R8,"{'compound_code': '2JWM+5F Lowokwaru, Malang City, East Java, Indonesia', 'global_code': '6P4J2JWM+5F'}",5.0,ChIJyZYzBbsp1i0RGBgD7_Rs9R8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJyZYzBbsp1i0RGBgD7_Rs9R8
OPERATIONAL,"Jl. Gilimanuk No.66, RW.02, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65112, Indonesia","{'location': {'lat': -7.956524, 'lng': 112.6248122}, 'viewport': {'northeast': {'lat': -7.955175870107278, 'lng': 112.6261992298927}, 'southwest': {'lat': -7.957875529892722, 'lng': 112.6234995701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot mancing dan casting,ChIJ1WBjVgAp1i0Rum2rkBfbIx0,"{'compound_code': '2JVF+9W Lowokwaru, Malang City, East Java, Indonesia', 'global_code': '6P4J2JVF+9W'}",0.0,ChIJ1WBjVgAp1i0Rum2rkBfbIx0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ1WBjVgAp1i0Rum2rkBfbIx0
OPERATIONAL,"Jl. Mertojoyo Selatan Blk. B No.20, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","{'location': {'lat': -7.9451478, 'lng': 112.6032275}, 'viewport': {'northeast': {'lat': -7.943692670107278, 'lng': 112.6046225798927}, 'southwest': {'lat': -7.946392329892721, 'lng': 112.6019229201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Singha Merjosari,ChIJ3-anZmyCeC4RW8r6-oaITCs,"{'compound_code': '3J33+W7 Merjosari, Malang City, East Java, Indonesia', 'global_code': '6P4J3J33+W7'}",4.5,ChIJ3-anZmyCeC4RW8r6-oaITCs,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",8875,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112262112662975066411"">achmad nuurfadhillah</a>'], 'photo_reference': 'AUGGfZlpyTq9Ua9Kn5rSISh61Oj7cHxpvaREr7xYJQs_vE-weXQNsYZdCZsg-7pA_pattuiXB6Pu_RlHg1bK0EtXVnOwzz4yDZRBwgVC6BEvOzej7h6rj-nx93zo_prMBbSH_-vCTZCqfSyJRnkfwiwKp8R4zrb62Vm5mAcyc0kq8xsgUGxJ', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJ3-anZmyCeC4RW8r6-oaITCs
OPERATIONAL,"Jl. Soekarno Hatta No.7, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","{'location': {'lat': -7.9425452, 'lng': 112.6226214}, 'viewport': {'northeast': {'lat': -7.940975720107279, 'lng': 112.6238083798927}, 'southwest': {'lat': -7.943675379892723, 'lng': 112.6211087201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Krida Budaya Jawa Timur,ChIJx6Buzt8p1i0RR5V5o4crP1s,"{'compound_code': '3J4F+X2 Jatimulyo, Malang City, East Java, Indonesia', 'global_code': '6P4J3J4F+X2'}",4.5,ChIJx6Buzt8p1i0RR5V5o4crP1s,"['tourist_attraction', 'point_of_interest', 'establishment']",7098,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105169010777868223646"">Aswar Amir</a>'], 'photo_reference': 'AUGGfZnFuiWqor92Kz27ABPtWZ-0wNxHekCkCMVJc2YHXqyrv0wLQeBpS0DzIxPPg3hCLLZM9u8x2iwlA4NANiO6C34LoqBNzJYQLMpCenDsAm2jtiSCeYvHaRW6cZ0UNpve8Ih-kfiCcLd1lCFulH_cJlGKDARlMnxkJ37S4_9hDPTGTYE', 'width': 4608}]",https://www.google.com/maps/place/?q=place_id:ChIJx6Buzt8p1i0RR5V5o4crP1s
OPERATIONAL,"2JRH+PGH, Lowokwaru, Malang City, East Java 65141, Indonesia","{'location': {'lat': -7.958259999999999, 'lng': 112.6289733}, 'viewport': {'northeast': {'lat': -7.956617120107278, 'lng': 112.6301739298927}, 'southwest': {'lat': -7.959316779892721, 'lng': 112.6274742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Makam mak nyik,ChIJDRSC-Kgp1i0RgMecqXNr_pk,,5.0,ChIJDRSC-Kgp1i0RgMecqXNr_pk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113644543131429204140"">A Google User</a>'], 'photo_reference': 'AUGGfZn6KAtQMhmg1YuQzzphmcEpaqkFfeI3AWMZasStoELig8XfkaAIXet6hzMqoq_O8a3oWkRhlTk6_QGTQ1izNXymd6ANVuQObAQdknofScSCxHEjHpB_2Q5HgqqXNJ8TJjc1SHU7nXFAcwNkGExiQjUdm5eCcCJlwfolhAyhpILLMslB', 'width': 6936}]",https://www.google.com/maps/place/?q=place_id:ChIJDRSC-Kgp1i0RgMecqXNr_pk
OPERATIONAL,"Jalan Tumapel No.1, Kiduldalem, Klojen, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","{'location': {'lat': -7.978193800000001, 'lng': 112.6327924}, 'viewport': {'northeast': {'lat': -7.976780620107277, 'lng': 112.6341491298927}, 'southwest': {'lat': -7.979480279892721, 'lng': 112.6314494701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisma Tumapel,ChIJaV23xjwo1i0RrcWd9L1FjOQ,"{'compound_code': '2JCM+P4 Kauman, Malang City, East Java, Indonesia', 'global_code': '6P4J2JCM+P4'}",4.3,ChIJaV23xjwo1i0RrcWd9L1FjOQ,"['tourist_attraction', 'point_of_interest', 'establishment']",351,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111421884042097637634"">Syamsul Arifin</a>'], 'photo_reference': 'AUGGfZno4J4YuQuwVWKlejCze8xKm2weadmVqJrDvYa1CrZNPW0BgfUV0aakldUv28z84TbG234S1vZLqj_KSN-azMXVzn6pSYGise-7aKuvU75z_CyMaiygTEKrv3uM3u-ENMeLaLmTwjBHc2Rr1iQa8r2aW6UDx0bYDypZYy5Xnuxl2ppq', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJaV23xjwo1i0RrcWd9L1FjOQ
OPERATIONAL,"2JFM+4JW, Jl. Tugu, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","{'location': {'lat': -7.9771351, 'lng': 112.6340638}, 'viewport': {'northeast': {'lat': -7.975801220107279, 'lng': 112.6353775298927}, 'southwest': {'lat': -7.978500879892723, 'lng': 112.6326778701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Alun-Alun Tugu Malang,ChIJ-83vmjwo1i0RkV1oV4hiiOI,,4.6,ChIJ-83vmjwo1i0RkV1oV4hiiOI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",13221,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116718689841530997309"">ida dida</a>'], 'photo_reference': 'AUGGfZkfpz5gbCPCJlYqUEaJT2CH99jck6b2z7MPu0I6TLRIAtmr3XBoO_ap43ILFoZHpzt_vhXehLgXAOK3BwQJ-qflIPxr_qHzz73Dk_-d16HZYO9QYAgoGNMYz9KAZgDHtwVYfU8aBdtfhvQUUuzzzhX0OT4t3GQhUr4fzq50LxrBZUc', 'width': 3456}]",https://www.google.com/maps/place/?q=place_id:ChIJ-83vmjwo1i0RkV1oV4hiiOI
OPERATIONAL,"Jl. Mt Haryono 9 No.336, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","{'location': {'lat': -7.9418156, 'lng': 112.6116907}, 'viewport': {'northeast': {'lat': -7.940509070107278, 'lng': 112.6130098798927}, 'southwest': {'lat': -7.943208729892722, 'lng': 112.6103102201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Wisata Keramik Dinoyo,ChIJ00-qJ3OCeC4RukDpyk2ASVo,"{'compound_code': '3J56+7M Dinoyo, Malang City, East Java, Indonesia', 'global_code': '6P4J3J56+7M'}",4.4,ChIJ00-qJ3OCeC4RukDpyk2ASVo,"['tourist_attraction', 'point_of_interest', 'establishment']",697,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111473646762973216619"">A Google User</a>'], 'photo_reference': 'AUGGfZk3Nr6hRGYFsrb1lT0ZpdXF2gTv9SXi7GZY4EFSNUvU4MDIonI_3BewrLlGZCpi8s5euZV3YgyvK8IVIXti5EgiJaOEB0PStwm6LFJQRunG9wa9q6E1V5khGl6-UFPnSycyv88PYerzS8tcuJ6Ojw9Np59gVu53h4jjYk7771aje9Ag', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJ00-qJ3OCeC4RukDpyk2ASVo
OPERATIONAL,"2JPF+PFJ, Jalan Jakarta Oro-oro Dowo, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia","{'location': {'lat': -7.9631613, 'lng': 112.6236354}, 'viewport': {'northeast': {'lat': -7.961763970107279, 'lng': 112.6249847798927}, 'southwest': {'lat': -7.964463629892723, 'lng': 112.6222851201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kunang Kunang,ChIJG5Ig5ioo1i0R-QoNW6XhL4g,,4.3,ChIJG5Ig5ioo1i0R-QoNW6XhL4g,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2343,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116916621733613877080"">Karin Legina</a>'], 'photo_reference': 'AUGGfZn0Pqx2upzVT7R3wSVfvHhNmBE5iMkJogOOfc5v0dEd-UrtNMzpbHhc5X84LrNUJl-4tnODgH_TdKCmLgJ3ecv6ulC0GVBWfX9Eu_fdkT5Jkg2Z7gXLBllJsICV1rUr_GyQBfSgwLn7W2dkRSAICCoOSy4K7gbE9aCIvmcs0ZITIvDy', 'width': 2560}]",https://www.google.com/maps/place/?q=place_id:ChIJG5Ig5ioo1i0R-QoNW6XhL4g
OPERATIONAL,"2JGJ+V9V, Jl. Jaksa Agung Suprapto, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","{'location': {'lat': -7.9727599, 'lng': 112.6309237}, 'viewport': {'northeast': {'lat': -7.971386520107278, 'lng': 112.6322345298927}, 'southwest': {'lat': -7.974086179892722, 'lng': 112.6295348701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,White Kampung Malang Travel,ChIJXwlGRiUo1i0R64MWy9n-NkQ,,4.3,ChIJXwlGRiUo1i0R64MWy9n-NkQ,"['tourist_attraction', 'point_of_interest', 'establishment']",229,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102038212472979771281"">Ren San</a>'], 'photo_reference': 'AUGGfZmuuknKlhSbc6edf90jCOy8eUt6kL77bqKqQmmoA70BgRCdVyKGdadT2zoTznGv39dYoeJ04165aZVrbJJgvtJqS6ZDFsOwKsBG23FEa--2o-suNUKz_xMFhUDzher_O9l1pHcFhTIqDituIkP5ZCg-InRHpoOECFYbazoxJqBeQG4I', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJXwlGRiUo1i0R64MWy9n-NkQ
