business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,url
OPERATIONAL,"FC3P+2C6, Modisi, Pinolosian Timur, South Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.4533256, 'lng': 124.4365396}, 'viewport': {'northeast': {'lat': 0.4547099798927222, 'lng': 124.4378921298927}, 'southwest': {'lat': 0.4520103201072778, 'lng': 124.4351924701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rikna Lahutung,ChIJgUvTdenVfzIRs-mLKZkWboE,5.0,ChIJgUvTdenVfzIRs-mLKZkWboE,"['lodging', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJgUvTdenVfzIRs-mLKZkWboE
OPERATIONAL,"Jl. Beriman No.3, Modisi, Kec. Pinolosian Tim., Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara 95775, Indonesia","{'location': {'lat': 0.451582, 'lng': 124.436071}, 'viewport': {'northeast': {'lat': 0.4529240798927222, 'lng': 124.4373982298927}, 'southwest': {'lat': 0.4502244201072778, 'lng': 124.4346985701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Trisno Hinondaleng,ChIJ-_F_Qv3VfzIRlTFMpJ80VPk,0.0,ChIJ-_F_Qv3VfzIRlTFMpJ80VPk,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'FC2P+JC Modisi, South Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG6FC2P+JC'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ-_F_Qv3VfzIRlTFMpJ80VPk
OPERATIONAL,"FC2P+844, Modisi, Pinolosian Timur, South Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.4490891, 'lng': 124.4343408}, 'viewport': {'northeast': {'lat': 0.4504494298927222, 'lng': 124.4356894298927}, 'southwest': {'lat': 0.4477497701072778, 'lng': 124.4329897701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Uyo pamondolang,ChIJnTrccSzVfzIRZ1sO2EYRjHU,0.0,ChIJnTrccSzVfzIRZ1sO2EYRjHU,"['lodging', 'point_of_interest', 'establishment']",0,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104997769773996601358"">Uyo Pamondolang</a>'], 'photo_reference': 'AUGGfZnzbrm8LaxbE2ZB0dKfC8LJBO7s8poWor7ajTpLvn_qmNhnR1cnlnGO9zkGOdV8-TX87MzLlFH32419HhBvKQAHqSevrqHGLKl5h4J7l1PaF8tbEVoM1kVw84P5VNVr5ZYxEtDHekv4OTyrX_UghytxNv6hdMucBq95qGgInW2g-oAp', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJnTrccSzVfzIRZ1sO2EYRjHU
OPERATIONAL,"Jl. Trans Sulawesi Lintas Sel., Tolondadu II, Kec. Bolaang Uki, Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara, Indonesia","{'location': {'lat': 0.3831646, 'lng': 124.0125428}, 'viewport': {'northeast': {'lat': 0.3845156798927222, 'lng': 124.0138873798927}, 'southwest': {'lat': 0.3818160201072777, 'lng': 124.0111877201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,D. HOTEL PINOSABARAN,ChIJLwFBHWWxfzIRUZeetISbFf0,0.0,ChIJLwFBHWWxfzIRUZeetISbFf0,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': '92M7+72 Tolondadu II, South Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG692M7+72'}",,,https://www.google.com/maps/place/?q=place_id:ChIJLwFBHWWxfzIRUZeetISbFf0
OPERATIONAL,"Jl. Dermaga Jl. Pantai No.1, Modisi, Kec. Pinolosian Tim., Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara 95777, Indonesia","{'location': {'lat': 0.4484948, 'lng': 124.4319483}, 'viewport': {'northeast': {'lat': 0.4498463298927222, 'lng': 124.4332997798927}, 'southwest': {'lat': 0.4471466701072777, 'lng': 124.4306001201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pante Modisi,ChIJBaEXaN7VfzIRujSde-bTu2E,0.0,ChIJBaEXaN7VfzIRujSde-bTu2E,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'CCXJ+9Q Modisi, South Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG6CCXJ+9Q'}","[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104997769773996601358"">Uyo Pamondolang</a>'], 'photo_reference': 'AUGGfZk7MPXFcJjxn152A7i4kULW8_C3p-UA9rEVBrJQ3CF3to2qmnLd_w3vlr27xofR5IW3P8gNxGjfZstqXkEY1vjsrAKnfr8m5SEzn3SW8Kspjq3T_iG4bHBv8YTR4ejaOtfVw96SzBXLkroptmugmVS7tXQ8VW1XlPeOcaVcsRLK1iYa', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJBaEXaN7VfzIRujSde-bTu2E
OPERATIONAL,"FCP5+437, Dayow, Pinolosian Timur, South Bolaang Mongondow Regency, North Sulawesi 95775, Indonesia","{'location': {'lat': 0.4860944, 'lng': 124.4077085}, 'viewport': {'northeast': {'lat': 0.4874468298927223, 'lng': 124.4091004798927}, 'southwest': {'lat': 0.4847471701072778, 'lng': 124.4064008201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Yogi yapooo,ChIJncpova7TfzIRhdDokqUhRDA,0.0,ChIJncpova7TfzIRhdDokqUhRDA,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJncpova7TfzIRhdDokqUhRDA
OPERATIONAL,"East Biniha, Bolaang Uki, South Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.348852, 'lng': 123.8900173}, 'viewport': {'northeast': {'lat': 0.3502333798927222, 'lng': 123.8913509298927}, 'southwest': {'lat': 0.3475337201072778, 'lng': 123.8886512701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bogani-Cottages,ChIJY2qBk-ClfzIRbrUz7zQZ9mM,4.9,ChIJY2qBk-ClfzIRbrUz7zQZ9mM,"['lodging', 'point_of_interest', 'establishment']",27,"{'compound_code': '8VXR+G2 East Biniha, South Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG58VXR+G2'}","[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110343655639282707883"">A Google User</a>'], 'photo_reference': 'AUGGfZnr3xvLh7d3XuhUOCwKnN0ebJMXHh5vBsFJ4t0WyWCoyU3VN1ssbTJtmjYdX1Kk2icnqRdtcRTKR7TFE0C6p4QTov1QN1i-22cj8LeGEH4NeSyARG0ARygnjA9JJg_SVhquK5r5JTZMyfEMCL07i0PELV0LVmZxB7T-ghJGsbEWqU_U', 'width': 920}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJY2qBk-ClfzIRbrUz7zQZ9mM
OPERATIONAL,"Jl. Salea No.13, Modisi, Kec. Pinolosian Tim., Kabupaten Bolaang Mongondow Selatan, Sulawesi Utara 95775, Indonesia","{'location': {'lat': 0.4518749, 'lng': 124.4372973}, 'viewport': {'northeast': {'lat': 0.4532211298927222, 'lng': 124.4386683798927}, 'southwest': {'lat': 0.4505214701072778, 'lng': 124.4359687201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Allan,ChIJiUk7yJ7VfzIRBtKhVtfc2aM,0.0,ChIJiUk7yJ7VfzIRBtKhVtfc2aM,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'FC2P+QW Modisi, South Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG6FC2P+QW'}",,,https://www.google.com/maps/place/?q=place_id:ChIJiUk7yJ7VfzIRBtKhVtfc2aM
OPERATIONAL,"FCF8+3Q, Onggunoi, Pinolosian Timur, South Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.4726454999999999, 'lng': 124.4169144}, 'viewport': {'northeast': {'lat': 0.4739952798927223, 'lng': 124.4183035298927}, 'southwest': {'lat': 0.4712956201072778, 'lng': 124.4156038701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah papa Noni,ChIJreaL3iHTfzIRiNSOLGTkl1c,5.0,ChIJreaL3iHTfzIRiNSOLGTkl1c,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJreaL3iHTfzIRiNSOLGTkl1c
OPERATIONAL,"C7V6+HPR, South Adow, Pinolosian Tengah, South Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.4439955, 'lng': 124.2617614}, 'viewport': {'northeast': {'lat': 0.4453748298927222, 'lng': 124.2631110298927}, 'southwest': {'lat': 0.4426751701072777, 'lng': 124.2604113701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan a an,ChIJV0WWGRHNfzIRYDcorDhoKkQ,0.0,ChIJV0WWGRHNfzIRYDcorDhoKkQ,"['lodging', 'point_of_interest', 'establishment']",0,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102446724844182626764"">A Google User</a>'], 'photo_reference': 'AUGGfZlwamhyrVcIUDRFM2dx0NcdviIjU2282c1CeGWbcGqNrjjZB9n91uJgen1qyWAX77wfY2mPof4U9dnCBQgRTxjonbmofLKAnT_hIaAEcHg8ugjBEf1H0u43_I5XgSqZOuezKircQhxKvk8XSUZUlcAlv7_KSIleRcHM7tntpVtNfAS7', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJV0WWGRHNfzIRYDcorDhoKkQ
