business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"WCXF+Q93, Melawe, Kepudibener, Kec. Turi, Kabupaten Lamongan, Jawa Timur 62252, Indonesia","{'location': {'lat': -7.0505963, 'lng': 112.4234317}, 'viewport': {'northeast': {'lat': -7.049244920107277, 'lng': 112.4247865798927}, 'southwest': {'lat': -7.051944579892721, 'lng': 112.4220869201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ibas home,{'open_now': True},ChIJlV0UBwDxdy4RpUVOE-b-MCY,0.0,ChIJlV0UBwDxdy4RpUVOE-b-MCY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJlV0UBwDxdy4RpUVOE-b-MCY
OPERATIONAL,"W99X+44H, Candipari, Tambakploso, Kec. Turi, Kabupaten Lamongan, Jawa Timur, Indonesia","{'location': {'lat': -7.082178499999999, 'lng': 112.397854}, 'viewport': {'northeast': {'lat': -7.08123745, 'lng': 112.3993852298927}, 'southwest': {'lat': -7.08500165, 'lng': 112.3966855701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah,,ChIJe43kukbxdy4RuMfA-Tq__1M,0.0,ChIJe43kukbxdy4RuMfA-Tq__1M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJe43kukbxdy4RuMfA-Tq__1M
OPERATIONAL,"W92R+77R, Plosolebaks, Tambakploso, Kec. Turi, Kabupaten Lamongan, Jawa Timur 62252, Indonesia","{'location': {'lat': -7.099265699999999, 'lng': 112.390654}, 'viewport': {'northeast': {'lat': -7.097943120107278, 'lng': 112.3920781798927}, 'southwest': {'lat': -7.100642779892722, 'lng': 112.3893785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga plosolebak,,ChIJGaI6dcjxdy4RyEz7220gcH0,4.7,ChIJGaI6dcjxdy4RyEz7220gcH0,"['tourist_attraction', 'point_of_interest', 'establishment']",16,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115009214399283960713"">Deddi Nordiawan</a>'], 'photo_reference': 'AUGGfZlUYkDK_d8BC4ceNt628iJRr2b74gM7adxgzuI5dPm9ufwtbDt4r0d-O-AopnbaeyBVmVyRdOwcNyXNEIZwIlGp1Het3MnJCtle12mmmMA8vbX0cq-fWwEN7f80WIpedlh1zYSbBpMCGXJHcj1l2YoCcOgsZXmfvc-D3LDmQhyVVuXk', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJGaI6dcjxdy4RyEz7220gcH0
OPERATIONAL,"WCP4+VQV, Bambang, Kec. Turi, Kabupaten Lamongan, Jawa Timur 62252, Indonesia","{'location': {'lat': -7.062472, 'lng': 112.4069056}, 'viewport': {'northeast': {'lat': -7.061122170107278, 'lng': 112.4082554298927}, 'southwest': {'lat': -7.063821829892722, 'lng': 112.4055557701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata air terjun terbaru,,ChIJp9KHCwDxdy4R6qLGXIIKjGY,0.0,ChIJp9KHCwDxdy4R6qLGXIIKjGY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJp9KHCwDxdy4R6qLGXIIKjGY
OPERATIONAL,"WCP4+VQV, Bambang, Kec. Turi, Kabupaten Lamongan, Jawa Timur 62252, Indonesia","{'location': {'lat': -7.0625246, 'lng': 112.4069069}, 'viewport': {'northeast': {'lat': -7.061174770107278, 'lng': 112.4082567298927}, 'southwest': {'lat': -7.063874429892722, 'lng': 112.4055570701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata arus deras,,ChIJ9eqfQwDxdy4Rk8mw_jdyil8,0.0,ChIJ9eqfQwDxdy4Rk8mw_jdyil8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9eqfQwDxdy4Rk8mw_jdyil8
OPERATIONAL,"X928+QMP, Ndungun, Putatkumpul, Kec. Turi, Kabupaten Lamongan, Jawa Timur 62252, Indonesia","{'location': {'lat': -7.048036499999999, 'lng': 112.3667036}, 'viewport': {'northeast': {'lat': -7.047292599999999, 'lng': 112.3678292}, 'southwest': {'lat': -7.050268200000001, 'lng': 112.3633268}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ayung field,,ChIJq7g_wKLvdy4RKgRRQ6edJL0,0.0,ChIJq7g_wKLvdy4RKgRRQ6edJL0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJq7g_wKLvdy4RKgRRQ6edJL0
OPERATIONAL,"W9J9+F3, Keben, Kec. Turi, Kabupaten Lamongan, Jawa Timur, Indonesia","{'location': {'lat': -7.068767999999999, 'lng': 112.367652}, 'viewport': {'northeast': {'lat': -7.067416270107278, 'lng': 112.3690488298927}, 'southwest': {'lat': -7.070115929892721, 'lng': 112.3663491701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sawahe mbah soyi,,ChIJMZT2TgDxdy4RENkapo4TPKY,0.0,ChIJMZT2TgDxdy4RENkapo4TPKY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJMZT2TgDxdy4RENkapo4TPKY
OPERATIONAL,"XF85+349, Area Sawah, Blawi, Kec. Karangbinangun, Kabupaten Lamongan, Jawa Timur, Indonesia","{'location': {'lat': -7.0348308, 'lng': 112.4578538}, 'viewport': {'northeast': {'lat': -7.033874870107278, 'lng': 112.46109635}, 'southwest': {'lat': -7.036574529892722, 'lng': 112.45677295}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hawin's,,ChIJfwTwK_Xldy4R_TeJJH86Y_I,3.0,ChIJfwTwK_Xldy4R_TeJJH86Y_I,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105809099633185717136"">A Google User</a>'], 'photo_reference': 'AUGGfZmTI5WjaZ0VvOaMlgUuN8J5WXL6bpXP-CAPmB9dwYkGyByltSQ7hPke2suPSZBtOrDNuMOHLJopAA1_sMatxl0iwjRCYi_u72SLlN_NSrIi4nofZ3N2fzZyiZUJTxsulidzPuczoKolH2bVTGUkTw8H8t2bp3L8BullbfDbJ50GMEIv', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJfwTwK_Xldy4R_TeJJH86Y_I
OPERATIONAL,"W923+86X, Semlawang, Surabayan, Kec. Sukodadi, Kabupaten Lamongan, Jawa Timur 62253, Indonesia","{'location': {'lat': -7.1002123, 'lng': 112.3532506}, 'viewport': {'northeast': {'lat': -7.098313870107278, 'lng': 112.3547090298927}, 'southwest': {'lat': -7.101013529892722, 'lng': 112.3520093701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak pak Ruslan surabayan,,ChIJ84vt8Lzxdy4RltKlIFtTb-c,0.0,ChIJ84vt8Lzxdy4RltKlIFtTb-c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ84vt8Lzxdy4RltKlIFtTb-c
OPERATIONAL,"XC66+87, Sawah, Bojoasri, Kec. Kalitengah, Kabupaten Lamongan, Jawa Timur, Indonesia","{'location': {'lat': -7.0392154, 'lng': 112.4106633}, 'viewport': {'northeast': {'lat': -7.0369874, 'lng': 112.4121808798927}, 'southwest': {'lat': -7.045899400000001, 'lng': 112.4094812201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Abd Kholik,,ChIJ80sm3_Tvdy4REEua-Mj6-n0,0.0,ChIJ80sm3_Tvdy4REEua-Mj6-n0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ80sm3_Tvdy4REEua-Mj6-n0
