business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"G68R+2GJ, Tanjung Raman, Prabumulih Selatan, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.4849088, 'lng': 104.2412575}, 'viewport': {'northeast': {'lat': -3.483795970107277, 'lng': 104.2423943298927}, 'southwest': {'lat': -3.486495629892722, 'lng': 104.2396946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EdiesFiyaPark,ChIJN8hvYAAtOi4Rat_bocxU_5E,0.0,ChIJN8hvYAAtOi4Rat_bocxU_5E,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJN8hvYAAtOi4Rat_bocxU_5E
OPERATIONAL,"Jl. Basuki Rahmat No.141, Sukaraja, Kec. Prabumulih Sel., Kota Prabumulih, Sumatera Selatan 31113, Indonesia","{'location': {'lat': -3.4472375, 'lng': 104.2340469}, 'viewport': {'northeast': {'lat': -3.445859420107278, 'lng': 104.2353241798927}, 'southwest': {'lat': -3.448559079892722, 'lng': 104.2326245201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kwt tempurung indah,ChIJeUXQNhYzOi4Rt3q8MSwavaA,0.0,ChIJeUXQNhYzOi4Rt3q8MSwavaA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'H63M+4J Sukaraja, Prabumulih City, South Sumatra, Indonesia', 'global_code': '6P86H63M+4J'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJeUXQNhYzOi4Rt3q8MSwavaA
OPERATIONAL,"H65X+PMP, Majasari, Prabumulih Selatan, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.4406683, 'lng': 104.2492133}, 'viewport': {'northeast': {'lat': -3.439383420107277, 'lng': 104.2505264298927}, 'southwest': {'lat': -3.442083079892722, 'lng': 104.2478267701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Bening,ChIJx3E3PlEzOi4Rf0HGSQuNuoY,0.0,ChIJx3E3PlEzOi4Rf0HGSQuNuoY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJx3E3PlEzOi4Rf0HGSQuNuoY
OPERATIONAL,"Jl. Raya Prabumulih - Baturaja No.desa, Karang Bindu, Kec. Rambang Kapak Tengah, Kota Prabumulih, Sumatera Selatan 31131, Indonesia","{'location': {'lat': -3.5411976, 'lng': 104.2540707}, 'viewport': {'northeast': {'lat': -3.539868770107277, 'lng': 104.2554407798927}, 'southwest': {'lat': -3.542568429892722, 'lng': 104.2527411201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA DANAU BUJO'AN,ChIJgWdfZpQtOi4RSS3zsBEsnZI,4.1,ChIJgWdfZpQtOi4RSS3zsBEsnZI,"['tourist_attraction', 'point_of_interest', 'establishment']",121.0,"{'compound_code': 'F753+GJ Karangan Bindu, Prabumulih City, South Sumatra, Indonesia', 'global_code': '6P86F753+GJ'}",{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105119367906586727631"">qodir jaelani</a>'], 'photo_reference': 'AUGGfZli4Zx1LPHCm9sbj8BC00L5AK4KKLGASBTlL0zYRU2osd7iwY7d1s1DQnxWfGBfRKGJWgiG1-pF5lAXOdUt8jBDJE1qxOoJwIDiA8RuuEWJg10F0Dw7JGpvqL2NqpRHXtFgZf-jyHYKmt1UaNcfinALg2-0fFJ_6g22S5Wl3uW9SWeb', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJgWdfZpQtOi4RSS3zsBEsnZI
OPERATIONAL,"G63R+Q3H, Lingkar Tanjung Raman-Tanjung Menang Sinar Rambang, Tj. Raman, Kec. Prabumulih Sel., Kota Prabumulih, Sumatera Selatan 31111, Indonesia","{'location': {'lat': -3.4955595, 'lng': 104.2402222}, 'viewport': {'northeast': {'lat': -3.494190070107278, 'lng': 104.2415427798927}, 'southwest': {'lat': -3.496889729892722, 'lng': 104.2388431201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingan JN,ChIJD-8pvAotOi4RKdXHb0qW8Xw,1.0,ChIJD-8pvAotOi4RKdXHb0qW8Xw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJD-8pvAotOi4RKdXHb0qW8Xw
OPERATIONAL,"H6HV+FF3, Prabumulih, Prabumulih Utara, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.4213707, 'lng': 104.2436833}, 'viewport': {'northeast': {'lat': -3.420112820107277, 'lng': 104.2449659798927}, 'southwest': {'lat': -3.422812479892722, 'lng': 104.2422663201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pinang banjar,ChIJacvxg8YzOi4RXjN_Pkzb0io,5.0,ChIJacvxg8YzOi4RXjN_Pkzb0io,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJacvxg8YzOi4RXjN_Pkzb0io
OPERATIONAL,"H626+CP, Patih Galung, Prabumulih Barat, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.4489797, 'lng': 104.2117653}, 'viewport': {'northeast': {'lat': -3.444585, 'lng': 104.2130599798927}, 'southwest': {'lat': -3.4504446, 'lng': 104.2103603201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai pasir putih,ChIJe50ZLgAzOi4RBVNtfsV8eQc,5.0,ChIJe50ZLgAzOi4RBVNtfsV8eQc,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJe50ZLgAzOi4RBVNtfsV8eQc
OPERATIONAL,"G723+79, Karangan, Rambang Kapak Tengah, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.4993682, 'lng': 104.2534672}, 'viewport': {'northeast': {'lat': -3.497883720107278, 'lng': 104.255354}, 'southwest': {'lat': -3.500583379892722, 'lng': 104.2478068}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun durian premium Defari farm,ChIJQZg9cQAtOi4RPNedS-nLJ-0,5.0,ChIJQZg9cQAtOi4RPNedS-nLJ-0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,{'open_now': True},"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107787169557996522725"">A Google User</a>'], 'photo_reference': 'AUGGfZkEzoDqKx9Grn0Hw8AyAYfF9aPeF0NX4Kz4Z3NwrX1lmVbwGd-6WIkclyizpva2cf1GECiMRIpzqFZpSSHqGWKGW3Q7dbzPZ_kipAY_B_8pB_6p4Nt0a7HOdXZzrBadJFP0defo3QaYyPZ0_C44huVVvhc7o708_Tc-8qim0FftFpKL', 'width': 2464}]",,https://www.google.com/maps/place/?q=place_id:ChIJQZg9cQAtOi4RPNedS-nLJ-0
OPERATIONAL,"H7JC+24Q, Gunung Ibul, Prabumulih Timur, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.4202477, 'lng': 104.2701925}, 'viewport': {'northeast': {'lat': -3.418838470107278, 'lng': 104.2716243798927}, 'southwest': {'lat': -3.421538129892722, 'lng': 104.2689247201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah di jual,ChIJtc-iEQAzOi4RUVNGNSqiz6E,0.0,ChIJtc-iEQAzOi4RUVNGNSqiz6E,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJtc-iEQAzOi4RUVNGNSqiz6E
OPERATIONAL,"F7JC+9X, Karangan, Rambang Kapak Tengah, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.5190317, 'lng': 104.2723946}, 'viewport': {'northeast': {'lat': -3.517816920107278, 'lng': 104.2736614798927}, 'southwest': {'lat': -3.520516579892722, 'lng': 104.2709618201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Libah,ChIJzYZKNbUtOi4RLSwhNTVlNxs,0.0,ChIJzYZKNbUtOi4RLSwhNTVlNxs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzYZKNbUtOi4RLSwhNTVlNxs
OPERATIONAL,"H642+5M3, Unnamed Road, Patih Galung, Kec. Prabumulih Bar., Kota Prabumulih, Sumatera Selatan 31117, Indonesia","{'location': {'lat': -3.4446106, 'lng': 104.2016587}, 'viewport': {'northeast': {'lat': -3.443275820107278, 'lng': 104.2029770798927}, 'southwest': {'lat': -3.445975479892723, 'lng': 104.2002774201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kolam renang dan pindang batang hari 9,ChIJDxqTeK8zOi4RoBwDTUUwcuw,4.6,ChIJDxqTeK8zOi4RoBwDTUUwcuw,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,{'open_now': True},"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105428084850948794629"">r sugiarto</a>'], 'photo_reference': 'AUGGfZlEi2bUollhAQ4tTx_A9-k2fUBi0VUdAHVJy271dXDxf3jqGkv1iilkBYztAYBdFWbSxYTwD7IwZ4zJTEczaqKZpBDcLX9mweRRRZJRGjmmxe_gTxHdAwEfDC85v4m63t1LuyjeW6EoEgq0UFPadGG-ohn8vtNCHTQvfPKPYr9Nxv1O', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJDxqTeK8zOi4RoBwDTUUwcuw
OPERATIONAL,"H7R6+3M6, Jl. Nusa I, Gn. Ibul, Kec. Prabumulih Tim., Kota Prabumulih, Sumatera Selatan 31146, Indonesia","{'location': {'lat': -3.409827, 'lng': 104.2616309}, 'viewport': {'northeast': {'lat': -3.408432670107277, 'lng': 104.2630005798927}, 'southwest': {'lat': -3.411132329892722, 'lng': 104.2603009201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Prabumulih,ChIJk_EKcAAzOi4RBBboHySfeBg,0.0,ChIJk_EKcAAzOi4RBBboHySfeBg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJk_EKcAAzOi4RBBboHySfeBg
OPERATIONAL,"G5VH+H5, Patih Galung, Prabumulih Barat, Prabumulih City, South Sumatra, Indonesia","{'location': {'lat': -3.456, 'lng': 104.178}, 'viewport': {'northeast': {'lat': -3.454650170107278, 'lng': 104.1793498298927}, 'southwest': {'lat': -3.457349829892723, 'lng': 104.1766501701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,@talang_himbe,ChIJ-ZowpewxOi4RnUHoIlI-BXg,0.0,ChIJ-ZowpewxOi4RnUHoIlI-BXg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-ZowpewxOi4RnUHoIlI-BXg
OPERATIONAL,"H7R4+792, Jl. Perintis, Gn. Ibul Bar., Kec. Prabumulih Tim., Kota Prabumulih, Sumatera Selatan 31146, Indonesia","{'location': {'lat': -3.4093528, 'lng': 104.2558832}, 'viewport': {'northeast': {'lat': -3.408568099999999, 'lng': 104.2569009798927}, 'southwest': {'lat': -3.4117069, 'lng': 104.2542013201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM PEMANCINGAN FAUZAN,ChIJ7T2LY0ozOi4RCAIqEYVqCfc,0.0,ChIJ7T2LY0ozOi4RCAIqEYVqCfc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106225849405199107425"">A Google User</a>'], 'photo_reference': 'AUGGfZkaVok-s_VJobBYbd7tUzAWDRnB4V43iN-HICkn6v0GUeBk8z-Ax0tJUX1Jug22CcH3FLETIuAqo94Q3_X4rvZ1rW5SkKyXE1TU9fIMDZc05cVzr9OjeNiL_3Zdiipl9N5MNBsXKGRWtIDC4mlXVD1vzROxbgmiYU6grg8Un3DT2GXJ', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ7T2LY0ozOi4RCAIqEYVqCfc
