business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"27V9+CR, Panggung Island, Pajar Bulan, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.9564145, 'lng': 103.2695716}, 'viewport': {'northeast': {'lat': -3.954712620107278, 'lng': 103.2702516}, 'southwest': {'lat': -3.957412279892722, 'lng': 103.2675316}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ayik Lage,ChIJ60NyVmtDNy4RWHG-FKTY-bM,5.0,ChIJ60NyVmtDNy4RWHG-FKTY-bM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ60NyVmtDNy4RWHG-FKTY-bM
OPERATIONAL,"266J+3RG, Guru Agung, Pajar Bulan, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.990388, 'lng': 103.232513}, 'viewport': {'northeast': {'lat': -3.989040070107278, 'lng': 103.2338590298927}, 'southwest': {'lat': -3.991739729892722, 'lng': 103.2311593701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batas Pagaralam Lahat Tanjung Sakti,ChIJr6ENG4BrNy4RR_AoPqoQPVY,0.0,ChIJr6ENG4BrNy4RR_AoPqoQPVY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr6ENG4BrNy4RR_AoPqoQPVY
OPERATIONAL,"26M8+3J3, Sukamerindu, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.9673508, 'lng': 103.2165524}, 'viewport': {'northeast': {'lat': -3.96586815, 'lng': 103.2172652798927}, 'southwest': {'lat': -3.97179875, 'lng': 103.2145656201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebat diau,ChIJ66o9z3drNy4R4a40ed2XGDY,5.0,ChIJ66o9z3drNy4R4a40ed2XGDY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ66o9z3drNy4R4a40ed2XGDY
OPERATIONAL,"2697+C2F, Karang Caya, Sukamerindu, Lahat Regency, South Sumatra, Indonesia","{'location': {'lat': -3.981442, 'lng': 103.2125536}, 'viewport': {'northeast': {'lat': -3.980565000000002, 'lng': 103.2142198798927}, 'southwest': {'lat': -3.984073, 'lng': 103.2115202201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camp landrover bedulur Pagaralam,ChIJAY9FdXRrNy4RbdXISAf5C2s,5.0,ChIJAY9FdXRrNy4RbdXISAf5C2s,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 820, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102942705474909995609"">Jhony Che</a>'], 'photo_reference': 'AUGGfZkYu9-QV3PcAnN06H_xZFzxghc7YqSYtz0eHCB7FG7bSKemAz3q554w8WyI_RykDvMv5_MLltOMwbKB7iRXiIa8jB4koqpoWxmlarI14RhUprM3TXmgvdjCn4QIyHbTbcoiCVCZW4MxJYGv2thZ6PbdawxfCX6pEEht3nvWAg8MiTVr', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJAY9FdXRrNy4RbdXISAf5C2s
OPERATIONAL,"269M+7RP, Guru Agung, Sukamerindu, Lahat Regency, South Sumatra, Indonesia","{'location': {'lat': -3.98179, 'lng': 103.2345817}, 'viewport': {'northeast': {'lat': -3.980529020107278, 'lng': 103.2360328798927}, 'southwest': {'lat': -3.983228679892722, 'lng': 103.2333332201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun H&R KOPI,ChIJj4U9SphrNy4R7z1tu6Cg9r8,0.0,ChIJj4U9SphrNy4R7z1tu6Cg9r8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117777888518613934475"">rizky saputra</a>'], 'photo_reference': 'AUGGfZmhaUPCoOTC7JM0JzPtcEIFWECov4tD0N4benCatZrjMEK3gMQokLAVqo32XqEGq78_1zQqM8_SzHo6eGD9aTZBGpmsm2fMG4AFwq2WEXBaOotpS0CGl5Yegv5FaEaMAi-qelLXyICg2GiKLTzTF_ZwfkR7nEFMO0yInzbG3251i_fe', 'width': 3472}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJj4U9SphrNy4R7z1tu6Cg9r8
OPERATIONAL,"26W6+C8J, Gunung Megang, Jarai, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.953910999999999, 'lng': 103.2107812}, 'viewport': {'northeast': {'lat': -3.952527870107278, 'lng': 103.2121528798927}, 'southwest': {'lat': -3.955227529892722, 'lng': 103.2094532201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kubur Batu Gunung Megang,ChIJGYAwy4BBNy4RNI89849Cst0,4.4,ChIJGYAwy4BBNy4RNI89849Cst0,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104884066206770211037"">A Google User</a>'], 'photo_reference': 'AUGGfZksk_5RVMpYkAZIpFMfPUkhBhBscEO1_y0Rb8xmttU5qdieffVEa4Z6--Bh-Ypb2TcRAOAVK83DDwoRyylxQN4P1jyt9_81yaecMBGqBQjq9e9rLk_-YT3Q18HjWrsO6EiUfX7C9f-0y5pmSJil7vJiGlyxsf4lK5GXfmnN8Saa3LnA', 'width': 1600}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJGYAwy4BBNy4RNI89849Cst0
OPERATIONAL,"2672+39, Rambai Kaca, Sukamerindu, Lahat Regency, South Sumatra, Indonesia","{'location': {'lat': -3.9872872, 'lng': 103.2008829}, 'viewport': {'northeast': {'lat': -3.986254020107278, 'lng': 103.2024876298927}, 'southwest': {'lat': -3.988953679892722, 'lng': 103.1997879701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Nenek Nabila Raffi Adryan Fiyah Zaki,ChIJRbBwLDBrNy4Rht6JUp7H5Nc,5.0,ChIJRbBwLDBrNy4Rht6JUp7H5Nc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1394, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114948891386252360739"">A Google User</a>'], 'photo_reference': 'AUGGfZnGuZfEU42MEhCAdmmatuNFM6w85XX8SsX_P51aEL-U5r0fWeg7mxMOSeZgFuvHoxP8If4Cg18zCpHpNUH6ZEpmzAizL1Js8k_T_RqtLbPFI9MqSfLX8GlWDkRgnbwNqscBqQDhmHSyyZzZmD5V-1PnSOd_Bn6GP1KNbZXHyYTtNub9', 'width': 651}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJRbBwLDBrNy4Rht6JUp7H5Nc
OPERATIONAL,"26F5+Q77, Rambai Kaca, Pajar Bulan, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.975586799999999, 'lng': 103.2081574}, 'viewport': {'northeast': {'lat': -3.974237770107278, 'lng': 103.2095013298927}, 'southwest': {'lat': -3.976937429892722, 'lng': 103.2068016701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cugung Rambai Kaca,ChIJsyj4dQdrNy4RorJrYLu9TP0,5.0,ChIJsyj4dQdrNy4RorJrYLu9TP0,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115946653090629500749"">Syarito 86</a>'], 'photo_reference': 'AUGGfZlpF-3KFuyLUjmXAdoHxHDu1vtiLWyqEVERvIg9ZRFjGoJXYvZZGBRVpi9W6b6PoO4xR6f87u9wmdgD6mQg0W1wcZJUIS3QddXKOl-X7RBXl1_XbP-mr3Iol0OxiYQ4YZrSrB2hsUJ_N6UX6sWmlHQH2rWNf5f7xg81dTOxpeKgQrCe', 'width': 1280}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJsyj4dQdrNy4RorJrYLu9TP0
OPERATIONAL,"35CR+RV7, Pama Salak, Jarai, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.9279632, 'lng': 103.1921637}, 'viewport': {'northeast': {'lat': -3.92476655, 'lng': 103.19747715}, 'southwest': {'lat': -3.929028749999999, 'lng': 103.19039255}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Fadlin Yordan,ChIJSzTDJgBBNy4R8nnquSDMHdk,5.0,ChIJSzTDJgBBNy4R8nnquSDMHdk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSzTDJgBBNy4R8nnquSDMHdk
OPERATIONAL,"Pagar Kaya, Sukamerindu, Lahat Regency, South Sumatra 31591, Indonesia","{'location': {'lat': -3.9518532, 'lng': 103.2167066}, 'viewport': {'northeast': {'lat': -3.950462670107278, 'lng': 103.2179778798927}, 'southwest': {'lat': -3.953162329892722, 'lng': 103.2152782201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adem YR Terapi Ikan,ChIJyWrkYQBBNy4RYdy_68w_mAA,5.0,ChIJyWrkYQBBNy4RYdy_68w_mAA,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118364770139083600168"">A Google User</a>'], 'photo_reference': 'AUGGfZllcmHOaH73NrHxUH-C_TuPuiF7lSanJ9RRW3rbcwN5jJfe9GXlYOTkNd4ikpHFAxPMRWkBxNvWIKiOaVtWQu5K82hM8avpOtsHqYLeVy_SzQdjU4ZVLiA20O1LiPnVqwXt5Ecy9okQS3pDd8qUpiWu9v5PgUOo9TvdQp3-77wqXwUB', 'width': 4000}]",{'open_now': True},"{'compound_code': '26X8+7M Pagar Kaya, Lahat Regency, South Sumatra, Indonesia', 'global_code': '6P8526X8+7M'}",,https://www.google.com/maps/place/?q=place_id:ChIJyWrkYQBBNy4RYdy_68w_mAA
