formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Ngamprah, West Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.8582085, 'lng': 107.5242144}, 'viewport': {'northeast': {'lat': -6.792545, 'lng': 107.5491279}, 'southwest': {'lat': -6.8751041, 'lng': 107.4760241}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngamprah,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100641105235752541776"">Sartono Tono</a>'], 'photo_reference': 'AUGGfZm97E2-4TjMSjeqCfiT8vj-qcq3MvfpGC9-l9OGBfows8o60CrrSu1E-JlLCrCvoYqwuDuZaPchEphsMZHuGROwMdQ1wu33Lf3FUWyeZtLrlKYcFcAuZV3kVMdpK2vsu1egLgH99mp5dhlXNlq9XZpmxCLfoDovtrK4NYgEozJeMx0N', 'width': 3264}]",ChIJZ4Lb1m3jaC4RK2xAPnFHrE4,ChIJZ4Lb1m3jaC4RK2xAPnFHrE4,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ4Lb1m3jaC4RK2xAPnFHrE4
"West Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.865221399999999, 'lng': 107.4919767}, 'viewport': {'northeast': {'lat': -6.6885151, 'lng': 107.7265299}, 'southwest': {'lat': -7.122013, 'lng': 107.181938}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,West Bandung Regency,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116430535705257287655"">116430535705257287655</a>'], 'photo_reference': 'AUGGfZkOTyVp5uTLl4UGyP9BlwXOq-7tWJNy1yzt0w5gNUrJPIW5gaRXFkWSwC2rRHihr4ao9YbtiNv7gFTyo6I1I-xcIFOm33KqCoyhXPfbQXWsQJp7NmrqcEMrn5K3RP4ZGVVnB4hc1G_4zce3yvil30NnwJfhxwpFdDxr2oVIFUHSOfjx', 'width': 750}]",ChIJxxBSSOj6aC4RWMd-J5yi7Eg,ChIJxxBSSOj6aC4RWMd-J5yi7Eg,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJxxBSSOj6aC4RWMd-J5yi7Eg
"Jalan Haji Gofur No.Km. 4, RT.02/RW.10, Pakuhaji, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.8357218, 'lng': 107.5348134}, 'viewport': {'northeast': {'lat': -6.834341120107278, 'lng': 107.5360968298927}, 'southwest': {'lat': -6.837040779892722, 'lng': 107.5333971701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pakuhaji,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112609332226348196610"">dadi mulyadi</a>'], 'photo_reference': 'AUGGfZmUEAEAV2fw23G0ocmf1g_3OA5BMgYUwZM0ZASQNOtI6jWAk1PvQFHYwlsIiQWFaduvJhmSjZb8tfDMHokbsh_8LbZWRgi5DySzkRHS4WbRjKy3J_4wvDCa4tMJy0nDyrVzk7m4g1FDk128rLw97ZWASmj3SQ94r0fqtuPjGF0UZy1G', 'width': 4128}]",ChIJ19ijhojkaC4R8bcZyskV9U0,ChIJ19ijhojkaC4R8bcZyskV9U0,"['tourist_attraction', 'amusement_park', 'campground', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '5G7M+PW Pakuhaji, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595G7M+PW'}",4.3,1604.0,https://www.google.com/maps/place/?q=place_id:ChIJ19ijhojkaC4R8bcZyskV9U0
"Cilame, Ngamprah, West Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.8467474, 'lng': 107.5179721}, 'viewport': {'northeast': {'lat': -6.82799, 'lng': 107.5371799}, 'southwest': {'lat': -6.862299999999999, 'lng': 107.5063001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cilame,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100572129276084261173"">Sutisna Dody</a>'], 'photo_reference': 'AUGGfZkzaE5UERCRtrE10pMPlczk4bPzUURAsnaNaestCZev41VAM5bY6DAC_YqKhGliNK5dYe40Fu0zyzxewS9y5UGajzBK2OojaiDeAsBsxvEIRgVI_s__6Y5tTfHqMI5vaMvdKNsch7MnbB1DBFY8dWqqa9tSMUSfeWIaZHYFEwqSphHi', 'width': 2048}]",ChIJ98revH7jaC4Rcj9UGdQt3Is,ChIJ98revH7jaC4Rcj9UGdQt3Is,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ98revH7jaC4Rcj9UGdQt3Is
"Pakuhaji, Ngamprah, West Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.849320899999999, 'lng': 107.5301922}, 'viewport': {'northeast': {'lat': -6.819139, 'lng': 107.5491279}, 'southwest': {'lat': -6.8545089, 'lng': 107.525755}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pakuhaji,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114873149392914218682"">A Google User</a>'], 'photo_reference': 'AUGGfZn_yOlTu6a-gnGrm-r1eRAJFOnyyw_neIYX434dOrxce6BJfA5cQgqkIAAiVZKg5T12JWxY56SeH9uxp72buMnoIDZ7_sCp4Gf829cwy2ph3n-ZgDTSTrcCHmldli8ColBXwCJgByqdThartK1Ye_073TwOfPBCukVxYRRr083dZ1Cy', 'width': 1152}]",ChIJU6VPlJrjaC4RUUjEKybmdqM,ChIJU6VPlJrjaC4RUUjEKybmdqM,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJU6VPlJrjaC4RUUjEKybmdqM
"4GH8+7P5, Jl. Lembah Teratai, Gadobangkong, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.8718504, 'lng': 107.5168486}, 'viewport': {'northeast': {'lat': -6.870500720107279, 'lng': 107.5181978798927}, 'southwest': {'lat': -6.873200379892722, 'lng': 107.5154982201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pemancingan ikan mas ABAH KUSUMAH BUNISARI,"[{'height': 549, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110847301086826603299"">siputra cikal</a>'], 'photo_reference': 'AUGGfZnUXX60nF9b7gihsr-Vte0riCBaLVW2gSjmWP8F2NnoMjh7I91v2zMGVyjeoz1b-704WbuhqZowgefJ9jsGRidsbxNz7D9IP1etbCvliSS3_pfipNDC9NNFWMQyUca8IX-r6AYAEVTw1wzIWFZ5VdkRmAYtgtON67M70vKK2cJmPrUV', 'width': 750}]",ChIJS2n3a7nlaC4RnQcjAECyC_8,ChIJS2n3a7nlaC4RnQcjAECyC_8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.5,17.0,https://www.google.com/maps/place/?q=place_id:ChIJS2n3a7nlaC4RnQcjAECyC_8
"Landeuh, RT.02/RW.11, Cimanggu, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.821979900000001, 'lng': 107.5109424}, 'viewport': {'northeast': {'lat': -6.820266620107278, 'lng': 107.5119732298927}, 'southwest': {'lat': -6.822966279892722, 'lng': 107.5092735701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,curug cimanggu,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101389710192452051603"">Wahyu Fevers</a>'], 'photo_reference': 'AUGGfZlO8zOQz9P2gNwTmWir85kO-6YRlFIVBvhCSLhiHDC1TGjwA4trtJEh8_I7LZmAS2SS5gzA2WeCc3LE2vtSOME-_xVl0xL_TYD_59GruqFXH01rYlUvG7JYJTOzx738oe8_rEkeYq57EIqmrFVC2X9FyshpAL_IaZBhPmGA-Rz_4OkV', 'width': 960}]",ChIJKT39X7PjaC4RwcbEFfg_K1Q,ChIJKT39X7PjaC4RwcbEFfg_K1Q,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '5GH6+69 Cimanggu, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595GH6+69'}",4.2,96.0,https://www.google.com/maps/place/?q=place_id:ChIJKT39X7PjaC4RwcbEFfg_K1Q
"5G2C+RRJ, Cibodas, Cilame, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.8479169, 'lng': 107.5220015}, 'viewport': {'northeast': {'lat': -6.846571870107278, 'lng': 107.5233455798927}, 'southwest': {'lat': -6.849271529892722, 'lng': 107.5206459201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penatapan Cibodas,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106485280663626461136"">bekti suroso</a>'], 'photo_reference': 'AUGGfZnzk4QdnPtlGPHC8gRfVScKXKrhPRCIcOAQ_Hc_fNRXwnBJt8ReR5UuY9nXUV0u7hM1DD1TLndxHZdqjdpSJxjepQpYuoelXd7pDywBwkRCZO1Fz2JyVBV_rDrcW5eCI6QTQ3whvbJxFOGDlkFmBSCrtSbmzns8ffFEMtb8_VNpLiUq', 'width': 4608}]",ChIJYy5sd4bjaC4R2dYxHeLqqv8,ChIJYy5sd4bjaC4R2dYxHeLqqv8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJYy5sd4bjaC4R2dYxHeLqqv8
"Jl. Kolonel Masturi No.KM. 11, Kertawangi, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551, Indonesia","{'location': {'lat': -6.790504899999999, 'lng': 107.5778343}, 'viewport': {'northeast': {'lat': -6.789025220107278, 'lng': 107.5792534298927}, 'southwest': {'lat': -6.791724879892722, 'lng': 107.5765537701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Bambu,"[{'height': 2998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114018282696881517858"">Gani Amanda</a>'], 'photo_reference': 'AUGGfZlYeEnltviuEJLZwjH_7HFL0jfH1F3g_2vyCAY0h0xBZOukGeT__UOroT_kuHD5cRGUJQQK6st8EmDeYT2Pky_xce-oZ2JHpARpOYm_6HfuHThVaYxp-VN1-g8HUaj7vPGDbIcxidd_XSwE2k0OxGQ7fV1JVx-y4go_cxUZ_3LLEuyB', 'width': 3998}]",ChIJ2VHL24vhaC4RnrFGI1jv3YY,ChIJ2VHL24vhaC4RnrFGI1jv3YY,"['tourist_attraction', 'campground', 'lodging', 'park', 'parking', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '6H5H+Q4 Kertawangi, West Bandung Regency, West Java, Indonesia', 'global_code': '6P596H5H+Q4'}",4.5,29358.0,https://www.google.com/maps/place/?q=place_id:ChIJ2VHL24vhaC4RnrFGI1jv3YY
"Gunung Masigit, Citatah, Kec. Cipatat, Kabupaten Bandung Barat, Jawa Barat 40554, Indonesia","{'location': {'lat': -6.8244669, 'lng': 107.438256}, 'viewport': {'northeast': {'lat': -6.823518720107278, 'lng': 107.4392954798927}, 'southwest': {'lat': -6.826218379892722, 'lng': 107.4365958201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stone Garden Citatah,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108086317650193679513"">Jetrani Reza Dias</a>'], 'photo_reference': 'AUGGfZnSLzZq3hNfDW-qtWCm3_PHbRVFPBKrd8074tyyhYuuyQcFmO1MHXvZoPsLUYbqhhLW-m_gCH9l_93l8bMPPsgXbtHXZaCEylmw12V1aD5D9TQ_7Q2ZzZQQv2_EBy3bPjKOKSEAH2u-s0pbWOlI7PjTHA-VtRhxTctrLT-46mhcywkL', 'width': 5184}]",ChIJ7bjao1n8aC4Ro5xdaKfIDnI,ChIJ7bjao1n8aC4Ro5xdaKfIDnI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '5CGQ+68 Citatah, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595CGQ+68'}",4.4,3795.0,https://www.google.com/maps/place/?q=place_id:ChIJ7bjao1n8aC4Ro5xdaKfIDnI
"5FFX+FFQ, Sukatani, Ngamprah, West Bandung Regency, West Java 40552, Indonesia","{'location': {'lat': -6.8265204, 'lng': 107.4981397}, 'viewport': {'northeast': {'lat': -6.825149170107277, 'lng': 107.4994924798927}, 'southwest': {'lat': -6.827848829892721, 'lng': 107.4967928201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong Sinar Laksana 3,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114272735225275159050"">A Google User</a>'], 'photo_reference': 'AUGGfZne_yxCtz-JhudTsuKNcuvx4jYh6TBmtmrVkV81FXBiDoSXyGA2CazVNXnFQNVM8GmJqpEwWWMwtesyMBo5IWadIN-W_cQbccadKWGcGFcrk7K0yJifJNg6_oavyw5FRTvsaMpIBA1trfSYtLELAHhohS2ppcdPbaVdhnBBI_Cxyhbx', 'width': 4000}]",ChIJy41A_gnjaC4RNNvWC-tDjdM,ChIJy41A_gnjaC4RNNvWC-tDjdM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJy41A_gnjaC4RNNvWC-tDjdM
"Cimareme, Ngamprah, West Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.8665426, 'lng': 107.5046602}, 'viewport': {'northeast': {'lat': -6.857823, 'lng': 107.514724}, 'southwest': {'lat': -6.8751041, 'lng': 107.498376}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cimareme,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115161928194694690639"">Trie Lastrie</a>'], 'photo_reference': 'AUGGfZnCJoHhRbE4dSgJ9WrhVw7lr1W0jHvMAOHp2opiaJ_VEcqcynzAkMKIotAmtWmXOdiUby3I3ElmRN2xJI2CHm2cPO22FNMieazighoINCeH1f_BNdySnfMo5HqskKl9zIg4Cw4NaLeIX9eqG5AIcy2WwUjKUKhsXdwU1ROmAVDWm80m', 'width': 960}]",ChIJu90CNpTkaC4Riw_y_O0-Oao,ChIJu90CNpTkaC4Riw_y_O0-Oao,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJu90CNpTkaC4Riw_y_O0-Oao
"Jl. Ngamprah, Sukatani, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.8395401, 'lng': 107.4970737}, 'viewport': {'northeast': {'lat': -6.838180970107278, 'lng': 107.4984709798927}, 'southwest': {'lat': -6.840880629892721, 'lng': 107.4957713201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingan TOWER,"[{'height': 1806, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115074600799060612130"">Rani Sukma</a>'], 'photo_reference': 'AUGGfZm1xVP4tnwY4viLS8fXM7IgeRVQywgn5CD_-IGmv7ltaa0blCYTybWkhgR2GdcWRIMBdj1bwBYPXrucNyQkprz6SAuLKBF-o8YwjuLp1vD0yVmyMOaBwTbYu93bfkz1u-pxrzZ-GwgbztbvJsyO7uAhne7btjsX36Tp7EtG0yqEqbuD', 'width': 1170}]",ChIJ7fDojKLjaC4ReIu1M6_54uw,ChIJ7fDojKLjaC4ReIu1M6_54uw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '5F6W+5R Sukatani, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595F6W+5R'}",5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJ7fDojKLjaC4ReIu1M6_54uw
"5FVP+R4, Tagogapu, Padalarang, West Bandung Regency, West Java 40553, Indonesia","{'location': {'lat': -6.8061001, 'lng': 107.4849343}, 'viewport': {'northeast': {'lat': -6.804729120107278, 'lng': 107.4862428298927}, 'southwest': {'lat': -6.807428779892722, 'lng': 107.4835431701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedathon Kamasan,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117969155217825160386"">Krh. Bilal Indra Putra Suryokumoro</a>'], 'photo_reference': 'AUGGfZmV4K58Osc3c6ENIV_j5Ix1cd7enpZtsbkGy5OFtnLVpKXGn97HgzNftQdywPdsPKBc01CpzxyDcghU_FyP85yn_F2JPF6W-UP6JYW3BzFax0z3kd0q6jt90jFe1Jx3P2U0HDqRqb3t2i-FFY50qlw5nFXoS6DPQGlOLuPbJJYLogl5', 'width': 1600}]",ChIJ5wnDDQDjaC4RzIrUetaZENA,ChIJ5wnDDQDjaC4RzIrUetaZENA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJ5wnDDQDjaC4RzIrUetaZENA
"5G7P+PMC, Cikawati Tengah, Pakuhaji, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.835684499999999, 'lng': 107.5366473}, 'viewport': {'northeast': {'lat': -6.834321770107277, 'lng': 107.5379590798927}, 'southwest': {'lat': -6.837021429892721, 'lng': 107.5352594201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Kelinci Pakuhaji,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107918584913170128638"">A Google User</a>'], 'photo_reference': 'AUGGfZkkV7_onoArTKgXyoPdUc7ipunNpLKLwlPkW_IHnzr_DzChPg7MSDxRBK1NEl1O8fyE8xjSey9eoOAibAgxuQrq8tueZPqcyUy_-bWD8TckaUBgcuwtHRpD3-87NBoQxKxlmdrR7QUfcMoD-VjA0IU4_Y66NLg6a-szm_jaQTWCNWGS', 'width': 4160}]",ChIJR6eKWJrjaC4RFB7Q-2219wM,ChIJR6eKWJrjaC4RFB7Q-2219wM,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.0,75.0,https://www.google.com/maps/place/?q=place_id:ChIJR6eKWJrjaC4RFB7Q-2219wM
"4GXC+7C5, Cilame, Ngamprah, West Bandung Regency, West Java 40552, Indonesia","{'location': {'lat': -6.842149999999999, 'lng': 107.523651}, 'viewport': {'northeast': {'lat': -6.840680670107277, 'lng': 107.5248585798927}, 'southwest': {'lat': -6.843380329892721, 'lng': 107.5221589201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"PMTI Lapak Cibodas, Bandung Barat","[{'height': 1952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111958920293440552353"">A Google User</a>'], 'photo_reference': 'AUGGfZlGYB8RwEkmg24QznZnGKOx06FF6IKIif7LxIFhKd5F2Y0t5xvCPmteKeNdcHAPgKFUd-3Qd9NZ3jZrrB9CXpB_EIMq3xebGAv9b57I8Y6kFN3AL9fbJoWNauushO1zWMF3tivfvvGobeFZ8zwWpOehl6eUSmBGntVuZdW2zjL_TP0j', 'width': 4160}]",ChIJd-yV2qLlaC4RYUQvAAFuaKk,ChIJd-yV2qLlaC4RYUQvAAFuaKk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,1.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJd-yV2qLlaC4RYUQvAAFuaKk
"Pakuhaji, Ngamprah, West Bandung Regency, West Java 40552, Indonesia","{'location': {'lat': -6.8211898, 'lng': 107.54533}, 'viewport': {'northeast': {'lat': -6.819839970107278, 'lng': 107.5466798298927}, 'southwest': {'lat': -6.822539629892722, 'lng': 107.5439801701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekowisata Kampung Hijau,"[{'height': 4140, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102487902026056411542"">Iman Himawan</a>'], 'photo_reference': 'AUGGfZnn_4Q3A1K0b5Vd3uqfHigs459udq6F0RwWbIM_M5eL4t25qBPlk3EvmJn2a6NsrjNpziOo0UmUhcvGCkN-_Is5qWg8XTXuCq_WTeOr3LJDXnMUQPvWXnUguU38vTePK04oENuohyQqBW44GpJJH48paxD8ZyY-X74yJPpTjSeMKQW8', 'width': 5520}]",ChIJL7VcIRTjaC4R4qyqJdcO49w,ChIJL7VcIRTjaC4R4qyqJdcO49w,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '5GHW+G4 Pakuhaji, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595GHW+G4'}",4.0,6.0,https://www.google.com/maps/place/?q=place_id:ChIJL7VcIRTjaC4R4qyqJdcO49w
"kp, Cibayun No.rt 01/15, Cimanggu, Kec. Ngamprah, Kabupaten Bandung Barat, Jawa Barat 40552, Indonesia","{'location': {'lat': -6.824847699999999, 'lng': 107.5124387}, 'viewport': {'northeast': {'lat': -6.823514220107278, 'lng': 107.5137881298927}, 'southwest': {'lat': -6.826213879892721, 'lng': 107.5110884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Curug Cimanggu,"[{'height': 585, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103925577639414050834"">setiawan azar</a>'], 'photo_reference': 'AUGGfZmD3MT7HPd_BaIzzExZJqpjWGPEB-siFl9MZYO7u-aLFmQ3viRfPJFkOilKKBA8rxlS92eXvuSlNhCI81vc_DXnueKCir_EYvLWTzY-HOs4BA-SB2RFhgUup09sBR5Z8nVs3n6cDm28YtF3ka7Oi3hE8H9cOhDeIF_vJHYaTfquBduo', 'width': 1040}]",ChIJm0XCCqzjaC4RIsmdJRhZzIg,ChIJm0XCCqzjaC4RIsmdJRhZzIg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '5GG6+3X Cimanggu, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595GG6+3X'}",3.5,8.0,https://www.google.com/maps/place/?q=place_id:ChIJm0XCCqzjaC4RIsmdJRhZzIg
"Suka Maju No.11, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512, Indonesia","{'location': {'lat': -6.8765697, 'lng': 107.5199174}, 'viewport': {'northeast': {'lat': -6.87576725, 'lng': 107.5206145298927}, 'southwest': {'lat': -6.87897705, 'lng': 107.5179148701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Bukit Kujang Gunung Bohong,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107582112392649208695"">pwmantap junior</a>'], 'photo_reference': 'AUGGfZlPAyAK0jGeG90wcdwONrKgR5JD_sQU0ogSiurXMimjkh4rvVyMc3BfNNJKgZay07sUBO9xQzgB_tm9xUzPEYR9MO3aPd6jCilNWLMe_EC-K29rw_FxBNoZogXTVHwGFTCa1pQq2LDvUoKj4Puat8ePU8pr834TIS7tp2g3vwKT1UG0', 'width': 4000}]",ChIJpalhFPHlaC4R_5WE_LUF0Bw,ChIJpalhFPHlaC4R_5WE_LUF0Bw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '4GF9+9X Citeureup, Cimahi City, West Java, Indonesia', 'global_code': '6P594GF9+9X'}",4.9,59.0,https://www.google.com/maps/place/?q=place_id:ChIJpalhFPHlaC4R_5WE_LUF0Bw
"Jl. Grand Hotel No.33E, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia","{'location': {'lat': -6.8179174, 'lng': 107.6187923}, 'viewport': {'northeast': {'lat': -6.816567570107277, 'lng': 107.6201421298927}, 'southwest': {'lat': -6.819267229892721, 'lng': 107.6174424701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Floating Market Lembang,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101562911253331401601"">Tommy Tjahjono</a>'], 'photo_reference': 'AUGGfZmQnVKkH11yoDoIO3aVI_S94_ZmttTU87-o46lm_ba2FAdBr8Af6mSqfyNheWTkRPXe8ZkMbgTbbt2RiynNslYj_TwdzAPPt4vYE3NAXSgqv52utOvBsyG3DOTzQoDrRIjraGVV2PqjafurK6zTW1q4xFqsNq9nMuqP_VkFGDLKx5E4', 'width': 4000}]",ChIJ5SedShzhaC4RVU8QCM4azXs,ChIJ5SedShzhaC4RVU8QCM4azXs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '5JJ9+RG Lembang, West Bandung Regency, West Java, Indonesia', 'global_code': '6P595JJ9+RG'}",4.5,52971.0,https://www.google.com/maps/place/?q=place_id:ChIJ5SedShzhaC4RVU8QCM4azXs
