business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"Ps. Bintara, Jl. Bintara IV, RT.001/RW.015, Bintara, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17134, Indonesia","{'location': {'lat': -6.220729299999999, 'lng': 106.9519574}, 'viewport': {'northeast': {'lat': -6.219423120107278, 'lng': 106.9534281298927}, 'southwest': {'lat': -6.222122779892722, 'lng': 106.9507284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Barancity2,ChIJ9axvIgCNaS4Re1zjaEFFGaQ,"{'compound_code': 'QXH2+PQ Bintara, Bekasi, West Java, Indonesia', 'global_code': '6P58QXH2+PQ'}",0.0,ChIJ9axvIgCNaS4Re1zjaEFFGaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9axvIgCNaS4Re1zjaEFFGaQ
OPERATIONAL,"QXFH+53G, Jl. Pemuda Kranji Gg. Tirta, RT03 RW13, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17135, Indonesia","{'location': {'lat': -6.227061, 'lng': 106.9776887}, 'viewport': {'northeast': {'lat': -6.225720670107278, 'lng': 106.9790588798927}, 'southwest': {'lat': -6.228420329892722, 'lng': 106.9763592201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yulla home's,ChIJI7FbSWeNaS4RewI73aqCjYM,,5.0,ChIJI7FbSWeNaS4RewI73aqCjYM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110961257435717884175"">A Google User</a>'], 'photo_reference': 'AUGGfZkBXsK89rRUMopcEUhV32oyuT2NrxdmezgxnW82tld1z7OfFr-LR59fNhMawgDEOF9lzQLIaBNzDVPTqlKGeRCxF9TjLupkWWzpmr4id2yiFofdjMz7vjcUWPF-KltgM9C9Rfr0zWxJmEBWFiAMJNhevKpaxi_uBZNAwHnxl_-XwRCv', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJI7FbSWeNaS4RewI73aqCjYM
OPERATIONAL,"Jl. Jatiluhur Raya No.1, Jakasampurna, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17145, Indonesia","{'location': {'lat': -6.2486773, 'lng': 106.9674872}, 'viewport': {'northeast': {'lat': -6.247332020107278, 'lng': 106.9687382798927}, 'southwest': {'lat': -6.250031679892722, 'lng': 106.9660386201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_hindu-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_hindu_pinlet,Pura Agung Tirta Bhuana Bekasi,ChIJf-zWxFOMaS4RUcqmXe_NGkI,"{'compound_code': 'QX28+GX Jakasampurna, Bekasi, West Java, Indonesia', 'global_code': '6P58QX28+GX'}",4.7,ChIJf-zWxFOMaS4RUcqmXe_NGkI,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",729.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100643764338317155571"">I Made Suryadi</a>'], 'photo_reference': 'AUGGfZnuSyevyN8rjEjjEy-yB7ZnXAMmUDc4lA11JHPLUyJdCz6_fiKZt6t659RA5iz_IuJlVWxeOzTWWSiW0h9-CkFgwN38ALtV0MD1uCaVq-TEvI82FKwgwsroedygTFa4eWrv8x2ceQynruntRsWBoOV_hdkJMsx90-Hey8S66dU_L3pu', 'width': 3264}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJf-zWxFOMaS4RUcqmXe_NGkI
OPERATIONAL,"Jl. Bintara Jaya No.RT 002, RT.002/RW.009, Bintara Jaya, Kec. Bekasi Bar., Kota Bks, Jawa Barat, Indonesia","{'location': {'lat': -6.240262599999999, 'lng': 106.9461568}, 'viewport': {'northeast': {'lat': -6.238908420107277, 'lng': 106.9475061798927}, 'southwest': {'lat': -6.241608079892721, 'lng': 106.9448065201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Home Gonday,ChIJndqyo1mNaS4RsV7R0SHD36I,"{'compound_code': 'QW5W+VF Bintara Jaya, Bekasi, West Java, Indonesia', 'global_code': '6P58QW5W+VF'}",5.0,ChIJndqyo1mNaS4RsV7R0SHD36I,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116675069532159515382"">A Google User</a>'], 'photo_reference': 'AUGGfZmw5sm5jInLooXqahDb0sdiON6hVmWq4JlICXwQmAx4XirnA_tIFLUStVo3b0dNEfa2cr5KdDGR-VWTzdpNlo-c5MS-28MumDGJUylWqa72thNuYdtQmzgy5pAe5ABmKqio0uNi_XDzggQ-R8JEJ9deGsrgVgq4gomR7WBpAB0ylI08', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJndqyo1mNaS4RsV7R0SHD36I
OPERATIONAL,"QXJH+P88, RT.003/RW.005, Kali Baru, Medan Satria, Bekasi, West Java 17132, Indonesia","{'location': {'lat': -6.2182357, 'lng': 106.978324}, 'viewport': {'northeast': {'lat': -6.216975370107278, 'lng': 106.9796896298927}, 'southwest': {'lat': -6.219675029892722, 'lng': 106.9769899701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Polder Rawa Pasung,ChIJA5-rXVqNaS4RVGOEM6YtPk0,,0.0,ChIJA5-rXVqNaS4RVGOEM6YtPk0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 300, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109196684102739196930"">A Google User</a>'], 'photo_reference': 'AUGGfZm1iX3iSB-imT3hFFw6VaMw7B94MgjdtulCcXeZAiLJLmrn2RX_a7_KuNv2is-wXibXfcY0lC1rBwyuevbKtVTIwCdEKlTqLHDncGFUHAvQC31t07LsIdewhNwbPmm35yK741Jq0xgIYpN-zwLiKRlgdG9taABEslf7A85ue4bUqp7d', 'width': 400}]",,,https://www.google.com/maps/place/?q=place_id:ChIJA5-rXVqNaS4RVGOEM6YtPk0
OPERATIONAL,"Harapan Baru 1, Rawabebek, Jl. Salak 10, RT.004/RW.008, Kota Baru, Kec. Bekasi Bar., Kota Bks, Jawa Barat 17133, Indonesia","{'location': {'lat': -6.214893099999999, 'lng': 106.9680603}, 'viewport': {'northeast': {'lat': -6.213543270107277, 'lng': 106.9693784298927}, 'southwest': {'lat': -6.216242929892721, 'lng': 106.9666787701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Galatama NR,ChIJw66dqnmMaS4RrcS9x44PrGY,"{'compound_code': 'QXP9+26 Baru City, Bekasi, West Java, Indonesia', 'global_code': '6P58QXP9+26'}",4.1,ChIJw66dqnmMaS4RrcS9x44PrGY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",106.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112960353672322612117"">A Google User</a>'], 'photo_reference': 'AUGGfZksD0WXRmyr7s7SGYKZpTH9fAC6Zw6Ee6YqMcGpVzrjSap39Qz7IRUuYJALhvRUSH2PPmRsKr2qHvNTYkQs3oIzKkLarExmY_zpbsvzoPhZ-vyOBRpg1gl6-xn-w_GtHOoq1MIGBxUhYON2mwHSkV7TYH-jzgwBitiH-XBUqqQLV6-z', 'width': 3264}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJw66dqnmMaS4RrcS9x44PrGY
OPERATIONAL,"PXV6+PXF, RT.001/RW.006, Jaka Mulya, Bekasi Selatan, Bekasi, West Java 17146, Indonesia","{'location': {'lat': -6.2556832, 'lng': 106.9624159}, 'viewport': {'northeast': {'lat': -6.254371670107278, 'lng': 106.9637804298927}, 'southwest': {'lat': -6.257071329892722, 'lng': 106.9610807701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cikunir,ChIJ62I2aQCNaS4RPgSEA9sJQqs,,5.0,ChIJ62I2aQCNaS4RPgSEA9sJQqs,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112547970978909875751"">A Google User</a>'], 'photo_reference': 'AUGGfZk_KEPLfTQ_wWuOVDruorMpSB5DMejcPJ-9rG6_mqawzHAANSL8Z_bS85eCJDqvbIhUwGilF2wyDMdh2GYBWzNe-amcWKlL0i1JfxlLPqe70adrqcwKEbhrpTWYgDGT_tevXONseBckvIGzBxebnWFBUAwqSVBgvkFTJeOJWEBDFKHs', 'width': 1198}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ62I2aQCNaS4RPgSEA9sJQqs
OPERATIONAL,"Jl. Caman Raya Utara II, Jakasampurna, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17145, Indonesia","{'location': {'lat': -6.249025899999999, 'lng': 106.9544636}, 'viewport': {'northeast': {'lat': -6.247676070107277, 'lng': 106.9558134298927}, 'southwest': {'lat': -6.25037572989272, 'lng': 106.9531137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Certified Tour Guide/Trip Leader In Jakarta Indonesia.,ChIJ93i_Ek6NaS4RbTNb13KZLYM,"{'compound_code': 'QX23+9Q Jakasampurna, Bekasi, West Java, Indonesia', 'global_code': '6P58QX23+9Q'}",0.0,ChIJ93i_Ek6NaS4RbTNb13KZLYM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105688702908832890727"">A Google User</a>'], 'photo_reference': 'AUGGfZkjdq5MvUkabgOQZlRDySs4CqvRNbK1fn57ERM1RQWwb7SvpV7f8yk3wlzrb8wuLwHeQWlmOESV-QKC6dZbb8hV1ZGcTkYEVCsgLwJa8cr5E4ZGVpAhZw1lMjDBHP-85nIEgYFLaodZR_aZJPje29i6X8aYb_tlhfXUP2wSz9S8I9tM', 'width': 2322}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ93i_Ek6NaS4RbTNb13KZLYM
OPERATIONAL,"QXHM+523, Jl. Kp. Rw. Bambu, RT.004/RW.06, Kali Baru, Kecamatan Medan Satria, Kota Bks, Jawa Barat, Indonesia","{'location': {'lat': -6.2221082, 'lng': 106.9825351}, 'viewport': {'northeast': {'lat': -6.220749320107278, 'lng': 106.9838522798927}, 'southwest': {'lat': -6.223448979892722, 'lng': 106.9811526201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapak Kalangan Burung Dara Patriot City,ChIJN90HYuSNaS4R1EQ-pE-OHvw,,3.0,ChIJN90HYuSNaS4R1EQ-pE-OHvw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJN90HYuSNaS4R1EQ-pE-OHvw
OPERATIONAL,"Kp, Jl. Buaran Bong Raya Jl. Mulya Jaya No.008, RT.005, Harapan Mulya, Kota Bks, Jawa Barat 17143, Indonesia","{'location': {'lat': -6.2304283, 'lng': 106.9898119}, 'viewport': {'northeast': {'lat': -6.229065420107278, 'lng': 106.9911396298927}, 'southwest': {'lat': -6.231765079892722, 'lng': 106.9884399701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan PakDe Djaman,ChIJZffXun6NaS4RqLiLYAO3pyA,"{'compound_code': 'QX9Q+RW Harapan Mulya, Bekasi, West Java, Indonesia', 'global_code': '6P58QX9Q+RW'}",5.0,ChIJZffXun6NaS4RqLiLYAO3pyA,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101946750999026094281"">arief caplin</a>'], 'photo_reference': 'AUGGfZlbP3OIei99tNrY7uceqP_8LdAL7bKjQEyfe8kHlkmnn_d3-VtljMSC2AuMu4b9seVbW8dJLjFPHzJjGVDFSnq7zCxeN57Ju5HYoyaUEAZavsCnEKTQP88YF7gYvICDkqsHUjISk0pcuqjTeIgPMhTgpMmf-bD7mM8hcnwtZSWOs-ct', 'width': 4000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJZffXun6NaS4RqLiLYAO3pyA
