formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"Johar Baru, Central Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.1830538, 'lng': 106.8561884}, 'viewport': {'northeast': {'lat': -6.173969899999999, 'lng': 106.86368}, 'southwest': {'lat': -6.192129899999999, 'lng': 106.84496}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Johar Baru,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117077743395298258149"">luwi darmawan</a>'], 'photo_reference': 'AUGGfZkriYyBYDyLMpNANlS1e5Yp10hQd9P_l4nV3UwswM8FkB7v9vzn8jvdMM4-SQg3DSx_1nJfpJq9-SzXIX9ASnz8jhXrXLP4PYyArmI9gIJC952gdmmbgqJdzqkFuA5DUCFQfeHQs8frEaEkke4vTpDFyKiHTOUbK6_sSkemjfsifWpn', 'width': 4624}]",ChIJzeCjzFH0aS4RhzgLWpPm4tA,ChIJzeCjzFH0aS4RhzgLWpPm4tA,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzeCjzFH0aS4RhzgLWpPm4tA
"Jl. Percetakan Negara 1, Johar Baru, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10560, Indonesia","{'location': {'lat': -6.1881023, 'lng': 106.8544287}, 'viewport': {'northeast': {'lat': -6.186628370107279, 'lng': 106.8561909798927}, 'southwest': {'lat': -6.189328029892723, 'lng': 106.8534913201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laugh Tale,,ChIJpfLHbAD1aS4RC76gHGr7ifs,ChIJpfLHbAD1aS4RC76gHGr7ifs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJpfLHbAD1aS4RC76gHGr7ifs
"Merdeka Square, Jakarta, RW.2, Gambir, Central Jakarta City, Jakarta 10110, Indonesia","{'location': {'lat': -6.1753924, 'lng': 106.8271528}, 'viewport': {'northeast': {'lat': -6.16723655, 'lng': 106.83420325}, 'southwest': {'lat': -6.18458515, 'lng': 106.81957385}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,National Monument,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112061287787172201855"">A Google User</a>'], 'photo_reference': 'AUGGfZmcLPJupu200uPuBptefcwai0GM6J2cyLxS8GJTR5ADK-dCZ-pDLc-4ixSu1UGFRfAWEqpz2KQlIQMLeggCpY5SVEQIrgR7lGOP9mVNSQzO26Uk5aXEj0oqmTEblkYYO-ZLjjxom9-sV-bNho4wIZrsT2IyrXYWJXJKgeprrpVhGlMo', 'width': 3072}]",ChIJLbFk59L1aS4RyLzp4OHWKj0,ChIJLbFk59L1aS4RyLzp4OHWKj0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.6,114296.0,"{'compound_code': 'RRFG+RV Gambir, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRFG+RV'}",https://www.google.com/maps/place/?q=place_id:ChIJLbFk59L1aS4RyLzp4OHWKj0
"RRJM+4W5, Pasar Baru, Sawah Besar, Central Jakarta City, Jakarta 10710, Indonesia","{'location': {'lat': -6.170554999999999, 'lng': 106.8350378}, 'viewport': {'northeast': {'lat': -6.169611620107279, 'lng': 106.8382978}, 'southwest': {'lat': -6.172311279892723, 'lng': 106.8318254}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Lapangan Banteng Park,"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101269050379884309604"">A Google User</a>'], 'photo_reference': 'AUGGfZkqLp-5tpYxHhe72NyaAMfrKZ78WL5BQoTkMvVrxSvVgzOYWLknlCBtveLRtd17LVjBjKATPkCgZm6rvQugZ9u-iyyrLW5ScGygMgeNvV9ZzQb_RnutjJPkhXKmj17ZtnwBNmSCbUf53_5zDCoRBzwX3lbu-boeY5mzxj3G5dca0MlZ', 'width': 9248}]",ChIJA88y_8v1aS4RbfwYWObt98A,ChIJA88y_8v1aS4RbfwYWObt98A,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.7,25459.0,,https://www.google.com/maps/place/?q=place_id:ChIJA88y_8v1aS4RbfwYWObt98A
"Jl. Proklamasi No.10, RT.10/RW.2, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia","{'location': {'lat': -6.2032463, 'lng': 106.846814}, 'viewport': {'northeast': {'lat': -6.201501920107279, 'lng': 106.8478442298927}, 'southwest': {'lat': -6.204201579892723, 'lng': 106.8451445701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Proklamasi,"[{'height': 1368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103649956149351592742"">Erjan Sarwono Sirait</a>'], 'photo_reference': 'AUGGfZnsITLvJJa4Dabrv6LmzEyoEYiNRyZxgENbXqkvMW98t-ctliyh85745iRHdwfAW0UFfy9XND8wwoqJMRgTYG8q3u0ON1zxfqOAGQVLQnygHy2Y0cMNjb-tNcs9QARLlyAnFtKWTqYzRDxM_0wZbdE-fz7kiNMm32sqyBe18ojKnvX0', 'width': 2048}]",ChIJg5lJJWz0aS4R2177RmjjXYY,ChIJg5lJJWz0aS4R2177RmjjXYY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,7303.0,"{'compound_code': 'QRWW+PP Pegangsaan, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QRWW+PP'}",https://www.google.com/maps/place/?q=place_id:ChIJg5lJJWz0aS4R2177RmjjXYY
"Jl. HOS. Cokroaminoto, RT.3/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","{'location': {'lat': -6.1964087, 'lng': 106.8293106}, 'viewport': {'northeast': {'lat': -6.194794800000001, 'lng': 106.8312395}, 'southwest': {'lat': -6.197977999999998, 'lng': 106.8279127}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Menteng Park,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113908710241159301794"">Birin Muhammad</a>'], 'photo_reference': 'AUGGfZnhW8WJVsgyXCF3TLdBDhcXqw4KZm6lG-zU2AjWlbUIb6uvauaQIsY1JP6qmz-rss8prEt7gFAk8rP9bETVfHJhVw2Hn-SwFbNkyjruUjf5gqHenYZD3koIrUfqYw6V1CW04uVvMV19AgRbItGuR_V1XdGgJx67twlxdxz4VNsK1Wll', 'width': 3264}]",ChIJKeQOsCL0aS4RLuH7DlpcjaI,ChIJKeQOsCL0aS4RLuH7DlpcjaI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,20460.0,"{'compound_code': 'RR3H+CP Menteng, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RR3H+CP'}",https://www.google.com/maps/place/?q=place_id:ChIJKeQOsCL0aS4RLuH7DlpcjaI
"Kawasan Kota Tua, Taman Fatahillah No.1, RT.7/RW.7, Pinangsia, Taman Sari, West Jakarta City, Jakarta 11110, Indonesia","{'location': {'lat': -6.1350687, 'lng': 106.8136795}, 'viewport': {'northeast': {'lat': -6.133718870107278, 'lng': 106.8150293298927}, 'southwest': {'lat': -6.136418529892722, 'lng': 106.8123296701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kota Tua Jakarta,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110151239317936653332"">eko purwanto</a>'], 'photo_reference': 'AUGGfZnfezzU-lgPfaOtoFd-zPL5R-WsGtD06S0_KQk47i3PcoHczYUOxuvMMp21GWraYc3HPDZm3TXUkOvJ6TbknUXJGKNX5dqWNXrZBrp8sSSqQR_Hyx4uC6XcbjNyebJ2jhoH3snXv1oOHPn8DQ8uahWoy1dCwlgbeCQCyAz1n8yNJA9E', 'width': 4624}]",ChIJ7RcAlCrsaS4RM4GToNQSzt8,ChIJ7RcAlCrsaS4RM4GToNQSzt8,"['tourist_attraction', 'travel_agency', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.6,19845.0,"{'compound_code': 'VR77+XF Pinangsia, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR77+XF'}",https://www.google.com/maps/place/?q=place_id:ChIJ7RcAlCrsaS4RM4GToNQSzt8
"RR4F+264, Menteng, Central Jakarta City, Jakarta, Indonesia","{'location': {'lat': -6.194985099999999, 'lng': 106.8230701}, 'viewport': {'northeast': {'lat': -6.193399620107278, 'lng': 106.8243551798927}, 'southwest': {'lat': -6.196099279892722, 'lng': 106.8216555201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bundaran HI,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112854861560297517918"">A Google User</a>'], 'photo_reference': 'AUGGfZn8K1ihTj693SrP5w7Z_0v_vu-N8QZrVpVMdEhe8djkKDmqIXt7fcrVcEdvU05GYqFH8hUQs2_OiTkQ4VCFxuoXr-R1nW7isAUwfvVL4NLQ0i6YO2sz3IPMXHGwBBAHMjJ42w9WO1-9c95G8IG5stl1hFx5JezpHGPw8Z2Uon854bZn', 'width': 4000}]",ChIJOaEYFVb1aS4Rp-6YT6HzESk,ChIJOaEYFVb1aS4Rp-6YT6HzESk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.8,3157.0,,https://www.google.com/maps/place/?q=place_id:ChIJOaEYFVb1aS4Rp-6YT6HzESk
"Jl. Taman Suropati No.5, RT.5/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia","{'location': {'lat': -6.199387, 'lng': 106.8326333}, 'viewport': {'northeast': {'lat': -6.197727849999999, 'lng': 106.8339836298927}, 'southwest': {'lat': -6.200813250000001, 'lng': 106.8312839701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Suropati Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113120625667086817030"">duong hieu lam</a>'], 'photo_reference': 'AUGGfZkR4ZSx8HRZsPOMAyb9AwrXMIPccwBiafsVCbyhB_cTJb7xPksejd7PTUZvp8ntg6WT1mESZMW0YFCI11A7jL3Nfv-MwmIQZ6QbyNXItUK1k9Fu6afHcjJ8IK9tK7bMpI7tgcL6FYcK-f_-hw_i8L4LWZbZHhWLegWjB1TAekqVvsD0', 'width': 4032}]",ChIJ-S4F5Bb0aS4RgVq6v81ZM4s,ChIJ-S4F5Bb0aS4RgVq6v81ZM4s,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.6,21291.0,"{'compound_code': 'RR2M+63 Menteng, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RR2M+63'}",https://www.google.com/maps/place/?q=place_id:ChIJ-S4F5Bb0aS4RgVq6v81ZM4s
"Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","{'location': {'lat': -6.135199999999999, 'lng': 106.8133}, 'viewport': {'northeast': {'lat': -6.133850170107277, 'lng': 106.8146498298927}, 'southwest': {'lat': -6.136549829892721, 'lng': 106.8119501701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Jakarta History Museum,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103900673609672524726"">Yosafat Dhimas Kurnia Adi</a>'], 'photo_reference': 'AUGGfZmcA6Jpy5HKzgKLOC1HpToJem7Mo8wmsgkTEXGBqgBE83ll2ydK-5oTHY1_NVG777b0RPX0xjObyIntEDVMm9rlOhbeU30Yy56UmO7UMbNg9QZ2aN10Eo86_tpiSCM4ie7GBR2Kb5PYS3RJpAZq_v3f82NQnkCENt7F1wKIwLS5xn6t', 'width': 4032}]",ChIJfaWSQv8dai4RRQeMZy0D8BI,ChIJfaWSQv8dai4RRQeMZy0D8BI,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.6,22032.0,"{'compound_code': 'VR77+W8 Pinangsia, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR77+W8'}",https://www.google.com/maps/place/?q=place_id:ChIJfaWSQv8dai4RRQeMZy0D8BI
