business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"M59Q+8P, Haar Ohoimel, Kei Besar Utara Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.3316992, 'lng': 133.189322}, 'viewport': {'northeast': {'lat': -5.330349370107277, 'lng': 133.1906718298927}, 'southwest': {'lat': -5.333049029892721, 'lng': 133.1879721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haar Indah,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117670375741358765536"">A Google User</a>'], 'photo_reference': 'AUGGfZlKGFwmNBYvZiQaRknxI_IAuvcHVYTxI-aW2u0FVkLqBlqG67iiJTrLvTGnmznidB-DKhAFLSSOOSev30qF6xw5mhif6Jnl7Vns1FSbOJpQDi9nz3yVilOZ4zUKK4mqQTity39I-PK7TQv89FR2gzlnnVbQy0xTo60SYFUDMITgDzNe', 'width': 480}]",ChIJhfS2-XmzMS0RpgJbcXp5aSo,5.0,ChIJhfS2-XmzMS0RpgJbcXp5aSo,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,https://www.google.com/maps/place/?q=place_id:ChIJhfS2-XmzMS0RpgJbcXp5aSo
OPERATIONAL,"F4GG+6J9, Hollat, Kei Besar Utara Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.524471, 'lng': 133.126619}, 'viewport': {'northeast': {'lat': -5.523206470107277, 'lng': 133.1286197798927}, 'southwest': {'lat': -5.525906129892721, 'lng': 133.1259201201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Hoko,,"[{'height': 924, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108709098099988039063"">sayf al hakam</a>'], 'photo_reference': 'AUGGfZk7TVWEjvjQwsQ-QDDorTFR5LLkFaprY7_eYkk_8JsnHBeOqb5p1izW3xw-7P9FH_PgwyL_e8i3u9aBjfaI7DmJZQ84Jo5mEXYdLV6KKu_Oik5EGUGyC9EsXb-EuBYj_TT0VQWYM6dXqOGu8G0UOkTub5NgXrHDKxYzn0ClqIn-jUpZ', 'width': 1642}]",ChIJXYdh1qIzMC0R1u_n-q5gEQ8,4.1,ChIJXYdh1qIzMC0R1u_n-q5gEQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,,https://www.google.com/maps/place/?q=place_id:ChIJXYdh1qIzMC0R1u_n-q5gEQ8
OPERATIONAL,"M34W+XQ, Ad Wearaur, Northwest Great Kei, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.342541799999999, 'lng': 133.096908}, 'viewport': {'northeast': {'lat': -5.341191970107277, 'lng': 133.0982578298927}, 'southwest': {'lat': -5.343891629892721, 'lng': 133.0955581701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Papua,,,ChIJYzpoOrBPMC0RfEMy3WriGmM,0.0,ChIJYzpoOrBPMC0RfEMy3WriGmM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJYzpoOrBPMC0RfEMy3WriGmM
OPERATIONAL,"M58Q+65V, Haar Ohoimel, Kei Besar Utara Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.3343856, 'lng': 133.1879102}, 'viewport': {'northeast': {'lat': -5.333035770107279, 'lng': 133.1892600298928}, 'southwest': {'lat': -5.335735429892723, 'lng': 133.1865603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Haar Ohoimel,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114135753030900946091"">Bongszho Owen</a>'], 'photo_reference': 'AUGGfZn654NANeE8kJESOxnw6Kt1ThSoFP8gVlI-dwGPdN4KVM-D9I3klvJi4zFDCo4JdR6RQgwti0iRF2-5yQkqDjDNNjvq5PAQ0yEHByDtVE_TfIqobLOc76PZtnDdUwqErqqLlaOcHYkv6S1ZVtGD9k8_wRDrepXorzWPo3vDf-PW-2x8', 'width': 3120}]",ChIJh02I9C2zMS0RkPA-NnTisHs,5.0,ChIJh02I9C2zMS0RkPA-NnTisHs,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,https://www.google.com/maps/place/?q=place_id:ChIJh02I9C2zMS0RkPA-NnTisHs
OPERATIONAL,"M4F4+JF, Ad Wearaur, Northwest Great Kei, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.3259184, 'lng': 133.1062136}, 'viewport': {'northeast': {'lat': -5.324568570107278, 'lng': 133.1075634298927}, 'southwest': {'lat': -5.327268229892722, 'lng': 133.1048637701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Lobwaer,,,ChIJIwLXB9BNMC0RIDo4pA3zoIs,0.0,ChIJIwLXB9BNMC0RIDo4pA3zoIs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJIwLXB9BNMC0RIDo4pA3zoIs
OPERATIONAL,"G3X5+82P, Mun Ohoitadium, Northwest Great Kei, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.451668499999999, 'lng': 133.0575735}, 'viewport': {'northeast': {'lat': -5.450290220107279, 'lng': 133.0589410798927}, 'southwest': {'lat': -5.452989879892723, 'lng': 133.0562414201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PASIR TIMBUL NGURTAVUR,,,ChIJ99uyBHU3MC0RsvE1XNdefv8,0.0,ChIJ99uyBHU3MC0RsvE1XNdefv8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ99uyBHU3MC0RsvE1XNdefv8
OPERATIONAL,"C289+8J8, Weer Ohoinam, Kei Besar Utara Barat, Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.584205499999999, 'lng': 133.0190824}, 'viewport': {'northeast': {'lat': -5.582880220107278, 'lng': 133.0204901298927}, 'southwest': {'lat': -5.585579879892721, 'lng': 133.0177904701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WEER,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106134221986782959530"">A Google User</a>'], 'photo_reference': 'AUGGfZkHFnEHS_Kt5m8hQwntl2M-NPttrjCRr-r6FCtZ46qoyKyHJIlNtqzmfRgL_3uBa6X2oq-3sgCjExXV3DZxXWcEJJUWot3WigtDHx22sspGU1ZlY3gIfHLO2uYxNWIp32CA5CL_H_-znsJXYizJrLMq2cIWVtseuQTUHcJLHR763yk2', 'width': 3120}]",ChIJz1aLwJ4lMC0Reua8o7Y-7yw,0.0,ChIJz1aLwJ4lMC0Reua8o7Y-7yw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJz1aLwJ4lMC0Reua8o7Y-7yw
OPERATIONAL,"C2WH+54, Weer Frawav, Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.554562499999999, 'lng': 133.0278125}, 'viewport': {'northeast': {'lat': -5.553574870107278, 'lng': 133.03227935}, 'southwest': {'lat': -5.556274529892722, 'lng': 133.02632355}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Waib,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109113119326223804659"">A Google User</a>'], 'photo_reference': 'AUGGfZlW2N8-rI9Xr0l2f1y7Fg7eCeRlS2IKXNhfAoC6yt4Urt2b-nMaHnqbEkfqSY2LvriW3KWIocbQxcGnN5KrmQNgL3UdKQyzS1iMLvubGbqw32ZPXxzllA-ZVzo1fqkpMkQ-ronjg7rpa4H08f7v-ZgHxRUO2Z8LrvlT26ka5iiuXu2K', 'width': 2448}]",ChIJEcYCWQAxMC0RadWPZFHWDmM,0.0,ChIJEcYCWQAxMC0RadWPZFHWDmM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJEcYCWQAxMC0RadWPZFHWDmM
CLOSED_TEMPORARILY,"H49Q+5PQ, Banda Eli, Kei Besar Utara Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.432032299999999, 'lng': 133.139363}, 'viewport': {'northeast': {'lat': -5.430682470107278, 'lng': 133.1407128298927}, 'southwest': {'lat': -5.433382129892721, 'lng': 133.1380131701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Banda Efruan,,,ChIJhahp4xtLMC0RnymEu2o-w6c,0.0,ChIJhahp4xtLMC0RnymEu2o-w6c,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,https://www.google.com/maps/place/?q=place_id:ChIJhahp4xtLMC0RnymEu2o-w6c
OPERATIONAL,"8WCW+PW, Werka, Kei Besar, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.678189, 'lng': 132.9473544}, 'viewport': {'northeast': {'lat': -5.67747575, 'lng': 132.9493235798927}, 'southwest': {'lat': -5.680328749999999, 'lng': 132.9466239201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Harangur,,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115717467902574000548"">A Google User</a>'], 'photo_reference': 'AUGGfZljKeVuK5qloTBMk4p3B-GYt42sxpDL6b6sWUj1CV3ypdXtyxLK2NPYjNxMcT0-LMvrVazYxaI2OrckJSalbgofrK31FT-u4aZBPaPDASz6EjvMYsFAgLOYOs-JB-eZC2p7LmIjl_YJSFHh2jTUXm63aJp-JcpMHW_YsryAm55JCha8', 'width': 3648}]",ChIJ7dKDs9cnMC0RdxUDlA0eg28,5.0,ChIJ7dKDs9cnMC0RdxUDlA0eg28,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ7dKDs9cnMC0RdxUDlA0eg28
