business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"8WCW+PW, Werka, Kei Besar, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.678189, 'lng': 132.9473544}, 'viewport': {'northeast': {'lat': -5.67747575, 'lng': 132.9493235798927}, 'southwest': {'lat': -5.680328749999999, 'lng': 132.9466239201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Harangur,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115717467902574000548"">A Google User</a>'], 'photo_reference': 'AUGGfZmCcTkyKu2HQCaY4Eo5Ve5Ze4-AVQGrojm53_3HiMd--O7UPlAVR9WcOtzWBAsAQCjkGcTxdNCjS1D7X28j5opJkR5PF-EFAw6VSXqI7Plv9PQwiaSaUYF5BnniXP_6owm03JZp7hdScysemgdmaf01Xf1KamCCTtXQVry9Djrxztlu', 'width': 3648}]",ChIJ7dKDs9cnMC0RdxUDlA0eg28,5.0,ChIJ7dKDs9cnMC0RdxUDlA0eg28,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ7dKDs9cnMC0RdxUDlA0eg28
OPERATIONAL,"82Q8+2JH, Ohoilim, Kei Besar, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.662432099999999, 'lng': 133.0166194}, 'viewport': {'northeast': {'lat': -5.661082270107278, 'lng': 133.0179692298927}, 'southwest': {'lat': -5.663781929892722, 'lng': 133.0152695701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa ohoilim,,ChIJx3oyfwAnMC0RfKoLXtWMwNE,0.0,ChIJx3oyfwAnMC0RfKoLXtWMwNE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJx3oyfwAnMC0RfKoLXtWMwNE
OPERATIONAL,"C289+8J8, Weer Ohoinam, Kei Besar Utara Barat, Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.584205499999999, 'lng': 133.0190824}, 'viewport': {'northeast': {'lat': -5.582880220107278, 'lng': 133.0204901298927}, 'southwest': {'lat': -5.585579879892721, 'lng': 133.0177904701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WEER,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106134221986782959530"">A Google User</a>'], 'photo_reference': 'AUGGfZn2GIRSaJd8kqFTDN45aB_Hs91Jp9yRKJvdUIIGQun1XDxy_SWpF9aTv_GH4Ntx9xb-zxB9psUJWR3TeMC2g8utq14iPyXTLTQVsSV6k-6rzAMddoIiRHLu4F59WMwtN12CYira1Nj4M_PtRL_J9EKjbktAanhaeeXiQ4h0bz_VoAHr', 'width': 3120}]",ChIJz1aLwJ4lMC0Reua8o7Y-7yw,0.0,ChIJz1aLwJ4lMC0Reua8o7Y-7yw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJz1aLwJ4lMC0Reua8o7Y-7yw
OPERATIONAL,"F4GG+6J9, Hollat, Kei Besar Utara Timur, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.524471, 'lng': 133.126619}, 'viewport': {'northeast': {'lat': -5.523206470107277, 'lng': 133.1286197798927}, 'southwest': {'lat': -5.525906129892721, 'lng': 133.1259201201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Hoko,"[{'height': 924, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108709098099988039063"">sayf al hakam</a>'], 'photo_reference': 'AUGGfZkIEckalqtrjM7eYb41BPaKgjEqu0XKwUjazd2x0ljhKvGCsYKIMcyKu_vkaPDrbgnHQgPWhna_zs88SHuqS9UaSX56KRSJTrXV5TZXvI7l6JuYSwg9ermEfQeJmS_M3PHeDWGBkF-fE_NfwRMy81bXWfxC5HYM2_VmpA4hkXM9AKpo', 'width': 1642}]",ChIJXYdh1qIzMC0R1u_n-q5gEQ8,4.1,ChIJXYdh1qIzMC0R1u_n-q5gEQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",18,,https://www.google.com/maps/place/?q=place_id:ChIJXYdh1qIzMC0R1u_n-q5gEQ8
CLOSED_TEMPORARILY,"92C6+6FM, Elralang, Kei Besar, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.6294065, 'lng': 133.0111794}, 'viewport': {'northeast': {'lat': -5.628352670107278, 'lng': 133.0119134298927}, 'southwest': {'lat': -5.631052329892722, 'lng': 133.0092137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,air terjun,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114592034952083007314"">Herman Jhos sangur</a>'], 'photo_reference': 'AUGGfZnRAQIC0M5sfjKRsE7recJ7J8_ARX6A1HFd6DfBKAsVhvc97hEukbboBZpXgVvEzL7vm8IRDlN_AKaPYStQ5H4MNd3Lwxeqhmn0xp5kUjym5m60x0JqEZpUOGxJ1PzO1Lg2Ymv4dgL1BahgXFiJXp8Sxjs-TzCocOKJU64i4_YhqEk0', 'width': 3060}]",ChIJYWFOOYslMC0Rql7Bzb7ARqc,5.0,ChIJYWFOOYslMC0Rql7Bzb7ARqc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,https://www.google.com/maps/place/?q=place_id:ChIJYWFOOYslMC0Rql7Bzb7ARqc
CLOSED_TEMPORARILY,"8XG4+MRR, Ohoi, Udar, Kec. Kei Besar, Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.6732659, 'lng': 132.9570231}, 'viewport': {'northeast': {'lat': -5.671944420107279, 'lng': 132.9583688298927}, 'southwest': {'lat': -5.674644079892722, 'lng': 132.9556691701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ngabal,,ChIJv-4y3ewnMC0RZdC3yvK-xyA,0.0,ChIJv-4y3ewnMC0RZdC3yvK-xyA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJv-4y3ewnMC0RZdC3yvK-xyA
CLOSED_TEMPORARILY,"6XV4+X3, Ohoiwait, Kei Besar Selatan, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.755062499999999, 'lng': 132.9551875}, 'viewport': {'northeast': {'lat': -5.753712670107277, 'lng': 132.9565373298927}, 'southwest': {'lat': -5.756412329892721, 'lng': 132.9538376701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wear Kait,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102119258673302045208"">A Google User</a>'], 'photo_reference': 'AUGGfZl376vHYBqY5P29QC5u2W0-KTdPUPo6b0uWclv_qNNJqKK0A-CEMqSKBCtLhB1ikICgREkIZqQOA3nWDmYTOr3d67N1uefVztMgVSKcuC3StiTm1nwhlZcqSUkDjNKchHIRAVGV2FSEtOseQUGbnwfK4GRtiiH6fpO07E_Mr5HHD6mw', 'width': 960}]",ChIJs0wclVbZLy0RVcHCNiMSMs0,0.0,ChIJs0wclVbZLy0RVcHCNiMSMs0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJs0wclVbZLy0RVcHCNiMSMs0
CLOSED_TEMPORARILY,"8X2Q+525 Air terjun buksel, Waur, Kec. Kei Besar, Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.69961, 'lng': 132.9876187}, 'viewport': {'northeast': {'lat': -5.69681235, 'lng': 132.9896653}, 'southwest': {'lat': -5.70054255, 'lng': 132.9814789}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Buksel Air terjun Waur,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105640761973265370697"">A Google User</a>'], 'photo_reference': 'AUGGfZmQ-AEUZT0oFS_rB6T0Or02oWEGvsnYXKyw6NCvqIYt3rdvy9aQZEjMO8aOJHr2QG802fcfQTQR35sLSd_wylw735ihg26js2qT5IHUfuJIenQygzQuRZew17YbO7SXyJIcMMXFHTucvQeMXNGx3llNyD5fluSssY57U5byOBT0W526', 'width': 519}]",ChIJm9xk3EMnMC0R20T0MtkpyKM,5.0,ChIJm9xk3EMnMC0R20T0MtkpyKM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,https://www.google.com/maps/place/?q=place_id:ChIJm9xk3EMnMC0R20T0MtkpyKM
CLOSED_TEMPORARILY,"92QF+642 Bombay, Watsin, Kei Besar, Sotheast Maluku Regency, Maluku, Indonesia","{'location': {'lat': -5.6119809, 'lng': 133.0227772}, 'viewport': {'northeast': {'lat': -5.610330120107278, 'lng': 133.02440435}, 'southwest': {'lat': -5.613029779892722, 'lng': 133.01789575}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai HOAT SAMVUER,"[{'height': 1448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103375638398564541410"">Andrey Tommy</a>'], 'photo_reference': 'AUGGfZn_pTHhSRmQ97o8rs1pZzW5__KDGoajCdsHrYu8hs6BpvqZHLsTIb0ARh4kE3ZgDMNpR41tDX5TTOTml__9_Qo3lBAH71rh7cxyKbeZepdda9aofuU_nkdityjl8Bd7of8fMag4L3v-E0FTT7q-8fGyoDFMM6PQ5PFkod8bSBMGyKfw', 'width': 2048}]",ChIJi2LpO00vMC0RjMv0b-G_6f8,0.0,ChIJi2LpO00vMC0RjMv0b-G_6f8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJi2LpO00vMC0RjMv0b-G_6f8
CLOSED_TEMPORARILY,"8283+FC8, Jl. Kabupaten, Waurtahait, Kec. Kei Besar Sel., Kabupaten Maluku Tenggara, Maluku, Indonesia","{'location': {'lat': -5.683828, 'lng': 133.0035758}, 'viewport': {'northeast': {'lat': -5.682776670107279, 'lng': 133.00585775}, 'southwest': {'lat': -5.685476329892722, 'lng': 133.00281515}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balai Ohoi Desa Waurtahait,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109918485985894529117"">Rikhardus Tanlain</a>'], 'photo_reference': 'AUGGfZnjvQTr6c6qq5xHsx4GkSPOIX1j1VyzdXhDcKcqvg7-SqkXJ_O2Ze8nON5vlfVW6QJahYUa5Su0oZnJeamfGTeLnek3kVcSY5tu7zsQzx0Q-YD-Jt1ZdpRZjXpb_A_RCnh0ITOClLMEPwh5MM5yc02mUSaVT3tCzE2Zi0OVkzIhJ_Or', 'width': 4032}]",ChIJdVE8B-cnMC0RL-8iN1SKT80,0.0,ChIJdVE8B-cnMC0RL-8iN1SKT80,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJdVE8B-cnMC0RL-8iN1SKT80
