business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,url
OPERATIONAL,"VWFJ+298, Cabe, Gedompol, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur, Indonesia","{'location': {'lat': -8.127451299999999, 'lng': 110.9309563}, 'viewport': {'northeast': {'lat': -8.126139770107278, 'lng': 110.9322821298927}, 'southwest': {'lat': -8.128839429892722, 'lng': 110.9295824701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telogo tirisan,ChIJm5nobejbey4RgeF-SmC-4HM,0.0,ChIJm5nobejbey4RgeF-SmC-4HM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJm5nobejbey4RgeF-SmC-4HM
OPERATIONAL,"QWQ7+VQ4, Widoro, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur, Indonesia","{'location': {'lat': -8.2103655, 'lng': 110.914446}, 'viewport': {'northeast': {'lat': -8.208923970107278, 'lng': 110.9153167298927}, 'southwest': {'lat': -8.211623629892722, 'lng': 110.9126170701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pt,ChIJ138BDwDdey4RBNqQd6RQz-s,0.0,ChIJ138BDwDdey4RBNqQd6RQz-s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ138BDwDdey4RBNqQd6RQz-s
OPERATIONAL,"RWH7+6MP, Tumpakrejo, Sawahan, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.1719245, 'lng': 110.9141976}, 'viewport': {'northeast': {'lat': -8.170486620107278, 'lng': 110.9155457298927}, 'southwest': {'lat': -8.173186279892722, 'lng': 110.9128460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Ngorowungu,ChIJMfeax0Hbey4RUKOmPdMbgYM,4.0,ChIJMfeax0Hbey4RUKOmPdMbgYM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1383, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109818254313821539827"">Bayu Nugroho</a>'], 'photo_reference': 'AUGGfZkTkWf8fZCZWm37kf_08UWx4d9walfR4dDOsLJuFKOzTpr7m8rxyKZXsIVx-a3qh8JyZWg0VywuKTBZCMdvJG084KrHff3ZvAaMl03dJ9nuhUD003Q7ewipHFf06rInusHzRdNu_PXA7IAj2HF2EOBYqy6Fg0XtT0-jWQkOPL6O-8wS', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMfeax0Hbey4RUKOmPdMbgYM
OPERATIONAL,"RWH7+4Q8, Tlogo Serenan, Tumpakrejo, Sawahan, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.1722222, 'lng': 110.9144444}, 'viewport': {'northeast': {'lat': -8.170921320107277, 'lng': 110.9156177298927}, 'southwest': {'lat': -8.173620979892721, 'lng': 110.9129180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tlogo Serenan,ChIJv-c3H0zbey4ReWOGOtdBuu4,1.5,ChIJv-c3H0zbey4ReWOGOtdBuu4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102441635546994223309"">Johandi Johan</a>'], 'photo_reference': 'AUGGfZmr9cqza1vpUefMx7O15ZQM8qaFfCS91hitMBQESnB17Po_ob_XRz9JdZTV1btMymNdpn4Xdws8_T8FzV8BCiobrZGZRkaE7fQLJPtuIAH2xGlnRU2HLcKtkrsmgsSa9ynpM12keQpLVmiNCmwGeDEd7Pn3cGAG0yiEkXnZVIWRIeh3', 'width': 3060}]",,,https://www.google.com/maps/place/?q=place_id:ChIJv-c3H0zbey4ReWOGOtdBuu4
OPERATIONAL,"QWWX+5G, Kaliaren, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur, Indonesia","{'location': {'lat': -8.204563799999999, 'lng': 110.9487803}, 'viewport': {'northeast': {'lat': -8.203013420107279, 'lng': 110.9502825298927}, 'southwest': {'lat': -8.205713079892723, 'lng': 110.9475828701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anung tinggal di sini,ChIJWdu9BHfdey4R9mcZzdA4Es4,5.0,ChIJWdu9BHfdey4R9mcZzdA4Es4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110783219648392554745"">anung wae</a>'], 'photo_reference': 'AUGGfZkxlOKqy7wYbyyk2hGcj6ZoVsm-Qj-QUhBfgxn9OXIKTdEiiQxDCcwavPkUwe9vrjqFWT8PQoRdhXoF3g0XIO3K2OSPHoIIbkgHfjGSQWPuoobgqDhr9vDngJGbKFEUPgjU01HeqZ_XqulItqkCAPsCzOfw8b4f_E0-h6IM_ZR0qyC2', 'width': 3000}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJWdu9BHfdey4R9mcZzdA4Es4
OPERATIONAL,"WX84+5F2, Pugeran, Belah, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.0846082, 'lng': 110.9561343}, 'viewport': {'northeast': {'lat': -8.083931250000001, 'lng': 110.9573222798927}, 'southwest': {'lat': -8.08663905, 'lng': 110.9546226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Kitiran,ChIJl-uN7VbRey4RHwHa0jSUP_Q,5.0,ChIJl-uN7VbRey4RHwHa0jSUP_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJl-uN7VbRey4RHwHa0jSUP_Q
OPERATIONAL,"Tlogo Garing, Cabe, Gedompol, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.128611099999999, 'lng': 110.9361111}, 'viewport': {'northeast': {'lat': -8.127439270107276, 'lng': 110.9377067798927}, 'southwest': {'lat': -8.13013892989272, 'lng': 110.9350071201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tlogo Garing Brojol,ChIJtxeX6aDbey4Rx_CaaRCJCSE,0.0,ChIJtxeX6aDbey4Rx_CaaRCJCSE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},"{'compound_code': 'VWCP+HC Gedompol, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GVWCP+HC'}",https://www.google.com/maps/place/?q=place_id:ChIJtxeX6aDbey4Rx_CaaRCJCSE
OPERATIONAL,"QWFR+58G, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.2270612, 'lng': 110.9408215}, 'viewport': {'northeast': {'lat': -8.22571137010728, 'lng': 110.9421713298927}, 'southwest': {'lat': -8.228411029892724, 'lng': 110.9394716701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Klayar,ChIJp3mX7wTdey4R2wP_1p_F7dI,4.7,ChIJp3mX7wTdey4R2wP_1p_F7dI,"['tourist_attraction', 'point_of_interest', 'establishment']",79,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104360599158116396030"">Ahmad Ilham Tanzil</a>'], 'photo_reference': 'AUGGfZnIyaKvNvkRiYGBhb4Litsz4nuywgfQCAr5Qe3TM5Es-dhk3Bk9LzyCRxFjOQaM6l9-G6kTXxacAxQFxtrfIFq9guSUfrOFMEk7QViT9ptkQryR5xEKuUjFsocHXc8zyl9_qCWkcDwd2uc4kMtCsAFL-886XfzQ6RN0clC3aYWXgJ2i', 'width': 4608}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJp3mX7wTdey4R2wP_1p_F7dI
OPERATIONAL,"QXF3+FQ4, Unnamed Road, Sambi, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.226365399999999, 'lng': 110.9544448}, 'viewport': {'northeast': {'lat': -8.224354420107279, 'lng': 110.95650595}, 'southwest': {'lat': -8.227054079892723, 'lng': 110.95375775}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Pring jono,ChIJ8xUq0Mfdey4RfYJy3HkENUo,5.0,ChIJ8xUq0Mfdey4RfYJy3HkENUo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118216781444791412987"">A Google User</a>'], 'photo_reference': 'AUGGfZlI-lr6XUzi5X8UZd2zqwNZReHcOFSukfgsbFbH4k0IDm91txsHOEgibq5g10C3xondQTbud-xnlAEwZJ18HBbseWEfm6iitDMJtoLFfKZHFbsVL9bJkP3zvOXm5oTbX8tsJtuz05oIs29AyHkmRSdH6CPeQVaTCrmf2nWUD9GPd_MS', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ8xUq0Mfdey4RfYJy3HkENUo
OPERATIONAL,"Krajan Wetan, Kalak, Donorojo, Pacitan Regency, East Java 63554, Indonesia","{'location': {'lat': -8.222715299999999, 'lng': 110.9290463}, 'viewport': {'northeast': {'lat': -8.221365470107276, 'lng': 110.9303961298927}, 'southwest': {'lat': -8.22406512989272, 'lng': 110.9276964701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI DAYITA,ChIJMT0_ZuLdey4R3ZU8bi-28vk,0.0,ChIJMT0_ZuLdey4R3ZU8bi-28vk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 653, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117987547974897094132"">A Google User</a>'], 'photo_reference': 'AUGGfZkZzUgJIiQY6QdIRpnTkV_UKYd73dZEVcF286przPrI1r2bDL28qSfahAzEdZsLMClFt-YGC0vfer3UtOr1ahSzZOFSn0N83ylJZq7EetQStXKktTJEuP8gunxlCVx9vDPKVloaJHlaqOjE_7IpCr6XkT6b3fFak1yzQOX9YIXaxuLH', 'width': 798}]",{'open_now': True},"{'compound_code': 'QWGH+WJ Kalak, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQWGH+WJ'}",https://www.google.com/maps/place/?q=place_id:ChIJMT0_ZuLdey4R3ZU8bi-28vk
