business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"73VV+J56, Unnamed Road, Kalome / Pagargom, Tingginambut, Puncak Jaya Regency, Papua 99563, Indonesia","{'location': {'lat': -3.7059631, 'lng': 138.0928961}, 'viewport': {'northeast': {'lat': -3.704546820107278, 'lng': 138.0943672298927}, 'southwest': {'lat': -3.707246479892722, 'lng': 138.0916675701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dawe Dawe Performance Show,ChIJm80umiItFmgRxXxaKPsuR4U,4.5,ChIJm80umiItFmgRxXxaKPsuR4U,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJm80umiItFmgRxXxaKPsuR4U
OPERATIONAL,"7XX6+FJQ, Wuyukwi, Mulia, Puncak Jaya Regency, Papua 98973, Indonesia","{'location': {'lat': -3.7012975, 'lng': 137.9616037}, 'viewport': {'northeast': {'lat': -3.699943670107278, 'lng': 137.9629428798928}, 'southwest': {'lat': -3.702643329892722, 'lng': 137.9602432201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Salib bandara,ChIJB5BEuqLXF2gRTRjal70ZKJA,5.0,ChIJB5BEuqLXF2gRTRjal70ZKJA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 473, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101133400787634982265"">Alex Pinibo</a>'], 'photo_reference': 'AUGGfZmOCAsQE9a7x-gwvPtE2zPkbusvACGmmZXuCgyLTWAOBIMMvYzBFqk182-70e0Cm_GTqagYJJSA1tQtLBmlVtF1aWuWl4xZfzSkl5afkN7qh2EjpXU0_mDLN-JrbIh5XPt_CZA7-5pBa5zm9HW2K-gZjJ7oI9-WVSeKZ5b2nZO9n-Pm', 'width': 684}]",,https://www.google.com/maps/place/?q=place_id:ChIJB5BEuqLXF2gRTRjal70ZKJA
OPERATIONAL,"74VH+J3P, Aulame, Tingginambut, Puncak Jaya Regency, Papua 99563, Indonesia","{'location': {'lat': -3.7059042, 'lng': 138.1277048}, 'viewport': {'northeast': {'lat': -3.704641020107278, 'lng': 138.1289829798928}, 'southwest': {'lat': -3.707340679892722, 'lng': 138.1262833201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Kalome,ChIJP2JQyi0tFmgRcyxcicF7JOA,0.0,ChIJP2JQyi0tFmgRcyxcicF7JOA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJP2JQyi0tFmgRcyxcicF7JOA
OPERATIONAL,"7XMH+5VM, Pruleme, Mulia, Puncak Jaya Regency, Papua, Indonesia","{'location': {'lat': -3.7170291, 'lng': 137.9796663}, 'viewport': {'northeast': {'lat': -3.71494605, 'lng': 137.9812437798927}, 'southwest': {'lat': -3.71772345, 'lng': 137.9785441201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,POHON SATU,ChIJfxG-vA3XF2gRhk4xHx9Z0-U,0.0,ChIJfxG-vA3XF2gRhk4xHx9Z0-U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 1266, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101133400787634982265"">Alex Pinibo</a>'], 'photo_reference': 'AUGGfZm4lU6zcdmA3Ili7YiFL3rTADlWt0UXEqP6b9BInvJdMNumsrlUQxtz9F-C2lag6W-3bgr5nOTK5QOvarxt7CJxNOPnxLi3j15Gh0qqgXqj4UIfxBEg7Lq3scsxkKfbIZQsiZO6ZMGZYiuAhBdEY7PosYS7iWZoSvapEhuIIpDf4exf', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJfxG-vA3XF2gRhk4xHx9Z0-U
OPERATIONAL,"73WX+6C2, Kalome / Pagargom, Tingginambut, Puncak Jaya Regency, Papua 99563, Indonesia","{'location': {'lat': -3.7044829, 'lng': 138.098502}, 'viewport': {'northeast': {'lat': -3.70373605, 'lng': 138.1003360798927}, 'southwest': {'lat': -3.706723449999999, 'lng': 138.0976364201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertemuan Tiga Sungai,ChIJW8oiM1ktFmgRvwals5rpWoc,5.0,ChIJW8oiM1ktFmgRvwals5rpWoc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112821397552069526926"">A Google User</a>'], 'photo_reference': 'AUGGfZlwyLJHGzYkt2NPpYIonqEd9zULFiXbVaTuUd3BlpKqwTwZdwerIQaewkWUnbogAXLYl2w3Qpf0C7mGuT0OHwcBdCumPyM2OiFB4nQn30mbdSA0J3a1xN9--KmHfbsnhYFhy3ZILktD4GxW0NLc8CIxk86Pr1GWHc1-cwW1bU3LrUWu', 'width': 2000}]",,https://www.google.com/maps/place/?q=place_id:ChIJW8oiM1ktFmgRvwals5rpWoc
OPERATIONAL,"65JM+3XG, Misimaga, Gome, Puncak Regency, Papua 98971, Indonesia","{'location': {'lat': -3.7698162, 'lng': 137.1849668}, 'viewport': {'northeast': {'lat': -3.768466370107278, 'lng': 137.1863166298927}, 'southwest': {'lat': -3.771166029892722, 'lng': 137.1836169701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Iabong,ChIJxXIomA2hImgRnEn2r41hwPk,0.0,ChIJxXIomA2hImgRnEn2r41hwPk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJxXIomA2hImgRnEn2r41hwPk
OPERATIONAL,"73VV+XCG, Unnamed Road, Kalome / Pagargom, Kec. Tingginambut, Kabupaten Puncak Jaya, Papua 99563, Indonesia","{'location': {'lat': -3.705061699999999, 'lng': 138.0935721}, 'viewport': {'northeast': {'lat': -3.703963470107278, 'lng': 138.0946294798927}, 'southwest': {'lat': -3.706663129892722, 'lng': 138.0919298201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ADIK EMISERA,ChIJ1yCoCIgtFmgRzMGgKqjL4Q8,5.0,ChIJ1yCoCIgtFmgRzMGgKqjL4Q8,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1yCoCIgtFmgRzMGgKqjL4Q8
CLOSED_TEMPORARILY,"73VR+RW3, Kalome / Pagargom, Tingginambut, Puncak Jaya Regency, Papua 99563, Indonesia","{'location': {'lat': -3.7054975, 'lng': 138.0923072}, 'viewport': {'northeast': {'lat': -3.704026320107278, 'lng': 138.0937096298927}, 'southwest': {'lat': -3.706725979892722, 'lng': 138.0910099701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Ikan,ChIJfWz3-nctFmgRnwdDAlphR04,0.0,ChIJfWz3-nctFmgRnwdDAlphR04,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJfWz3-nctFmgRnwdDAlphR04
CLOSED_TEMPORARILY,"75XX+RW, Dolinggame, Ilu, Puncak Jaya Regency, Papua, Indonesia","{'location': {'lat': -3.7004785, 'lng': 138.1998673}, 'viewport': {'northeast': {'lat': -3.699140670107278, 'lng': 138.2012096298927}, 'southwest': {'lat': -3.701840329892722, 'lng': 138.1985099701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ilu puncak jaya,ChIJ-Yra8Z4vFmgR8_TvxRECr2E,0.0,ChIJ-Yra8Z4vFmgR8_TvxRECr2E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ-Yra8Z4vFmgR8_TvxRECr2E
CLOSED_TEMPORARILY,"QPCG+JR, Fawi, Puncak Jaya Regency, Papua 98976, Indonesia","{'location': {'lat': -3.2284617, 'lng': 137.72701}, 'viewport': {'northeast': {'lat': -3.227078770107278, 'lng': 137.7283725798927}, 'southwest': {'lat': -3.229778429892723, 'lng': 137.7256729201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Green Valley Fawi Puncak Jaya Papua,ChIJ3dSgKL11F2gR3m37lsKto7s,0.0,ChIJ3dSgKL11F2gR3m37lsKto7s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107827238346225468887"">A Google User</a>'], 'photo_reference': 'AUGGfZlABMKgynhdxEiNkhlpV7uQaUsc1v11tAAuYxUkmduce0gNtf7EsrrwgtgXYYunWxeiRg4EfnSIiBKbnt9augD8et5jX-Nx_C2MOSRy5aDENGfPYymKqidOFGCUZSm9Nqa7oE9bKnRtLldUHW2a9NuSZtLjDLSvWZLcR67laB-leogO', 'width': 3840}]",True,https://www.google.com/maps/place/?q=place_id:ChIJ3dSgKL11F2gR3m37lsKto7s
